Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
Republican	republican	Republican
U	u	U
S	s	S
Senator	senat	Senator
Ted	ted	Ted
Cruz	cruz	Cruz
on	on	on
Tuesday	tuesday	Tuesday
accused	accus	accused
the	the	the
Obama	obama	Obama
administration	administr	administration
of	of	of
under	under	under
-emphasizing	-emphas	-emphasizing
the	the	the
threat	threat	threat
of	of	of
radical	radic	radical
Islam	islam	Islam
as	as	a
he	he	he
presided	presid	presided
over	over	over
a	a	a
Senate	senat	Senate
hearing	hear	hearing
for	for	for
the	the	the
second	second	second
time	time	time
since	sinc	since
suspending	suspend	suspending
his	his	his
presidential	presidenti	presidential
campaign	campaign	campaign
in	in	in
early	earli	early
May	may	May
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
and	and	and
top	top	top
Justice	justic	Justice
Department	depart	Department
officials	offici	official
have	have	have
come	come	come
under	under	under
fire	fire	fire
from	from	from
conservatives	conserv	conservative
for	for	for
avoiding	avoid	avoiding
the	the	the
term	term	term
radical	radic	radical
Islam	islam	Islam
when	when	when
denouncing	denounc	denouncing
attacks	attack	attack
by	by	by
violent	violent	violent
extremists	extremist	extremist
who	who	who
claim	claim	claim
inspiration	inspir	inspiration
from	from	from
Islamic	islam	Islamic
State	state	State
such	such	such
as	as	a
the	the	the
Orlando	orlando	Orlando
nightclub	nightclub	nightclub
shooter	shooter	shooter
Administration	administr	Administration
officials	offici	official
have	have	have
countered	counter	countered
that	that	that
focusing	focus	focusing
on	on	on
the	the	the
use	use	use
of	of	of
the	the	the
phrase	phrase	phrase
is	is	is
a	a	a
political	polit	political
distraction	distract	distraction
and	and	and
gives	give	give
fuel	fuel	fuel
to	to	to
Islamic	islam	Islamic
State	state	State
propagandists	propagandist	propagandist
who	who	who
say	say	say
the	the	the
United	unit	United
States	state	States
has	has	ha
waged	wage	waged
war	war	war
against	against	against
all	all	all
of	of	of
Islam	islam	Islam
Absent	absent	Absent
from	from	from
Tuesday	tuesday	Tuesday
s	s	s
hearing	hear	hearing
before	befor	before
a	a	a
subcommittee	subcommitte	subcommittee
of	of	of
the	the	the
Senate	senat	Senate
Judiciary	judiciari	Judiciary
Committee	committe	Committee
were	were	were
the	the	the
two	two	two
top	top	top
Justice	justic	Justice
Department	depart	Department
counter	counter	counter
-terrorism	-terror	-terrorism
officials	offici	official
whom	whom	whom
Cruz	cruz	Cruz
had	had	had
invited	invit	invited
to	to	to
testify	testifi	testify
The	the	The
Obama	obama	Obama
administration	administr	administration
of	of	of
course	cours	course
has	has	ha
declined	declin	declined
to	to	to
appear	appear	appear
and	and	and
explain	explain	explain
its	it	it
policies	polici	policy
Cruz	cruz	Cruz
said	said	said
at	at	at
the	the	the
hearing	hear	hearing
noting	note	noting
that	that	that
the	the	the
officials	offici	official
had	had	had
not	not	not
provided	provid	provided
any	ani	any
reason	reason	reason
for	for	for
staying	stay	staying
away	away	away
Justice	justic	Justice
Department	depart	Department
spokesman	spokesman	spokesman
Marc	marc	Marc
Raimondi	raimondi	Raimondi
said	said	said
in	in	in
an	an	an
emailed	email	emailed
statement	statement	statement
that	that	that
the	the	the
department	depart	department
is	is	is
focused	focus	focused
