NEW	new	NEW
DELHI	delhi	DELHI
,	,	,
ISLAMABAD	islamabad	ISLAMABAD
Reuters	reuter	Reuters
-	-	-
India	india	India
denounced	denounc	denounced
Pakistan	pakistan	Pakistan
on	on	on
Tuesday	tuesday	Tuesday
over	over	over
the	the	the
treatment	treatment	treatment
of	of	of
the	the	the
family	famili	family
of	of	of
an	an	an
Indian	indian	Indian
man	man	man
sentenced	sentenc	sentenced
to	to	to
death	death	death
for	for	for
spying	spi	spying
,	,	,
saying	say	saying
they	they	they
had	had	had
been	been	been
harassed	harass	harassed
during	dure	during
a	a	a
visit	visit	visit
,	,	,
a	a	a
charge	charg	charge
Pakistan	pakistan	Pakistan
called	call	called
baseless	baseless	baseless
.	.	.

Among	among	Among
other	other	other
things	thing	thing
,	,	,
the	the	the
Indian	indian	Indian
government	govern	government
accused	accus	accused
the	the	the
Pakistani	pakistani	Pakistani
authorities	author	authority
of	of	of
refusing	refus	refusing
to	to	to
return	return	return
the	the	the
shoes	shoe	shoe
of	of	of
the	the	the
visiting	visit	visiting
wife	wife	wife
of	of	of
Kulbhushan	kulbhushan	Kulbhushan
Sudhir	sudhir	Sudhir
Jadhav	jadhav	Jadhav
after	after	after
she	she	she
turned	turn	turned
them	them	them
over	over	over
to	to	to
security	secur	security
for	for	for
the	the	the
visit	visit	visit
.	.	.

Jadhav	jadhav	Jadhav
,	,	,
a	a	a
former	former	former
officer	offic	officer
in	in	in
the	the	the
Indian	indian	Indian
navy	navi	navy
,	,	,
was	was	wa
arrested	arrest	arrested
in	in	in
March	march	March
2016	2016	2016
in	in	in
the	the	the
Pakistani	pakistani	Pakistani
province	provinc	province
of	of	of
Baluchistan	baluchistan	Baluchistan
,	,	,
where	where	where
there	there	there
has	has	ha
been	been	been
a	a	a
long	long	long
-running	-run	-running
conflict	conflict	conflict
between	between	between
security	secur	security
forces	forc	force
and	and	and
separatists	separatist	separatist
,	,	,
and	and	and
he	he	he
was	was	wa
convicted	convict	convicted
of	of	of
planning	plan	planning
espionage	espionag	espionage
and	and	and
sabotage	sabotag	sabotage
.	.	.

His	his	His
wife	wife	wife
and	and	and
mother	mother	mother
were	were	were
allowed	allow	allowed
to	to	to
see	see	see
him	him	him
behind	behind	behind
a	a	a
glass	glass	glass
window	window	window
on	on	on
Monday	monday	Monday
,	,	,
eight	eight	eight
months	month	month
after	after	after
he	he	he
was	was	wa
sentenced	sentenc	sentenced
to	to	to
death	death	death
,	,	,
but	but	but
