WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
easily	easili	easily
approved	approv	approved
legislation	legisl	legislation
on	on	on
Tuesday	tuesday	Tuesday
that	that	that
would	would	would
ensure	ensur	ensure
a	a	a
key	key	key
regulatory	regulatori	regulatory
panel	panel	panel
would	would	would
be	be	be
able	abl	able
to	to	to
retain	retain	retain
expertise	expertis	expertise
on	on	on
the	the	the
insurance	insur	insurance
industry	industri	industry
.	.	.
By	by	By
a	a	a
vote	vote	vote
of	of	of
407	407	407
to	to	to
1	1	1
,	,	,
lawmakers	lawmak	lawmaker
approved	approv	approved
a	a	a
bill	bill	bill
that	that	that
would	would	would
guarantee	guarante	guarantee
the	the	the
Financial	financi	Financial
Stability	stabil	Stability
Oversight	oversight	Oversight
Council	council	Council
is	is	is
not	not	not
forced	forc	forced
to	to	to
remove	remov	remove
its	it	it
current	current	current
insurance	insur	insurance
expert	expert	expert
when	when	when
his	his	his
term	term	term
expires	expir	expires
,	,	,
even	even	even
though	though	though
no	no	no
replacement	replac	replacement
has	has	ha
been	been	been
named	name	named
.	.	.
The	the	The
bill	bill	bill
would	would	would
address	address	address
what	what	what
appears	appear	appears
to	to	to
be	be	be
a	a	a
technical	technic	technical
oversight	oversight	oversight
of	of	of
the	the	the
2010	2010	2010
Dodd	dodd	Dodd
-Frank	-frank	-Frank
financial	financi	financial
reform	reform	reform
law	law	law
.	.	.
That	that	That
law	law	law
,	,	,
which	which	which
created	creat	created
the	the	the
FSOC	fsoc	FSOC
,	,	,
failed	fail	failed
to	to	to
include	includ	include
language	languag	language
that	that	that
would	would	would
allow	allow	allow
the	the	the
panel	panel	panel
s	s	s
insurance	insur	insurance
expert	expert	expert
to	to	to
remain	remain	remain
on	on	on
the	the	the
council	council	council
for	for	for
18	18	18
more	more	more
months	month	month
,	,	,
or	or	or
until	until	until
a	a	a
replacement	replac	replacement
is	is	is
named	name	named
.	.	.
As	as	As
the	the	the
law	law	law
currently	current	currently
stands	stand	stand
,	,	,
the	the	the
FSOC	fsoc	FSOC
s	s	s
current	current	current
insurance	insur	insurance
expert	expert	expert
,	,	,
S	s	S
.	.	.
Roy	roy	Roy
Woodall	woodal	Woodall
,	,	,
would	would	would
be	be	be
forced	forc	forced
to	to	to
vacate	vacat	vacate
that	that	that
seat	seat	seat
on	on	on
Sept	sept	Sept
.	.	.
27	27	27
,	,	,
when	when	when
his	his	his
six	six	six
-year	-year	-year
term	term	term
expires	expir	expires
.	.	.
Debate	debat	Debate
over	over	over
altering	alter	altering
the	the	the
2010	2010	2010
law	law	law
has	has	ha
been	been	been
intensely	intens	intensely
partisan	partisan	partisan
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Congress	congress	Congress
,	,	,
and	and	and
Tuesday	tuesday	Tuesday
s	s	s
bill	bill	bill
appears	appear	appears
to	to	to
be	be	be
one	one	one
of	of	of
just	just	just
a	a	a
handful	hand	handful
of	of	of
changes	chang	change
that	that	that
could	could	could
be	be	be
made	made	made
to	to	to
the	the	the
law	law	law
since	sinc	since
it	it	it
was	was	wa
enacted	enact	enacted
.	.	.
The	the	The
FSOC	fsoc	FSOC
is	is	is
charged	charg	charged
with	with	with
monitoring	monitor	monitoring
the	the	the
largest	largest	largest
and	and	and
most	most	most
significant	signific	significant
financial	financi	financial
institutions	institut	institution
,	,	,
and	and	and
has	has	ha
identified	identifi	identified
a	a	a
handful	hand	handful
of	of	of
insurance	insur	insurance
companies	compani	company
as	as	a
meriting	merit	meriting
stricter	stricter	stricter
oversight	oversight	oversight
as	as	a
systemically	system	systemically
significant	signific	significant
firms	firm	firm
.	.	.
Woodall	woodal	Woodall
is	is	is
the	the	the
only	onli	only
member	member	member
with	with	with
primarily	primarili	primarily
insurance	insur	insurance
expertise	expertis	expertise
on	on	on
the	the	the
panel	panel	panel
.	.	.
The	the	The
House	hous	House
Financial	financi	Financial
Services	servic	Services
Committee	committe	Committee
unanimously	unanim	unanimously
passed	pass	passed
the	the	the
bill	bill	bill
in	in	in
July	juli	July
,	,	,
and	and	and
the	the	the
Senate	senat	Senate
Banking	bank	Banking
Committee	committe	Committee
will	will	will
take	take	take
up	up	up
a	a	a
similar	similar	similar
measure	measur	measure
on	on	on
Thursday	thursday	Thursday
.	.	.
This	this	This
bill	bill	bill
protects	protect	protects
against	against	against
an	an	an
unintended	unintend	unintended
vacancy	vacanc	vacancy
of	of	of
the	the	the
independent	independ	independent
member	member	member
with	with	with
insurance	insur	insurance
expertise	expertis	expertise
by	by	by
providing	provid	providing
a	a	a
contingency	conting	contingency
plan	plan	plan
that	that	that
is	is	is
comparable	compar	comparable
to	to	to
what	what	what
is	is	is
already	alreadi	already
in	in	in
place	place	place
for	for	for
most	most	most
of	of	of
the	the	the
other	other	other
voting	vote	voting
members	member	member
of	of	of
FSOC	fsoc	FSOC
,	,	,
said	said	said
Dirk	dirk	Dirk
Kempthorne	kempthorn	Kempthorne
,	,	,
president	presid	president
and	and	and
chief	chief	chief
executive	execut	executive
of	of	of
the	the	the
American	american	American
Council	council	Council
of	of	of
Life	life	Life
Insurers	insur	Insurers
,	,	,
an	an	an
industry	industri	industry
group	group	group
.	.	.
Also	also	Also
on	on	on
Tuesday	tuesday	Tuesday
,	,	,
the	the	the
House	hous	House
approved	approv	approved
a	a	a
bill	bill	bill
that	that	that
alters	alter	alters
existing	exist	existing
Securities	secur	Securities
and	and	and
Exchange	exchang	Exchange
Commission	commiss	Commission
rules	rule	rule
,	,	,
in	in	in
a	a	a
bid	bid	bid
to	to	to
grant	grant	grant
more	more	more
access	access	access
to	to	to
smaller	smaller	smaller
companies	compani	company
seeking	seek	seeking
to	to	to
raise	rais	raise
capital	capit	capital
under	under	under
a	a	a
relaxed	relax	relaxed
regulatory	regulatori	regulatory
framework	framework	framework
.	.	.
That	that	That
measure	measur	measure
,	,	,
the	the	the
Improving	improv	Improving
Access	access	Access
to	to	to
Capital	capit	Capital
Act	act	Act
,	,	,
had	had	had
also	also	also
been	been	been
passed	pass	passed
by	by	by
the	the	the
House	hous	House
in	in	in
2015	2015	2015
but	but	but
never	never	never
became	becam	became
law	law	law
.	.	.
