Reuters	reuter	Reuters
-	-	-
The	the	The
White	white	White
House	hous	House
admonished	admonish	admonished
Russia	russia	Russia
on	on	on
Wednesday	wednesday	Wednesday
after	after	after
it	it	it
vetoed	veto	vetoed
a	a	a
United	unit	United
Nations	nation	Nations
plan	plan	plan
to	to	to
continue	continu	continue
an	an	an
ongoing	ongo	ongoing
investigation	investig	investigation
that	that	that
recently	recent	recently
found	found	found
Syria	syria	Syria
killed	kill	killed
dozens	dozen	dozen
of	of	of
people	peopl	people
with	with	with
chemical	chemic	chemical
weapons	weapon	weapon
and	and	and
implored	implor	implored
the	the	the
international	intern	international
body	bodi	body
to	to	to
renew	renew	renew
the	the	the
probe	probe	probe
.	.	.
Russia	russia	Russia
cast	cast	cast
a	a	a
veto	veto	veto
at	at	at
the	the	the
United	unit	United
Nations	nation	Nations
Security	secur	Security
Council	council	Council
eight	eight	eight
days	day	day
ago	ago	ago
,	,	,
preventing	prevent	preventing
the	the	the
renewal	renew	renewal
of	of	of
a	a	a
mandate	mandat	mandate
for	for	for
a	a	a
mission	mission	mission
by	by	by
the	the	the
United	unit	United
Nations	nation	Nations
and	and	and
the	the	the
Organization	organ	Organization
for	for	for
the	the	the
Prohibition	prohibit	Prohibition
of	of	of
Chemical	chemic	Chemical
Weapons	weapon	Weapons
OPCW	opcw	OPCW
-	-	-
known	known	known
as	as	a
the	the	the
Joint	joint	Joint
Investigative	investig	Investigative
Mechanism	mechan	Mechanism
JIM	jim	JIM
-	-	-
that	that	that
investigates	investig	investigates
the	the	the
use	use	use
of	of	of
chemical	chemic	chemical
weapons	weapon	weapon
in	in	in
Syria	syria	Syria
.	.	.
Russia	russia	Russia
s	s	s
attempts	attempt	attempt
to	to	to
undermine	undermin	undermine
and	and	and
eliminate	elimin	eliminate
the	the	the
JIM	jim	JIM
show	show	show
a	a	a
callous	callous	callous
disregard	disregard	disregard
for	for	for
the	the	the
suffering	suffer	suffering
and	and	and
loss	loss	loss
of	of	of
life	life	life
caused	caus	caused
by	by	by
the	the	the
use	use	use
of	of	of
chemical	chemic	chemical
weapons	weapon	weapon
and	and	and
an	an	an
utter	utter	utter
lack	lack	lack
of	of	of
respect	respect	respect
for	for	for
international	intern	international
norms	norm	norm
,	,	,
the	the	the
White	white	White
House	hous	House
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
The	the	The
JIM	jim	JIM
found	found	found
that	that	that
the	the	the
Syrian	syrian	Syrian
government	govern	government
of	of	of
Bashar	bashar	Bashar
al	al	al
-Assad	-assad	-Assad
is	is	is
to	to	to
blame	blame	blame
for	for	for
a	a	a
chemical	chemic	chemical
attack	attack	attack
on	on	on
the	the	the
opposition	opposit	opposition
-held	-held	-held
town	town	town
of	of	of
Khan	khan	Khan
Sheikhoun	sheikhoun	Sheikhoun
that	that	that
killed	kill	killed
dozens	dozen	dozen
of	of	of
people	peopl	people
last	last	last
April	april	April
,	,	,
according	accord	according
to	to	to
a	a	a
report	report	report
sent	sent	sent
to	to	to
the	the	the
United	unit	United
Nations	nation	Nations
Security	secur	Security
Council	council	Council
last	last	last
Thursday	thursday	Thursday
.	.	.
This	this	This
unconscionable	unconscion	unconscionable
attack	attack	attack
marks	mark	mark
the	the	the
fourth	fourth	fourth
time	time	time
that	that	that
the	the	the
JIM	jim	JIM
has	has	ha
confirmed	confirm	confirmed
that	that	that
the	the	the
Assad	assad	Assad
regime	regim	regime
used	use	used
chemical	chemic	chemical
weapons	weapon	weapon
,	,	,
underscoring	underscor	underscoring
the	the	the
brutal	brutal	brutal
and	and	and
horrifying	horrifi	horrifying
barbarism	barbar	barbarism
of	of	of
Bashar	bashar	Bashar
al	al	al
-Assad	-assad	-Assad
and	and	and
making	make	making
the	the	the
protection	protect	protection
provided	provid	provided
by	by	by
Russia	russia	Russia
even	even	even
more	more	more
egregious	egregi	egregious
,	,	,
the	the	the
White	white	White
House	hous	House
said	said	said
.	.	.
JIM	jim	JIM
was	was	wa
unanimously	unanim	unanimously
created	creat	created
by	by	by
the	the	the
15	15	15
-member	-member	-member
U	u	U
.	.	.
N	n	N
.	.	.
Security	secur	Security
Council	council	Council
in	in	in
2015	2015	2015
and	and	and
renewed	renew	renewed
in	in	in
2016	2016	2016
for	for	for
another	anoth	another
year	year	year
.	.	.
Its	it	Its
mandate	mandat	mandate
is	is	is
due	due	due
to	to	to
expire	expir	expire
in	in	in
mid	mid	mid
-November	-novemb	-November
.	.	.
The	the	The
United	unit	United
States	state	States
implores	implor	implores
the	the	the
UN	un	UN
Security	secur	Security
Council	council	Council
to	to	to
renew	renew	renew
the	the	the
mandate	mandat	mandate
of	of	of
the	the	the
JIM	jim	JIM
so	so	so
that	that	that
we	we	we
may	may	may
continue	continu	continue
to	to	to
identify	identifi	identify
the	the	the
perpetrators	perpetr	perpetrator
of	of	of
these	these	these
horrific	horrif	horrific
attacks	attack	attack
and	and	and
send	send	send
a	a	a
clear	clear	clear
message	messag	message
that	that	that
the	the	the
use	use	use
of	of	of
chemical	chemic	chemical
weapons	weapon	weapon
will	will	will
not	not	not
be	be	be
tolerated	toler	tolerated
,	,	,
the	the	the
White	white	White
House	hous	House
said	said	said
.	.	.
In	in	In
their	their	their
14th	14th	14th
report	report	report
since	sinc	since
2011	2011	2011
,	,	,
U	u	U
.	.	.
N	n	N
.	.	.
investigators	investig	investigator
said	said	said
they	they	they
had	had	had
in	in	in
all	all	all
documented	document	documented
33	33	33
chemical	chemic	chemical
weapons	weapon	weapon
attacks	attack	attack
to	to	to
date	date	date
.	.	.
Twenty	twenti	Twenty
-seven	-seven	-seven
were	were	were
by	by	by
the	the	the
government	govern	government
of	of	of
President	presid	President
Bashar	bashar	Bashar
al	al	al
-Assad	-assad	-Assad
,	,	,
including	includ	including
seven	seven	seven
between	between	between
March	march	March
1	1	1
to	to	to
July	juli	July
7	7	7
.	.	.
Perpetrators	perpetr	Perpetrators
had	had	had
not	not	not
been	been	been
identified	identifi	identified
yet	yet	yet
in	in	in
six	six	six
attacks	attack	attack
,	,	,
they	they	they
said	said	said
.	.	.
The	the	The
Assad	assad	Assad
government	govern	government
has	has	ha
repeatedly	repeat	repeatedly
denied	deni	denied
using	use	using
chemical	chemic	chemical
weapons	weapon	weapon
.	.	.
It	it	It
said	said	said
its	it	it
strikes	strike	strike
in	in	in
Khan	khan	Khan
Sheikhoun	sheikhoun	Sheikhoun
hit	hit	hit
a	a	a
weapons	weapon	weapon
depot	depot	depot
belonging	belong	belonging
to	to	to
rebel	rebel	rebel
forces	forc	force
,	,	,
a	a	a
claim	claim	claim
excluded	exclud	excluded
by	by	by
U	u	U
.	.	.
N	n	N
.	.	.
Commission	commiss	Commission
of	of	of
Inquiry	inquiri	Inquiry
on	on	on
Syria	syria	Syria
chairman	chairman	chairman
Paulo	paulo	Paulo
Pinheiro	pinheiro	Pinheiro
.	.	.
That	that	That
attack	attack	attack
led	led	led
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
to	to	to
launch	launch	launch
the	the	the
first	first	first
U	u	U
.	.	.
S	s	S
.	.	.
air	air	air
strikes	strike	strike
on	on	on
a	a	a
Syrian	syrian	Syrian
air	air	air
base	base	base
.	.	.
