WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Republicans	republican	Republicans
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
on	on	on
Friday	friday	Friday
introduced	introduc	introduced
a	a	a
measure	measur	measure
intended	intend	intended
to	to	to
prevent	prevent	prevent
gun	gun	gun
sales	sale	sale
to	to	to
people	peopl	people
on	on	on
government	govern	government
watch	watch	watch
lists	list	list
,	,	,
only	onli	only
to	to	to
draw	draw	draw
demands	demand	demand
from	from	from
Democrats	democrat	Democrats
for	for	for
stronger	stronger	stronger
proposals	propos	proposal
and	and	and
a	a	a
warning	warn	warning
of	of	of
possible	possibl	possible
new	new	new
protests	protest	protest
.	.	.
A	a	A
week	week	week
after	after	after
Democrats	democrat	Democrats
ended	end	ended
a	a	a
25	25	25
-hour	-hour	-hour
sit	sit	sit
-in	-in	-in
on	on	on
the	the	the
House	hous	House
floor	floor	floor
to	to	to
call	call	call
for	for	for
gun	gun	gun
legislation	legisl	legislation
after	after	after
the	the	the
June	june	June
12	12	12
mass	mass	mass
shooting	shoot	shooting
in	in	in
Orlando	orlando	Orlando
,	,	,
Florida	florida	Florida
,	,	,
House	hous	House
Majority	major	Majority
Leader	leader	Leader
Kevin	kevin	Kevin
McCarthy	mccarthi	McCarthy
,	,	,
a	a	a
Republican	republican	Republican
,	,	,
said	said	said
lawmakers	lawmak	lawmaker
will	will	will
vote	vote	vote
next	next	next
week	week	week
on	on	on
a	a	a
measure	measur	measure
giving	give	giving
government	govern	government
authorities	author	authority
three	three	three
days	day	day
to	to	to
convince	convinc	convince
a	a	a
judge	judg	judge
that	that	that
someone	someon	someone
on	on	on
a	a	a
terrorism	terror	terrorism
watch	watch	watch
list	list	list
should	should	should
not	not	not
be	be	be
allowed	allow	allowed
to	to	to
obtain	obtain	obtain
a	a	a
firearm	firearm	firearm
.	.	.
It	it	It
is	is	is
a	a	a
responsible	respons	responsible
measure	measur	measure
that	that	that
confronts	confront	confronts
this	this	this
threat	threat	threat
while	while	while
protecting	protect	protecting
the	the	the
rights	right	right
of	of	of
law	law	law
-abiding	-abid	-abiding
citizens	citizen	citizen
,	,	,
House	hous	House
Speaker	speaker	Speaker
Paul	paul	Paul
Ryan	ryan	Ryan
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
But	but	But
in	in	in
a	a	a
Friday	friday	Friday
conference	confer	conference
call	call	call
,	,	,
House	hous	House
Democrats	democrat	Democrats
reached	reach	reached
a	a	a
clear	clear	clear
consensus	consensus	consensus
to	to	to
oppose	oppos	oppose
the	the	the
measure	measur	measure
,	,	,
calling	call	calling
it	it	it
the	the	the
handiwork	handiwork	handiwork
of	of	of
the	the	the
National	nation	National
Rifle	rifl	Rifle
Association	associ	Association
,	,	,
an	an	an
aide	aid	aide
said	said	said
.	.	.
Similar	similar	Similar
legislation	legisl	legislation
,	,	,
backed	back	backed
by	by	by
the	the	the
NRA	nra	NRA
,	,	,
was	was	wa
blocked	block	blocked
by	by	by
Democrats	democrat	Democrats
in	in	in
the	the	the
Senate	senat	Senate
last	last	last
week	week	week
.	.	.
Democrats	democrat	Democrats
also	also	also
called	call	called
for	for	for
two	two	two
amendments	amend	amendment
one	one	one
to	to	to
allow	allow	allow
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
attorney	attorney	attorney
general	general	general
to	to	to
decide	decid	decide
without	without	without
court	court	court
approval	approv	approval
whether	whether	whether
someone	someon	someone
on	on	on
a	a	a
watch	watch	watch
list	list	list
could	could	could
buy	buy	buy
a	a	a
gun	gun	gun
and	and	and
another	anoth	another
to	to	to
expand	expand	expand
existing	exist	existing
background	background	background
checks	check	check
to	to	to
all	all	all
commercial	commerci	commercial
gun	gun	gun
sales	sale	sale
including	includ	including
those	those	those
at	at	at
guns	gun	gun
shows	show	show
.	.	.
Democratic	democrat	Democratic
Representatives	repres	Representatives
John	john	John
Lewis	lewi	Lewis
of	of	of
Georgia	georgia	Georgia
and	and	and
John	john	John
Larson	larson	Larson
of	of	of
Connecticut	connecticut	Connecticut
,	,	,
who	who	who
led	led	led
last	last	last
week	week	week
s	s	s
sit	sit	sit
-in	-in	-in
,	,	,
asked	ask	asked
for	for	for
a	a	a
meeting	meet	meeting
with	with	with
Ryan	ryan	Ryan
to	to	to
request	request	request
votes	vote	vote
on	on	on
the	the	the
amendments	amend	amendment
,	,	,
which	which	which
consist	consist	consist
of	of	of
legislation	legisl	legislation
originally	origin	originally
sponsored	sponsor	sponsored
by	by	by
Republican	republican	Republican
Peter	peter	Peter
King	king	King
of	of	of
New	new	New
York	york	York
.	.	.
Ryan	ryan	Ryan
agreed	agre	agreed
to	to	to
meet	meet	meet
with	with	with
the	the	the
Democrats	democrat	Democrats
next	next	next
Tuesday	tuesday	Tuesday
,	,	,
Republican	republican	Republican
and	and	and
Democratic	democrat	Democratic
aides	aid	aide
said	said	said
.	.	.
If	if	If
these	these	these
amendments	amend	amendment
are	are	are
not	not	not
allowed	allow	allowed
,	,	,
then	then	then
members	member	member
will	will	will
have	have	have
further	further	further
discussions	discuss	discussion
about	about	about
possible	possibl	possible
actions	action	action
to	to	to
take	take	take
in	in	in
response	respons	response
to	to	to
this	this	this
refusal	refus	refusal
to	to	to
allow	allow	allow
a	a	a
vote	vote	vote
on	on	on
commonsense	commonsens	commonsense
gun	gun	gun
legislation	legisl	legislation
,	,	,
said	said	said
another	anoth	another
House	hous	House
Democratic	democrat	Democratic
aide	aid	aide
.	.	.
AshLee	ashle	AshLee
Strong	strong	Strong
,	,	,
a	a	a
Ryan	ryan	Ryan
spokeswoman	spokeswoman	spokeswoman
,	,	,
said	said	said
the	the	the
House	hous	House
speaker	speaker	speaker
looks	look	look
forward	forward	forward
to	to	to
meeting	meet	meeting
with	with	with
Congressmen	congressmen	Congressmen
Lewis	lewi	Lewis
and	and	and
Larson	larson	Larson
to	to	to
discuss	discuss	discus
the	the	the
important	import	important
action	action	action
the	the	the
House	hous	House
will	will	will
take	take	take
to	to	to
prevent	prevent	prevent
terrorist	terrorist	terrorist
attacks	attack	attack
.	.	.
The	the	The
new	new	new
Republican	republican	Republican
proposal	propos	proposal
,	,	,
which	which	which
would	would	would
apply	appli	apply
to	to	to
anyone	anyon	anyone
who	who	who
has	has	ha
been	been	been
suspected	suspect	suspected
of	of	of
violent	violent	violent
extremism	extrem	extremism
within	within	within
the	the	the
past	past	past
five	five	five
years	year	year
,	,	,
would	would	would
require	requir	require
authorities	author	authority
to	to	to
show	show	show
probable	probabl	probable
cause	caus	cause
that	that	that
a	a	a
would	would	would
-be	-be	-be
buyer	buyer	buyer
will	will	will
commit	commit	commit
an	an	an
act	act	act
of	of	of
terrorism	terror	terrorism
or	or	or
violates	violat	violates
existing	exist	existing
prohibitions	prohibit	prohibition
on	on	on
undocumented	undocu	undocumented
immigrants	immigr	immigrant
,	,	,
fugitives	fugit	fugitive
,	,	,
convicts	convict	convict
and	and	and
people	peopl	people
with	with	with
mental	mental	mental
illness	ill	illness
.	.	.
The	the	The
gun	gun	gun
provisions	provis	provision
were	were	were
tucked	tuck	tucked
into	into	into
a	a	a
bill	bill	bill
aimed	aim	aimed
at	at	at
stepping	step	stepping
up	up	up
efforts	effort	effort
against	against	against
terrorism	terror	terrorism
,	,	,
including	includ	including
what	what	what
the	the	the
legislation	legisl	legislation
referred	refer	referred
to	to	to
as	as	a
radical	radic	radical
Islamist	islamist	Islamist
terrorism	terror	terrorism
.	.	.
Some	some	Some
Republicans	republican	Republicans
have	have	have
criticized	critic	criticized
Democrats	democrat	Democrats
for	for	for
avoiding	avoid	avoiding
such	such	such
terms	term	term
to	to	to
describe	describ	describe
events	event	event
like	like	like
the	the	the
Orlando	orlando	Orlando
shooting	shoot	shooting
,	,	,
where	where	where
a	a	a
gunman	gunman	gunman
pledging	pledg	pledging
allegiance	allegi	allegiance
to	to	to
Islamic	islam	Islamic
State	state	State
killed	kill	killed
49	49	49
people	peopl	people
last	last	last
month	month	month
.	.	.
Donald	donald	Donald
Trump	trump	Trump
,	,	,
the	the	the
presumptive	presumpt	presumptive
Republican	republican	Republican
presidential	presidenti	presidential
nominee	nomine	nominee
,	,	,
said	said	said
recently	recent	recently
that	that	that
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
should	should	should
resign	resign	resign
for	for	for
not	not	not
having	have	having
used	use	used
radical	radic	radical
Islam	islam	Islam
in	in	in
a	a	a
statement	statement	statement
responding	respond	responding
to	to	to
the	the	the
Orlando	orlando	Orlando
massacre	massacr	massacre
,	,	,
in	in	in
which	which	which
police	polic	police
identified	identifi	identified
the	the	the
shooter	shooter	shooter
as	as	a
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
citizen	citizen	citizen
born	born	born
in	in	in
New	new	New
York	york	York
to	to	to
Afghan	afghan	Afghan
immigrants	immigr	immigrant
.	.	.
The	the	The
NRA	nra	NRA
said	said	said
it	it	it
was	was	wa
reviewing	review	reviewing
the	the	the
legislation	legisl	legislation
,	,	,
while	while	while
the	the	the
Brady	bradi	Brady
Campaign	campaign	Campaign
to	to	to
Prevent	prevent	Prevent
Gun	gun	Gun
Violence	violenc	Violence
said	said	said
the	the	the
legislation	legisl	legislation
proposed	propos	proposed
by	by	by
House	hous	House
Republicans	republican	Republicans
was	was	wa
a	a	a
publicity	public	publicity
stunt	stunt	stunt
.	.	.
