LONDON	london	LONDON
Reuters	reuter	Reuters
-	-	-
Prime	prime	Prime
Minister	minist	Minister
Theresa	theresa	Theresa
May	may	May
told	told	told
business	busi	business
leaders	leader	leader
that	that	that
they	they	they
should	should	should
treat	treat	treat
a	a	a
two	two	two
-year	-year	-year
transition	transit	transition
period	period	period
after	after	after
Brexit	brexit	Brexit
as	as	a
assured	assur	assured
as	as	a
she	she	she
tries	tri	try
to	to	to
ease	eas	ease
company	compani	company
concerns	concern	concern
that	that	that
Britain	britain	Britain
could	could	could
crash	crash	crash
out	out	out
of	of	of
the	the	the
EU	eu	EU
without	without	without
a	a	a
deal	deal	deal
,	,	,
a	a	a
source	sourc	source
told	told	told
Reuters	reuter	Reuters
.	.	.
May	may	May
met	met	met
business	busi	business
chiefs	chief	chief
from	from	from
GlaxoSmithKline	glaxosmithklin	GlaxoSmithKline
GSK	gsk	GSK
.	.	.
L	l	L
,	,	,
Vodafone	vodafon	Vodafone
VOD	vod	VOD
.	.	.
L	l	L
and	and	and
HSBC	hsbc	HSBC
HSBA	hsba	HSBA
.	.	.
L	l	L
and	and	and
other	other	other
major	major	major
companies	compani	company
on	on	on
Monday	monday	Monday
to	to	to
hear	hear	hear
what	what	what
they	they	they
want	want	want
from	from	from
talks	talk	talk
on	on	on
Britain	britain	Britain
s	s	s
relationship	relationship	relationship
with	with	with
the	the	the
EU	eu	EU
after	after	after
Brexit	brexit	Brexit
.	.	.
Businesses	busi	Businesses
have	have	have
become	becom	become
increasingly	increas	increasingly
alarmed	alarm	alarmed
by	by	by
the	the	the
slow	slow	slow
progress	progress	progress
of	of	of
negotiations	negoti	negotiation
and	and	and
the	the	the
prospect	prospect	prospect
that	that	that
the	the	the
country	countri	country
could	could	could
leave	leav	leave
the	the	the
trading	trade	trading
bloc	bloc	bloc
without	without	without
a	a	a
new	new	new
trading	trade	trading
arrangement	arrang	arrangement
in	in	in
place	place	place
in	in	in
2019	2019	2019
.	.	.
From	from	From
her	her	her
point	point	point
of	of	of
view	view	view
,	,	,
the	the	the
transitional	transit	transitional
agreement	agreement	agreement
is	is	is
non	non	non
-negotiable	-negoti	-negotiable
.	.	.
.	.	.
.	.	.
business	busi	business
should	should	should
think	think	think
of	of	of
the	the	the
two	two	two
-year	-year	-year
period	period	period
as	as	a
assured	assur	assured
.	.	.
It	it	It
will	will	will
happen	happen	happen
,	,	,
the	the	the
source	sourc	source
said	said	said
when	when	when
asked	ask	asked
what	what	what
May	may	May
had	had	had
said	said	said
during	dure	during
discussions	discuss	discussion
on	on	on
Monday	monday	Monday
.	.	.
A	a	A
spokeswoman	spokeswoman	spokeswoman
from	from	from
May	may	May
s	s	s
office	offic	office
said	said	said
she	she	she
restated	restat	restated
her	her	her
position	posit	position
that	that	that
the	the	the
government	govern	government
s	s	s
goal	goal	goal
is	is	is
for	for	for
a	a	a
smooth	smooth	smooth
,	,	,
orderly	order	orderly
exit	exit	exit
in	in	in
which	which	which
there	there	there
is	is	is
only	onli	only
one	one	one
set	set	set
of	of	of
changes	chang	change
for	for	for
businesses	busi	business
and	and	and
people	peopl	people
.	.	.
Almost	almost	Almost
all	all	all
business	busi	business
leaders	leader	leader
expressed	express	expressed
concern	concern	concern
about	about	about
access	access	access
to	to	to
talent	talent	talent
after	after	after
Brexit	brexit	Brexit
and	and	and
several	sever	several
told	told	told
May	may	May
that	that	that
the	the	the
investment	invest	investment
cycle	cycl	cycle
means	mean	mean
there	there	there
are	are	are
decisions	decis	decision
coming	come	coming
at	at	at
the	the	the
end	end	end
of	of	of
2017	2017	2017
and	and	and
the	the	the
start	start	start
of	of	of
2018	2018	2018
,	,	,
the	the	the
source	sourc	source
said	said	said
.	.	.
Last	last	Last
week	week	week
,	,	,
two	two	two
sources	sourc	source
told	told	told
Reuters	reuter	Reuters
that	that	that
Japanese	japanes	Japanese
carmaker	carmak	carmaker
Toyota	toyota	Toyota
7203	7203	7203
.	.	.
T	t	T
intended	intend	intended
to	to	to
build	build	build
the	the	the
next	next	next
version	version	version
of	of	of
its	it	it
Auris	auri	Auris
car	car	car
at	at	at
its	it	it
British	british	British
car	car	car
plant	plant	plant
on	on	on
the	the	the
assumption	assumpt	assumption
that	that	that
the	the	the
government	govern	government
secures	secur	secures
a	a	a
transitional	transit	transitional
Brexit	brexit	Brexit
deal	deal	deal
in	in	in
a	a	a
decision	decis	decision
due	due	due
by	by	by
the	the	the
end	end	end
of	of	of
the	the	the
year	year	year
.	.	.
Both	both	Both
May	may	May
and	and	and
her	her	her
finance	financ	finance
minister	minist	minister
,	,	,
Philip	philip	Philip
Hammond	hammond	Hammond
,	,	,
acknowledged	acknowledg	acknowledged
during	dure	during
Monday	monday	Monday
s	s	s
meeting	meet	meeting
that	that	that
businesses	busi	business
needed	need	needed
a	a	a
better	better	better
sense	sens	sense
of	of	of
Britain	britain	Britain
s	s	s
post	post	post
-Brexit	-brexit	-Brexit
relationship	relationship	relationship
with	with	with
the	the	the
European	european	European
Union	union	Union
.	.	.
May	may	May
said	said	said
business	busi	business
needs	need	need
clarity	clariti	clarity
,	,	,
the	the	the
source	sourc	source
said	said	said
.	.	.
The	the	The
chancellor	chancellor	chancellor
finance	financ	finance
minister	minist	minister
said	said	said
clarity	clariti	clarity
is	is	is
more	more	more
important	import	important
than	than	than
perfection	perfect	perfection
.	.	.
Business	busi	Business
chiefs	chief	chief
have	have	have
previously	previous	previously
complained	complain	complained
that	that	that
their	their	their
voice	voic	voice
has	has	ha
been	been	been
drowned	drown	drowned
out	out	out
by	by	by
disagreement	disagr	disagreement
and	and	and
division	divis	division
in	in	in
the	the	the
government	govern	government
,	,	,
and	and	and
they	they	they
have	have	have
not	not	not
heard	heard	heard
anything	anyth	anything
to	to	to
give	give	give
them	them	them
the	the	the
certainty	certainti	certainty
they	they	they
need	need	need
to	to	to
plan	plan	plan
and	and	and
invest	invest	invest
in	in	in
their	their	their
businesses	busi	business
.	.	.
May	may	May
s	s	s
office	offic	office
said	said	said
she	she	she
stressed	stress	stressed
the	the	the
importance	import	importance
of	of	of
engaging	engag	engaging
with	with	with
the	the	the
business	busi	business
community	communiti	community
to	to	to
design	design	design
the	the	the
proposed	propos	proposed
implementation	implement	implementation
arrangements	arrang	arrangement
,	,	,
and	and	and
promised	promis	promised
to	to	to
have	have	have
continued	continu	continued
meetings	meet	meeting
with	with	with
a	a	a
wide	wide	wide
variety	varieti	variety
of	of	of
business	busi	business
voices	voic	voice
.	.	.
May	may	May
was	was	wa
joined	join	joined
by	by	by
Hammond	hammond	Hammond
,	,	,
business	busi	business
minister	minist	minister
Greg	greg	Greg
Clark	clark	Clark
,	,	,
minister	minist	minister
for	for	for
exiting	exit	exiting
the	the	the
EU	eu	EU
David	david	David
Davis	davi	Davis
and	and	and
trade	trade	trade
minister	minist	minister
Liam	liam	Liam
Fox	fox	Fox
at	at	at
the	the	the
council	council	council
.	.	.
Companies	compani	Companies
attending	attend	attending
also	also	also
included	includ	included
Balfour	balfour	Balfour
Beatty	beatti	Beatty
BALF	balf	BALF
.	.	.
L	l	L
,	,	,
WPP	wpp	WPP
WPP	wpp	WPP
.	.	.
L	l	L
,	,	,
Morgan	morgan	Morgan
Stanley	stanley	Stanley
MS	ms	MS
.	.	.
N	n	N
,	,	,
Aston	aston	Aston
Martin	martin	Martin
and	and	and
AB	ab	AB
Foods	food	Foods
ABF	abf	ABF
.	.	.
L	l	L
,	,	,
the	the	the
government	govern	government
said	said	said
.	.	.
The	the	The
meeting	meet	meeting
came	came	came
after	after	after
May	may	May
s	s	s
authority	author	authority
was	was	wa
further	further	further
undermined	undermin	undermined
last	last	last
week	week	week
.	.	.
She	she	She
had	had	had
to	to	to
fend	fend	fend
off	off	off
a	a	a
challenge	challeng	challenge
from	from	from
up	up	up
to	to	to
30	30	30
of	of	of
her	her	her
lawmakers	lawmak	lawmaker
who	who	who
had	had	had
been	been	been
pushing	push	pushing
for	for	for
her	her	her
to	to	to
quit	quit	quit
following	follow	following
a	a	a
disastrous	disastr	disastrous
snap	snap	snap
election	elect	election
in	in	in
June	june	June
which	which	which
saw	saw	saw
the	the	the
ruling	rule	ruling
Conservatives	conserv	Conservatives
lose	lose	lose
their	their	their
parliamentary	parliamentari	parliamentary
majority	major	majority
.	.	.
