WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
In	in	In
the	the	the
first	first	first
two	two	two
months	month	month
after	after	after
a	a	a
June	june	June
Supreme	suprem	Supreme
Court	court	Court
ruling	rule	ruling
allowed	allow	allowed
partial	partial	partial
implementation	implement	implementation
of	of	of
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
travel	travel	travel
ban	ban	ban
,	,	,
visas	visa	visa
issued	issu	issued
on	on	on
average	averag	average
each	each	each
month	month	month
to	to	to
citizens	citizen	citizen
of	of	of
six	six	six
countries	countri	country
targeted	target	targeted
by	by	by
the	the	the
order	order	order
were	were	were
18	18	18
percent	percent	percent
lower	lower	lower
compared	compar	compared
to	to	to
the	the	the
month	month	month
prior	prior	prior
to	to	to
the	the	the
ban	ban	ban
,	,	,
a	a	a
Reuters	reuter	Reuters
analysis	analysi	analysis
of	of	of
government	govern	government
data	data	data
shows	show	show
.	.	.

The	the	The
3	3	3
,	,	,
268	268	268
visas	visa	visa
issued	issu	issued
in	in	in
July	juli	July
and	and	and
3	3	3
,	,	,
884	884	884
visas	visa	visa
issued	issu	issued
in	in	in
August	august	August
to	to	to
citizens	citizen	citizen
of	of	of
the	the	the
six	six	six
majority	major	majority
-Muslim	-muslim	-Muslim
countries	countri	country
were	were	were
down	down	down
from	from	from
4	4	4
,	,	,
351	351	351
issued	issu	issued
in	in	in
June	june	June
.	.	.

The	the	The
July	juli	July
figure	figur	figure
was	was	wa
lower	lower	lower
than	than	than
the	the	the
monthly	month	monthly
average	averag	average
at	at	at
any	ani	any
point	point	point
since	sinc	since
2007	2007	2007
,	,	,
when	when	when
an	an	an
average	averag	average
of	of	of
3	3	3
,	,	,
080	080	080
visas	visa	visa
per	per	per
month	month	month
were	were	were
issued	issu	issued
to	to	to
those	those	those
countries	countri	country
.	.	.

The	the	The
lower	lower	lower
July	juli	July
and	and	and
August	august	August
numbers	number	number
were	were	were
especially	especi	especially
noteworthy	noteworthi	noteworthy
,	,	,
immigration	immigr	immigration
attorneys	attorney	attorney
say	say	say
,	,	,
because	becaus	because
a	a	a
larger	larger	larger
number	number	number
of	of	of
visas	visa	visa
are	are	are
typically	typic	typically
issued	issu	issued
in	in	in
the	the	the
summer	summer	summer
months	month	month
,	,	,
as	as	a
foreign	foreign	foreign
students	student	student
prepare	prepar	prepare
to	to	to
arrive	arriv	arrive
in	in	in
the	the	the
United	unit	United
States	state	States
for	for	for
the	the	the
fall	fall	fall
semester	semest	semester
.	.	.

We	we	We
are	are	are
processing	process	processing
visa	visa	visa
applications	applic	application
for	for	for
nationals	nation	national
of	of	of
the	the	the
six	six	six
affected	affect	affected
countries	countri	country
as	as	a
directed	direct	directed
by	by	by
the	the	the
Executive	execut	Executive
Order	order	Order
and	and	and
to	to	to
the	the	the
extent	extent	extent
permitted	permit	permitted
by	by	by
court	court	court
decisions	decis	decision
,	,	,
a	a	a
State	state	State
Department	depart	Department
official	offici	official
said	said	said
on	on	on
condition	condit	condition
of	of	of
anonymity	anonym	anonymity
when	when	when
asked	ask	asked
about	about	about
the	the	the
lower	lower	lower
numbers	number	number
.	.	.

The	the	The
decline	declin	decline
comes	come	come
on	on	on
top	top	top
of	of	of
already	alreadi	already
plummeting	plummet	plummeting
figures	figur	figure
for	for	for
U	u	U
.	.	.
S	s	S
.	.	.
visas	visa	visa
issued	issu	issued
to	to	to
citizens	citizen	citizen
of	of	of
Iran	iran	Iran
,	,	,
Libya	libya	Libya
,	,	,
Somalia	somalia	Somalia
,	,	,
Sudan	sudan	Sudan
,	,	,
Syria	syria	Syria
and	and	and
Yemen	yemen	Yemen
after	after	after
Trump	trump	Trump
issued	issu	issued
an	an	an
executive	execut	executive
order	order	order
in	in	in
late	late	late
January	januari	January
halting	halt	halting
entry	entri	entry
of	of	of
travelers	travel	traveler
from	from	from
those	those	those
countries	countri	country
for	for	for
90	90	90
days	day	day
.	.	.

That	that	That
order	order	order
,	,	,
and	and	and
a	a	a
more	more	more
limited	limit	limited
form	form	form
of	of	of
the	the	the
ban	ban	ban
issued	issu	issued
in	in	in
March	march	March
,	,	,
were	were	were
hamstrung	hamstrung	hamstrung
by	by	by
months	month	month
of	of	of
legal	legal	legal
challenges	challeng	challenge
until	until	until
the	the	the
Supreme	suprem	Supreme
Court	court	Court
approved	approv	approved
a	a	a
limited	limit	limited
version	version	version
in	in	in
June	june	June
.	.	.

But	but	But
in	in	in
the	the	the
interim	interim	interim
,	,	,
the	the	the
State	state	State
Department	depart	Department
issued	issu	issued
far	far	far
fewer	fewer	fewer
visas	visa	visa
to	to	to
travelers	travel	traveler
from	from	from
those	those	those
six	six	six
countries	countri	country
compared	compar	compared
to	to	to
the	the	the
number	number	number
issued	issu	issued
in	in	in
2016	2016	2016
under	under	under
the	the	the
administration	administr	administration
of	of	of
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
.	.	.

On	on	On
Sunday	sunday	Sunday
,	,	,
Trump	trump	Trump
issued	issu	issued
a	a	a
third	third	third
version	version	version
of	of	of
the	the	the
ban	ban	ban
,	,	,
which	which	which
indefinitely	indefinit	indefinitely
restricts	restrict	restricts
travelers	travel	traveler
from	from	from
Iran	iran	Iran
,	,	,
Libya	libya	Libya
,	,	,
Syria	syria	Syria
,	,	,
Yemen	yemen	Yemen
,	,	,
Somalia	somalia	Somalia
,	,	,
Chad	chad	Chad
and	and	and
North	north	North
Korea	korea	Korea
.	.	.

Certain	certain	Certain
government	govern	government
officials	offici	official
from	from	from
Venezuela	venezuela	Venezuela
will	will	will
also	also	also
be	be	be
barred	bar	barred
.	.	.

From	from	From
March	march	March
through	through	through
June	june	June
,	,	,
a	a	a
period	period	period
when	when	when
Trump	trump	Trump
s	s	s
order	order	order
was	was	wa
mostly	most	mostly
blocked	block	blocked
by	by	by
the	the	the
courts	court	court
,	,	,
citizens	citizen	citizen
of	of	of
the	the	the
six	six	six
countries	countri	country
were	were	were
issued	issu	issued
an	an	an
average	averag	average
of	of	of
3	3	3
,	,	,
929	929	929
visas	visa	visa
monthly	month	monthly
,	,	,
42	42	42
percent	percent	percent
fewer	fewer	fewer
than	than	than
the	the	the
2016	2016	2016
monthly	month	monthly
average	averag	average
of	of	of
6	6	6
,	,	,
799	799	799
,	,	,
according	accord	according
to	to	to
State	state	State
Department	depart	Department
data	data	data
.	.	.

After	after	After
the	the	the
Supreme	suprem	Supreme
Court	court	Court
ruling	rule	ruling
,	,	,
that	that	that
monthly	month	monthly
average	averag	average
was	was	wa
47	47	47
percent	percent	percent
lower	lower	lower
than	than	than
in	in	in
2016	2016	2016
.	.	.

For	for	For
a	a	a
graphic	graphic	graphic
of	of	of
visas	visa	visa
issued	issu	issued
to	to	to
six	six	six
countries	countri	country
affected	affect	affected
by	by	by
the	the	the
travel	travel	travel
ban	ban	ban
,	,	,
see	see	see
tmsnrt	tmsnrt	tmsnrt
.	.	.
rs	rs	r
2yd6BAA	2yd6baa	2yd6BAA
Trump	trump	Trump
s	s	s
initial	initi	initial
travel	travel	travel
ban	ban	ban
,	,	,
which	which	which
barred	bar	barred
citizens	citizen	citizen
of	of	of
the	the	the
six	six	six
countries	countri	country
as	as	a
well	well	well
as	as	a
Iraq	iraq	Iraq
,	,	,
sparked	spark	sparked
chaos	chao	chaos
and	and	and
protests	protest	protest
at	at	at
airports	airport	airport
around	around	around
the	the	the
United	unit	United
States	state	States
.	.	.

Issued	issu	Issued
with	with	with
little	littl	little
forewarning	forewarn	forewarning
,	,	,
the	the	the
order	order	order
s	s	s
scope	scope	scope
was	was	wa
unclear	unclear	unclear
and	and	and
sowed	sow	sowed
confusion	confus	confusion
among	among	among
travelers	travel	traveler
as	as	a
well	well	well
as	as	a
authorities	author	authority
responsible	respons	responsible
for	for	for
implementing	implement	implementing
it	it	it
.	.	.

Courts	court	Courts
quickly	quick	quickly
enjoined	enjoin	enjoined
the	the	the
main	main	main
parts	part	part
of	of	of
the	the	the
order	order	order
.	.	.

Trump	trump	Trump
eventually	eventu	eventually
issued	issu	issued
a	a	a
new	new	new
order	order	order
that	that	that
excluded	exclud	excluded
Iraq	iraq	Iraq
and	and	and
delayed	delay	delayed
its	it	it
enactment	enact	enactment
to	to	to
allow	allow	allow
the	the	the
administration	administr	administration
and	and	and
travelers	travel	traveler
time	time	time
to	to	to
prepare	prepar	prepare
.	.	.

But	but	But
that	that	that
order	order	order
,	,	,
too	too	too
,	,	,
was	was	wa
soon	soon	soon
blocked	block	blocked
by	by	by
courts	court	court
.	.	.

The	the	The
case	case	case
eventually	eventu	eventually
reached	reach	reached
the	the	the
Supreme	suprem	Supreme
Court	court	Court
,	,	,
which	which	which
allowed	allow	allowed
a	a	a
limited	limit	limited
version	version	version
of	of	of
the	the	the
ban	ban	ban
affecting	affect	affecting
only	onli	only
those	those	those
citizens	citizen	citizen
of	of	of
the	the	the
six	six	six
countries	countri	country
lacking	lack	lacking
bona	bona	bona
fide	fide	fide
ties	tie	tie
to	to	to
the	the	the
United	unit	United
States	state	States
.	.	.

After	after	After
Trump	trump	Trump
issued	issu	issued
the	the	the
revised	revis	revised
ban	ban	ban
on	on	on
Sunday	sunday	Sunday
,	,	,
the	the	the
Supreme	suprem	Supreme
Court	court	Court
canceled	cancel	canceled
oral	oral	oral
arguments	argument	argument
scheduled	schedul	scheduled
for	for	for
Oct	oct	Oct
.	.	.

10	10	10
to	to	to
decide	decid	decide
whether	whether	whether
or	or	or
not	not	not
the	the	the
earlier	earlier	earlier
version	version	version
of	of	of
the	the	the
ban	ban	ban
was	was	wa
discriminatory	discriminatori	discriminatory
.	.	.

Even	even	Even
as	as	a
sharply	sharpli	sharply
fewer	fewer	fewer
visas	visa	visa
were	were	were
being	be	being
issued	issu	issued
,	,	,
the	the	the
president	presid	president
often	often	often
complained	complain	complained
on	on	on
social	social	social
media	media	medium
and	and	and
in	in	in
speeches	speech	speech
about	about	about
limits	limit	limit
imposed	impos	imposed
by	by	by
U	u	U
.	.	.
S	s	S
.	.	.
courts	court	court
on	on	on
the	the	the
two	two	two
executive	execut	executive
orders	order	order
establishing	establish	establishing
the	the	the
travel	travel	travel
ban	ban	ban
.	.	.

The	the	The
travel	travel	travel
ban	ban	ban
into	into	into
the	the	the
United	unit	United
States	state	States
should	should	should
be	be	be
far	far	far
larger	larger	larger
,	,	,
tougher	tougher	tougher
and	and	and
more	more	more
specific	specif	specific
-but	-but	-but
stupidly	stupid	stupidly
,	,	,
that	that	that
would	would	would
not	not	not
be	be	be
politically	polit	politically
correct	correct	correct
!	!	!
Trump	trump	Trump
tweeted	tweet	tweeted
on	on	on
Sept	sept	Sept
.	.	.

15	15	15
.	.	.

Follow	follow	Follow
Trump	trump	Trump
s	s	s
impact	impact	impact
on	on	on
energy	energi	energy
,	,	,
environment	environ	environment
,	,	,
healthcare	healthcar	healthcare
,	,	,
immigration	immigr	immigration
and	and	and
the	the	the
economy	economi	economy
at	at	at
The	the	The
Trump	trump	Trump
Effect	effect	Effect
www.reuters.com/trump-effect)	www.reuters.com/trump-effect)	www.reuters.com/trump-effect)
Because	becaus	Because
the	the	the
State	state	State
Department	depart	Department
only	onli	only
releases	releas	release
data	data	data
on	on	on
how	how	how
many	mani	many
visas	visa	visa
are	are	are
issued	issu	issued
and	and	and
not	not	not
total	total	total
application	applic	application
numbers	number	number
,	,	,
it	it	it
is	is	is
unclear	unclear	unclear
if	if	if
the	the	the
drop	drop	drop
is	is	is
due	due	due
to	to	to
fewer	fewer	fewer
people	peopl	people
applying	appli	applying
,	,	,
or	or	or
because	becaus	because
the	the	the
administration	administr	administration
is	is	is
denying	deni	denying
more	more	more
applications	applic	application
.	.	.

In	in	In
addition	addit	addition
,	,	,
a	a	a
month	month	month
-by-month	-by-month	-by-month
comparison	comparison	comparison
with	with	with
prior	prior	prior
years	year	year
is	is	is
not	not	not
possible	possibl	possible
because	becaus	because
the	the	the
State	state	State
Department	depart	Department
released	releas	released
only	onli	only
annual	annual	annual
numbers	number	number
not	not	not
monthly	month	monthly
data	data	data
-	-	-
until	until	until
March	march	March
of	of	of
this	this	this
year	year	year
.	.	.

Stephen	stephen	Stephen
Pattison	pattison	Pattison
,	,	,
a	a	a
former	former	former
U	u	U
.	.	.
S	s	S
.	.	.
consular	consular	consular
official	offici	official
and	and	and
now	now	now
an	an	an
immigration	immigr	immigration
attorney	attorney	attorney
,	,	,
said	said	said
he	he	he
suspects	suspect	suspect
that	that	that
the	the	the
huge	huge	huge
drop	drop	drop
in	in	in
visas	visa	visa
issued	issu	issued
is	is	is
due	due	due
to	to	to
fewer	fewer	fewer
people	peopl	people
applying	appli	applying
rather	rather	rather
than	than	than
higher	higher	higher
rejection	reject	rejection
rates	rate	rate
.	.	.

Quantifying	quantifi	Quantifying
the	the	the
chilling	chill	chilling
effect	effect	effect
of	of	of
the	the	the
Trump	trump	Trump
administration	administr	administration
s	s	s
policies	polici	policy
on	on	on
the	the	the
international	intern	international
public	public	public
is	is	is
hard	hard	hard
to	to	to
do	do	do
,	,	,
but	but	but
I	i	I
think	think	think
that	that	that
s	s	s
the	the	the
biggest	biggest	biggest
impact	impact	impact
of	of	of
what	what	what
this	this	this
administration	administr	administration
has	has	ha
done	done	done
,	,	,
Pattison	pattison	Pattison
said	said	said
.	.	.

This	this	This
atmosphere	atmospher	atmosphere
is	is	is
causing	caus	causing
bona	bona	bona
fide	fide	fide
,	,	,
legitimate	legitim	legitimate
travelers	travel	traveler
to	to	to
think	think	think
twice	twice	twice
about	about	about
coming	come	coming
to	to	to
the	the	the
United	unit	United
States	state	States
.	.	.
Michael	michael	Michael
Boos	boo	Boos
,	,	,
general	general	general
counsel	counsel	counsel
for	for	for
the	the	the
conservative	conserv	conservative
nonprofit	nonprofit	nonprofit
Citizens	citizen	Citizens
United	unit	United
,	,	,
which	which	which
filed	file	filed
a	a	a
brief	brief	brief
to	to	to
the	the	the
Supreme	suprem	Supreme
Court	court	Court
in	in	in
support	support	support
of	of	of
the	the	the
