Token	Stem	Lemma
NEW	new	NEW
YORK	york	YORK
Reuters	reuter	Reuters
U	u	U
S	s	S
Republican	republican	Republican
presidential	presidenti	presidential
candidate	candid	candidate
Donald	donald	Donald
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
defended	defend	defended
comments	comment	comment
he	he	he
made	made	made
on	on	on
combat	combat	combat
veterans	veteran	veteran
and	and	and
mental	mental	mental
health	health	health
on	on	on
Monday	monday	Monday
after	after	after
some	some	some
said	said	said
his	his	his
remarks	remark	remark
implied	impli	implied
service	servic	service
members	member	member
diagnosed	diagnos	diagnosed
with	with	with
post	post	post
-traumatic	-traumat	-traumatic
stress	stress	stress
disorder	disord	disorder
PTSD	ptsd	PTSD
were	were	were
weak	weak	weak
At	at	At
an	an	an
event	event	event
with	with	with
veterans	veteran	veteran
in	in	in
Herndon	herndon	Herndon
Virginia	virginia	Virginia
Trump	trump	Trump
called	call	called
for	for	for
better	better	better
mental	mental	mental
health	health	health
services	servic	service
for	for	for
those	those	those
returning	return	returning
from	from	from
combat	combat	combat
saying	say	saying
that	that	that
while	while	while
many	mani	many
are	are	are
strong	strong	strong
others	other	others
can	can	can
t	t	t
handle	handl	handle
what	what	what
they	they	they
have	have	have
seen	seen	seen
on	on	on
the	the	the
battlefield	battlefield	battlefield
The	the	The
response	respons	response
struck	struck	struck
some	some	some
as	as	a
insulting	insult	insulting
to	to	to
veterans	veteran	veteran
struggling	struggl	struggling
with	with	with
PTSD	ptsd	PTSD
as	as	a
the	the	the
Republican	republican	Republican
candidate	candid	candidate
works	work	work
to	to	to
motivate	motiv	motivate
traditionally	tradit	traditionally
conservative	conserv	conservative
military	militari	military
voters	voter	voter
to	to	to
support	support	support
him	him	him
in	in	in
the	the	the
Nov	nov	Nov
8	8	8
presidential	presidenti	presidential
election	elect	election
Retired	retir	Retired
Lieutenant	lieuten	Lieutenant
General	general	General
Michael	michael	Michael
Flynn	flynn	Flynn
a	a	a
Trump	trump	Trump
adviser	advis	adviser
on	on	on
military	militari	military
issues	issu	issue
said	said	said
in	in	in
a	a	a
written	written	written
statement	statement	statement
that	that	that
the	the	the
candidate	candid	candidate
s	s	s
comments	comment	comment
were	were	were
taken	taken	taken
out	out	out
of	of	of
context	context	context
in	in	in
order	order	order
to	to	to
deceive	deceiv	deceive
voters	voter	voter
and	and	and
veterans	veteran	veteran
Marine	marin	Marine
Staff	staff	Staff
Sergeant	sergeant	Sergeant
Chad	chad	Chad
Robichaux	robichaux	Robichaux
whose	whose	whose
question	question	question
at	at	at
the	the	the
event	event	event
prompted	prompt	prompted
Trump	trump	Trump
s	s	s
statement	statement	statement
said	said	said
the	the	the
critical	critic	critical
reaction	reaction	reaction
was	was	wa
sickening	sicken	sickening
and	and	and
accused	accus	accused
others	other	others
of	of	of
manipulating	manipul	manipulating
Trump	trump	Trump
s	s	s
words	word	word
I	i	I
took	took	took
his	his	his
comments	comment	comment
to	to	to
be	be	be
thoughtful	thought	thoughtful
and	and	and
understanding	understand	understanding
of	of	of
the	the	the
struggles	struggl	struggle
many	mani	many
veterans	veteran	veteran
have	have	have
said	said	said
Robichaux	robichaux	Robichaux
an	an	an
Afghanistan	afghanistan	Afghanistan
combat	combat	combat
veteran	veteran	veteran
who	who	who
has	has	ha
been	been	been
diagnosed	diagnos	diagnosed
with	with	with
PTSD	ptsd	PTSD
Trump	trump	Trump
made	made	made
his	his	his
remarks	remark	remark
at	at	at
an	an	an
event	event	event
hosted	host	hosted
by	by	by
a	a	a
political	polit	political
action	action	action
committee	committe	committee
called	call	called
Retired	retir	Retired
American	american	American
Warriors	warrior	Warriors
Trump	trump	Trump
has	has	ha
cast	cast	cast
himself	himself	himself
a	a	a
champion	champion	champion
of	of	of
veterans	veteran	veteran
during	dure	during
his	his	his
campaign	campaign	campaign
and	and	and
in	in	in
July	juli	July
pledged	pledg	pledged
to	to	to
reform	reform	reform
federal	feder	federal
programs	program	program
for	for	for
war	war	war
veterans	veteran	veteran
He	he	He
attended	attend	attended
a	a	a
military	militari	military
preparatory	preparatori	preparatory
school	school	school
but	but	but
did	did	did
not	not	not
serve	serv	serve
in	in	in
the	the	the
U	u	U
S	s	S
military	militari	military
Joe	joe	Joe
Donnelly	donnelli	Donnelly
a	a	a
Democratic	democrat	Democratic
U	u	U
S	s	S
senator	senat	senator
from	from	from
Indiana	indiana	Indiana
was	was	wa
one	one	one
of	of	of
the	the	the
first	first	first
to	to	to
criticize	critic	criticize
Trump	trump	Trump
s	s	s
remarks	remark	remark
We	we	We
need	need	need
to	to	to
dismiss	dismiss	dismiss
the	the	the
idea	idea	idea
that	that	that
mental	mental	mental
health	health	health
issues	issu	issue
signify	signifi	signify
weakness	weak	weakness
and	and	and
reinforce	reinforc	reinforce
that	that	that
there	there	there
is	is	is
strength	strength	strength
in	in	in
seeking	seek	seeking
help	help	help
Donnelly	donnelli	Donnelly
said	said	said
in	in	in
a	a	a
written	written	written
statement	statement	statement
PTSD	ptsd	PTSD
was	was	wa
among	among	among
the	the	the
most	most	most
talked	talk	talked
about	about	about
topics	topic	topic
on	on	on
Twitter	twitter	Twitter
on	on	on
Monday	monday	Monday
as	as	a
many	mani	many
social	social	social
media	media	medium
users	user	user
responded	respond	responded
to	to	to
Trump	trump	Trump
s	s	s
comments	comment	comment
@realDonaldTrump	@realdonaldtrump	@realDonaldTrump
As	as	As
a	a	a
Veteran	veteran	Veteran
with	with	with
PTSD	ptsd	PTSD
I	i	I
m	m	m
stronger	stronger	stronger
than	than	than
you	you	you
could	could	could
ever	ever	ever
be	be	be
tweeted	tweet	tweeted
Kevin	kevin	Kevin
Plantz	plantz	Plantz
@KevinPlantz	@kevinplantz	@KevinPlantz
My	my	My
husband	husband	husband
served	serv	served
this	this	this
country	countri	country
honorably	honor	honorably
tweeted	tweet	tweeted
Melissa	melissa	Melissa
Bird	bird	Bird
@birdgirl1001	@birdgirl1001	@birdgirl1001
He	he	He
has	has	ha
#PTSD.	#ptsd.	#PTSD.
#Trump	#trump	#Trump
has	has	ha
officially	offici	officially
crossed	cross	crossed
the	the	the
line	line	line
for	for	for
me	me	me
and	and	and
my	my	my
family	famili	family
Neither	neither	Neither
the	the	the
U	u	U
S	s	S
Department	depart	Department
of	of	of
Veterans	veteran	Veterans
Affairs	affair	Affairs
nor	nor	nor
the	the	the
campaign	campaign	campaign
for	for	for
Hillary	hillari	Hillary
Clinton	clinton	Clinton
the	the	the
Democratic	democrat	Democratic
presidential	presidenti	presidential
nominee	nomine	nominee
immediately	immedi	immediately
returned	return	returned
requests	request	request
for	for	for
comment	comment	comment
