Token	Stem	Lemma
CAIRO	cairo	CAIRO
Reuters	reuter	Reuters
Egyptian	egyptian	Egyptian
security	secur	security
forces	forc	force
killed	kill	killed
five	five	five
suspected	suspect	suspected
militants	milit	militant
in	in	in
a	a	a
raid	raid	raid
on	on	on
Monday	monday	Monday
on	on	on
a	a	a
desert	desert	desert
location	locat	location
being	be	being
used	use	used
by	by	by
the	the	the
group	group	group
for	for	for
training	train	training
in	in	in
the	the	the
Nile	nile	Nile
Delta	delta	Delta
province	provinc	province
of	of	of
Sharqiya	sharqiya	Sharqiya
north	north	north
of	of	of
Cairo	cairo	Cairo
the	the	the
interior	interior	interior
ministry	ministri	ministry
said	said	said
Security	secur	Security
forces	forc	force
arrested	arrest	arrested
six	six	six
other	other	other
people	peopl	people
and	and	and
seized	seiz	seized
ammunition	ammunit	ammunition
and	and	and
weapons	weapon	weapon
in	in	in
the	the	the
operation	oper	operation
a	a	a
ministry	ministri	ministry
statement	statement	statement
said	said	said
The	the	The
statement	statement	statement
did	did	did
not	not	not
link	link	link
the	the	the
militants	milit	militant
to	to	to
any	ani	any
specific	specif	specific
group	group	group
Since	sinc	Since
2013	2013	2013
Egyptian	egyptian	Egyptian
security	secur	security
forces	forc	force
have	have	have
battled	battl	battled
an	an	an
Islamic	islam	Islamic
State	state	State
affiliate	affili	affiliate
in	in	in
the	the	the
mainly	main	mainly
desert	desert	desert
region	region	region
of	of	of
North	north	North
Sinai	sinai	Sinai
where	where	where
militants	milit	militant
have	have	have
killed	kill	killed
hundreds	hundr	hundred
of	of	of
police	polic	police
and	and	and
soldiers	soldier	soldier
Last	last	Last
month	month	month
Egypt	egypt	Egypt
saw	saw	saw
its	it	it
deadliest	deadliest	deadliest
attack	attack	attack
in	in	in
its	it	it
modern	modern	modern
history	histori	history
when	when	when
militants	milit	militant
killed	kill	killed
more	more	more
than	than	than
300	300	300
at	at	at
a	a	a
North	north	North
Sinai	sinai	Sinai
mosque	mosqu	mosque
No	no	No
group	group	group
has	has	ha
claimed	claim	claimed
responsibility	respons	responsibility
though	though	though
officials	offici	official
said	said	said
the	the	the
gunmen	gunmen	gunman
brandished	brandish	brandished
an	an	an
Islamic	islam	Islamic
State	state	State
flag	flag	flag
