Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
The	the	The
U	u	U
S	s	S
Senate	senat	Senate
Foreign	foreign	Foreign
Relations	relat	Relations
Committee	committe	Committee
backed	back	backed
legislation	legisl	legislation
on	on	on
Thursday	thursday	Thursday
that	that	that
would	would	would
impose	impos	impose
new	new	new
sanctions	sanction	sanction
on	on	on
Iran	iran	Iran
over	over	over
its	it	it
ballistic	ballist	ballistic
missile	missil	missile
development	develop	development
support	support	support
for	for	for
Islamist	islamist	Islamist
militant	milit	militant
groups	group	group
weapons	weapon	weapon
transfers	transfer	transfer
and	and	and
human	human	human
rights	right	right
violations	violat	violation
The	the	The
vote	vote	vote
was	was	wa
18	18	18
-3	-3	-3
in	in	in
favor	favor	favor
of	of	of
the	the	the
legislation	legisl	legislation
paving	pave	paving
the	the	the
way	way	way
for	for	for
its	it	it
consideration	consider	consideration
by	by	by
the	the	the
full	full	full
Senate	senat	Senate
Lawmakers	lawmak	Lawmakers
who	who	who
backed	back	backed
the	the	the
bill	bill	bill
said	said	said
they	they	they
do	do	do
not	not	not
believe	believ	believe
that	that	that
its	it	it
passage	passag	passage
which	which	which
would	would	would
require	requir	require
support	support	support
by	by	by
the	the	the
House	hous	House
of	of	of
Representatives	repres	Representatives
and	and	and
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
to	to	to
become	becom	become
law	law	law
would	would	would
violate	violat	violate
terms	term	term
of	of	of
the	the	the
international	intern	international
nuclear	nuclear	nuclear
agreement	agreement	agreement
with	with	with
Iran	iran	Iran
reached	reach	reached
in	in	in
2015	2015	2015
Both	both	Both
Republicans	republican	Republicans
and	and	and
Democrats	democrat	Democrats
have	have	have
been	been	been
clamoring	clamor	clamoring
for	for	for
a	a	a
response	respons	response
to	to	to
Iran	iran	Iran
s	s	s
ballistic	ballist	ballistic
missiles	missil	missile
development	develop	development
and	and	and
other	other	other
activities	activ	activity
But	but	But
the	the	the
foreign	foreign	foreign
relations	relat	relation
committee	committe	committee
waited	wait	waited
to	to	to
take	take	take
up	up	up
the	the	the
bill	bill	bill
until	until	until
after	after	after
Iran	iran	Iran
s	s	s
election	elect	election
on	on	on
Friday	friday	Friday
when	when	when
President	presid	President
Hassan	hassan	Hassan
Rouhani	rouhani	Rouhani
was	was	wa
re	re	re
-elected	-elect	-elected
with	with	with
57	57	57
percent	percent	percent
of	of	of
the	the	the
vote	vote	vote
Rouhani	rouhani	Rouhani
broke	broke	broke
the	the	the
taboo	taboo	taboo
of	of	of
holding	hold	holding
direct	direct	direct
talks	talk	talk
with	with	with
the	the	the
United	unit	United
States	state	States
and	and	and
reached	reach	reached
the	the	the
deal	deal	deal
to	to	to
curb	curb	curb
Iran	iran	Iran
s	s	s
nuclear	nuclear	nuclear
program	program	program
in	in	in
return	return	return
for	for	for
relief	relief	relief
from	from	from
economic	econom	economic
sanctions	sanction	sanction
Trump	trump	Trump
has	has	ha
criticized	critic	criticized
the	the	the
nuclear	nuclear	nuclear
deal	deal	deal
which	which	which
was	was	wa
opposed	oppos	opposed
by	by	by
every	everi	every
Republican	republican	Republican
in	in	in
Congress	congress	Congress
and	and	and
several	sever	several
Democrats	democrat	Democrats
But	but	But
he	he	he
has	has	ha
so	so	so
far	far	far
not	not	not
moved	move	moved
to	to	to
pull	pull	pull
the	the	the
United	unit	United
States	state	States
out	out	out
Instead	instead	Instead
his	his	his
administration	administr	administration
has	has	ha
said	said	said
it	it	it
would	would	would
closely	close	closely
police	polic	police
Iran	iran	Iran
s	s	s
compliance	complianc	compliance
with	with	with
the	the	the
bill	bill	bill
and	and	and
review	review	review
it	it	it
with	with	with
an	an	an
eye	eye	eye
toward	toward	toward
possibly	possibl	possibly
modifying	modifi	modifying
it	it	it
to	to	to
make	make	make
it	it	it
stronger	stronger	stronger
