WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
on	on	on
Wednesday	wednesday	Wednesday
denied	deni	denied
a	a	a
report	report	report
from	from	from
NBC	nbc	NBC
News	news	News
that	that	that
he	he	he
told	told	told
his	his	his
national	nation	national
security	secur	security
advisers	advis	adviser
in	in	in
July	juli	July
he	he	he
wanted	want	wanted
to	to	to
increase	increas	increase
the	the	the
country	countri	country
s	s	s
nuclear	nuclear	nuclear
arsenal	arsenal	arsenal
by	by	by
nearly	near	nearly
tenfold	tenfold	tenfold
,	,	,
saying	say	saying
he	he	he
argued	argu	argued
for	for	for
its	it	it
modernization	modern	modernization
.	.	.
NBC	nbc	NBC
News	news	News
said	said	said
the	the	the
president	presid	president
called	call	called
for	for	for
the	the	the
increase	increas	increase
after	after	after
he	he	he
was	was	wa
shown	shown	shown
a	a	a
chart	chart	chart
indicating	indic	indicating
the	the	the
stockpile	stockpil	stockpile
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
nuclear	nuclear	nuclear
weapons	weapon	weapon
had	had	had
slid	slid	slid
from	from	from
a	a	a
high	high	high
of	of	of
32	32	32
,	,	,
000	000	000
in	in	in
the	the	the
1960s	1960s	1960s
.	.	.
Trump	trump	Trump
said	said	said
he	he	he
wanted	want	wanted
to	to	to
have	have	have
that	that	that
same	same	same
number	number	number
now	now	now
,	,	,
NBC	nbc	NBC
reported	report	reported
.	.	.
Speaking	speak	Speaking
to	to	to
reporters	report	reporter
at	at	at
the	the	the
White	white	White
House	hous	House
during	dure	during
a	a	a
meeting	meet	meeting
with	with	with
Canadian	canadian	Canadian
Prime	prime	Prime
Minister	minist	Minister
Justin	justin	Justin
Trudeau	trudeau	Trudeau
,	,	,
Trump	trump	Trump
said	said	said
the	the	the
report	report	report
was	was	wa
not	not	not
true	true	true
.	.	.
I	i	I
never	never	never
discussed	discuss	discussed
increasing	increas	increasing
it	it	it
.	.	.
I	i	I
want	want	want
it	it	it
in	in	in
perfect	perfect	perfect
shape	shape	shape
.	.	.
That	that	That
was	was	wa
just	just	just
fake	fake	fake
news	news	news
by	by	by
NBC	nbc	NBC
,	,	,
he	he	he
said	said	said
.	.	.
We	we	We
don	don	don
t	t	t
need	need	need
an	an	an
increase	increas	increase
.	.	.
But	but	But
I	i	I
want	want	want
modernization	modern	modernization
and	and	and
I	i	I
want	want	want
total	total	total
rehabilitation	rehabilit	rehabilitation
.	.	.
It	it	It
s	s	s
got	got	got
to	to	to
be	be	be
in	in	in
tip	tip	tip
-top	-top	-top
shape	shape	shape
.	.	.
The	the	The
president	presid	president
s	s	s
denial	denial	denial
was	was	wa
buttressed	buttress	buttressed
by	by	by
a	a	a
statement	statement	statement
from	from	from
his	his	his
defense	defens	defense
chief	chief	chief
.	.	.
Recent	recent	Recent
reports	report	report
that	that	that
the	the	the
president	presid	president
called	call	called
for	for	for
an	an	an
increase	increas	increase
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
nuclear	nuclear	nuclear
arsenal	arsenal	arsenal
are	are	are
absolutely	absolut	absolutely
false	fals	false
.	.	.
This	this	This
kind	kind	kind
of	of	of
erroneous	erron	erroneous
reporting	report	reporting
is	is	is
irresponsible	irrespons	irresponsible
,	,	,
Defense	defens	Defense
Secretary	secretari	Secretary
Jim	jim	Jim
Mattis	matti	Mattis
said	said	said
.	.	.
Although	although	Although
U	u	U
.	.	.
S	s	S
.	.	.
presidents	presid	president
have	have	have
modernized	modern	modernized
weapon	weapon	weapon
stockpiles	stockpil	stockpile
over	over	over
the	the	the
years	year	year
,	,	,
any	ani	any
meaningful	meaning	meaningful
addition	addit	addition
to	to	to
the	the	the
nuclear	nuclear	nuclear
arsenal	arsenal	arsenal
would	would	would
violate	violat	violate
treaty	treati	treaty
agreements	agreement	agreement
.	.	.
The	the	The
Federation	feder	Federation
of	of	of
American	american	American
Scientists	scientist	Scientists
says	say	say
the	the	the
United	unit	United
States	state	States
currently	current	currently
has	has	ha
about	about	about
4	4	4
,	,	,
000	000	000
nuclear	nuclear	nuclear
warheads	warhead	warhead
earmarked	earmark	earmarked
for	for	for
use	use	use
in	in	in
its	it	it
military	militari	military
stockpile	stockpil	stockpile
.	.	.
After	after	After
the	the	the
meeting	meet	meeting
in	in	in
July	juli	July
,	,	,
Secretary	secretari	Secretary
of	of	of
State	state	State
Rex	rex	Rex
Tillerson	tillerson	Tillerson
referred	refer	referred
to	to	to
Trump	trump	Trump
as	as	a
a	a	a
moron	moron	moron
,	,	,
according	accord	according
to	to	to
NBC	nbc	NBC
.	.	.
U	u	U
.	.	.
S	s	S
.	.	.
news	news	news
reports	report	report
have	have	have
painted	paint	painted
the	the	the
relationship	relationship	relationship
between	between	between
Trump	trump	Trump
and	and	and
Tillerson	tillerson	Tillerson
as	as	a
tense	tens	tense
.	.	.
The	the	The
NBC	nbc	NBC
report	report	report
comes	come	come
during	dure	during
a	a	a
time	time	time
of	of	of
high	high	high
tension	tension	tension
between	between	between
the	the	the
United	unit	United
States	state	States
and	and	and
North	north	North
Korea	korea	Korea
over	over	over
Pyongyang	pyongyang	Pyongyang
s	s	s
nuclear	nuclear	nuclear
weapons	weapon	weapon
and	and	and
missile	missil	missile
programs	program	program
,	,	,
and	and	and
just	just	just
ahead	ahead	ahead
of	of	of
an	an	an
expected	expect	expected
announcement	announc	announcement
from	from	from
Trump	trump	Trump
on	on	on
whether	whether	whether
to	to	to
decertify	decertifi	decertify
the	the	the
international	intern	international
deal	deal	deal
on	on	on
Iran	iran	Iran
s	s	s
nuclear	nuclear	nuclear
program	program	program
.	.	.
Trump	trump	Trump
told	told	told
Reuters	reuter	Reuters
in	in	in
February	februari	February
that	that	that
he	he	he
wanted	want	wanted
to	to	to
ensure	ensur	ensure
that	that	that
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
nuclear	nuclear	nuclear
arsenal	arsenal	arsenal
was	was	wa
at	at	at
the	the	the
top	top	top
of	of	of
the	the	the
pack	pack	pack
.	.	.
MSNBC	msnbc	MSNBC
reported	report	reported
in	in	in
2016	2016	2016
that	that	that
as	as	a
a	a	a
candidate	candid	candidate
,	,	,
Trump	trump	Trump
asked	ask	asked
a	a	a
foreign	foreign	foreign
policy	polici	policy
adviser	advis	adviser
three	three	three
times	time	time
in	in	in
a	a	a
one	one	one
-hour	-hour	-hour
meeting	meet	meeting
why	whi	why
the	the	the
United	unit	United
States	state	States
could	could	could
not	not	not
deploy	deploy	deploy
its	it	it
nuclear	nuclear	nuclear
weapons	weapon	weapon
.	.	.
