WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
Central	central	Central
Intelligence	intellig	Intelligence
Agency	agenc	Agency
thought	thought	thought
for	for	for
months	month	month
that	that	that
it	it	it
had	had	had
mistakenly	mistaken	mistakenly
shredded	shred	shredded
a	a	a
massive	massiv	massive
U	u	U
.	.	.
S	s	S
.	.	.
Senate	senat	Senate
report	report	report
on	on	on
its	it	it
use	use	use
of	of	of
waterboarding	waterboard	waterboarding
and	and	and
other	other	other
enhanced	enhanc	enhanced
interrogation	interrog	interrogation
techniques	techniqu	technique
before	befor	before
suddenly	sudden	suddenly
discovering	discov	discovering
that	that	that
its	it	it
copy	copi	copy
had	had	had
not	not	not
been	been	been
lost	lost	lost
after	after	after
all	all	all
,	,	,
an	an	an
agency	agenc	agency
official	offici	official
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
.	.	.

It	it	It
s	s	s
embarrassing	embarrass	embarrassing
and	and	and
I	i	I
have	have	have
apologized	apolog	apologized
,	,	,
Christopher	christoph	Christopher
Sharpley	sharpley	Sharpley
,	,	,
the	the	the
acting	act	acting
CIA	cia	CIA
Inspector	inspector	Inspector
General	general	General
,	,	,
told	told	told
the	the	the
Senate	senat	Senate
Intelligence	intellig	Intelligence
Committee	committe	Committee
during	dure	during
his	his	his
confirmation	confirm	confirmation
hearing	hear	hearing
as	as	a
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
nominee	nomine	nominee
for	for	for
the	the	the
position	posit	position
.	.	.

Championed	champion	Championed
by	by	by
Democratic	democrat	Democratic
Senator	senat	Senator
Dianne	diann	Dianne
Feinstein	feinstein	Feinstein
when	when	when
she	she	she
chaired	chair	chaired
the	the	the
Senate	senat	Senate
panel	panel	panel
,	,	,
the	the	the
torture	tortur	torture
report	report	report
,	,	,
as	as	a
it	it	it
is	is	is
known	known	known
,	,	,
is	is	is
the	the	the
result	result	result
of	of	of
a	a	a
six	six	six
-year	-year	-year
investigation	investig	investigation
into	into	into
so	so	so
-called	-call	-called
enhanced	enhanc	enhanced
interrogation	interrog	interrogation
techniques	techniqu	technique
used	use	used
by	by	by
the	the	the
CIA	cia	CIA
after	after	after
the	the	the
Sept	sept	Sept
.	.	.

11	11	11
,	,	,
2001	2001	2001
,	,	,
attacks	attack	attack
,	,	,
during	dure	during
the	the	the
administration	administr	administration
of	of	of
Republican	republican	Republican
President	presid	President
George	georg	George
W	w	W
.	.	.

Bush	bush	Bush
.	.	.

The	the	The
report	report	report
has	has	ha
been	been	been
the	the	the
subject	subject	subject
of	of	of
disputes	disput	dispute
between	between	between
the	the	the
agency	agenc	agency
and	and	and
committee	committe	committee
Democrats	democrat	Democrats
,	,	,
as	as	a
well	well	well
as	as	a
Democrats	democrat	Democrats
and	and	and
Republicans	republican	Republicans
,	,	,
over	over	over
issues	issu	issue
including	includ	including
whether	whether	whether
it	it	it
should	should	should
be	be	be
declassified	declassifi	declassified
and	and	and
whether	whether	whether
investigators	investig	investigator
broke	broke	broke
the	the	the
law	law	law
as	as	a
they	they	they
assembled	assembl	assembled
it	it	it
.	.	.

Feinstein	feinstein	Feinstein
wants	want	want
the	the	the
6	6	6
,	,	,
700	700	700
-page	-page	-page
document	document	document
declassified	declassifi	declassified
.	.	.

But	but	But
Republican	republican	Republican
Senator	senat	Senator
Richard	richard	Richard
Burr	burr	Burr
,	,	,
her	her	her
successor	successor	successor
as	as	a
committee	committe	committee
chairman	chairman	chairman
,	,	,
has	has	ha
resisted	resist	resisted
its	it	it
release	releas	release
and	and	and
asked	ask	asked
for	for	for
the	the	the
return	return	return
of	of	of
copies	copi	copy
distributed	distribut	distributed
to	to	to
government	govern	government
agencies	agenc	agency
under	under	under
Democratic	democrat	Democratic
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
.	.	.

Sharpley	sharpley	Sharpley
said	said	said
the	the	the
CIA	cia	CIA
received	receiv	received
the	the	the
report	report	report
in	in	in
December	decemb	December
2014	2014	2014
on	on	on
a	a	a
computer	comput	computer
disk	disk	disk
,	,	,
which	which	which
was	was	wa
then	then	then
uploaded	upload	uploaded
into	into	into
a	a	a
classified	classifi	classified
system	system	system
.	.	.

Shortly	short	Shortly
thereafter	thereaft	thereafter
,	,	,
he	he	he
said	said	said
,	,	,
the	the	the
agency	agenc	agency
was	was	wa
told	told	told
to	to	to
delete	delet	delete
it	it	it
because	becaus	because
of	of	of
ongoing	ongo	ongoing
Freedom	freedom	Freedom
of	of	of
Information	inform	Information
Act	act	Act
FOIA	foia	FOIA
litigation	litig	litigation
.	.	.

An	an	An
email	email	email
was	was	wa
sent	sent	sent
saying	say	saying
the	the	the
disk	disk	disk
should	should	should
not	not	not
be	be	be
destroyed	destroy	destroyed
,	,	,
but	but	but
Sharpley	sharpley	Sharpley
said	said	said
he	he	he
was	was	wa
told	told	told
months	month	month
later	later	later
it	it	it
could	could	could
not	not	not
be	be	be
found	found	found
and	and	and
that	that	that
an	an	an
employee	employe	employee
said	said	said
it	it	it
had	had	had
been	been	been
shredded	shred	shredded
.	.	.

But	but	But
he	he	he
said	said	said
the	the	the
disk	disk	disk
was	was	wa
discovered	discov	discovered
later	later	later
,	,	,
after	after	after
the	the	the
FOIA	foia	FOIA
litigation	litig	litigation
concluded	conclud	concluded
that	that	that
the	the	the
report	report	report
was	was	wa
a	a	a
congressional	congression	congressional
document	document	document
not	not	not
subject	subject	subject
to	to	to
FOIA	foia	FOIA
requests	request	request
.	.	.

Sharpley	sharpley	Sharpley
said	said	said
around	around	around
that	that	that
time	time	time
,	,	,
Burr	burr	Burr
asked	ask	asked
him	him	him
to	to	to
return	return	return
the	the	the
disk	disk	disk
and	and	and
he	he	he
did	did	did
so	so	so
.	.	.

The	the	The
committee	committe	committee
s	s	s
Democrats	democrat	Democrats
appeared	appear	appeared
frustrated	frustrat	frustrated
by	by	by
Sharpley	sharpley	Sharpley
s	s	s
account	account	account
.	.	.

The	the	The
point	point	point
of	of	of
distributing	distribut	distributing
it	it	it
to	to	to
the	the	the
departments	depart	department
was	was	wa
in	in	in
the	the	the
hope	hope	hope
that	that	that
they	they	they
would	would	would
read	read	read
it	it	it
-	-	-
not	not	not
look	look	look
at	at	at
it	it	it
as	as	a
some	some	some
poison	poison	poison
document	document	document
-	-	-
and	and	and
learn	learn	learn
from	from	from
it	it	it
,	,	,
Feinstein	feinstein	Feinstein
said	said	said
,	,	,
noting	note	noting
that	that	that
to	to	to
her	her	her
knowledge	knowledg	knowledge
,	,	,
not	not	not
a	a	a
single	singl	single
fact	fact	fact
in	in	in
the	the	the
report	report	report
has	has	ha
been	been	been
refuted	refut	refuted
.	.	.

Sharpley	sharpley	Sharpley
said	said	said
he	he	he
had	had	had
not	not	not
read	read	read
the	the	the
report	report	report
,	,	,
only	onli	only
an	an	an
unclassified	unclassifi	unclassified
executive	execut	executive
summary	summari	summary
.	.	.

Democratic	democrat	Democratic
Senator	senat	Senator
Ron	ron	Ron
Wyden	wyden	Wyden
announced	announc	announced
after	after	after
the	the	the
hearing	hear	hearing
that	that	that
he	he	he
would	would	would
not	not	not
support	support	support
Sharpley	sharpley	Sharpley
s	s	s
nomination	nomin	nomination
because	becaus	because
he	he	he
had	had	had
handed	hand	handed
the	the	the
report	report	report
over	over	over
to	to	to
Burr	burr	Burr
,	,	,
although	although	although
there	there	there
was	was	wa
no	no	no
legal	legal	legal
requirement	requir	requirement
to	to	to
do	do	do
so	so	so
.	.	.

Sharpley	sharpley	Sharpley
also	also	also
would	would	would
not	not	not
commit	commit	commit
to	to	to
protecting	protect	protecting
any	ani	any
future	futur	future
reports	report	report
,	,	,
such	such	such
as	as	a
one	one	one
related	relat	related
to	to	to
the	the	the
committee	committe	committee
s	s	s
probe	probe	probe
of	of	of
potential	potenti	potential
links	link	link
between	between	between
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
and	and	and
Russian	russian	Russian
efforts	effort	effort
to	to	to
interfere	interfer	interfere
in	in	in
the	the	the
2016	2016	2016
U	u	U
.	.	.
S	s	S
.	.	.
election	elect	election
.	.	.

I	i	I
think	think	think
your	your	your
highest	highest	highest
duty	duti	duty
here	here	here
is	is	is
to	to	to
follow	follow	follow
the	the	the
law	law	law
.	.	.

The	the	The
notion	notion	notion
that	that	that
the	the	the
chairman	chairman	chairman
asked	ask	asked
for	for	for
it	it	it
and	and	and
that	that	that
s	s	s
all	all	all
that	that	that
governed	govern	governed
your	your	your
judgment	judgment	judgment
isn	isn	isn
t	t	t
acceptable	accept	acceptable
to	to	to
me	me	me
,	,	,
Wyden	wyden	Wyden
said	said	said
during	dure	during
the	the	the
hearing	hear	hearing
.	.	.

Obama	obama	Obama
ended	end	ended
the	the	the
use	use	use
of	of	of
enhanced	enhanc	enhanced
interrogation	interrog	interrogation
techniques	techniqu	technique
via	via	via
executive	execut	executive
order	order	order
in	in	in
January	januari	January
2009	2009	2009
.	.	.

Led	led	Led
by	by	by
Feinstein	feinstein	Feinstein
and	and	and
Republican	republican	Republican
Senator	senat	Senator
John	john	John
McCain	mccain	McCain
,	,	,
Congress	congress	Congress
has	has	ha
since	sinc	since
passed	pass	passed
legislation	legisl	legislation
outlawing	outlaw	outlawing
their	their	their
use	use	use
.	.	.

Burr	burr	Burr
said	said	said
he	he	he
planned	plan	planned
a	a	a
vote	vote	vote
on	on	on
Sharpley	sharpley	Sharpley
s	s	s
nomination	nomin	nomination
next	next	next
week	week	week
and	and	and
looked	look	looked
forward	forward	forward
to	to	to
supporting	support	supporting
him	him	him
.	.	.

