WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
top	top	top
U	u	U
.	.	.
S	s	S
.	.	.
nuclear	nuclear	nuclear
commander	command	commander
said	said	said
on	on	on
Saturday	saturday	Saturday
that	that	that
he	he	he
would	would	would
resist	resist	resist
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
if	if	if
he	he	he
ordered	order	ordered
an	an	an
illegal	illeg	illegal
launch	launch	launch
of	of	of
nuclear	nuclear	nuclear
weapons	weapon	weapon
.	.	.

Air	air	Air
Force	forc	Force
General	general	General
John	john	John
Hyten	hyten	Hyten
,	,	,
commander	command	commander
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Strategic	strateg	Strategic
Command	command	Command
STRATCOM	stratcom	STRATCOM
,	,	,
told	told	told
an	an	an
audience	audienc	audience
at	at	at
the	the	the
Halifax	halifax	Halifax
International	intern	International
Security	secur	Security
Forum	forum	Forum
in	in	in
Nova	nova	Nova
Scotia	scotia	Scotia
,	,	,
Canada	canada	Canada
that	that	that
he	he	he
had	had	had
given	given	given
a	a	a
lot	lot	lot
of	of	of
thought	thought	thought
to	to	to
what	what	what
he	he	he
would	would	would
say	say	say
if	if	if
he	he	he
received	receiv	received
such	such	such
an	an	an
order	order	order
.	.	.

I	i	I
think	think	think
some	some	some
people	peopl	people
think	think	think
we	we	we
re	re	re
stupid	stupid	stupid
,	,	,
Hyten	hyten	Hyten
said	said	said
in	in	in
response	respons	response
to	to	to
a	a	a
question	question	question
about	about	about
such	such	such
a	a	a
scenario	scenario	scenario
.	.	.

We	we	We
re	re	re
not	not	not
stupid	stupid	stupid
people	peopl	people
.	.	.

We	we	We
think	think	think
about	about	about
these	these	these
things	thing	thing
a	a	a
lot	lot	lot
.	.	.

When	when	When
you	you	you
have	have	have
this	this	this
responsibility	respons	responsibility
,	,	,
how	how	how
do	do	do
you	you	you
not	not	not
think	think	think
about	about	about
it	it	it
?	?	?
Hyten	hyten	Hyten
,	,	,
who	who	who
is	is	is
responsible	respons	responsible
for	for	for
overseeing	overse	overseeing
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
nuclear	nuclear	nuclear
arsenal	arsenal	arsenal
,	,	,
explained	explain	explained
the	the	the
process	process	process
that	that	that
would	would	would
follow	follow	follow
such	such	such
a	a	a
command	command	command
.	.	.

As	as	As
head	head	head
of	of	of
STRATCOM	stratcom	STRATCOM
I	i	I
provide	provid	provide
advice	advic	advice
to	to	to
the	the	the
president	presid	president
,	,	,
he	he	he
will	will	will
tell	tell	tell
me	me	me
what	what	what
to	to	to
do	do	do
,	,	,
he	he	he
said	said	said
in	in	in
his	his	his
remarks	remark	remark
,	,	,
retransmitted	retransmit	retransmitted
in	in	in
a	a	a
video	video	video
posted	post	posted
on	on	on
the	the	the
forum	forum	forum
s	s	s
Facebook	facebook	Facebook
page	page	page
.	.	.

And	and	And
if	if	if
it	it	it
s	s	s
illegal	illeg	illegal
,	,	,
guess	guess	guess
what	what	what
s	s	s
going	go	going
to	to	to
happen	happen	happen
?	?	?

I	i	I
m	m	m
going	go	going
to	to	to
say	say	say
,	,	,
Mr	mr	Mr
.	.	.
President	presid	President
,	,	,
that	that	that
s	s	s
illegal	illeg	illegal
.	.	.
And	and	And
guess	guess	guess
what	what	what
he	he	he
s	s	s
going	go	going
to	to	to
do	do	do
?	?	?

He	he	He
s	s	s
going	go	going
to	to	to
say	say	say
,	,	,
What	what	What
would	would	would
be	be	be
legal	legal	legal
?	?	?
And	and	And
we	we	we
ll	ll	ll
come	come	come
up	up	up
with	with	with
options	option	option
,	,	,
of	of	of
a	a	a
mix	mix	mix
of	of	of
capabilities	capabl	capability
to	to	to
respond	respond	respond
to	to	to
whatever	whatev	whatever
the	the	the
situation	situat	situation
is	is	is
,	,	,
and	and	and
that	that	that
s	s	s
the	the	the
way	way	way
it	it	it
works	work	work
.	.	.

It	it	It
s	s	s
not	not	not
that	that	that
complicated	complic	complicated
.	.	.
Hyten	hyten	Hyten
said	said	said
running	run	running
through	through	through
scenarios	scenario	scenario
of	of	of
how	how	how
to	to	to
react	react	react
in	in	in
the	the	the
event	event	event
of	of	of
an	an	an
illegal	illeg	illegal
order	order	order
was	was	wa
standard	standard	standard
practice	practic	practice
,	,	,
and	and	and
added	ad	added
If	if	If
you	you	you
execute	execut	execute
an	an	an
unlawful	unlaw	unlawful
order	order	order
,	,	,
you	you	you
will	will	will
go	go	go
to	to	to
jail	jail	jail
.	.	.

You	you	You
could	could	could
go	go	go
to	to	to
jail	jail	jail
for	for	for
the	the	the
rest	rest	rest
of	of	of
your	your	your
life	life	life
.	.	.
The	the	The
Pentagon	pentagon	Pentagon
did	did	did
not	not	not
immediately	immedi	immediately
respond	respond	respond
to	to	to
a	a	a
request	request	request
for	for	for
comment	comment	comment
on	on	on
Hyten	hyten	Hyten
s	s	s
remarks	remark	remark
.	.	.

They	they	They
came	came	came
after	after	after
questions	question	question
by	by	by
U	u	U
.	.	.
S	s	S
.	.	.
senators	senat	senator
,	,	,
including	includ	including
Democrats	democrat	Democrats
and	and	and
Trump	trump	Trump
s	s	s
fellow	fellow	fellow
Republicans	republican	Republicans
,	,	,
about	about	about
Trump	trump	Trump
s	s	s
authority	author	authority
to	to	to
wage	wage	wage
war	war	war
,	,	,
use	use	use
nuclear	nuclear	nuclear
weapons	weapon	weapon
and	and	and
enter	enter	enter
into	into	into
or	or	or
end	end	end
international	intern	international
agreements	agreement	agreement
,	,	,
amid	amid	amid
concern	concern	concern
that	that	that
tensions	tension	tension
over	over	over
North	north	North
Korea	korea	Korea
s	s	s
nuclear	nuclear	nuclear
and	and	and
missile	missil	missile
programs	program	program
could	could	could
lead	lead	lead
to	to	to
hostilities	hostil	hostility
.	.	.

Trump	trump	Trump
has	has	ha
traded	trade	traded
insults	insult	insult
and	and	and
threats	threat	threat
with	with	with
North	north	North
Korea	korea	Korea
s	s	s
leader	leader	leader
Kim	kim	Kim
Jong	jong	Jong
Un	un	Un
and	and	and
threatened	threaten	threatened
in	in	in
his	his	his
maiden	maiden	maiden
United	unit	United
Nations	nation	Nations
address	address	address
to	to	to
totally	total	totally
destroy	destroy	destroy
the	the	the
country	countri	country
of	of	of
26	26	26
million	million	million
people	peopl	people
if	if	if
it	it	it
threatened	threaten	threatened
the	the	the
United	unit	United
States	state	States
.	.	.

Some	some	Some
senators	senat	senator
want	want	want
legislation	legisl	legislation
to	to	to
alter	alter	alter
the	the	the
nuclear	nuclear	nuclear
authority	author	authority
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
president	presid	president
and	and	and
a	a	a
Senate	senat	Senate
committee	committe	committee
on	on	on
Tuesday	tuesday	Tuesday
held	held	held
the	the	the
first	first	first
congressional	congression	congressional
hearing	hear	hearing
in	in	in
more	more	more
than	than	than
four	four	four
decades	decad	decade
on	on	on
the	the	the
president	presid	president
s	s	s
authority	author	authority
to	to	to
launch	launch	launch
a	a	a
nuclear	nuclear	nuclear
strike	strike	strike
.	.	.

