In	in	In
March	march	March
30	30	30
item	item	item
,	,	,
corrects	correct	corrects
spelling	spell	spelling
of	of	of
Kislyak	kislyak	Kislyak
in	in	in
paragraph	paragraph	paragraph
3	3	3
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Donald	donald	Donald
Trump	trump	Trump
s	s	s
former	former	former
national	nation	national
security	secur	security
adviser	advis	adviser
,	,	,
Michael	michael	Michael
Flynn	flynn	Flynn
,	,	,
has	has	ha
offered	offer	offered
to	to	to
testify	testifi	testify
before	befor	before
congressional	congression	congressional
committees	committe	committee
probing	probe	probing
potential	potenti	potential
ties	tie	tie
between	between	between
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
and	and	and
Russia	russia	Russia
but	but	but
wants	want	want
protection	protect	protection
against	against	against
unfair	unfair	unfair
prosecution	prosecut	prosecution
,	,	,
his	his	his
lawyer	lawyer	lawyer
said	said	said
on	on	on
Thursday	thursday	Thursday
.	.	.

General	general	General
Flynn	flynn	Flynn
certainly	certain	certainly
has	has	ha
a	a	a
story	stori	story
to	to	to
tell	tell	tell
,	,	,
and	and	and
he	he	he
very	veri	very
much	much	much
wants	want	want
to	to	to
tell	tell	tell
it	it	it
,	,	,
should	should	should
the	the	the
circumstances	circumst	circumstance
permit	permit	permit
,	,	,
said	said	said
a	a	a
statement	statement	statement
from	from	from
Flynn	flynn	Flynn
s	s	s
lawyer	lawyer	lawyer
,	,	,
Robert	robert	Robert
Kelner	kelner	Kelner
.	.	.

Testimony	testimoni	Testimony
from	from	from
Flynn	flynn	Flynn
could	could	could
help	help	help
shed	shed	shed
light	light	light
on	on	on
the	the	the
conversations	convers	conversation
he	he	he
had	had	had
with	with	with
Russian	russian	Russian
Ambassador	ambassador	Ambassador
to	to	to
the	the	the
United	unit	United
States	state	States
Sergei	sergei	Sergei
Kislyak	kislyak	Kislyak
last	last	last
year	year	year
when	when	when
he	he	he
was	was	wa
the	the	the
national	nation	national
security	secur	security
adviser	advis	adviser
for	for	for
Trump	trump	Trump
s	s	s
presidential	presidenti	presidential
campaign	campaign	campaign
.	.	.

