WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
fellow	fellow	fellow
Republicans	republican	Republicans
in	in	in
Congress	congress	Congress
on	on	on
Tuesday	tuesday	Tuesday
assailed	assail	assailed
his	his	his
proposed	propos	proposed
cuts	cut	cut
in	in	in
the	the	the
diplomatic	diplomat	diplomatic
and	and	and
foreign	foreign	foreign
aid	aid	aid
budget	budget	budget
,	,	,
making	make	making
it	it	it
unlikely	unlik	unlikely
the	the	the
cutbacks	cutback	cutback
in	in	in
global	global	global
health	health	health
,	,	,
peacekeeping	peacekeep	peacekeeping
and	and	and
other	other	other
programs	program	program
will	will	will
take	take	take
effect	effect	effect
.	.	.

Senator	senat	Senator
Lindsey	lindsey	Lindsey
Graham	graham	Graham
,	,	,
the	the	the
Republican	republican	Republican
chairman	chairman	chairman
of	of	of
the	the	the
Senate	senat	Senate
subcommittee	subcommitte	subcommittee
responsible	respons	responsible
for	for	for
diplomacy	diplomaci	diplomacy
and	and	and
foreign	foreign	foreign
aid	aid	aid
spending	spend	spending
,	,	,
said	said	said
Trump	trump	Trump
s	s	s
proposal	propos	proposal
to	to	to
cut	cut	cut
the	the	the
diplomacy	diplomaci	diplomacy
and	and	and
aid	aid	aid
budget	budget	budget
by	by	by
one	one	one
third	third	third
would	would	would
gut	gut	gut
soft	soft	soft
power	power	power
.	.	.
If	if	If
we	we	we
implemented	implement	implemented
this	this	this
budget	budget	budget
,	,	,
you	you	you
d	d	d
have	have	have
to	to	to
retreat	retreat	retreat
from	from	from
the	the	the
world	world	world
or	or	or
put	put	put
a	a	a
lot	lot	lot
of	of	of
people	peopl	people
at	at	at
risk	risk	risk
,	,	,
Graham	graham	Graham
told	told	told
reporters	report	reporter
.	.	.

This	this	This
budget	budget	budget
is	is	is
not	not	not
going	go	going
to	to	to
go	go	go
anywhere	anywher	anywhere
.	.	.
Congress	congress	Congress
sets	set	set
the	the	the
federal	feder	federal
government	govern	government
budget	budget	budget
,	,	,
and	and	and
Republicans	republican	Republicans
who	who	who
control	control	control
both	both	both
houses	hous	house
and	and	and
Democrats	democrat	Democrats
have	have	have
said	said	said
they	they	they
do	do	do
not	not	not
support	support	support
such	such	such
drastic	drastic	drastic
cuts	cut	cut
.	.	.

The	the	The
funding	fund	funding
cuts	cut	cut
in	in	in
Trump	trump	Trump
s	s	s
plan	plan	plan
for	for	for
the	the	the
fiscal	fiscal	fiscal
year	year	year
beginning	begin	beginning
in	in	in
October	octob	October
would	would	would
mark	mark	mark
a	a	a
stark	stark	stark
decrease	decreas	decrease
in	in	in
non	non	non
-military	-militari	-military
U	u	U
.	.	.
S	s	S
.	.	.
government	govern	government
engagement	engag	engagement
abroad	abroad	abroad
as	as	a
the	the	the
administration	administr	administration
pursues	pursu	pursues
Trump	trump	Trump
s	s	s
America	america	America
First	first	First
world	world	world
view	view	view
.	.	.

Trump	trump	Trump
administration	administr	administration
officials	offici	official
defend	defend	defend
the	the	the
cuts	cut	cut
by	by	by
saying	say	saying
the	the	the
rest	rest	rest
of	of	of
the	the	the
world	world	world
must	must	must
do	do	do
its	it	it
fair	fair	fair
share	share	share
as	as	a
the	the	the
United	unit	United
States	state	States
retreats	retreat	retreat
from	from	from
its	it	it
traditional	tradit	traditional
spending	spend	spending
abroad	abroad	abroad
.	.	.

In	in	In
all	all	all
,	,	,
the	the	the
Trump	trump	Trump
proposal	propos	proposal
cuts	cut	cut
about	about	about
32	32	32
percent	percent	percent
from	from	from
U	u	U
.	.	.
S	s	S
.	.	.
diplomacy	diplomaci	diplomacy
and	and	and
aid	aid	aid
budgets	budget	budget
,	,	,
or	or	or
nearly	near	nearly
19	19	19
billion	billion	billion
.	.	.

Trump	trump	Trump
s	s	s
budget	budget	budget
would	would	would
cut	cut	cut
U	u	U
.	.	.
S	s	S
.	.	.
funding	fund	funding
for	for	for
global	global	global
health	health	health
programs	program	program
including	includ	including
efforts	effort	effort
focusing	focus	focusing
on	on	on
HIV	hiv	HIV
AIDS	aid	AIDS
,	,	,
tuberculosis	tuberculosi	tuberculosis
and	and	and
malaria	malaria	malaria
by	by	by
about	about	about
one	one	one
quarter	quarter	quarter
,	,	,
to	to	to
about	about	about
6	6	6
.	.	.
5	5	5
billion	billion	billion
for	for	for
2018	2018	2018
.	.	.

The	the	The
budget	budget	budget
proposal	propos	proposal
envisions	envis	envisions
cuts	cut	cut
to	to	to
the	the	the
President	presid	President
s	s	s
Emergency	emerg	Emergency
Plan	plan	Plan
for	for	for
AIDS	aid	AIDS
Relief	relief	Relief
PEPFAR	pepfar	PEPFAR
program	program	program
,	,	,
a	a	a
cornerstone	cornerston	cornerstone
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
global	global	global
health	health	health
assistance	assist	assistance
,	,	,
which	which	which
supports	support	support
HIV	hiv	HIV
AIDS	aid	AIDS
treatment	treatment	treatment
,	,	,
testing	test	testing
and	and	and
counseling	counsel	counseling
for	for	for
millions	million	million
of	of	of
people	peopl	people
worldwide	worldwid	worldwide
.	.	.

Under	under	Under
Trump	trump	Trump
s	s	s
budget	budget	budget
,	,	,
PEPFAR	pepfar	PEPFAR
funding	fund	funding
would	would	would
be	be	be
5	5	5
billion	billion	billion
per	per	per
year	year	year
compared	compar	compared
to	to	to
about	about	about
6	6	6
billion	billion	billion
annually	annual	annually
now	now	now
,	,	,
the	the	the
State	state	State
Department	depart	Department
said	said	said
.	.	.

No	no	No
patient	patient	patient
currently	current	currently
receiving	receiv	receiving
antiretroviral	antiretrovir	antiretroviral
therapy	therapi	therapy
,	,	,
a	a	a
treatment	treatment	treatment
for	for	for
HIV	hiv	HIV
,	,	,
through	through	through
PEPFAR	pepfar	PEPFAR
funds	fund	fund
will	will	will
lose	lose	lose
that	that	that
treatment	treatment	treatment
,	,	,
officials	offici	official
said	said	said
.	.	.

The	the	The
budget	budget	budget
proposal	propos	proposal
also	also	also
includes	includ	includes
a	a	a
steep	steep	steep
cut	cut	cut
to	to	to
funding	fund	funding
for	for	for
international	intern	international
organizations	organ	organization
,	,	,
without	without	without
specifying	specifi	specifying
which	which	which
groups	group	group
might	might	might
lose	lose	lose
their	their	their
funding	fund	funding
.	.	.

The	the	The
NATO	nato	NATO
military	militari	military
alliance	allianc	alliance
would	would	would
continue	continu	continue
to	to	to
be	be	be
fully	fulli	fully
funded	fund	funded
.	.	.

U	u	U
.	.	.
S	s	S
.	.	.
funding	fund	funding
for	for	for
international	intern	international
peacekeeping	peacekeep	peacekeeping
would	would	would
fall	fall	fall
to	to	to
about	about	about
1	1	1
.	.	.
5	5	5
billion	billion	billion
,	,	,
a	a	a
cut	cut	cut
of	of	of
over	over	over
50	50	50
percent	percent	percent
from	from	from
2017	2017	2017
levels	level	level
.	.	.

The	the	The
United	unit	United
States	state	States
is	is	is
the	the	the
biggest	biggest	biggest
contributor	contributor	contributor
to	to	to
the	the	the
United	unit	United
Nations	nation	Nations
,	,	,
paying	pay	paying
22	22	22
percent	percent	percent
of	of	of
the	the	the
5	5	5
.	.	.
4	4	4
billion	billion	billion
core	core	core
budget	budget	budget
and	and	and
28	28	28
.	.	.
5	5	5
percent	percent	percent
of	of	of
the	the	the
7	7	7
.	.	.
9	9	9
billion	billion	billion
peacekeeping	peacekeep	peacekeeping
budget	budget	budget
Given	given	Given
the	the	the
growing	grow	growing
threats	threat	threat
we	we	we
face	face	face
,	,	,
we	we	we
should	should	should
be	be	be
supporting	support	supporting
not	not	not
slashing	slash	slashing
anti	anti	anti
-terrorism	-terror	-terrorism
,	,	,
law	law	law
enforcement	enforc	enforcement
,	,	,
and	and	and
humanitarian	humanitarian	humanitarian
programs	program	program
,	,	,
Representative	repres	Representative
Ed	ed	Ed
Royce	royc	Royce
,	,	,
chairman	chairman	chairman
of	of	of
the	the	the
House	hous	House
Foreign	foreign	Foreign
Affairs	affair	Affairs
Committee	committe	Committee
,	,	,
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

Trump	trump	Trump
s	s	s
budget	budget	budget
would	would	would
reduce	reduc	reduce
funding	fund	funding
for	for	for
educational	educ	educational
and	and	and
cultural	cultur	cultural
exchanges	exchang	exchange
by	by	by
52	52	52
percent	percent	percent
,	,	,
including	includ	including
a	a	a
47	47	47
percent	percent	percent
cut	cut	cut
to	to	to
the	the	the
Fulbright	fulbright	Fulbright
Program	program	Program
,	,	,
which	which	which
enables	enabl	enables
U	u	U
.	.	.
S	s	S
.	.	.
citizens	citizen	citizen
to	to	to
go	go	go
abroad	abroad	abroad
and	and	and
brings	bring	brings
foreign	foreign	foreign
students	student	student
to	to	to
study	studi	study
in	in	in
the	the	the
United	unit	United
States	state	States
.	.	.

The	the	The
Trump	trump	Trump
proposal	propos	proposal
assumes	assum	assumes
the	the	the
State	state	State
Department	depart	Department
will	will	will
maintain	maintain	maintain
its	it	it
current	current	current
structure	structur	structure
,	,	,
though	though	though
Tillerson	tillerson	Tillerson
has	has	ha
said	said	said
he	he	he
wants	want	want
to	to	to
restructure	restructur	restructure
the	the	the
agency	agenc	agency
and	and	and
find	find	find
efficiencies	effici	efficiency
.	.	.

Nonetheless	nonetheless	Nonetheless
,	,	,
the	the	the
budget	budget	budget
makes	make	make
major	major	major
shifts	shift	shift
in	in	in
some	some	some
funding	fund	funding
.	.	.

A	a	A
core	core	core
,	,	,
2	2	2
.	.	.
8	8	8
billion	billion	billion
development	develop	development
account	account	account
overseen	overseen	overseen
by	by	by
USAID	usaid	USAID
that	that	that
funds	fund	fund
agricultural	agricultur	agricultural
,	,	,
water	water	water
,	,	,
sanitation	sanit	sanitation
and	and	and
other	other	other
projects	project	project
would	would	would
be	be	be
consolidated	consolid	consolidated
with	with	with
other	other	other
funding	fund	funding
streams	stream	stream
to	to	to
create	creat	create
the	the	the
Economic	econom	Economic
Support	support	Support
and	and	and
Development	develop	Development
Fund	fund	Fund
.	.	.

That	that	That
new	new	new
account	account	account
would	would	would
then	then	then
be	be	be
cut	cut	cut
by	by	by
about	about	about
45	45	45
percent	percent	percent
compared	compar	compared
to	to	to
current	current	current
funding	fund	funding
levels	level	level
.	.	.

