Token	Stem	Lemma
DUBAI	dubai	DUBAI
Reuters	reuter	Reuters
Islamist	islamist	Islamist
militant	milit	militant
group	group	group
Al	al	Al
Qaeda	qaeda	Qaeda
in	in	in
the	the	the
Arabian	arabian	Arabian
Peninsula	peninsula	Peninsula
AQAP	aqap	AQAP
has	has	ha
condemned	condemn	condemned
the	the	the
U	u	U
S	s	S
decision	decis	decision
to	to	to
recognize	recogn	recognize
Jerusalem	jerusalem	Jerusalem
as	as	a
Israel	israel	Israel
s	s	s
capital	capit	capital
and	and	and
called	call	called
on	on	on
militants	milit	militant
to	to	to
close	close	close
ranks	rank	rank
to	to	to
support	support	support
Palestinians	palestinian	Palestinians
U	u	U
S	s	S
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
on	on	on
Wednesday	wednesday	Wednesday
reversed	revers	reversed
decades	decad	decade
of	of	of
U	u	U
S	s	S
policy	polici	policy
and	and	and
recognized	recogn	recognized
Jerusalem	jerusalem	Jerusalem
as	as	a
the	the	the
capital	capit	capital
of	of	of
Israel	israel	Israel
In	in	In
the	the	the
statement	statement	statement
carried	carri	carried
by	by	by
the	the	the
U	u	U
S	s	S
SITE	site	SITE
monitoring	monitor	monitoring
group	group	group
the	the	the
Yemen	yemen	Yemen
-based	-base	-based
AQAP	aqap	AQAP
said	said	said
Trump	trump	Trump
s	s	s
decision	decis	decision
was	was	wa
the	the	the
result	result	result
of	of	of
what	what	what
it	it	it
said	said	said
were	were	were
normalization	normal	normalization
steps	step	step
between	between	between
some	some	some
Gulf	gulf	Gulf
Arab	arab	Arab
countries	countri	country
and	and	and
Israel	israel	Israel
It	it	It
is	is	is
also	also	also
a	a	a
clear	clear	clear
challenge	challeng	challenge
to	to	to
the	the	the
Muslim	muslim	Muslim
world	world	world
that	that	that
sees	see	see
the	the	the
centrality	central	centrality
of	of	of
the	the	the
Palestinian	palestinian	Palestinian
cause	caus	cause
the	the	the
group	group	group
said	said	said
In	in	In
the	the	the
face	face	face
of	of	of
this	this	this
serious	serious	serious
events	event	event
we	we	we
stand	stand	stand
by	by	by
our	our	our
people	peopl	people
in	in	in
Palestine	palestin	Palestine
and	and	and
support	support	support
them	them	them
with	with	with
all	all	all
we	we	we
possess	possess	posse
Addressing	address	Addressing
Islamist	islamist	Islamist
militants	milit	militant
the	the	the
group	group	group
called	call	called
on	on	on
them	them	them
to	to	to
close	close	close
ranks	rank	rank
to	to	to
be	be	be
ready	readi	ready
to	to	to
support	support	support
Palestinians	palestinian	Palestinians
and	and	and
urged	urg	urged
Muslims	muslim	Muslims
to	to	to
help	help	help
with	with	with
money	money	money
and	and	and
weapons	weapon	weapon
If	if	If
you	you	you
do	do	do
not	not	not
move	move	move
God	god	God
forbid	forbid	forbid
then	then	then
tomorrow	tomorrow	tomorrow
the	the	the
holiest	holiest	holiest
of	of	of
places	place	place
and	and	and
the	the	the
Muslims	muslim	Muslims
Qiblah	qiblah	Qiblah
Mecca	mecca	Mecca
will	will	will
be	be	be
sold	sold	sold
and	and	and
you	you	you
will	will	will
find	find	find
then	then	then
no	no	no
one	one	one
to	to	to
defend	defend	defend
it	it	it
it	it	it
said	said	said
The	the	The
AQAP	aqap	AQAP
which	which	which
was	was	wa
formed	form	formed
in	in	in
2009	2009	2009
by	by	by
the	the	the
merger	merger	merger
of	of	of
al	al	al
Qaeda	qaeda	Qaeda
s	s	s
Saudi	saudi	Saudi
and	and	and
Yemeni	yemeni	Yemeni
branches	branch	branch
is	is	is
regarded	regard	regarded
by	by	by
the	the	the
United	unit	United
States	state	States
as	as	a
one	one	one
of	of	of
the	the	the
most	most	most
dangerous	danger	dangerous
groups	group	group
of	of	of
the	the	the
network	network	network
founded	found	founded
by	by	by
Osama	osama	Osama
bin	bin	bin
Laden	laden	Laden
The	the	The
United	unit	United
States	state	States
has	has	ha
repeatedly	repeat	repeatedly
carried	carri	carried
out	out	out
drone	drone	drone
strikes	strike	strike
on	on	on
members	member	member
and	and	and
leaders	leader	leader
of	of	of
the	the	the
group	group	group
which	which	which
makes	make	make
remote	remot	remote
areas	area	area
in	in	in
southern	southern	southern
Yemen	yemen	Yemen
as	as	a
its	it	it
main	main	main
base	base	base
