MOSCOW	moscow	MOSCOW
Reuters	reuter	Reuters
-	-	-
President	presid	President
Vladimir	vladimir	Vladimir
Putin	putin	Putin
warned	warn	warned
on	on	on
Thursday	thursday	Thursday
that	that	that
some	some	some
of	of	of
his	his	his
opponents	oppon	opponent
would	would	would
destabilize	destabil	destabilize
Russia	russia	Russia
and	and	and
usher	usher	usher
in	in	in
chaos	chao	chaos
if	if	if
they	they	they
were	were	were
elected	elect	elected
in	in	in
a	a	a
presidential	presidenti	presidential
election	elect	election
next	next	next
year	year	year
,	,	,
but	but	but
promised	promis	promised
genuine	genuin	genuine
political	polit	political
competition	competit	competition
.	.	.
Putin	putin	Putin
,	,	,
who	who	who
is	is	is
running	run	running
for	for	for
re	re	re
-election	-elect	-election
in	in	in
March	march	March
,	,	,
was	was	wa
answering	answer	answering
a	a	a
question	question	question
at	at	at
his	his	his
annual	annual	annual
news	news	news
conference	confer	conference
about	about	about
opposition	opposit	opposition
leader	leader	leader
Alexei	alexei	Alexei
Navalny	navalni	Navalny
who	who	who
looks	look	look
unlikely	unlik	unlikely
to	to	to
be	be	be
allowed	allow	allowed
to	to	to
contest	contest	contest
the	the	the
election	elect	election
due	due	due
to	to	to
what	what	what
Navalny	navalni	Navalny
says	say	say
is	is	is
a	a	a
trumped	trump	trumped
up	up	up
criminal	crimin	criminal
case	case	case
.	.	.
The	the	The
question	question	question
was	was	wa
put	put	put
to	to	to
him	him	him
to	to	to
Ksenia	ksenia	Ksenia
Sobchak	sobchak	Sobchak
,	,	,
a	a	a
television	televis	television
personality	person	personality
who	who	who
has	has	ha
said	said	said
she	she	she
plans	plan	plan
to	to	to
run	run	run
against	against	against
Putin	putin	Putin
in	in	in
the	the	the
same	same	same
election	elect	election
,	,	,
which	which	which
polls	poll	poll
suggest	suggest	suggest
Putin	putin	Putin
will	will	will
comfortably	comfort	comfortably
win	win	win
.	.	.
Putin	putin	Putin
,	,	,
in	in	in
response	respons	response
,	,	,
accused	accus	accused
Sobchak	sobchak	Sobchak
,	,	,
who	who	who
has	has	ha
said	said	said
she	she	she
wants	want	want
to	to	to
attract	attract	attract
voters	voter	voter
who	who	who
are	are	are
against	against	against
all	all	all
candidates	candid	candidate
,	,	,
of	of	of
not	not	not
offering	offer	offering
any	ani	any
positive	posit	positive
solutions	solut	solution
to	to	to
the	the	the
problems	problem	problem
facing	face	facing
Russia	russia	Russia
.	.	.
He	he	He
likened	liken	likened
Navalny	navalni	Navalny
to	to	to
former	former	former
Georgian	georgian	Georgian
president	presid	president
Mikheil	mikheil	Mikheil
Saakashvili	saakashvili	Saakashvili
who	who	who
came	came	came
to	to	to
power	power	power
in	in	in
his	his	his
own	own	own
country	countri	country
in	in	in
2004	2004	2004
after	after	after
a	a	a
peaceful	peac	peaceful
revolution	revolut	revolution
and	and	and
is	is	is
now	now	now
heavily	heavili	heavily
involved	involv	involved
in	in	in
politics	polit	politics
in	in	in
Ukraine	ukrain	Ukraine
,	,	,
where	where	where
he	he	he
is	is	is
calling	call	calling
for	for	for
the	the	the
impeachment	impeach	impeachment
of	of	of
Ukrainian	ukrainian	Ukrainian
President	presid	President
Petro	petro	Petro
Poroshenko	poroshenko	Poroshenko
.	.	.
Do	do	Do
you	you	you
want	want	want
tens	ten	ten
of	of	of
people	peopl	people
like	like	like
Saakashvili	saakashvili	Saakashvili
to	to	to
be	be	be
running	run	running
around	around	around
public	public	public
squares	squar	square
?	?	?
Putin	putin	Putin
asked	ask	asked
Sobchak	sobchak	Sobchak
,	,	,
when	when	when
asked	ask	asked
about	about	about
Navalny	navalni	Navalny
not	not	not
being	be	being
allowed	allow	allowed
to	to	to
take	take	take
part	part	part
in	in	in
the	the	the
election	elect	election
.	.	.
Those	those	Those
who	who	who
you	you	you
ve	ve	ve
named	name	named
Navalny	navalni	Navalny
are	are	are
the	the	the
same	same	same
as	as	a
Saakashvili	saakashvili	Saakashvili
,	,	,
only	onli	only
the	the	the
Russian	russian	Russian
version	version	version
.	.	.
And	and	And
you	you	you
want	want	want
these	these	these
Saakashvilis	saakashvili	Saakashvilis
to	to	to
destabilize	destabil	destabilize
the	the	the
situation	situat	situation
in	in	in
the	the	the
country	countri	country
?	?	?
Do	do	Do
you	you	you
want	want	want
attempted	attempt	attempted
coups	coup	coup
d	d	d
etat	etat	etat
?	?	?
We	we	We
ve	ve	ve
lived	live	lived
through	through	through
all	all	all
that	that	that
.	.	.
Do	do	Do
you	you	you
really	realli	really
want	want	want
to	to	to
go	go	go
back	back	back
to	to	to
all	all	all
that	that	that
?	?	?
I	i	I
am	am	am
sure	sure	sure
that	that	that
the	the	the
overwhelming	overwhelm	overwhelming
majority	major	majority
of	of	of
Russian	russian	Russian
citizens	citizen	citizen
do	do	do
not	not	not
want	want	want
this	this	this
.	.	.
Putin	putin	Putin
said	said	said
the	the	the
authorities	author	authority
were	were	were
not	not	not
afraid	afraid	afraid
of	of	of
genuine	genuin	genuine
political	polit	political
competition	competit	competition
and	and	and
promised	promis	promised
such	such	such
competition	competit	competition
would	would	would
exist	exist	exist
.	.	.
Navalny	navalni	Navalny
,	,	,
commenting	comment	commenting
on	on	on
social	social	social
media	media	medium
,	,	,
said	said	said
Putin	putin	Putin
s	s	s
response	respons	response
showed	show	showed
the	the	the
reasons	reason	reason
for	for	for
barring	bar	barring
him	him	him
from	from	from
taking	take	taking
part	part	part
in	in	in
next	next	next
year	year	year
s	s	s
presidential	presidenti	presidential
election	elect	election
were	were	were
due	due	due
to	to	to
a	a	a
political	polit	political
decision	decis	decision
.	.	.
It	it	It
s	s	s
like	like	like
he	he	he
s	s	s
saying	say	saying
we	we	we
re	re	re
in	in	in
power	power	power
and	and	and
we	we	we
ve	ve	ve
decided	decid	decided
that	that	that
it	it	it
Navalny	navalni	Navalny
running	run	running
is	is	is
a	a	a
bad	bad	bad
idea	idea	idea
,	,	,
Navalny	navalni	Navalny
said	said	said
.	.	.
