WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Air	air	Air
Force	forc	Force
asked	ask	asked
industry	industri	industry
on	on	on
Friday	friday	Friday
for	for	for
proposals	propos	proposal
to	to	to
replace	replac	replace
the	the	the
Minuteman	minuteman	Minuteman
III	iii	III
intercontinental	intercontinent	intercontinental
ballistic	ballist	ballistic
missile	missil	missile
and	and	and
the	the	the
nuclear	nuclear	nuclear
cruise	cruis	cruise
missile	missil	missile
as	as	a
the	the	the
military	militari	military
moves	move	move
ahead	ahead	ahead
with	with	with
a	a	a
costly	cost	costly
modernization	modern	modernization
of	of	of
its	it	it
aging	age	aging
atomic	atom	atomic
weapons	weapon	weapon
systems	system	system
.	.	.
The	the	The
Air	air	Air
Force	forc	Force
said	said	said
in	in	in
a	a	a
statement	statement	statement
it	it	it
expected	expect	expected
to	to	to
award	award	award
up	up	up
to	to	to
two	two	two
contracts	contract	contract
for	for	for
a	a	a
new	new	new
ICBM	icbm	ICBM
weapons	weapon	weapon
system	system	system
,	,	,
or	or	or
ground	ground	ground
-based	-base	-based
strategic	strateg	strategic
deterrent	deterr	deterrent
,	,	,
sometime	sometim	sometime
next	next	next
summer	summer	summer
or	or	or
fall	fall	fall
.	.	.
It	it	It
also	also	also
expected	expect	expected
to	to	to
award	award	award
up	up	up
to	to	to
two	two	two
contracts	contract	contract
in	in	in
the	the	the
same	same	same
time	time	time
frame	frame	frame
for	for	for
a	a	a
new	new	new
nuclear	nuclear	nuclear
cruise	cruis	cruise
missile	missil	missile
,	,	,
or	or	or
long	long	long
-range	-rang	-range
standoff	standoff	standoff
weapon	weapon	weapon
.	.	.
Modernization	modern	Modernization
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
nuclear	nuclear	nuclear
force	forc	force
is	is	is
expected	expect	expected
to	to	to
cost	cost	cost
more	more	more
than	than	than
350	350	350
billion	billion	billion
over	over	over
the	the	the
next	next	next
decade	decad	decade
as	as	a
the	the	the
United	unit	United
States	state	States
works	work	work
to	to	to
replace	replac	replace
its	it	it
aging	age	aging
systems	system	system
,	,	,
including	includ	including
bombs	bomb	bomb
,	,	,
nuclear	nuclear	nuclear
bombers	bomber	bomber
,	,	,
missiles	missil	missile
and	and	and
submarines	submarin	submarine
.	.	.
Some	some	Some
analysts	analyst	analyst
estimate	estim	estimate
the	the	the
cost	cost	cost
of	of	of
modernization	modern	modernization
at	at	at
1	1	1
trillion	trillion	trillion
over	over	over
30	30	30
years	year	year
.	.	.
The	the	The
new	new	new
ICBM	icbm	ICBM
system	system	system
would	would	would
be	be	be
a	a	a
follow	follow	follow
-on	-on	-on
to	to	to
the	the	the
Minuteman	minuteman	Minuteman
missile	missil	missile
,	,	,
whose	whose	whose
launch	launch	launch
systems	system	system
and	and	and
physical	physic	physical
infrastructure	infrastructur	infrastructure
first	first	first
became	becam	became
operational	oper	operational
in	in	in
the	the	the
mid	mid	mid
-1960s	-1960s	-1960s
.	.	.
The	the	The
system	system	system
has	has	ha
been	been	been
upgraded	upgrad	upgraded
over	over	over
the	the	the
years	year	year
,	,	,
but	but	but
much	much	much
of	of	of
the	the	the
infrastructure	infrastructur	infrastructure
is	is	is
original	origin	original
,	,	,
the	the	the
Air	air	Air
Force	forc	Force
said	said	said
.	.	.
The	the	The
most	most	most
recent	recent	recent
versions	version	version
of	of	of
the	the	the
Minuteman	minuteman	Minuteman
III	iii	III
date	date	date
from	from	from
the	the	the
late	late	late
1990s	1990s	1990s
and	and	and
early	earli	early
2000s	2000s	2000s
and	and	and
had	had	had
an	an	an
intended	intend	intended
20	20	20
-year	-year	-year
life	life	life
span	span	span
,	,	,
the	the	the
Air	air	Air
Force	forc	Force
said	said	said
.	.	.
The	the	The
missile	missil	missile
will	will	will
face	face	face
increased	increas	increased
operational	oper	operational
and	and	and
sustainment	sustain	sustainment
challenges	challeng	challenge
until	until	until
it	it	it
can	can	can
be	be	be
replaced	replac	replaced
,	,	,
it	it	it
said	said	said
.	.	.
This	this	This
request	request	request
for	for	for
proposals	propos	proposal
is	is	is
the	the	the
next	next	next
step	step	step
to	to	to
ensuring	ensur	ensuring
the	the	the
nation	nation	nation
s	s	s
ICBM	icbm	ICBM
leg	leg	leg
of	of	of
the	the	the
nuclear	nuclear	nuclear
triad	triad	triad
remains	remain	remains
safe	safe	safe
,	,	,
secure	secur	secure
and	and	and
effective	effect	effective
,	,	,
said	said	said
Major	major	Major
General	general	General
Scott	scott	Scott
Jansson	jansson	Jansson
,	,	,
who	who	who
leads	lead	lead
the	the	the
Air	air	Air
Force	forc	Force
program	program	program
office	offic	office
for	for	for
strategic	strateg	strategic
systems	system	system
.	.	.
Opponents	oppon	Opponents
of	of	of
replacing	replac	replacing
the	the	the
nuclear	nuclear	nuclear
cruise	cruis	cruise
missile	missil	missile
have	have	have
argued	argu	argued
that	that	that
its	it	it
missions	mission	mission
could	could	could
be	be	be
handled	handl	handled
by	by	by
other	other	other
legs	leg	leg
of	of	of
the	the	the
triad	triad	triad
.	.	.
Others	other	Others
say	say	say
it	it	it
is	is	is
an	an	an
unnecessary	unnecessari	unnecessary
expense	expens	expense
at	at	at
a	a	a
time	time	time
of	of	of
shrinking	shrink	shrinking
budgets	budget	budget
and	and	and
smaller	smaller	smaller
deployed	deploy	deployed
nuclear	nuclear	nuclear
arsenals	arsenal	arsenal
.	.	.
The	the	The
military	militari	military
insists	insist	insists
the	the	the
new	new	new
cruise	cruis	cruise
missile	missil	missile
is	is	is
needed	need	needed
to	to	to
enable	enabl	enable
older	older	older
bombers	bomber	bomber
to	to	to
deliver	deliv	deliver
nuclear	nuclear	nuclear
weapons	weapon	weapon
to	to	to
targets	target	target
whose	whose	whose
air	air	air
space	space	space
is	is	is
heavily	heavili	heavily
defended	defend	defended
and	and	and
difficult	difficult	difficult
to	to	to
reach	reach	reach
with	with	with
gravity	graviti	gravity
bombs	bomb	bomb
.	.	.
The	the	The
missile	missil	missile
is	is	is
needed	need	needed
to	to	to
replace	replac	replace
the	the	the
aging	age	aging
air	air	air
launched	launch	launched
cruise	cruis	cruise
missile	missil	missile
,	,	,
which	which	which
has	has	ha
far	far	far
exceeded	exceed	exceeded
its	it	it
originally	origin	originally
planned	plan	planned
service	servic	service
life	life	life
.	.	.
.	.	.
.	.	.
and	and	and
is	is	is
required	requir	required
to	to	to
support	support	support
our	our	our
B	b	B
-52	-52	-52
bomber	bomber	bomber
fleet	fleet	fleet
,	,	,
Admiral	admir	Admiral
Cecil	cecil	Cecil
Haney	haney	Haney
,	,	,
the	the	the
head	head	head
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
Strategic	strateg	Strategic
Command	command	Command
,	,	,
told	told	told
lawmakers	lawmak	lawmaker
earlier	earlier	earlier
this	this	this
year	year	year
.	.	.
