Token	Stem	Lemma
MOSCOW	moscow	MOSCOW
Reuters	reuter	Reuters
A	a	A
possible	possibl	possible
meeting	meet	meeting
between	between	between
Russian	russian	Russian
President	presid	President
Vladimir	vladimir	Vladimir
Putin	putin	Putin
and	and	and
U	u	U
S	s	S
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
at	at	at
the	the	the
APEC	apec	APEC
summit	summit	summit
in	in	in
Vietnam	vietnam	Vietnam
is	is	is
still	still	still
being	be	being
worked	work	worked
on	on	on
Russian	russian	Russian
news	news	news
agencies	agenc	agency
cited	cite	cited
Kremlin	kremlin	Kremlin
spokesman	spokesman	spokesman
as	as	a
saying	say	saying
on	on	on
Friday	friday	Friday
Discussions	discuss	Discussions
continue	continu	continue
There	there	There
is	is	is
no	no	no
clarity	clariti	clarity
yet	yet	yet
Dmitry	dmitri	Dmitry
Peskov	peskov	Peskov
was	was	wa
quoted	quot	quoted
by	by	by
Interfax	interfax	Interfax
as	as	a
saying	say	saying
The	the	The
White	white	White
House	hous	House
said	said	said
on	on	on
Friday	friday	Friday
Trump	trump	Trump
will	will	will
not	not	not
have	have	have
a	a	a
separate	separ	separate
meeting	meet	meeting
with	with	with
his	his	his
Russian	russian	Russian
counterpart	counterpart	counterpart
