Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
Senator	senat	Senator
Elizabeth	elizabeth	Elizabeth
Warren	warren	Warren
a	a	a
Democrat	democrat	Democrat
from	from	from
Massachusetts	massachusett	Massachusetts
met	met	met
on	on	on
Wednesday	wednesday	Wednesday
with	with	with
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
pick	pick	pick
to	to	to
run	run	run
the	the	the
Justice	justic	Justice
Department	depart	Department
s	s	s
Antitrust	antitrust	Antitrust
Division	divis	Division
where	where	where
she	she	she
pressed	press	pressed
him	him	him
on	on	on
political	polit	political
interference	interfer	interference
in	in	in
antitrust	antitrust	antitrust
and	and	and
lobbying	lobbi	lobbying
according	accord	according
to	to	to
a	a	a
source	sourc	source
familiar	familiar	familiar
with	with	with
the	the	the
discussions	discuss	discussion
The	the	The
source	sourc	source
did	did	did
not	not	not
say	say	say
if	if	if
the	the	the
meeting	meet	meeting
was	was	wa
sufficient	suffici	sufficient
to	to	to
convince	convinc	convince
Warren	warren	Warren
to	to	to
support	support	support
Makan	makan	Makan
Delrahim	delrahim	Delrahim
She	she	She
has	has	ha
reportedly	report	reportedly
put	put	put
a	a	a
hold	hold	hold
on	on	on
his	his	his
confirmation	confirm	confirmation
to	to	to
be	be	be
assistant	assist	assistant
attorney	attorney	attorney
general	general	general
Delrahim	delrahim	Delrahim
declined	declin	declined
comment	comment	comment
on	on	on
the	the	the
discussions	discuss	discussion
At	at	At
the	the	the
meeting	meet	meeting
Warren	warren	Warren
pressed	press	pressed
Delrahim	delrahim	Delrahim
on	on	on
how	how	how
he	he	he
would	would	would
respond	respond	respond
to	to	to
any	ani	any
effort	effort	effort
by	by	by
the	the	the
White	white	White
House	hous	House
to	to	to
influence	influenc	influence
an	an	an
antitrust	antitrust	antitrust
decision	decis	decision
As	as	As
a	a	a
candidate	candid	candidate
Trump	trump	Trump
said	said	said
he	he	he
would	would	would
oppose	oppos	oppose
AT	at	AT
T	t	T
s	s	s
proposed	propos	proposed
85	85	85
billion	billion	billion
acquisition	acquisit	acquisition
of	of	of
Time	time	Time
Warner	warner	Warner
owner	owner	owner
of	of	of
CNN	cnn	CNN
and	and	and
one	one	one
of	of	of
the	the	the
country	countri	country
s	s	s
largest	largest	largest
film	film	film
and	and	and
television	televis	television
companies	compani	company
Delrahim	delrahim	Delrahim
said	said	said
in	in	in
his	his	his
confirmation	confirm	confirmation
hearing	hear	hearing
in	in	in
May	may	May
that	that	that
on	on	on
his	his	his
watch	watch	watch
the	the	the
division	divis	division
s	s	s
reviews	review	review
would	would	would
be	be	be
free	free	free
from	from	from
any	ani	any
political	polit	political
influence	influenc	influence
