Token	Stem	Lemma
JOHANNESBURG	johannesburg	JOHANNESBURG
Reuters	reuter	Reuters
South	south	South
African	african	African
Deputy	deputi	Deputy
President	presid	President
Cyril	cyril	Cyril
Ramaphosa	ramaphosa	Ramaphosa
a	a	a
leading	lead	leading
contender	contend	contender
to	to	to
become	becom	become
head	head	head
of	of	of
the	the	the
ruling	rule	ruling
ANC	anc	ANC
in	in	in
December	decemb	December
stepped	step	stepped
up	up	up
his	his	his
criticism	critic	criticism
of	of	of
the	the	the
government	govern	government
on	on	on
Sunday	sunday	Sunday
saying	say	saying
state	state	state
-owned	-own	-owned
companies	compani	company
had	had	had
been	been	been
captured	captur	captured
and	and	and
funds	fund	fund
looted	loot	looted
from	from	from
them	them	them
Ramaphosa	ramaphosa	Ramaphosa
s	s	s
remarks	remark	remark
during	dure	during
a	a	a
speech	speech	speech
to	to	to
an	an	an
African	african	African
National	nation	National
Congress	congress	Congress
meeting	meet	meeting
in	in	in
the	the	the
old	old	old
diamond	diamond	diamond
-mining	-mine	-mining
town	town	town
of	of	of
Kimberley	kimberley	Kimberley
were	were	were
tougher	tougher	tougher
than	than	than
others	other	others
he	he	he
has	has	ha
made	made	made
on	on	on
government	govern	government
graft	graft	graft
signaling	signal	signaling
the	the	the
issue	issu	issue
will	will	will
be	be	be
a	a	a
main	main	main
theme	theme	theme
of	of	of
his	his	his
campaign	campaign	campaign
He	he	He
also	also	also
took	took	took
aim	aim	aim
without	without	without
naming	name	naming
them	them	them
at	at	at
the	the	the
wealthy	wealthi	wealthy
Gupta	gupta	Gupta
family	famili	family
friends	friend	friend
of	of	of
President	presid	President
Jacob	jacob	Jacob
Zuma	zuma	Zuma
who	who	who
have	have	have
been	been	been
accused	accus	accused
of	of	of
using	use	using
undue	undu	undue
influence	influenc	influence
to	to	to
win	win	win
lucrative	lucrat	lucrative
state	state	state
contracts	contract	contract
Zuma	zuma	Zuma
and	and	and
the	the	the
Guptas	gupta	Guptas
have	have	have
denied	deni	denied
any	ani	any
wrongdoing	wrongdo	wrongdoing
Many	mani	Many
of	of	of
these	these	these
state	state	state
-owned	-own	-owned
enterprises	enterpris	enterprise
have	have	have
been	been	been
captured	captur	captured
by	by	by
certain	certain	certain
people	peopl	people
by	by	by
a	a	a
certain	certain	certain
family	famili	family
Ramaphosa	ramaphosa	Ramaphosa
said	said	said
All	all	All
of	of	of
our	our	our
state	state	state
-owned	-own	-owned
enterprises	enterpris	enterprise
have	have	have
been	been	been
captured	captur	captured
and	and	and
we	we	we
are	are	are
saying	say	saying
we	we	we
want	want	want
to	to	to
see	see	see
an	an	an
end	end	end
to	to	to
state	state	state
capture	captur	capture
and	and	and
the	the	the
money	money	money
that	that	that
has	has	ha
been	been	been
stolen	stolen	stolen
we	we	we
want	want	want
it	it	it
back	back	back
he	he	he
said	said	said
to	to	to
roars	roar	roar
of	of	of
approval	approv	approval
from	from	from
the	the	the
audience	audienc	audience
South	south	South
Africa	africa	Africa
s	s	s
top	top	top
prosecutor	prosecutor	prosecutor
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
police	polic	police
were	were	were
examining	examin	examining
a	a	a
trove	trove	trove
of	of	of
leaked	leak	leaked
documents	document	document
detailing	detail	detailing
relations	relat	relation
between	between	between
the	the	the
Guptas	gupta	Guptas
and	and	and
Zuma	zuma	Zuma
but	but	but
it	it	it
was	was	wa
too	too	too
early	earli	early
to	to	to
say	say	say
if	if	if
a	a	a
prosecution	prosecut	prosecution
should	should	should
be	be	be
launched	launch	launched
Ramaphosa	ramaphosa	Ramaphosa
said	said	said
in	in	in
May	may	May
that	that	that
South	south	South
Africa	africa	Africa
was	was	wa
in	in	in
danger	danger	danger
of	of	of
becoming	becom	becoming
a	a	a
mafia	mafia	mafia
state	state	state
and	and	and
he	he	he
took	took	took
a	a	a
swipe	swipe	swipe
in	in	in
July	juli	July
at	at	at
the	the	the
Guptas	gupta	Guptas
over	over	over
media	media	medium
reports	report	report
