Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
The	the	The
U	u	U
S	s	S
attorney	attorney	attorney
s	s	s
office	offic	office
in	in	in
Manhattan	manhattan	Manhattan
is	is	is
investigating	investig	investigating
Paul	paul	Paul
Manafort	manafort	Manafort
for	for	for
potential	potenti	potential
money	money	money
laundering	launder	laundering
according	accord	according
to	to	to
media	media	medium
reports	report	report
adding	ad	adding
to	to	to
other	other	other
federal	feder	federal
and	and	and
state	state	state
probes	probe	probe
targeting	target	targeting
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
former	former	former
campaign	campaign	campaign
manager	manag	manager
The	the	The
U	u	U
S	s	S
attorney	attorney	attorney
for	for	for
the	the	the
Southern	southern	Southern
District	district	District
of	of	of
New	new	New
York	york	York
launched	launch	launched
the	the	the
probe	probe	probe
in	in	in
conjunction	conjunct	conjunction
with	with	with
federal	feder	federal
special	special	special
counsel	counsel	counsel
Robert	robert	Robert
Mueller	mueller	Mueller
the	the	the
Wall	wall	Wall
Street	street	Street
Journal	journal	Journal
reported	report	reported
late	late	late
on	on	on
Tuesday	tuesday	Tuesday
Bloomberg	bloomberg	Bloomberg
separately	separ	separately
reported	report	reported
that	that	that
subpoenas	subpoena	subpoena
had	had	had
been	been	been
issued	issu	issued
in	in	in
the	the	the
case	case	case
Representatives	repres	Representatives
for	for	for
Manafort	manafort	Manafort
did	did	did
not	not	not
immediately	immedi	immediately
respond	respond	respond
to	to	to
a	a	a
request	request	request
for	for	for
comment	comment	comment
on	on	on
the	the	the
reports	report	report
The	the	The
Manhattan	manhattan	Manhattan
U	u	U
S	s	S
attorney	attorney	attorney
s	s	s
office	offic	office
led	led	led
by	by	by
acting	act	acting
U	u	U
S	s	S
attorney	attorney	attorney
Joon	joon	Joon
Kim	kim	Kim
had	had	had
no	no	no
comment	comment	comment
The	the	The
probe	probe	probe
marks	mark	mark
the	the	the
latest	latest	latest
investigation	investig	investigation
of	of	of
Manafort	manafort	Manafort
that	that	that
comes	come	come
amid	amid	amid
the	the	the
ongoing	ongo	ongoing
larger	larger	larger
examination	examin	examination
of	of	of
alleged	alleg	alleged
Russian	russian	Russian
meddling	meddl	meddling
in	in	in
the	the	the
2016	2016	2016
presidential	presidenti	presidential
race	race	race
and	and	and
possible	possibl	possible
collusion	collus	collusion
by	by	by
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
and	and	and
associates	associ	associate
Separate	separ	Separate
investigations	investig	investigation
into	into	into
Manafort	manafort	Manafort
s	s	s
financial	financi	financial
transactions	transact	transaction
have	have	have
been	been	been
launched	launch	launched
by	by	by
New	new	New
York	york	York
Attorney	attorney	Attorney
General	general	General
Eric	eric	Eric
Schneiderman	schneiderman	Schneiderman
and	and	and
Manhattan	manhattan	Manhattan
District	district	District
Attorney	attorney	Attorney
Cyrus	cyrus	Cyrus
Vance	vanc	Vance
including	includ	including
scrutiny	scrutini	scrutiny
of	of	of
Manafort	manafort	Manafort
s	s	s
real	real	real
estate	estat	estate
deals	deal	deal
U	u	U
S	s	S
investigators	investig	investigator
examining	examin	examining
Manafort	manafort	Manafort
s	s	s
financial	financi	financial
transactions	transact	transaction
are	are	are
