WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
White	white	White
House	hous	House
will	will	will
comply	compli	comply
with	with	with
a	a	a
request	request	request
from	from	from
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
government	govern	government
s	s	s
ethics	ethic	ethic
agency	agenc	agency
to	to	to
provide	provid	provide
information	inform	information
on	on	on
which	which	which
former	former	former
lobbyists	lobbyist	lobbyist
are	are	are
working	work	working
in	in	in
the	the	the
administration	administr	administration
,	,	,
an	an	an
administration	administr	administration
official	offici	official
said	said	said
on	on	on
Friday	friday	Friday
.	.	.
Mick	mick	Mick
Mulvaney	mulvaney	Mulvaney
,	,	,
director	director	director
of	of	of
the	the	the
Office	offic	Office
of	of	of
Management	manag	Management
and	and	and
Budget	budget	Budget
OMB	omb	OMB
,	,	,
said	said	said
in	in	in
a	a	a
letter	letter	letter
that	that	that
the	the	the
administration	administr	administration
was	was	wa
not	not	not
seeking	seek	seeking
to	to	to
impede	imped	impede
efforts	effort	effort
by	by	by
the	the	the
Office	offic	Office
of	of	of
Government	govern	Government
Ethics	ethic	Ethics
to	to	to
obtain	obtain	obtain
that	that	that
information	inform	information
,	,	,
despite	despit	despite
earlier	earlier	earlier
protests	protest	protest
from	from	from
Walter	walter	Walter
Shaub	shaub	Shaub
,	,	,
the	the	the
director	director	director
of	of	of
the	the	the
Office	offic	Office
of	of	of
Government	govern	Government
Ethics	ethic	Ethics
OGE	oge	OGE
.	.	.
OMB	omb	OMB
shares	share	share
the	the	the
belief	belief	belief
that	that	that
the	the	the
executive	execut	executive
branch	branch	branch
must	must	must
uphold	uphold	uphold
the	the	the
highest	highest	highest
ethical	ethic	ethical
standards	standard	standard
in	in	in
accordance	accord	accordance
with	with	with
the	the	the
law	law	law
,	,	,
Mulvaney	mulvaney	Mulvaney
wrote	wrote	wrote
.	.	.
Our	our	Our
concern	concern	concern
was	was	wa
,	,	,
and	and	and
is	is	is
,	,	,
protecting	protect	protecting
the	the	the
process	process	process
related	relat	related
to	to	to
the	the	the
data	data	data
call	call	call
.	.	.
Shaub	shaub	Shaub
,	,	,
an	an	an
appointee	appointe	appointee
under	under	under
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
in	in	in
the	the	the
final	final	final
year	year	year
of	of	of
five	five	five
-year	-year	-year
term	term	term
,	,	,
had	had	had
requested	request	requested
in	in	in
April	april	April
copies	copi	copy
of	of	of
waivers	waiver	waiver
the	the	the
administration	administr	administration
of	of	of
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
granted	grant	granted
to	to	to
former	former	former
lobbyists	lobbyist	lobbyist
now	now	now
appointed	appoint	appointed
to	to	to
positions	posit	position
in	in	in
the	the	the
government	govern	government
.	.	.
Those	those	Those
requests	request	request
were	were	were
sent	sent	sent
to	to	to
agencies	agenc	agency
across	across	across
the	the	the
administration	administr	administration
,	,	,
seeking	seek	seeking
waivers	waiver	waiver
that	that	that
would	would	would
allow	allow	allow
former	former	former
lobbyists	lobbyist	lobbyist
to	to	to
work	work	work
on	on	on
issues	issu	issue
they	they	they
had	had	had
been	been	been
involved	involv	involved
with	with	with
as	as	a
paid	paid	paid
advocates	advoc	advocate
.	.	.
But	but	But
OMB	omb	OMB
requested	request	requested
a	a	a
stay	stay	stay
of	of	of
that	that	that
request	request	request
,	,	,
prompting	prompt	prompting
a	a	a
fierce	fierc	fierce
response	respons	response
from	from	from
Shaub	shaub	Shaub
.	.	.
He	he	He
called	call	called
the	the	the
request	request	request
highly	high	highly
unusual	unusu	unusual
and	and	and
said	said	said
his	his	his
agency	agenc	agency
has	has	ha
the	the	the
authority	author	authority
to	to	to
take	take	take
corrective	correct	corrective
action	action	action
proceedings	proceed	proceeding
against	against	against
agencies	agenc	agency
that	that	that
refuse	refus	refuse
its	it	it
requests	request	request
.	.	.
In	in	In
his	his	his
Friday	friday	Friday
response	respons	response
,	,	,
Mulvaney	mulvaney	Mulvaney
said	said	said
the	the	the
requested	request	requested
stay	stay	stay
was	was	wa
not	not	not
an	an	an
attempt	attempt	attempt
to	to	to
stifle	stifl	stifle
OGE	oge	OGE
efforts	effort	effort
but	but	but
rather	rather	rather
to	to	to
provide	provid	provide
more	more	more
time	time	time
to	to	to
ensure	ensur	ensure
sufficient	suffici	sufficient
consideration	consider	consideration
was	was	wa
given	given	given
to	to	to
legal	legal	legal
questions	question	question
.	.	.
OMB	omb	OMB
has	has	ha
never	never	never
sought	sought	sought
to	to	to
impede	imped	impede
OGE	oge	OGE
,	,	,
he	he	he
wrote	wrote	wrote
.	.	.
Mulvaney	mulvaney	Mulvaney
closed	close	closed
the	the	the
letter	letter	letter
by	by	by
saying	say	saying
the	the	the
OMB	omb	OMB
did	did	did
not	not	not
grant	grant	grant
any	ani	any
lobbyist	lobbyist	lobbyist
waivers	waiver	waiver
itself	itself	itself
.	.	.
Shortly	short	Shortly
after	after	after
taking	take	taking
office	offic	office
in	in	in
January	januari	January
,	,	,
Trump	trump	Trump
signed	sign	signed
an	an	an
executive	execut	executive
order	order	order
barring	bar	barring
lobbyists	lobbyist	lobbyist
who	who	who
joined	join	joined
the	the	the
administration	administr	administration
from	from	from
working	work	working
on	on	on
issues	issu	issue
related	relat	related
to	to	to
their	their	their
prior	prior	prior
work	work	work
.	.	.
But	but	But
the	the	the
administration	administr	administration
has	has	ha
the	the	the
power	power	power
to	to	to
grant	grant	grant
waivers	waiver	waiver
to	to	to
particular	particular	particular
hires	hire	hire
,	,	,
exempting	exempt	exempting
them	them	them
from	from	from
that	that	that
restriction	restrict	restriction
.	.	.
