BERLIN	berlin	BERLIN
Reuters	reuter	Reuters
-	-	-
Germany	germani	Germany
s	s	s
Social	social	Social
Democrats	democrat	Democrats
SPD	spd	SPD
voted	vote	voted
on	on	on
Thursday	thursday	Thursday
to	to	to
hold	hold	hold
talks	talk	talk
with	with	with
Chancellor	chancellor	Chancellor
Angela	angela	Angela
Merkel	merkel	Merkel
s	s	s
conservatives	conserv	conservative
on	on	on
forming	form	forming
a	a	a
government	govern	government
after	after	after
their	their	their
leader	leader	leader
made	made	made
an	an	an
impassioned	impass	impassioned
plea	plea	plea
for	for	for
a	a	a
free	free	free
hand	hand	hand
to	to	to
work	work	work
for	for	for
a	a	a
social	social	social
United	unit	United
States	state	States
of	of	of
Europe	europ	Europe
.	.	.

The	the	The
vote	vote	vote
clears	clear	clear
the	the	the
way	way	way
for	for	for
talks	talk	talk
that	that	that
could	could	could
resolve	resolv	resolve
the	the	the
impasse	impass	impasse
into	into	into
which	which	which
Europe	europ	Europe
s	s	s
economic	econom	economic
powerhouse	powerhous	powerhouse
was	was	wa
plunged	plung	plunged
after	after	after
Merkel	merkel	Merkel
and	and	and
the	the	the
SPD	spd	SPD
shed	shed	shed
support	support	support
in	in	in
a	a	a
September	septemb	September
election	elect	election
,	,	,
greatly	great	greatly
complicating	complic	complicating
the	the	the
parliamentary	parliamentari	parliamentary
arithmetic	arithmet	arithmetic
.	.	.

Martin	martin	Martin
Schulz	schulz	Schulz
urged	urg	urged
reluctant	reluct	reluctant
center	center	center
-left	-left	-left
SPD	spd	SPD
members	member	member
to	to	to
be	be	be
open	open	open
to	to	to
Merkel	merkel	Merkel
s	s	s
overtures	overtur	overture
to	to	to
renew	renew	renew
the	the	the
coalition	coalit	coalition
that	that	that
has	has	ha
governed	govern	governed
for	for	for
the	the	the
past	past	past
four	four	four
years	year	year
,	,	,
saying	say	saying
the	the	the
party	parti	party
had	had	had
a	a	a
responsibility	respons	responsibility
to	to	to
revive	reviv	revive
social	social	social
democracy	democraci	democracy
in	in	in
Germany	germani	Germany
.	.	.

A	a	A
new	new	new
grand	grand	grand
coalition	coalit	coalition
with	with	with
the	the	the
reluctant	reluct	reluctant
SPD	spd	SPD
is	is	is
Merkel	merkel	Merkel
s	s	s
best	best	best
hope	hope	hope
of	of	of
extending	extend	extending
her	her	her
12	12	12
years	year	year
in	in	in
power	power	power
after	after	after
talks	talk	talk
with	with	with
two	two	two
smaller	smaller	smaller
parties	parti	party
failed	fail	failed
,	,	,
giving	give	giving
the	the	the
smaller	smaller	smaller
SPD	spd	SPD
greater	greater	greater
leverage	leverag	leverage
in	in	in
any	ani	any
negotiations	negoti	negotiation
.	.	.

The	the	The
question	question	question
isn	isn	isn
t	t	t
grand	grand	grand
coalition	coalit	coalition
or	or	or
no	no	no
grand	grand	grand
coalition	coalit	coalition
,	,	,
he	he	he
said	said	said
in	in	in
a	a	a
speech	speech	speech
to	to	to
his	his	his
party	parti	party
s	s	s
biennial	biennial	biennial
congress	congress	congress
,	,	,
Nor	nor	Nor
minority	minor	minority
government	govern	government
or	or	or
fresh	fresh	fresh
elections	elect	election
.	.	.

No	no	No
-	-	-
it	it	it
s	s	s
about	about	about
how	how	how
we	we	we
exercise	exercis	exercise
our	our	our
responsibility	respons	responsibility
,	,	,
including	includ	including
to	to	to
the	the	the
next	next	next
generation	generat	generation
.	.	.

Schulz	schulz	Schulz
said	said	said
the	the	the
party	parti	party
would	would	would
only	onli	only
recover	recov	recover
if	if	if
it	it	it
could	could	could
offer	offer	offer
a	a	a
clear	clear	clear
vision	vision	vision
of	of	of
a	a	a
Germany	germani	Germany
and	and	and
a	a	a
Europe	europ	Europe
that	that	that
worked	work	worked
for	for	for
their	their	their
citizens	citizen	citizen
,	,	,
calling	call	calling
for	for	for
deeper	deeper	deeper
European	european	European
integration	integr	integration
and	and	and
a	a	a
United	unit	United
States	state	States
of	of	of
Europe	europ	Europe
by	by	by
2025	2025	2025
.	.	.

Europe	europ	Europe
does	doe	doe
not	not	not
always	alway	always
work	work	work
for	for	for
its	it	it
people	peopl	people
,	,	,
rather	rather	rather
too	too	too
often	often	often
for	for	for
the	the	the
big	big	big
companies	compani	company
,	,	,
he	he	he
said	said	said
,	,	,
outlining	outlin	outlining
a	a	a
populist	populist	populist
vision	vision	vision
that	that	that
goes	goe	go
well	well	well
beyond	beyond	beyond
Merkel	merkel	Merkel
s	s	s
own	own	own
openness	open	openness
to	to	to
limited	limit	limited
structural	structur	structural
reforms	reform	reform
and	and	and
bureaucratic	bureaucrat	bureaucratic
streamlining	streamlin	streamlining
.	.	.

Talks	talk	Talks
between	between	between
the	the	the
two	two	two
parties	parti	party
are	are	are
expected	expect	expected
to	to	to
begin	begin	begin
in	in	in
earnest	earnest	earnest
in	in	in
the	the	the
new	new	new
year	year	year
.	.	.

A	a	A
special	special	special
congress	congress	congress
will	will	will
have	have	have
to	to	to
be	be	be
convened	conven	convened
at	at	at
which	which	which
party	parti	party
members	member	member
will	will	will
vote	vote	vote
on	on	on
whether	whether	whether
to	to	to
support	support	support
a	a	a
final	final	final
agreement	agreement	agreement
,	,	,
which	which	which
could	could	could
fall	fall	fall
short	short	short
of	of	of
a	a	a
formal	formal	formal
coalition	coalit	coalition
,	,	,
and	and	and
could	could	could
include	includ	include
tolerating	toler	tolerating
a	a	a
minority	minor	minority
government	govern	government
.	.	.

Stephan	stephan	Stephan
Weil	weil	Weil
,	,	,
the	the	the
influential	influenti	influential
premier	premier	premier
of	of	of
the	the	the
state	state	state
of	of	of
Lower	lower	Lower
Saxony	saxoni	Saxony
,	,	,
said	said	said
the	the	the
SPD	spd	SPD
would	would	would
want	want	want
to	to	to
see	see	see
its	it	it
policies	polici	policy
reflected	reflect	reflected
in	in	in
return	return	return
for	for	for
supporting	support	supporting
any	ani	any
government	govern	government
.	.	.

I	i	I
think	think	think
the	the	the
majority	major	majority
of	of	of
the	the	the
delegates	deleg	delegate
see	see	see
themselves	themselv	themselves
as	as	a
a	a	a
European	european	European
party	parti	party
and	and	and
they	they	they
expect	expect	expect
that	that	that
Germany	germani	Germany
becomes	becom	becomes
a	a	a
driving	drive	driving
force	forc	force
in	in	in
Europe	europ	Europe
again	again	again
,	,	,
he	he	he
said	said	said
of	of	of
Schulz	schulz	Schulz
s	s	s
proposals	propos	proposal
regarding	regard	regarding
the	the	the
European	european	European
Union	union	Union
.	.	.

Schulz	schulz	Schulz
s	s	s
proposals	propos	proposal
were	were	were
received	receiv	received
more	more	more
cautiously	cautious	cautiously
by	by	by
Merkel	merkel	Merkel
.	.	.

The	the	The
EU	eu	EU
s	s	s
ability	abil	ability
to	to	to
act	act	act
should	should	should
be	be	be
at	at	at
the	the	the
forefront	forefront	forefront
now	now	now
,	,	,
she	she	she
said	said	said
at	at	at
a	a	a
Berlin	berlin	Berlin
press	press	press
conference	confer	conference
.	.	.

So	so	So
I	i	I
will	will	will
concentrate	concentr	concentrate
on	on	on
more	more	more
cooperation	cooper	cooperation
in	in	in
defense	defens	defense
by	by	by
2025	2025	2025
and	and	and
on	on	on
other	other	other
issues	issu	issue
,	,	,
including	includ	including
employment	employ	employment
and	and	and
innovation	innov	innovation
.	.	.

Outside	outsid	Outside
the	the	the
congress	congress	congress
hall	hall	hall
,	,	,
SPD	spd	SPD
youth	youth	youth
activists	activist	activist
,	,	,
many	mani	many
of	of	of
whom	whom	whom
want	want	want
the	the	the
party	parti	party
to	to	to
chart	chart	chart
a	a	a
distinctive	distinct	distinctive
course	cours	course
after	after	after
spending	spend	spending
eight	eight	eight
of	of	of
the	the	the
past	past	past
12	12	12
years	year	year
in	in	in
centrist	centrist	centrist
coalitions	coalit	coalition
,	,	,
handed	hand	handed
out	out	out
red	red	red
cards	card	card
reading	read	reading
No	no	No
Grand	grand	Grand
Coalition	coalit	Coalition
.	.	.

Merkel	merkel	Merkel
leads	lead	lead
this	this	this
country	countri	country
without	without	without
direction	direct	direction
,	,	,
said	said	said
one	one	one
speaker	speaker	speaker
addressing	address	addressing
the	the	the
conference	confer	conference
.	.	.

She	she	She
has	has	ha
no	no	no
plan	plan	plan
for	for	for
Europe	europ	Europe
,	,	,
she	she	she
leads	lead	lead
the	the	the
country	countri	country
from	from	from
week	week	week
to	to	to
week	week	week
.	.	.

We	we	We
need	need	need
a	a	a
strong	strong	strong
social	social	social
democracy	democraci	democracy
in	in	in
this	this	this
country	countri	country
.	.	.

Schulz	schulz	Schulz
,	,	,
who	who	who
initially	initi	initially
said	said	said
his	his	his
party	parti	party
should	should	should
go	go	go
into	into	into
opposition	opposit	opposition
after	after	after
being	be	being
punished	punish	punished
for	for	for
participating	particip	participating
in	in	in
the	the	the
previous	previous	previous
grand	grand	grand
coalition	coalit	coalition
under	under	under
Merkel	merkel	Merkel
,	,	,
apologized	apolog	apologized
for	for	for
his	his	his
party	parti	party
s	s	s
disastrous	disastr	disastrous
electoral	elector	electoral
result	result	result
.	.	.

Schulz	schulz	Schulz
attacked	attack	attacked
European	european	European
moves	move	move
to	to	to
support	support	support
big	big	big
banks	bank	bank
while	while	while
doing	do	doing
little	littl	little
to	to	to
counter	counter	counter
high	high	high
youth	youth	youth
unemployment	unemploy	unemployment
.	.	.

When	when	When
states	state	state
can	can	can
t	t	t
balance	balanc	balance
their	their	their
budgets	budget	budget
they	they	they
face	face	face
draconian	draconian	draconian
sanctions	sanction	sanction
from	from	from
Brussels	brussel	Brussels
.	.	.

If	if	If
we	we	we
can	can	can
mobilize	mobil	mobilize
billions	billion	billion
for	for	for
bank	bank	bank
rescues	rescu	rescue
but	but	but
have	have	have
to	to	to
fight	fight	fight
for	for	for
paltry	paltri	paltry
sums	sum	sum
to	to	to
support	support	support
jobs	job	job
for	for	for
young	young	young
people	peopl	people
,	,	,
then	then	then
this	this	this
is	is	is
definitely	definit	definitely
not	not	not
my	my	my
Europe	europ	Europe
.	.	.

He	he	He
struck	struck	struck
a	a	a
tone	tone	tone
that	that	that
was	was	wa
more	more	more
critical	critic	critical
of	of	of
big	big	big
companies	compani	company
than	than	than
French	french	French
President	presid	President
Emmanuel	emmanuel	Emmanuel
Macron	macron	Macron
,	,	,
who	who	who
is	is	is
pushing	push	pushing
for	for	for
deeper	deeper	deeper
euro	euro	euro
zone	zone	zone
integration	integr	integration
and	and	and
pro	pro	pro
-business	-busi	-business
reforms	reform	reform
under	under	under
a	a	a
euro	euro	euro
zone	zone	zone
finance	financ	finance
minister	minist	minister
.	.	.

He	he	He
took	took	took
aim	aim	aim
at	at	at
U	u	U
.	.	.
S	s	S
.	.	.
technology	technolog	technology
firms	firm	firm
Apple	appl	Apple
,	,	,
Facebook	facebook	Facebook
and	and	and
Google	googl	Google
,	,	,
saying	say	saying
a	a	a
strong	strong	strong
Europe	europ	Europe
was	was	wa
needed	need	needed
to	to	to
make	make	make
them	them	them
stick	stick	stick
to	to	to
the	the	the
rules	rule	rule
and	and	and
protect	protect	protect
the	the	the
rights	right	right
of	of	of
workers	worker	worker
in	in	in
a	a	a
changing	chang	changing
economy	economi	economy
.	.	.

We	we	We
don	don	don
t	t	t
want	want	want
an	an	an
app	app	app
-directed	-direct	-directed
service	servic	service
society	societi	society
but	but	but
we	we	we
want	want	want
digitalization	digit	digitalization
to	to	to
lead	lead	lead
to	to	to
more	more	more
individual	individu	individual
freedom	freedom	freedom
,	,	,
he	he	he
said	said	said
to	to	to
applause	applaus	applause
,	,	,
calling	call	calling
for	for	for
steps	step	step
to	to	to
protect	protect	protect
the	the	the
digital	digit	digital
economy	economi	economy
s	s	s
self	self	self
-employed	-employ	-employed
from	from	from
becoming	becom	becoming
self	self	self
-exploiters	-exploit	-exploiters
.	.	.

On	on	On
the	the	the
issue	issu	issue
of	of	of
immigration	immigr	immigration
,	,	,
one	one	one
of	of	of
the	the	the
main	main	main
reasons	reason	reason
for	for	for
the	the	the
collapse	collaps	collapse
of	of	of
Merkel	merkel	Merkel
s	s	s
first	first	first
attempt	attempt	attempt
at	at	at
a	a	a
coalition	coalit	coalition
,	,	,
the	the	the
SPD	spd	SPD
opposes	oppos	opposes
a	a	a
conservative	conserv	conservative
plan	plan	plan
to	to	to
extend	extend	extend
a	a	a
ban	ban	ban
on	on	on
the	the	the
right	right	right
to	to	to
family	famili	family
reunions	reunion	reunion
for	for	for
some	some	some
accepted	accept	accepted
asylum	asylum	asylum
seekers	seeker	seeker
.	.	.

There	there	There
can	can	can
be	be	be
no	no	no
upper	upper	upper
limit	limit	limit
to	to	to
the	the	the
right	right	right
to	to	to
protection	protect	protection
from	from	from
war	war	war
and	and	and
persecution	persecut	persecution
,	,	,
Schulz	schulz	Schulz
told	told	told
delegates	deleg	delegate
,	,	,
rejecting	reject	rejecting
conservative	conserv	conservative
demands	demand	demand
for	for	for
a	a	a
ceiling	ceil	ceiling
of	of	of
200	200	200
,	,	,
000	000	000
immigrants	immigr	immigrant
a	a	a
year	year	year
.	.	.

