Token	Stem	Lemma
SPRINGFIELD	springfield	SPRINGFIELD
Mo	mo	Mo
Reuters	reuter	Reuters
U	u	U
S	s	S
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
made	made	made
his	his	his
first	first	first
major	major	major
tax	tax	tax
reform	reform	reform
speech	speech	speech
on	on	on
Wednesday	wednesday	Wednesday
but	but	but
in	in	in
a	a	a
long	long	long
list	list	list
of	of	of
thank	thank	thank
yous	yous	yous
he	he	he
did	did	did
not	not	not
mention	mention	mention
Gary	gari	Gary
Cohn	cohn	Cohn
the	the	the
White	white	White
House	hous	House
point	point	point
man	man	man
on	on	on
taxes	tax	tax
who	who	who
traveled	travel	traveled
with	with	with
Trump	trump	Trump
to	to	to
the	the	the
event	event	event
At	at	At
a	a	a
manufacturing	manufactur	manufacturing
company	compani	company
in	in	in
Springfield	springfield	Springfield
Missouri	missouri	Missouri
Trump	trump	Trump
reiterated	reiter	reiterated
his	his	his
longstanding	longstand	longstanding
call	call	call
for	for	for
slashing	slash	slashing
the	the	the
U	u	U
S	s	S
corporate	corpor	corporate
tax	tax	tax
rate	rate	rate
to	to	to
15	15	15
percent	percent	percent
from	from	from
35	35	35
percent	percent	percent
at	at	at
a	a	a
time	time	time
when	when	when
lawmakers	lawmak	lawmaker
believe	believ	believe
they	they	they
could	could	could
be	be	be
lucky	lucki	lucky
to	to	to
bring	bring	bring
it	it	it
down	down	down
to	to	to
25	25	25
percent	percent	percent
When	when	When
asked	ask	asked
about	about	about
the	the	the
omission	omiss	omission
of	of	of
Cohn	cohn	Cohn
s	s	s
name	name	name
White	white	White
House	hous	House
spokeswoman	spokeswoman	spokeswoman
Sarah	sarah	Sarah
Sanders	sander	Sanders
told	told	told
reporters	report	reporter
on	on	on
Air	air	Air
Force	forc	Force
One	one	One
en	en	en
route	rout	route
to	to	to
Washington	washington	Washington
from	from	from
Missouri	missouri	Missouri
that	that	that
it	it	it
was	was	wa
customary	customari	customary
for	for	for
Trump	trump	Trump
to	to	to
recognize	recogn	recognize
Cabinet	cabinet	Cabinet
members	member	member
but	but	but
not	not	not
advisers	advis	adviser
in	in	in
speeches	speech	speech
Cohn	cohn	Cohn
traveled	travel	traveled
with	with	with
Trump	trump	Trump
on	on	on
Air	air	Air
Force	forc	Force
One	one	One
for	for	for
the	the	the
Missouri	missouri	Missouri
speech	speech	speech
in	in	in
which	which	which
Trump	trump	Trump
called	call	called
on	on	on
Democrats	democrat	Democrats
to	to	to
join	join	join
his	his	his
tax	tax	tax
overhaul	overhaul	overhaul
effort	effort	effort
He	he	He
said	said	said
he	he	he
would	would	would
cut	cut	cut
taxes	tax	tax
and	and	and
simplify	simplifi	simplify
the	the	the
sprawling	sprawl	sprawling
U	u	U
S	s	S
tax	tax	tax
code	code	code
for	for	for
the	the	the
middle	middl	middle
class	class	class
But	but	But
he	he	he
offered	offer	offered
few	few	few
specifics	specif	specific
and	and	and
tax	tax	tax
reform	reform	reform
will	will	will
be	be	be
an	an	an
uphill	uphil	uphill
task	task	task
in	in	in
Congress	congress	Congress
We	we	We
must	must	must
reduce	reduc	reduce
the	the	the
tax	tax	tax
rate	rate	rate
on	on	on
American	american	American
businesses	busi	business
so	so	so
they	they	they
keep	keep	keep
jobs	job	job
in	in	in
America	america	America
create	creat	create
jobs	job	job
in	in	in
America	america	America
and	and	and
compete	compet	compete
for	for	for
workers	worker	worker
right	right	right
here	here	here
in	in	in
America	america	America
Trump	trump	Trump
said	said	said
in	in	in
his	his	his
first	first	first
presidential	presidenti	presidential
speech	speech	speech
specifically	specif	specifically
on	on	on
tax	tax	tax
reform	reform	reform
one	one	one
of	of	of
his	his	his
key	key	key
2016	2016	2016
campaign	campaign	campaign
issues	issu	issue
Both	both	Both
congressional	congression	congressional
Democrats	democrat	Democrats
