WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
President	presid	President
-elect	-elect	-elect
Donald	donald	Donald
Trump	trump	Trump
s	s	s
transition	transit	transition
team	team	team
on	on	on
Wednesday	wednesday	Wednesday
disavowed	disavow	disavowed
a	a	a
survey	survey	survey
sent	sent	sent
to	to	to
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Department	depart	Department
of	of	of
Energy	energi	Energy
that	that	that
requested	request	requested
the	the	the
names	name	name
of	of	of
people	peopl	people
working	work	working
on	on	on
climate	climat	climate
change	chang	change
in	in	in
the	the	the
agency	agenc	agency
.	.	.
The	the	The
questionnaire	questionnair	questionnaire
was	was	wa
not	not	not
authorized	author	authorized
or	or	or
part	part	part
of	of	of
our	our	our
standard	standard	standard
protocol	protocol	protocol
,	,	,
Trump	trump	Trump
spokesman	spokesman	spokesman
Sean	sean	Sean
Spicer	spicer	Spicer
said	said	said
.	.	.
The	the	The
person	person	person
who	who	who
sent	sent	sent
it	it	it
has	has	ha
been	been	been
properly	proper	properly
counseled	counsel	counseled
.	.	.
Spicer	spicer	Spicer
declined	declin	declined
to	to	to
comment	comment	comment
further	further	further
on	on	on
the	the	the
team	team	team
s	s	s
protocols	protocol	protocol
.	.	.
The	the	The
survey	survey	survey
of	of	of
74	74	74
questions	question	question
,	,	,
which	which	which
the	the	the
Energy	energi	Energy
Department	depart	Department
received	receiv	received
last	last	last
Tuesday	tuesday	Tuesday
,	,	,
asked	ask	asked
for	for	for
the	the	the
names	name	name
of	of	of
workers	worker	worker
and	and	and
contractors	contractor	contractor
who	who	who
had	had	had
attended	attend	attended
U	u	U
.	.	.
N	n	N
.	.	.
climate	climat	climate
meetings	meet	meeting
.	.	.
It	it	It
also	also	also
asked	ask	asked
for	for	for
the	the	the
names	name	name
of	of	of
those	those	those
who	who	who
had	had	had
attended	attend	attended
meetings	meet	meeting
on	on	on
the	the	the
social	social	social
cost	cost	cost
of	of	of
carbon	carbon	carbon
,	,	,
a	a	a
metric	metric	metric
that	that	that
federal	feder	federal
agencies	agenc	agency
use	use	use
in	in	in
formulating	formul	formulating
regulations	regul	regulation
on	on	on
the	the	the
energy	energi	energy
business	busi	business
.	.	.
The	the	The
department	depart	department
had	had	had
balked	balk	balked
at	at	at
the	the	the
survey	survey	survey
on	on	on
Monday	monday	Monday
,	,	,
saying	say	saying
it	it	it
would	would	would
not	not	not
comply	compli	comply
.	.	.
A	a	A
department	depart	department
spokesman	spokesman	spokesman
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
that	that	that
the	the	the
Trump	trump	Trump
team	team	team
s	s	s
disavowal	disavow	disavowal
hopefully	hope	hopefully
signals	signal	signal
the	the	the
return	return	return
to	to	to
a	a	a
smooth	smooth	smooth
transition	transit	transition
at	at	at
the	the	the
agency	agenc	agency
.	.	.
The	the	The
survey	survey	survey
had	had	had
also	also	also
asked	ask	asked
for	for	for
a	a	a
list	list	list
of	of	of
all	all	all
the	the	the
professional	profession	professional
society	societi	society
memberships	membership	membership
of	of	of
workers	worker	worker
at	at	at
the	the	the
department	depart	department
s	s	s
17	17	17
national	nation	national
laboratories	laboratori	laboratory
and	and	and
all	all	all
of	of	of
their	their	their
recent	recent	recent
publications	public	publication
.	.	.
The	the	The
White	white	White
House	hous	House
weighed	weigh	weighed
in	in	in
on	on	on
the	the	the
survey	survey	survey
this	this	this
week	week	week
.	.	.
Josh	josh	Josh
Earnest	earnest	Earnest
,	,	,
a	a	a
White	white	White
House	hous	House
spokesman	spokesman	spokesman
,	,	,
said	said	said
the	the	the
questionnaire	questionnair	questionnaire
could	could	could
have	have	have
been	been	been
an	an	an
attempt	attempt	attempt
to	to	to
target	target	target
civil	civil	civil
servants	servant	servant
,	,	,
including	includ	including
career	career	career
scientists	scientist	scientist
and	and	and
lawyers	lawyer	lawyer
and	and	and
other	other	other
experts	expert	expert
critical	critic	critical
to	to	to
the	the	the
government	govern	government
s	s	s
ability	abil	ability
to	to	to
make	make	make
policy	polici	policy
.	.	.
In	in	In
addition	addit	addition
,	,	,
hours	hour	hour
before	befor	before
the	the	the
disavowal	disavow	disavowal
,	,	,
Democratic	democrat	Democratic
U	u	U
.	.	.
S	s	S
.	.	.
Representatives	repres	Representatives
Frank	frank	Frank
Pallone	pallon	Pallone
and	and	and
Elijah	elijah	Elijah
Cummings	cum	Cummings
sent	sent	sent
a	a	a
letter	letter	letter
to	to	to
Vice	vice	Vice
President	presid	President
-elect	-elect	-elect
Mike	mike	Mike
Pence	penc	Pence
,	,	,
the	the	the
head	head	head
of	of	of
the	the	the
transition	transit	transition
,	,	,
saying	say	saying
the	the	the
team	team	team
is	is	is
entitled	entitl	entitled
to	to	to
select	select	select
political	polit	political
appointees	appointe	appointee
who	who	who
share	share	share
Trump	trump	Trump
s	s	s
climate	climat	climate
views	view	view
,	,	,
but	but	but
that	that	that
any	ani	any
effort	effort	effort
to	to	to
marginalize	margin	marginalize
civil	civil	civil
servants	servant	servant
on	on	on
the	the	the
basis	basi	basis
of	of	of
their	their	their
scientific	scientif	scientific
analysis	analysi	analysis
would	would	would
be	be	be
an	an	an
abuse	abus	abuse
of	of	of
authority	author	authority
.	.	.
Trump	trump	Trump
,	,	,
a	a	a
Republican	republican	Republican
,	,	,
has	has	ha
said	said	said
that	that	that
climate	climat	climate
change	chang	change
was	was	wa
a	a	a
hoax	hoax	hoax
perpetrated	perpetr	perpetrated
by	by	by
China	china	China
.	.	.
He	he	He
said	said	said
he	he	he
would	would	would
rip	rip	rip
up	up	up
last	last	last
year	year	year
s	s	s
landmark	landmark	landmark
global	global	global
climate	climat	climate
deal	deal	deal
struck	struck	struck
in	in	in
Paris	pari	Paris
that	that	that
was	was	wa
signed	sign	signed
by	by	by
Democratic	democrat	Democratic
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
.	.	.
Since	sinc	Since
winning	win	winning
the	the	the
election	elect	election
,	,	,
however	howev	however
,	,	,
Trump	trump	Trump
,	,	,
who	who	who
will	will	will
take	take	take
office	offic	office
on	on	on
Jan	jan	Jan
.	.	.
20	20	20
,	,	,
has	has	ha
said	said	said
he	he	he
will	will	will
keep	keep	keep
an	an	an
open	open	open
mind	mind	mind
about	about	about
the	the	the
Paris	pari	Paris
deal	deal	deal
.	.	.
He	he	He
also	also	also
met	met	met
with	with	with
former	former	former
Vice	vice	Vice
President	presid	President
Al	al	Al
Gore	gore	Gore
and	and	and
actor	actor	actor
Leonardo	leonardo	Leonardo
DiCaprio	dicaprio	DiCaprio
,	,	,
strong	strong	strong
advocates	advoc	advocate
for	for	for
action	action	action
on	on	on
climate	climat	climate
change	chang	change
.	.	.
Trump	trump	Trump
has	has	ha
picked	pick	picked
climate	climat	climate
change	chang	change
skeptic	skeptic	skeptic
Rick	rick	Rick
Perry	perri	Perry
to	to	to
run	run	run
the	the	the
Energy	energi	Energy
Department	depart	Department
.	.	.
Perry	perri	Perry
,	,	,
governor	governor	governor
of	of	of
Texas	texa	Texas
from	from	from
December	decemb	December
2000	2000	2000
to	to	to
January	januari	January
2015	2015	2015
,	,	,
would	would	would
replace	replac	replace
nuclear	nuclear	nuclear
physicist	physicist	physicist
Ernest	ernest	Ernest
Moniz	moniz	Moniz
.	.	.
