Token	Stem	Lemma
This	this	This
October	octob	October
18	18	18
story	stori	story
has	has	ha
been	been	been
refiled	refil	refiled
to	to	to
fix	fix	fix
dateline	datelin	dateline
amend	amend	amend
headline	headlin	headline
and	and	and
first	first	first
paragraph	paragraph	paragraph
ANGOOR	angoor	ANGOOR
ADDA	adda	ADDA
Pakistan	pakistan	Pakistan
Reuters	reuter	Reuters
Pakistan	pakistan	Pakistan
is	is	is
betting	bet	betting
that	that	that
a	a	a
pair	pair	pair
of	of	of
nine	nine	nine
-foot	-foot	-foot
chain	chain	chain
-link	-link	-link
fences	fenc	fence
topped	top	topped
with	with	with
barbed	barb	barbed
wire	wire	wire
will	will	will
stop	stop	stop
incursions	incurs	incursion
by	by	by
Islamist	islamist	Islamist
militants	milit	militant
from	from	from
Afghanistan	afghanistan	Afghanistan
which	which	which
opposes	oppos	opposes
Islamabad	islamabad	Islamabad
s	s	s
plans	plan	plan
for	for	for
a	a	a
barrier	barrier	barrier
along	along	along
the	the	the
disputed	disput	disputed
frontier	frontier	frontier
Pakistan	pakistan	Pakistan
plans	plan	plan
to	to	to
fence	fenc	fence
up	up	up
most	most	most
of	of	of
the	the	the
2	2	2
500	500	500
km	km	km
1	1	1
500	500	500
mile	mile	mile
frontier	frontier	frontier
despite	despit	despite
Kabul	kabul	Kabul
s	s	s
protests	protest	protest
that	that	that
the	the	the
barrier	barrier	barrier
would	would	would
divide	divid	divide
families	famili	family
and	and	and
friends	friend	friend
along	along	along
the	the	the
Pashtun	pashtun	Pashtun
tribal	tribal	tribal
belt	belt	belt
straddling	straddl	straddling
the	the	the
colonial	coloni	colonial
-era	-era	-era
Durand	durand	Durand
Line	line	Line
drawn	drawn	drawn
up	up	up
by	by	by
the	the	the
British	british	British
in	in	in
1893	1893	1893
Pakistan	pakistan	Pakistan
s	s	s
military	militari	military
estimates	estim	estimate
that	that	that
it	it	it
will	will	will
need	need	need
about	about	about
56	56	56
billion	billion	billion
rupees	rupe	rupee
532	532	532
million	million	million
for	for	for
the	the	the
project	project	project
while	while	while
there	there	there
are	are	are
also	also	also
plans	plan	plan
to	to	to
build	build	build
750	750	750
border	border	border
forts	fort	fort
and	and	and
employ	employ	employ
high	high	high
-tech	-tech	-tech
surveillance	surveil	surveillance
systems	system	system
to	to	to
prevent	prevent	prevent
militants	milit	militant
crossing	cross	crossing
In	in	In
the	the	the
rolling	roll	rolling
hills	hill	hill
of	of	of
the	the	the
Angoor	angoor	Angoor
Adda	adda	Adda
village	villag	village
in	in	in
South	south	South
Waziristan	waziristan	Waziristan
part	part	part
of	of	of
Pakistan	pakistan	Pakistan
s	s	s
restive	restiv	restive
Federally	feder	Federally
Administered	administ	Administered
Tribal	tribal	Tribal
Areas	area	Areas
FATA	fata	FATA
three	three	three
rolls	roll	roll
of	of	of
barbed	barb	barbed
wire	wire	wire
are	are	are
sandwiched	sandwich	sandwiched
in	in	in
the	the	the
six	six	six
-foot	-foot	-foot
gap	gap	gap
between	between	between
the	the	the
chain	chain	chain
-link	-link	-link
fences	fenc	fence
The	the	The
fence	fenc	fence
is	is	is
a	a	a
paradigm	paradigm	paradigm
change	chang	change
It	it	It
is	is	is
an	an	an
epoch	epoch	epoch
shift	shift	shift
in	in	in
the	the	the
border	border	border
control	control	control
management	manag	management
said	said	said
a	a	a
Pakistani	pakistani	Pakistani
army	armi	army
officer	offic	officer
in	in	in
command	command	command
of	of	of
South	south	South
Waziristan	waziristan	Waziristan
during	dure	during
a	a	a
presentation	present	presentation
to	to	to
foreign	foreign	foreign
media	media	medium
on	on	on
Wednesday	wednesday	Wednesday
There	there	There
will	will	will
not	not	not
be	be	be
an	an	an
inch	inch	inch
of	of	of
international	intern	international
border	border	border
in	in	in
South	south	South
Waziristan	waziristan	Waziristan
which	which	which
shall	shall	shall
not	not	not
remain	remain	remain
under	under	under
our	our	our
observation	observ	observation
Pakistan	pakistan	Pakistan
s	s	s
military	militari	military
has	has	ha
so	so	so
far	far	far
fenced	fenc	fenced
off	off	off
about	about	about
43	43	43
km	km	km
of	of	of
the	the	the
frontier	frontier	frontier
starting	start	starting
with	with	with
the	the	the
most	most	most
violence	violenc	violence
-prone	-prone	-prone
areas	area	area
in	in	in
FATA	fata	FATA
and	and	and
is	is	is
expected	expect	expected
to	to	to
recruit	recruit	recruit
tens	ten	ten
of	of	of
thousands	thousand	thousand
of	of	of
new	new	new
troops	troop	troop
to	to	to
man	man	man
the	the	the
border	border	border
It	it	It
is	is	is
not	not	not
clear	clear	clear
how	how	how
long	long	long
it	it	it
will	will	will
take	take	take
to	to	to
fence	fenc	fence
the	the	the
entire	entir	entire
boundary	boundari	boundary
But	but	But
Pakistan	pakistan	Pakistan
s	s	s
plans	plan	plan
have	have	have
also	also	also
drawn	drawn	drawn
criticism	critic	criticism
from	from	from
across	across	across
the	the	the
border	border	border
Gulab	gulab	Gulab
Mangal	mangal	Mangal
governor	governor	governor
of	of	of
the	the	the
eastern	eastern	eastern
Afghan	afghan	Afghan
province	provinc	province
of	of	of
Nangarhar	nangarhar	Nangarhar
told	told	told
Reuters	reuter	Reuters
the	the	the
wall	wall	wall
will	will	will
create	creat	create
more	more	more
hatred	hatr	hatred
and	and	and
resentment	resent	resentment
between	between	between
two	two	two
neighbors	neighbor	neighbor
and	and	and
will	will	will
do	do	do
neither	neither	neither
country	countri	country
any	ani	any
good	good	good
The	the	The
fence	fenc	fence
will	will	will
definitely	definit	definitely
create	creat	create
a	a	a
lot	lot	lot
of	of	of
trouble	troubl	trouble
for	for	for
the	the	the
people	peopl	people
along	along	along
the	the	the
border	border	border
on	on	on
both	both	both
sides	side	side
but	but	but
no	no	no
wall	wall	wall
or	or	or
fence	fenc	fence
can	can	can
separate	separ	separate
these	these	these
tribes	tribe	tribe
he	he	he
said	said	said
I	i	I
urge	urg	urge
the	the	the
tribes	tribe	tribe
to	to	to
stand	stand	stand
against	against	against
this	this	this
action	action	action
Pakistan	pakistan	Pakistan
has	has	ha
blamed	blame	blamed
Pakistani	pakistani	Pakistani
Taliban	taliban	Taliban
militants	milit	militant
it	it	it
says	say	say
are	are	are
based	base	based
on	on	on
Afghan	afghan	Afghan
soil	soil	soil
for	for	for
a	a	a
spate	spate	spate
of	of	of
attacks	attack	attack
at	at	at
home	home	home
over	over	over
the	the	the
past	past	past
year	year	year
urging	urg	urging
Kabul	kabul	Kabul
to	to	to
eradicate	erad	eradicate
sanctuaries	sanctuari	sanctuary
for	for	for
militants	milit	militant
Afghanistan	afghanistan	Afghanistan
in	in	in
turn	turn	turn
accuses	accus	accuses
Islamabad	islamabad	Islamabad
of	of	of
sheltering	shelter	sheltering
the	the	the
leadership	leadership	leadership
of	of	of
the	the	the
Afghan	afghan	Afghan
Taliban	taliban	Taliban
militants	milit	militant
who	who	who
are	are	are
battling	battl	battling
the	the	the
Western	western	Western
-backed	-back	-backed
government	govern	government
in	in	in
Kabul	kabul	Kabul
Both	both	Both
countries	countri	country
deny	deni	deny
aiding	aid	aiding
militants	milit	militant
but	but	but
relations	relat	relation
between	between	between
the	the	the
two	two	two
have	have	have
soured	sour	soured
in	in	in
recent	recent	recent
years	year	year
In	in	In
May	may	May
the	the	the
tension	tension	tension
rose	rose	rose
when	when	when
10	10	10
people	peopl	people
were	were	were
killed	kill	killed
in	in	in
two	two	two
border	border	border
villages	villag	village
in	in	in
Baluchistan	baluchistan	Baluchistan
region	region	region
The	the	The
clashes	clash	clash
occurred	occur	occurred
in	in	in
so	so	so
-called	-call	-called
divided	divid	divided
villages	villag	village
where	where	where
the	the	the
Durand	durand	Durand
Line	line	Line
goes	goe	go
through	through	through
the	the	the
heart	heart	heart
of	of	of
the	the	the
community	communiti	community
and	and	and
where	where	where
residents	resid	resident
are	are	are
now	now	now
bracing	brace	bracing
for	for	for
the	the	the
fence	fenc	fence
to	to	to
split	split	split
their	their	their
villages	villag	village
in	in	in
two	two	two
Pakistan	pakistan	Pakistan
s	s	s
previous	previous	previous
attempts	attempt	attempt
to	to	to
build	build	build
a	a	a
fence	fenc	fence
failed	fail	failed
about	about	about
a	a	a
decade	decad	decade
ago	ago	ago
and	and	and
many	mani	many
doubt	doubt	doubt
whether	whether	whether
its	it	it
possible	possibl	possible
to	to	to
secure	secur	secure
such	such	such
a	a	a
lengthy	lengthi	lengthy
border	border	border
But	but	But
Pakistani	pakistani	Pakistani
army	armi	army
officials	offici	official
are	are	are
undeterred	undet	undeterred
by	by	by
the	the	the
scepticism	sceptic	scepticism
and	and	and
insist	insist	insist
they	they	they
will	will	will
finish	finish	finish
the	the	the
job	job	job
as	as	a
the	the	the
country	countri	country
s	s	s
security	secur	security
rests	rest	rest
on	on	on
this	this	this
fence	fenc	fence
By	by	By
the	the	the
time	time	time
we	we	we
are	are	are
done	done	done
inshallah	inshallah	inshallah
we	we	we
will	will	will
be	be	be
very	veri	very
sure	sure	sure
of	of	of
one	one	one
thing	thing	thing
that	that	that
nobody	nobodi	nobody
can	can	can
cross	cross	cross
this	this	this
place	place	place
said	said	said
the	the	the
Pakistani	pakistani	Pakistani
officer	offic	officer
in	in	in
charge	charg	charge
of	of	of
South	south	South
Waziristan	waziristan	Waziristan
