WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Senate	senat	Senate
Appropriations	appropri	Appropriations
Committee	committe	Committee
passed	pass	passed
a	a	a
spending	spend	spending
bill	bill	bill
on	on	on
Thursday	thursday	Thursday
evening	even	evening
that	that	that
includes	includ	includes
10	10	10
million	million	million
to	to	to
help	help	help
fund	fund	fund
the	the	the
United	unit	United
Nations	nation	Nations
climate	climat	climate
change	chang	change
body	bodi	body
that	that	that
oversees	overse	oversees
the	the	the
Paris	pari	Paris
Climate	climat	Climate
Agreement	agreement	Agreement
,	,	,
despite	despit	despite
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
decision	decis	decision
to	to	to
stop	stop	stop
funding	fund	funding
it	it	it
.	.	.
The	the	The
30	30	30
-member	-member	-member
Senate	senat	Senate
panel	panel	panel
,	,	,
which	which	which
allocates	alloc	allocates
federal	feder	federal
funds	fund	fund
to	to	to
various	various	various
government	govern	government
agencies	agenc	agency
and	and	and
organizations	organ	organization
,	,	,
approved	approv	approved
a	a	a
51	51	51
billion	billion	billion
spending	spend	spending
bill	bill	bill
for	for	for
the	the	the
State	state	State
Department	depart	Department
and	and	and
foreign	foreign	foreign
operations	oper	operation
,	,	,
which	which	which
included	includ	included
an	an	an
amendment	amend	amendment
to	to	to
continue	continu	continue
funding	fund	funding
the	the	the
U	u	U
.	.	.
N	n	N
.	.	.
Framework	framework	Framework
Convention	convent	Convention
on	on	on
Climate	climat	Climate
Change	chang	Change
as	as	a
well	well	well
as	as	a
the	the	the
scientific	scientif	scientific
body	bodi	body
the	the	the
Intergovernmental	intergovernment	Intergovernmental
Panel	panel	Panel
on	on	on
Climate	climat	Climate
Change	chang	Change
.	.	.
The	the	The
amendment	amend	amendment
passed	pass	passed
even	even	even
though	though	though
the	the	the
2018	2018	2018
budget	budget	budget
proposal	propos	proposal
that	that	that
Trump	trump	Trump
,	,	,
a	a	a
Republican	republican	Republican
,	,	,
introduced	introduc	introduced
earlier	earlier	earlier
this	this	this
year	year	year
eliminated	elimin	eliminated
support	support	support
of	of	of
any	ani	any
mechanism	mechan	mechanism
to	to	to
finance	financ	finance
climate	climat	climate
change	chang	change
projects	project	project
in	in	in
developing	develop	developing
countries	countri	country
and	and	and
organizations	organ	organization
.	.	.
The	the	The
United	unit	United
States	state	States
is	is	is
still	still	still
a	a	a
party	parti	party
to	to	to
the	the	the
1992	1992	1992
UNFCCC	unfccc	UNFCCC
,	,	,
which	which	which
oversees	overse	oversees
the	the	the
Paris	pari	Paris
agreement	agreement	agreement
,	,	,
although	although	although
Trump	trump	Trump
announced	announc	announced
in	in	in
June	june	June
that	that	that
he	he	he
would	would	would
withdraw	withdraw	withdraw
the	the	the
nation	nation	nation
from	from	from
the	the	the
global	global	global
climate	climat	climate
pact	pact	pact
and	and	and
cease	ceas	cease
funding	fund	funding
the	the	the
Green	green	Green
Climate	climat	Climate
Fund	fund	Fund
,	,	,
which	which	which
supports	support	support
clean	clean	clean
energy	energi	energy
and	and	and
climate	climat	climate
adaptation	adapt	adaptation
projects	project	project
in	in	in
vulnerable	vulner	vulnerable
countries	countri	country
.	.	.
The	the	The
United	unit	United
States	state	States
has	has	ha
usually	usual	usually
contributed	contribut	contributed
to	to	to
around	around	around
20	20	20
percent	percent	percent
of	of	of
the	the	the
UNFCCC	unfccc	UNFCCC
budget	budget	budget
.	.	.
Democratic	democrat	Democratic
Senator	senat	Senator
Jeff	jeff	Jeff
Merkley	merkley	Merkley
of	of	of
Oregon	oregon	Oregon
,	,	,
the	the	the
amendment	amend	amendment
s	s	s
author	author	author
,	,	,
said	said	said
on	on	on
Twitter	twitter	Twitter
on	on	on
Thursday	thursday	Thursday
Despite	despit	Despite
@RealDonaldTrump	@realdonaldtrump	@RealDonaldTrump
s	s	s
dangerous	danger	dangerous
#ParisAgreement	#parisagr	#ParisAgreement
decision	decis	decision
unwillingness	unwilling	unwillingness
to	to	to
act	act	act
,	,	,
we	we	we
can	can	can
will	will	will
fight	fight	fight
back	back	back
to	to	to
combat	combat	combat
#climatedisruption.”	#climatedisruption.”	#climatedisruption.”
The	the	The
amendment	amend	amendment
passed	pass	passed
16	16	16
-14	-14	-14
.	.	.
Republican	republican	Republican
Senators	senat	Senators
Susan	susan	Susan
Collins	collin	Collins
of	of	of
Maine	main	Maine
and	and	and
Lamar	lamar	Lamar
Alexander	alexand	Alexander
of	of	of
Tennessee	tennesse	Tennessee
voted	vote	voted
in	in	in
favor	favor	favor
,	,	,
as	as	a
did	did	did
all	all	all
committee	committe	committee
Democrats	democrat	Democrats
except	except	except
for	for	for
West	west	West
Virginia	virginia	Virginia
s	s	s
Joe	joe	Joe
Manchin	manchin	Manchin
.	.	.
Although	although	Although
the	the	the
United	unit	United
States	state	States
announced	announc	announced
it	it	it
would	would	would
no	no	no
longer	longer	longer
be	be	be
a	a	a
party	parti	party
to	to	to
the	the	the
Paris	pari	Paris
Climate	climat	Climate
Agreement	agreement	Agreement
,	,	,
a	a	a
pact	pact	pact
that	that	that
nearly	near	nearly
200	200	200
countries	countri	country
approved	approv	approved
in	in	in
2015	2015	2015
to	to	to
combat	combat	combat
global	global	global
warming	warm	warming
,	,	,
it	it	it
has	has	ha
said	said	said
it	it	it
will	will	will
continue	continu	continue
to	to	to
observe	observ	observe
the	the	the
ongoing	ongo	ongoing
negotiations	negoti	negotiation
.	.	.
In	in	In
a	a	a
diplomatic	diplomat	diplomatic
cable	cabl	cable
that	that	that
Reuters	reuter	Reuters
obtained	obtain	obtained
last	last	last
month	month	month
,	,	,
Secretary	secretari	Secretary
of	of	of
State	state	State
Rex	rex	Rex
Tillerson	tillerson	Tillerson
said	said	said
U	u	U
.	.	.
S	s	S
.	.	.
diplomats	diplomat	diplomat
should	should	should
sidestep	sidestep	sidestep
questions	question	question
from	from	from
foreign	foreign	foreign
governments	govern	government
on	on	on
how	how	how
the	the	the
United	unit	United
States	state	States
plans	plan	plan
re	re	re
-engage	-engag	-engage
in	in	in
the	the	the
global	global	global
Paris	pari	Paris
climate	climat	climate
agreement	agreement	agreement
.	.	.
The	the	The
cable	cabl	cable
also	also	also
said	said	said
diplomats	diplomat	diplomat
should	should	should
make	make	make
clear	clear	clear
that	that	that
the	the	the
United	unit	United
States	state	States
wants	want	want
to	to	to
help	help	help
other	other	other
countries	countri	country
use	use	use
fossil	fossil	fossil
fuels	fuel	fuel
,	,	,
which	which	which
have	have	have
been	been	been
linked	link	linked
to	to	to
global	global	global
warming	warm	warming
.	.	.
L1N1KU0UP	l1n1ku0up	L1N1KU0UP
