WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Warships	warship	Warships
from	from	from
eight	eight	eight
NATO	nato	NATO
countries	countri	country
participated	particip	participated
in	in	in
live	live	live
-fire	-fire	-fire
self	self	self
-defense	-defens	-defense
exercises	exercis	exercise
of	of	of
ship	ship	ship
and	and	and
missile	missil	missile
systems	system	system
near	near	near
Scotland	scotland	Scotland
on	on	on
Sunday	sunday	Sunday
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Department	depart	Department
of	of	of
Defense	defens	Defense
said	said	said
.	.	.
Ships	ship	Ships
from	from	from
Canada	canada	Canada
,	,	,
France	franc	France
,	,	,
Germany	germani	Germany
,	,	,
Italy	itali	Italy
,	,	,
the	the	the
Netherlands	netherland	Netherlands
,	,	,
Spain	spain	Spain
,	,	,
the	the	the
United	unit	United
Kingdom	kingdom	Kingdom
and	and	and
the	the	the
United	unit	United
States	state	States
defended	defend	defended
against	against	against
a	a	a
medium	medium	medium
-range	-rang	-range
missile	missil	missile
as	as	a
well	well	well
as	as	a
three	three	three
anti	anti	anti
-ship	-ship	-ship
cruise	cruis	cruise
missiles	missil	missile
.	.	.
The	the	The
USS	uss	USS
Donald	donald	Donald
Cook	cook	Cook
successfully	success	successfully
intercepted	intercept	intercepted
a	a	a
medium	medium	medium
-range	-rang	-range
missile	missil	missile
with	with	with
a	a	a
Standard	standard	Standard
Missile	missil	Missile
-3	-3	-3
Block	block	Block
IB	ib	IB
guided	guid	guided
missile	missil	missile
during	dure	during
the	the	the
exercise	exercis	exercise
,	,	,
the	the	the
Pentagon	pentagon	Pentagon
said	said	said
.	.	.
Three	three	Three
anti	anti	anti
-ship	-ship	-ship
cruise	cruis	cruise
missiles	missil	missile
were	were	were
fired	fire	fired
upon	upon	upon
by	by	by
Spanish	spanish	Spanish
and	and	and
Dutch	dutch	Dutch
ships	ship	ship
participating	particip	participating
in	in	in
the	the	the
Formidable	formid	Formidable
Shield	shield	Shield
exercises	exercis	exercise
in	in	in
the	the	the
U	u	U
.	.	.
K	k	K
.	.	.
Ministry	ministri	Ministry
of	of	of
Defense	defens	Defense
s	s	s
Hebrides	hebrid	Hebrides
Range	rang	Range
located	locat	located
on	on	on
the	the	the
Western	western	Western
Isles	isl	Isles
of	of	of
Scotland	scotland	Scotland
.	.	.
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Department	depart	Department
of	of	of
Defense	defens	Defense
said	said	said
this	this	this
was	was	wa
the	the	the
first	first	first
time	time	time
NATO	nato	NATO
s	s	s
smart	smart	smart
defense	defens	defense
concept	concept	concept
was	was	wa
demonstrated	demonstr	demonstrated
with	with	with
some	some	some
ships	ship	ship
providing	provid	providing
protection	protect	protection
to	to	to
other	other	other
vessels	vessel	vessel
targeting	target	targeting
ballistic	ballist	ballistic
missiles	missil	missile
.	.	.
The	the	The
Formidable	formid	Formidable
Shield	shield	Shield
exercise	exercis	exercise
began	began	began
on	on	on
Sept	sept	Sept
.	.	.
24	24	24
and	and	and
is	is	is
scheduled	schedul	scheduled
to	to	to
conclude	conclud	conclude
on	on	on
Wednesday	wednesday	Wednesday
.	.	.
The	the	The
Pentagon	pentagon	Pentagon
said	said	said
the	the	the
exercise	exercis	exercise
is	is	is
planned	plan	planned
to	to	to
be	be	be
a	a	a
biennial	biennial	biennial
event	event	event
and	and	and
is	is	is
designed	design	designed
to	to	to
assure	assur	assure
allies	alli	ally
,	,	,
deter	deter	deter
adversaries	adversari	adversary
and	and	and
demonstrate	demonstr	demonstrate
U	u	U
.	.	.
S	s	S
.	.	.
commitment	commit	commitment
to	to	to
collective	collect	collective
defense	defens	defense
of	of	of
the	the	the
NATO	nato	NATO
alliance	allianc	alliance
.	.	.
Following	follow	Following
the	the	the
NATO	nato	NATO
exercises	exercis	exercise
,	,	,
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Missile	missil	Missile
Defense	defens	Defense
Agency	agenc	Agency
successfully	success	successfully
test	test	test
-fired	-fire	-fired
a	a	a
Standard	standard	Standard
Missile	missil	Missile
-6	-6	-6
SM	sm	SM
-6	-6	-6
from	from	from
the	the	the
USS	uss	USS
McFaul	mcfaul	McFaul
.	.	.
The	the	The
SM	sm	SM
-6	-6	-6
test	test	test
was	was	wa
not	not	not
part	part	part
of	of	of
the	the	the
Formidable	formid	Formidable
Shield	shield	Shield
exercise	exercis	exercise
,	,	,
the	the	the
Pentagon	pentagon	Pentagon
said	said	said
.	.	.
