WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
American	american	American
spy	spi	spy
chiefs	chief	chief
have	have	have
told	told	told
congressmen	congressmen	congressman
that	that	that
a	a	a
plan	plan	plan
to	to	to
allow	allow	allow
the	the	the
National	nation	National
Security	secur	Security
Agency	agenc	Agency
NSA	nsa	NSA
to	to	to
share	share	share
more	more	more
raw	raw	raw
eavesdropping	eavesdrop	eavesdropping
reports	report	report
with	with	with
other	other	other
agencies	agenc	agency
will	will	will
not	not	not
be	be	be
unlawful	unlaw	unlawful
and	and	and
will	will	will
protect	protect	protect
the	the	the
privacy	privaci	privacy
rights	right	right
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
citizens	citizen	citizen
.	.	.

In	in	In
a	a	a
letter	letter	letter
sent	sent	sent
on	on	on
Monday	monday	Monday
to	to	to
two	two	two
members	member	member
of	of	of
Congress	congress	Congress
and	and	and
reviewed	review	reviewed
by	by	by
Reuters	reuter	Reuters
,	,	,
Director	director	Director
of	of	of
National	nation	National
Intelligence	intellig	Intelligence
James	jame	James
Clapper	clapper	Clapper
said	said	said
the	the	the
NSA	nsa	NSA
s	s	s
proposal	propos	proposal
to	to	to
give	give	give
other	other	other
spy	spi	spy
agencies	agenc	agency
access	access	access
to	to	to
unevaluated	unevalu	unevaluated
signals	signal	signal
intelligence	intellig	intelligence
will	will	will
ensure	ensur	ensure
data	data	data
is	is	is
used	use	used
only	onli	only
for	for	for
intelligence	intellig	intelligence
activities	activ	activity
directed	direct	directed
at	at	at
foreigners	foreign	foreigner
.	.	.

Last	last	Last
week	week	week
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
Representatives	repres	Representatives
Ted	ted	Ted
Lieu	lieu	Lieu
and	and	and
Blake	blake	Blake
Farenthold	farenthold	Farenthold
of	of	of
the	the	the
House	hous	House
Oversight	oversight	Oversight
Committee	committe	Committee
asked	ask	asked
the	the	the
NSA	nsa	NSA
to	to	to
halt	halt	halt
the	the	the
sharing	share	sharing
plan	plan	plan
,	,	,
suggesting	suggest	suggesting
it	it	it
would	would	would
be	be	be
unconstitutional	unconstitut	unconstitutional
and	and	and
dangerous	danger	dangerous
.	.	.
The	the	The
specifics	specif	specific
of	of	of
the	the	the
proposal	propos	proposal
are	are	are
still	still	still
secret	secret	secret
.	.	.

Lieu	lieu	Lieu
,	,	,
a	a	a
Democrat	democrat	Democrat
from	from	from
California	california	California
and	and	and
Farenthold	farenthold	Farenthold
,	,	,
a	a	a
Republican	republican	Republican
from	from	from
Texas	texa	Texas
,	,	,
wrote	wrote	wrote
in	in	in
a	a	a
March	march	March
21	21	21
letter	letter	letter
to	to	to
NSA	nsa	NSA
Director	director	Director
Michael	michael	Michael
Rogers	roger	Rogers
that	that	that
the	the	the
proposal	propos	proposal
would	would	would
violate	violat	violate
Fourth	fourth	Fourth
Amendment	amend	Amendment
privacy	privaci	privacy
protections	protect	protection
because	becaus	because
the	the	the
collected	collect	collected
data	data	data
would	would	would
not	not	not
require	requir	require
a	a	a
warrant	warrant	warrant
before	befor	before
being	be	being
searched	search	searched
for	for	for
domestic	domest	domestic
law	law	law
enforcement	enforc	enforcement
purposes	purpos	purpose
.	.	.

Monday	monday	Monday
s	s	s
reply	repli	reply
from	from	from
the	the	the
intelligence	intellig	intelligence
chief	chief	chief
s	s	s
office	offic	office
said	said	said
the	the	the
plan	plan	plan
would	would	would
not	not	not
allow	allow	allow
the	the	the
use	use	use
of	of	of
communications	communic	communication
data	data	data
for	for	for
domestic	domest	domestic
law	law	law
enforcement	enforc	enforcement
.	.	.

Instead	instead	Instead
,	,	,
the	the	the
proposed	propos	proposed
rules	rule	rule
would	would	would
limit	limit	limit
access	access	access
to	to	to
raw	raw	raw
NSA	nsa	NSA
data	data	data
to	to	to
spy	spi	spy
agencies	agenc	agency
,	,	,
and	and	and
only	onli	only
for	for	for
authorized	author	authorized
foreign	foreign	foreign
intelligence	intellig	intelligence
and	and	and
counterintelligence	counterintellig	counterintelligence
purposes	purpos	purpose
,	,	,
said	said	said
the	the	the
letter	letter	letter
.	.	.

It	it	It
said	said	said
it	it	it
would	would	would
also	also	also
not	not	not
authorize	author	authorize
any	ani	any
new	new	new
collection	collect	collection
of	of	of
private	privat	private
communications	communic	communication
.	.	.

Civil	civil	Civil
liberties	liberti	liberty
advocates	advoc	advocate
have	have	have
interpreted	interpret	interpreted
the	the	the
proposed	propos	proposed
change	chang	change
as	as	a
potentially	potenti	potentially
allowing	allow	allowing
NSA	nsa	NSA
foreign	foreign	foreign
intelligence	intellig	intelligence
data	data	data
,	,	,
which	which	which
sometimes	sometim	sometimes
can	can	can
include	includ	include
collection	collect	collection
of	of	of
communications	communic	communication
to	to	to
,	,	,
from	from	from
or	or	or
about	about	about
Americans	american	Americans
,	,	,
to	to	to
be	be	be
used	use	used
for	for	for
domestic	domest	domestic
policing	polic	policing
purposes	purpos	purpose
.	.	.

Under	under	Under
current	current	current
procedures	procedur	procedure
,	,	,
NSA	nsa	NSA
analysts	analyst	analyst
are	are	are
supposed	suppos	supposed
to	to	to
scrub	scrub	scrub
or	or	or
black	black	black
out	out	out
certain	certain	certain
personal	person	personal
information	inform	information
,	,	,
particularly	particular	particularly
related	relat	related
to	to	to
American	american	American
citizens	citizen	citizen
or	or	or
residents	resid	resident
,	,	,
before	befor	before
handing	hand	handing
any	ani	any
communications	communic	communication
data	data	data
over	over	over
to	to	to
other	other	other
agencies	agenc	agency
.	.	.

Congress	congress	Congress
last	last	last
year	year	year
passed	pass	passed
a	a	a
law	law	law
curtailing	curtail	curtailing
certain	certain	certain
aspects	aspect	aspect
of	of	of
the	the	the
NSA	nsa	NSA
s	s	s
spying	spi	spying
authority	author	authority
,	,	,
most	most	most
notably	notabl	notably
ending	end	ending
its	it	it
bulk	bulk	bulk
collection	collect	collection
of	of	of
domestic	domest	domestic
phone	phone	phone
records	record	record
exposed	expos	exposed
by	by	by
former	former	former
NSA	nsa	NSA
contractor	contractor	contractor
Edward	edward	Edward
Snowden	snowden	Snowden
in	in	in
2013	2013	2013
.	.	.

NSA	nsa	NSA
began	began	began
that	that	that
program	program	program
after	after	after
the	the	the
Sept	sept	Sept
.	.	.

11	11	11
,	,	,
2001	2001	2001
attacks	attack	attack
on	on	on
the	the	the
United	unit	United
States	state	States
by	by	by
Islamist	islamist	Islamist
militants	milit	militant
.	.	.

The	the	The
NSA	nsa	NSA
has	has	ha
presented	present	presented
the	the	the
plan	plan	plan
to	to	to
a	a	a
government	govern	government
advisory	advisori	advisory
committee	committe	committee
,	,	,
the	the	the
Privacy	privaci	Privacy
and	and	and
Civil	civil	Civil
Liberties	liberti	Liberties
Oversight	oversight	Oversight
Board	board	Board
,	,	,
for	for	for
review	review	review
.	.	.

