WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Half	half	Half
of	of	of
all	all	all
Americans	american	Americans
support	support	support
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
s	s	s
executive	execut	executive
actions	action	action
on	on	on
gun	gun	gun
control	control	control
,	,	,
a	a	a
Reuters	reuter	Reuters
Ipsos	ipso	Ipsos
poll	poll	poll
found	found	found
on	on	on
Tuesday	tuesday	Tuesday
,	,	,
with	with	with
a	a	a
majority	major	majority
saying	say	saying
they	they	they
would	would	would
support	support	support
the	the	the
next	next	next
president	presid	president
taking	take	taking
additional	addit	additional
steps	step	step
to	to	to
tighten	tighten	tighten
federal	feder	federal
gun	gun	gun
laws	law	law
.	.	.

Obama	obama	Obama
,	,	,
frustrated	frustrat	frustrated
with	with	with
inaction	inact	inaction
from	from	from
lawmakers	lawmak	lawmaker
,	,	,
ordered	order	ordered
stricter	stricter	stricter
gun	gun	gun
rules	rule	rule
last	last	last
week	week	week
that	that	that
he	he	he
can	can	can
impose	impos	impose
without	without	without
Congress	congress	Congress
help	help	help
,	,	,
angering	anger	angering
Republicans	republican	Republicans
who	who	who
say	say	say
he	he	he
is	is	is
overstepping	overstep	overstepping
the	the	the
boundaries	boundari	boundary
of	of	of
his	his	his
office	offic	office
.	.	.

Fifty	fifti	Fifty
percent	percent	percent
of	of	of
those	those	those
surveyed	survey	surveyed
said	said	said
they	they	they
supported	support	supported
Obama	obama	Obama
s	s	s
executive	execut	executive
actions	action	action
.	.	.

More	more	More
than	than	than
80	80	80
percent	percent	percent
of	of	of
those	those	those
from	from	from
his	his	his
own	own	own
party	parti	party
said	said	said
they	they	they
were	were	were
in	in	in
favor	favor	favor
of	of	of
his	his	his
steps	step	step
,	,	,
while	while	while
72	72	72
percent	percent	percent
of	of	of
Republicans	republican	Republicans
opposed	oppos	opposed
them	them	them
and	and	and
said	said	said
his	his	his
successor	successor	successor
should	should	should
try	tri	try
to	to	to
dismantle	dismantl	dismantle
them	them	them
.	.	.

Guns	gun	Guns
have	have	have
become	becom	become
a	a	a
potent	potent	potent
,	,	,
polarizing	polar	polarizing
issue	issu	issue
in	in	in
U	u	U
.	.	.
S	s	S
.	.	.
politics	polit	politics
.	.	.

The	the	The
Second	second	Second
Amendment	amend	Amendment
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Constitution	constitut	Constitution
guarantees	guarante	guarantee
the	the	the
right	right	right
to	to	to
bear	bear	bear
arms	arm	arm
,	,	,
a	a	a
right	right	right
that	that	that
is	is	is
fiercely	fierc	fiercely
defended	defend	defended
.	.	.

Congress	congress	Congress
has	has	ha
not	not	not
approved	approv	approved
major	major	major
gun	gun	gun
-control	-control	-control
legislation	legisl	legislation
since	sinc	since
the	the	the
1990s	1990s	1990s
.	.	.

Respondents	respond	Respondents
from	from	from
both	both	both
parties	parti	party
support	support	support
more	more	more
research	research	research
into	into	into
the	the	the
causes	caus	cause
of	of	of
gun	gun	gun
violence	violenc	violence
,	,	,
the	the	the
poll	poll	poll
showed	show	showed
.	.	.

Nearly	near	Nearly
80	80	80
percent	percent	percent
of	of	of
Democrats	democrat	Democrats
and	and	and
66	66	66
percent	percent	percent
of	of	of
Republicans	republican	Republicans
said	said	said
they	they	they
would	would	would
support	support	support
the	the	the
next	next	next
president	presid	president
,	,	,
who	who	who
takes	take	take
office	offic	office
next	next	next
January	januari	January
after	after	after
the	the	the
Nov	nov	Nov
.	.	.

8	8	8
election	elect	election
,	,	,
pushing	push	pushing
for	for	for
more	more	more
research	research	research
.	.	.

Republicans	republican	Republicans
are	are	are
split	split	split
on	on	on
efforts	effort	effort
to	to	to
tighten	tighten	tighten
gun	gun	gun
control	control	control
more	more	more
broadly	broad	broadly
.	.	.

Forty	forti	Forty
-four	-four	-four
percent	percent	percent
of	of	of
those	those	those
polled	poll	polled
said	said	said
the	the	the
next	next	next
president	presid	president
should	should	should
work	work	work
to	to	to
tighten	tighten	tighten
federal	feder	federal
gun	gun	gun
control	control	control
laws	law	law
,	,	,
while	while	while
49	49	49
percent	percent	percent
were	were	were
opposed	oppos	opposed
.	.	.

Sixty	sixti	Sixty
-three	-three	-three
percent	percent	percent
of	of	of
Americans	american	Americans
overall	overal	overall
said	said	said
they	they	they
would	would	would
like	like	like
to	to	to
see	see	see
the	the	the
next	next	next
president	presid	president
push	push	push
for	for	for
stricter	stricter	stricter
gun	gun	gun
laws	law	law
.	.	.

The	the	The
survey	survey	survey
of	of	of
1	1	1
,	,	,
559	559	559
Americans	american	Americans
was	was	wa
conducted	conduct	conducted
from	from	from
Jan	jan	Jan
.	.	.

8	8	8
to	to	to
12	12	12
,	,	,
with	with	with
a	a	a
credibility	credibl	credibility
interval	interv	interval
of	of	of
3	3	3
.	.	.
2	2	2
percentage	percentag	percentage
points	point	point
.	.	.

