Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
The	the	The
website	websit	website
of	of	of
the	the	the
U	u	U
S	s	S
Environmental	environment	Environmental
Protection	protect	Protection
Agency	agenc	Agency
EPA	epa	EPA
gov	gov	gov
is	is	is
getting	get	getting
a	a	a
makeover	makeov	makeover
to	to	to
reflect	reflect	reflect
the	the	the
views	view	view
of	of	of
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
and	and	and
EPA	epa	EPA
Administrator	administr	Administrator
Scott	scott	Scott
Pruitt	pruitt	Pruitt
the	the	the
agency	agenc	agency
said	said	said
on	on	on
Friday	friday	Friday
As	as	As
EPA	epa	EPA
renews	renew	renews
its	it	it
commitment	commit	commitment
to	to	to
human	human	human
health	health	health
and	and	and
clean	clean	clean
air	air	air
land	land	land
and	and	and
water	water	water
our	our	our
website	websit	website
needs	need	need
to	to	to
reflect	reflect	reflect
the	the	the
views	view	view
of	of	of
the	the	the
leadership	leadership	leadership
of	of	of
the	the	the
agency	agenc	agency
it	it	it
said	said	said
in	in	in
a	a	a
statement	statement	statement
Trump	trump	Trump
a	a	a
climate	climat	climate
change	chang	change
doubter	doubter	doubter
campaigned	campaign	campaigned
on	on	on
a	a	a
pledge	pledg	pledge
to	to	to
boost	boost	boost
the	the	the
U	u	U
S	s	S
oil	oil	oil
and	and	and
gas	gas	gas
drilling	drill	drilling
and	and	and
coal	coal	coal
mining	mine	mining
industries	industri	industry
by	by	by
slashing	slash	slashing
regulation	regul	regulation
He	he	He
also	also	also
promised	promis	promised
to	to	to
pull	pull	pull
Washington	washington	Washington
out	out	out
of	of	of
a	a	a
global	global	global
pact	pact	pact
to	to	to
fight	fight	fight
climate	climat	climate
change	chang	change
The	the	The
first	first	first
page	page	page
to	to	to
be	be	be
updated	updat	updated
is	is	is
one	one	one
that	that	that
reflects	reflect	reflects
Trump	trump	Trump
s	s	s
executive	execut	executive
order	order	order
on	on	on
energy	energi	energy
independence	independ	independence
which	which	which
calls	call	call
for	for	for
a	a	a
review	review	review
of	of	of
the	the	the
Clean	clean	Clean
Power	power	Power
Plan	plan	Plan
put	put	put
into	into	into
place	place	place
by	by	by
his	his	his
predecessor	predecessor	predecessor
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
the	the	the
statement	statement	statement
said	said	said
Language	languag	Language
associated	associ	associated
with	with	with
the	the	the
Clean	clean	Clean
Power	power	Power
Plan	plan	Plan
written	written	written
by	by	by
the	the	the
last	last	last
administration	administr	administration
is	is	is
out	out	out
of	of	of
date	date	date
it	it	it
said	said	said
Similarly	similar	Similarly
content	content	content
related	relat	related
to	to	to
climate	climat	climate
and	and	and
regulation	regul	regulation
is	is	is
also	also	also
being	be	being
reviewed	review	reviewed
The	the	The
Clean	clean	Clean
Power	power	Power
Plan	plan	Plan
aimed	aim	aimed
to	to	to
sharply	sharpli	sharply
reduce	reduc	reduce
carbon	carbon	carbon
dioxide	dioxid	dioxide
emissions	emiss	emission
from	from	from
electrical	electr	electrical
power	power	power
generation	generat	generation
over	over	over
25	25	25
years	year	year
focusing	focus	focusing
on	on	on
reductions	reduct	reduction
from	from	from
coal	coal	coal
-burning	-burn	-burning
power	power	power
