WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
A	a	A
U	u	U
.	.	.
S	s	S
.	.	.
congressional	congression	congressional
panel	panel	panel
next	next	next
month	month	month
will	will	will
hold	hold	hold
a	a	a
hearing	hear	hearing
on	on	on
violent	violent	violent
extremism	extrem	extremism
,	,	,
including	includ	including
threats	threat	threat
from	from	from
domestic	domest	domestic
militants	milit	militant
,	,	,
following	follow	following
a	a	a
white	white	white
supremacist	supremacist	supremacist
rally	ralli	rally
in	in	in
Charlottesville	charlottesvill	Charlottesville
,	,	,
Virginia	virginia	Virginia
,	,	,
that	that	that
turned	turn	turned
deadly	dead	deadly
.	.	.

The	the	The
chairman	chairman	chairman
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
Homeland	homeland	Homeland
Security	secur	Security
Committee	committe	Committee
,	,	,
Republican	republican	Republican
Michael	michael	Michael
McCaul	mccaul	McCaul
,	,	,
announced	announc	announced
the	the	the
Sept	sept	Sept
.	.	.

12	12	12
hearing	hear	hearing
in	in	in
a	a	a
letter	letter	letter
to	to	to
the	the	the
panel	panel	panel
s	s	s
top	top	top
Democrat	democrat	Democrat
,	,	,
Bennie	benni	Bennie
Thompson	thompson	Thompson
.	.	.

The	the	The
committee	committe	committee
holds	hold	hold
a	a	a
hearing	hear	hearing
once	onc	once
a	a	a
year	year	year
,	,	,
around	around	around
the	the	the
anniversary	anniversari	anniversary
of	of	of
the	the	the
Sept	sept	Sept
.	.	.

11	11	11
,	,	,
2001	2001	2001
,	,	,
attacks	attack	attack
,	,	,
to	to	to
discuss	discuss	discus
worldwide	worldwid	worldwide
threats	threat	threat
.	.	.

A	a	A
committee	committe	committee
aide	aid	aide
said	said	said
the	the	the
Charlottesville	charlottesvill	Charlottesville
protests	protest	protest
had	had	had
prompted	prompt	prompted
the	the	the
decision	decis	decision
to	to	to
broaden	broaden	broaden
the	the	the
hearing	hear	hearing
to	to	to
include	includ	include
threats	threat	threat
from	from	from
domestic	domest	domestic
militants	milit	militant
.	.	.

But	but	But
Thompson	thompson	Thompson
said	said	said
the	the	the
move	move	move
was	was	wa
not	not	not
adequate	adequ	adequate
or	or	or
appropriate	appropri	appropriate
to	to	to
address	address	address
his	his	his
request	request	request
for	for	for
a	a	a
hearing	hear	hearing
on	on	on
threats	threat	threat
from	from	from
white	white	white
supremacists	supremacist	supremacist
and	and	and
neo	neo	neo
-Nazi	-nazi	-Nazi
groups	group	group
.	.	.

The	the	The
September	septemb	September
12	12	12
hearing	hear	hearing
to	to	to
cover	cover	cover
worldwide	worldwid	worldwide
threats	threat	threat
is	is	is
an	an	an
annual	annual	annual
hearing	hear	hearing
that	that	that
was	was	wa
already	alreadi	already
scheduled	schedul	scheduled
prior	prior	prior
to	to	to
the	the	the
domestic	domest	domestic
attacks	attack	attack
this	this	this
weekend	weekend	weekend
,	,	,
Thompson	thompson	Thompson
said	said	said
.	.	.

It	it	It
will	will	will
not	not	not
allow	allow	allow
us	us	u
to	to	to
go	go	go
into	into	into
the	the	the
depth	depth	depth
necessary	necessari	necessary
to	to	to
address	address	address
the	the	the
far	far	far
-ranging	-rang	-ranging
and	and	and
multifaceted	multifacet	multifaceted
aspects	aspect	aspect
of	of	of
the	the	the
threat	threat	threat
posed	pose	posed
by	by	by
domestic	domest	domestic
terrorist	terrorist	terrorist
threats	threat	threat
from	from	from
white	white	white
supremacist	supremacist	supremacist
and	and	and
neo	neo	neo
-Nazi	-nazi	-Nazi
groups	group	group
.	.	.
The	the	The
Homeland	homeland	Homeland
Security	secur	Security
Committee	committe	Committee
will	will	will
invite	invit	invite
leaders	leader	leader
of	of	of
the	the	the
Homeland	homeland	Homeland
Security	secur	Security
Department	depart	Department
,	,	,
the	the	the
Federal	feder	Federal
Bureau	bureau	Bureau
of	of	of
Investigation	investig	Investigation
and	and	and
the	the	the
National	nation	National
Counterterrorism	counterterror	Counterterrorism
Center	center	Center
,	,	,
McCaul	mccaul	McCaul
said	said	said
.	.	.

We	we	We
must	must	must
stand	stand	stand
together	togeth	together
and	and	and
reject	reject	reject
racism	racism	racism
,	,	,
bigotry	bigotri	bigotry
,	,	,
and	and	and
prejudice	prejudic	prejudice
,	,	,
including	includ	including
the	the	the
hateful	hate	hateful
ideologies	ideolog	ideology
promoted	promot	promoted
by	by	by
neo	neo	neo
-Nazis	-nazi	-Nazis
,	,	,
the	the	the
KKK	kkk	KKK
,	,	,
and	and	and
all	all	all
other	other	other
white	white	white
supremacy	supremaci	supremacy
groups	group	group
,	,	,
McCaul	mccaul	McCaul
wrote	wrote	wrote
in	in	in
his	his	his
response	respons	response
to	to	to
Democrats	democrat	Democrats
request	request	request
for	for	for
a	a	a
hearing	hear	hearing
.	.	.

A	a	A
32	32	32
-year-old	-year-old	-year-old
woman	woman	woman
was	was	wa
killed	kill	killed
on	on	on
Saturday	saturday	Saturday
in	in	in
Charlottesville	charlottesvill	Charlottesville
when	when	when
a	a	a
car	car	car
plowed	plow	plowed
into	into	into
a	a	a
rival	rival	rival
protest	protest	protest
to	to	to
white	white	white
supremacist	supremacist	supremacist
demonstrators	demonstr	demonstrator
.	.	.

A	a	A
20	20	20
-year-old	-year-old	-year-old
Ohio	ohio	Ohio
man	man	man
said	said	said
to	to	to
have	have	have
harbored	harbor	harbored
Nazi	nazi	Nazi
sympathies	sympathi	sympathy
has	has	ha
been	been	been
charged	charg	charged
with	with	with
murder	murder	murder
.	.	.

President	presid	President
Donald	donald	Donald
Trump	trump	Trump
on	on	on
Tuesday	tuesday	Tuesday
said	said	said
both	both	both
sides	side	side
were	were	were
to	to	to
blame	blame	blame
for	for	for
the	the	the
violence	violenc	violence
,	,	,
drawing	draw	drawing
condemnation	condemn	condemnation
from	from	from
both	both	both
fellow	fellow	fellow
Republicans	republican	Republicans
and	and	and
Democrats	democrat	Democrats
for	for	for
failing	fail	failing
to	to	to
single	singl	single
out	out	out
the	the	the
white	white	white
nationalists	nationalist	nationalist
.	.	.

