WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
CIA	cia	CIA
Director	director	Director
Mike	mike	Mike
Pompeo	pompeo	Pompeo
on	on	on
Thursday	thursday	Thursday
said	said	said
,	,	,
apparently	appar	apparently
inaccurately	inaccur	inaccurately
,	,	,
that	that	that
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
agencies	agenc	agency
had	had	had
concluded	conclud	concluded
that	that	that
Russian	russian	Russian
interference	interfer	interference
did	did	did
not	not	not
affect	affect	affect
the	the	the
outcome	outcom	outcome
of	of	of
the	the	the
2016	2016	2016
U	u	U
.	.	.
S	s	S
.	.	.
presidential	presidenti	presidential
election	elect	election
.	.	.
In	in	In
fact	fact	fact
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
agencies	agenc	agency
in	in	in
January	januari	January
said	said	said
that	that	that
they	they	they
had	had	had
made	made	made
no	no	no
assessment	assess	assessment
one	one	one
way	way	way
or	or	or
the	the	the
other	other	other
on	on	on
the	the	the
impact	impact	impact
of	of	of
Moscow	moscow	Moscow
s	s	s
hacking	hack	hacking
and	and	and
propaganda	propaganda	propaganda
campaign	campaign	campaign
but	but	but
its	it	it
report	report	report
stated	state	stated
that	that	that
Russia	russia	Russia
s	s	s
aim	aim	aim
was	was	wa
to	to	to
try	tri	try
and	and	and
help	help	help
then	then	then
-Republican	-republican	-Republican
candidate	candid	candidate
Donald	donald	Donald
Trump	trump	Trump
s	s	s
election	elect	election
chances	chanc	chance
.	.	.
Pompeo	pompeo	Pompeo
,	,	,
a	a	a
former	former	former
Republican	republican	Republican
congressman	congressman	congressman
and	and	and
Trump	trump	Trump
ally	alli	ally
,	,	,
was	was	wa
asked	ask	asked
at	at	at
an	an	an
event	event	event
in	in	in
Washington	washington	Washington
if	if	if
he	he	he
could	could	could
say	say	say
with	with	with
absolute	absolut	absolute
certainty	certainti	certainty
that	that	that
the	the	the
election	elect	election
results	result	result
were	were	were
not	not	not
skewed	skew	skewed
as	as	a
a	a	a
result	result	result
of	of	of
Russian	russian	Russian
interference	interfer	interference
.	.	.
Pompeo	pompeo	Pompeo
replied	repli	replied
Yes	yes	Yes
.	.	.
Intelligence	intellig	Intelligence
community	communiti	community
s	s	s
assessment	assess	assessment
is	is	is
that	that	that
the	the	the
Russian	russian	Russian
meddling	meddl	meddling
that	that	that
took	took	took
place	place	place
did	did	did
not	not	not
affect	affect	affect
the	the	the
outcome	outcom	outcome
of	of	of
the	the	the
election	elect	election
.	.	.
The	the	The
top	top	top
Democrat	democrat	Democrat
on	on	on
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
Intelligence	intellig	Intelligence
Committee	committe	Committee
,	,	,
Adam	adam	Adam
Schiff	schiff	Schiff
,	,	,
criticized	critic	criticized
Pompeo	pompeo	Pompeo
for	for	for
his	his	his
remark	remark	remark
.	.	.
I	i	I
was	was	wa
deeply	deepli	deeply
disappointed	disappoint	disappointed
to	to	to
learn	learn	learn
that	that	that
CIA	cia	CIA
Director	director	Director
Pompeo	pompeo	Pompeo
today	today	today
asserted	assert	asserted
that	that	that
the	the	the
intelligence	intellig	intelligence
community	communiti	community
had	had	had
found	found	found
that	that	that
Russian	russian	Russian
interference	interfer	interference
in	in	in
our	our	our
election	elect	election
did	did	did
not	not	not
affect	affect	affect
the	the	the
outcome	outcom	outcome
.	.	.
In	in	In
fact	fact	fact
,	,	,
the	the	the
Intelligence	intellig	Intelligence
community	communiti	community
made	made	made
no	no	no
such	such	such
finding	find	finding
,	,	,
nor	nor	nor
could	could	could
it	it	it
,	,	,
Schiff	schiff	Schiff
said	said	said
in	in	in
a	a	a
statement	statement	statement
that	that	that
noted	note	noted
the	the	the
January	januari	January
assessment	assess	assessment
.	.	.
This	this	This
is	is	is
not	not	not
the	the	the
first	first	first
time	time	time
the	the	the
Director	director	Director
has	has	ha
made	made	made
statements	statement	statement
minimizing	minim	minimizing
the	the	the
significance	signific	significance
of	of	of
what	what	what
the	the	the
Russians	russian	Russians
did	did	did
,	,	,
but	but	but
it	it	it
needs	need	need
to	to	to
be	be	be
the	the	the
last	last	last
,	,	,
Schiff	schiff	Schiff
said	said	said
.	.	.
The	the	The
agency	agenc	agency
later	later	later
issued	issu	issued
a	a	a
statement	statement	statement
that	that	that
appeared	appear	appeared
to	to	to
walk	walk	walk
back	back	back
Pompeo	pompeo	Pompeo
s	s	s
remark	remark	remark
.	.	.
The	the	The
intelligence	intellig	intelligence
assessment	assess	assessment
with	with	with
regard	regard	regard
to	to	to
Russian	russian	Russian
election	elect	election
meddling	meddl	meddling
has	has	ha
not	not	not
changed	chang	changed
,	,	,
and	and	and
the	the	the
Director	director	Director
did	did	did
not	not	not
intend	intend	intend
to	to	to
suggest	suggest	suggest
that	that	that
it	it	it
had	had	had
,	,	,
said	said	said
Dean	dean	Dean
Boyd	boyd	Boyd
,	,	,
the	the	the
director	director	director
of	of	of
the	the	the
CIA	cia	CIA
s	s	s
office	offic	office
of	of	of
public	public	public
affairs	affair	affair
.	.	.
Russia	russia	Russia
has	has	ha
repeatedly	repeat	repeatedly
denied	deni	denied
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
agencies	agenc	agency
conclusions	conclus	conclusion
that	that	that
Moscow	moscow	Moscow
meddled	meddl	meddled
in	in	in
the	the	the
election	elect	election
and	and	and
Trump	trump	Trump
has	has	ha
denied	deni	denied
any	ani	any
collusion	collus	collusion
between	between	between
his	his	his
campaign	campaign	campaign
and	and	and
Russian	russian	Russian
officials	offici	official
.	.	.
Committees	committe	Committees
in	in	in
both	both	both
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Senate	senat	Senate
and	and	and
the	the	the
House	hous	House
are	are	are
investigating	investig	investigating
as	as	a
is	is	is
a	a	a
special	special	special
counsel	counsel	counsel
,	,	,
former	former	former
FBI	fbi	FBI
director	director	director
Robert	robert	Robert
Mueller	mueller	Mueller
.	.	.
The	the	The
probes	probe	probe
have	have	have
cast	cast	cast
a	a	a
shadow	shadow	shadow
over	over	over
Trump	trump	Trump
s	s	s
presidency	presid	presidency
,	,	,
especially	especi	especially
after	after	after
Federal	feder	Federal
Bureau	bureau	Bureau
of	of	of
Investigation	investig	Investigation
Director	director	Director
James	jame	James
Comey	comey	Comey
was	was	wa
fired	fire	fired
by	by	by
Trump	trump	Trump
in	in	in
May	may	May
.	.	.
In	in	In
an	an	an
interview	interview	interview
with	with	with
NBC	nbc	NBC
after	after	after
Comey	comey	Comey
s	s	s
removal	remov	removal
,	,	,
Trump	trump	Trump
admitted	admit	admitted
that	that	that
he	he	he
was	was	wa
thinking	think	thinking
about	about	about
this	this	this
Russia	russia	Russia
thing	thing	thing
when	when	when
he	he	he
decided	decid	decided
to	to	to
fire	fire	fire
Comey	comey	Comey
.	.	.
