Reuters	reuter	Reuters
-	-	-
Legislation	legisl	Legislation
to	to	to
allow	allow	allow
Michigan	michigan	Michigan
gun	gun	gun
owners	owner	owner
to	to	to
carry	carri	carry
a	a	a
concealed	conceal	concealed
handgun	handgun	handgun
without	without	without
a	a	a
permit	permit	permit
was	was	wa
approved	approv	approved
in	in	in
the	the	the
state	state	state
House	hous	House
of	of	of
Representatives	repres	Representatives
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
in	in	in
a	a	a
move	move	move
that	that	that
follows	follow	follows
the	the	the
lead	lead	lead
of	of	of
a	a	a
dozen	dozen	dozen
other	other	other
states	state	state
.	.	.
The	the	The
package	packag	package
of	of	of
four	four	four
bills	bill	bill
,	,	,
which	which	which
cleared	clear	cleared
the	the	the
Republican	republican	Republican
-controlled	-control	-controlled
House	hous	House
with	with	with
support	support	support
from	from	from
a	a	a
handful	hand	handful
of	of	of
Democrats	democrat	Democrats
,	,	,
now	now	now
moves	move	move
to	to	to
the	the	the
Senate	senat	Senate
,	,	,
also	also	also
dominated	domin	dominated
by	by	by
Republicans	republican	Republicans
.	.	.
It	it	It
was	was	wa
not	not	not
immediately	immedi	immediately
clear	clear	clear
whether	whether	whether
Michigan	michigan	Michigan
s	s	s
Republican	republican	Republican
Governor	governor	Governor
Rick	rick	Rick
Snyder	snyder	Snyder
supports	support	support
the	the	the
bill	bill	bill
.	.	.
But	but	But
the	the	the
measure	measur	measure
,	,	,
if	if	if
also	also	also
approved	approv	approved
in	in	in
a	a	a
Senate	senat	Senate
vote	vote	vote
,	,	,
could	could	could
automatically	automat	automatically
become	becom	become
law	law	law
14	14	14
days	day	day
after	after	after
reaching	reach	reaching
the	the	the
governor	governor	governor
s	s	s
desk	desk	desk
unless	unless	unless
he	he	he
vetoes	veto	veto
it	it	it
.	.	.
The	the	The
legislation	legisl	legislation
would	would	would
lift	lift	lift
a	a	a
requirement	requir	requirement
that	that	that
handgun	handgun	handgun
owners	owner	owner
obtain	obtain	obtain
a	a	a
concealed	conceal	concealed
pistol	pistol	pistol
license	licens	license
with	with	with
a	a	a
100	100	100
fee	fee	fee
to	to	to
legally	legal	legally
carry	carri	carry
the	the	the
weapon	weapon	weapon
in	in	in
public	public	public
.	.	.
Handgun	handgun	Handgun
owners	owner	owner
also	also	also
would	would	would
be	be	be
allowed	allow	allowed
carry	carri	carry
a	a	a
concealed	conceal	concealed
pistol	pistol	pistol
in	in	in
public	public	public
without	without	without
the	the	the
firearms	firearm	firearm
training	train	training
that	that	that
is	is	is
currently	current	currently
mandated	mandat	mandated
.	.	.
Advocates	advoc	Advocates
framed	frame	framed
the	the	the
issue	issu	issue
as	as	a
upholding	uphold	upholding
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
constitutional	constitut	constitutional
right	right	right
to	to	to
bear	bear	bear
arms	arm	arm
.	.	.
We	we	We
all	all	all
know	know	know
criminals	crimin	criminal
are	are	are
not	not	not
paying	pay	paying
fees	fee	fee
,	,	,
taking	take	taking
classes	class	class
and	and	and
waiting	wait	waiting
for	for	for
approval	approv	approval
to	to	to
come	come	come
in	in	in
the	the	the
mail	mail	mail
before	befor	before
they	they	they
begin	begin	begin
carrying	carri	carrying
guns	gun	gun
,	,	,
Michigan	michigan	Michigan
state	state	state
Representative	repres	Representative
Michele	michel	Michele
Hoitenga	hoitenga	Hoitenga
,	,	,
