Token	Stem	Lemma
LONDON	london	LONDON
Reuters	reuter	Reuters
Christine	christin	Christine
Keeler	keeler	Keeler
the	the	the
model	model	model
and	and	and
dancer	dancer	dancer
whose	whose	whose
liaisons	liaison	liaison
with	with	with
a	a	a
British	british	British
minister	minist	minister
and	and	and
a	a	a
Soviet	soviet	Soviet
diplomat	diplomat	diplomat
at	at	at
the	the	the
height	height	height
of	of	of
the	the	the
Cold	cold	Cold
War	war	War
shocked	shock	shocked
Britain	britain	Britain
and	and	and
embroiled	embroil	embroiled
the	the	the
government	govern	government
in	in	in
a	a	a
notorious	notori	notorious
political	polit	political
sex	sex	sex
scandal	scandal	scandal
has	has	ha
died	die	died
aged	age	aged
75	75	75
Keeler	keeler	Keeler
s	s	s
relationship	relationship	relationship
with	with	with
married	marri	married
Minister	minist	Minister
of	of	of
War	war	War
John	john	John
Profumo	profumo	Profumo
whom	whom	whom
she	she	she
met	met	met
aged	age	aged
19	19	19
while	while	while
swimming	swim	swimming
naked	nake	naked
at	at	at
the	the	the
grand	grand	grand
Buckinghamshire	buckinghamshir	Buckinghamshire
estate	estat	estate
of	of	of
his	his	his
colleague	colleagu	colleague
William	william	William
Astor	astor	Astor
shocked	shock	shocked
socially	social	socially
conservative	conserv	conservative
Britain	britain	Britain
in	in	in
the	the	the
early	earli	early
1960s	1960s	1960s
Front	front	Front
-page	-page	-page
revelations	revel	revelation
that	that	that
she	she	she
was	was	wa
also	also	also
having	have	having
an	an	an
affair	affair	affair
with	with	with
a	a	a
Soviet	soviet	Soviet
naval	naval	naval
attache	attach	attache
Yevgeny	yevgeni	Yevgeny
Ivanov	ivanov	Ivanov
titillated	titil	titillated
the	the	the
public	public	public
and	and	and
shone	shone	shone
a	a	a
light	light	light
on	on	on
the	the	the
social	social	social
and	and	and
sexual	sexual	sexual
mores	more	more
of	of	of
Britain	britain	Britain
s	s	s
secretive	secret	secretive
ruling	rule	ruling
establishment	establish	establishment
Profumo	profumo	Profumo
was	was	wa
forced	forc	forced
to	to	to
resign	resign	resign
after	after	after
lying	lie	lying
to	to	to
parliament	parliament	parliament
about	about	about
their	their	their
relationship	relationship	relationship
The	the	The
political	polit	political
and	and	and
diplomatic	diplomat	diplomatic
firestorm	firestorm	firestorm
helped	help	helped
bring	bring	bring
down	down	down
the	the	the
Conservative	conserv	Conservative
government	govern	government
of	of	of
Prime	prime	Prime
Minister	minist	Minister
Harold	harold	Harold
Macmillan	macmillan	Macmillan
and	and	and
the	the	the
1963	1963	1963
Profumo	profumo	Profumo
affair	affair	affair
is	is	is
still	still	still
seen	seen	seen
as	as	a
a	a	a
watershed	watersh	watershed
moment	moment	moment
that	that	that
changed	chang	changed
British	british	British
attitudes	attitud	attitude
to	to	to
sex	sex	sex
and	and	and
class	class	class
Keeler	keeler	Keeler
s	s	s
son	son	son
Seymour	seymour	Seymour
Platt	platt	Platt
told	told	told
The	the	The
Guardian	guardian	Guardian
newspaper	newspap	newspaper
she	she	she
had	had	had
died	die	died
on	on	on
Tuesday	tuesday	Tuesday
