Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
Leaders	leader	Leaders
of	of	of
an	an	an
ad	ad	ad
hoc	hoc	hoc
group	group	group
of	of	of
protesters	protest	protester
enraged	enrag	enraged
by	by	by
Republican	republican	Republican
Donald	donald	Donald
Trump	trump	Trump
s	s	s
election	elect	election
as	as	a
president	presid	president
of	of	of
the	the	the
United	unit	United
States	state	States
vowed	vow	vowed
on	on	on
Wednesday	wednesday	Wednesday
to	to	to
disrupt	disrupt	disrupt
his	his	his
inauguration	inaugur	inauguration
this	this	this
week	week	week
by	by	by
blocking	block	blocking
public	public	public
access	access	access
to	to	to
the	the	the
event	event	event
The	the	The
DisruptJ20	disruptj20	DisruptJ20
protest	protest	protest
group	group	group
said	said	said
it	it	it
will	will	will
send	send	send
groups	group	group
of	of	of
demonstrators	demonstr	demonstrator
to	to	to
the	the	the
dozen	dozen	dozen
entrances	entranc	entrance
to	to	to
the	the	the
grassy	grassi	grassy
National	nation	National
Mall	mall	Mall
where	where	where
hundreds	hundr	hundred
of	of	of
thousands	thousand	thousand
of	of	of
people	peopl	people
are	are	are
expected	expect	expected
to	to	to
gather	gather	gather
to	to	to
watch	watch	watch
Trump	trump	Trump
who	who	who
has	has	ha
never	never	never
before	befor	before
held	held	held
public	public	public
office	offic	office
be	be	be
sworn	sworn	sworn
in	in	in
as	as	a
president	presid	president
on	on	on
the	the	the
steps	step	step
of	of	of
the	the	the
U	u	U
S	s	S
Capitol	capitol	Capitol
on	on	on
Friday	friday	Friday
We	we	We
believe	believ	believe
that	that	that
it	it	it
s	s	s
our	our	our
role	role	role
and	and	and
the	the	the
role	role	role
of	of	of
any	ani	any
people	peopl	people
with	with	with
conscience	conscienc	conscience
to	to	to
try	tri	try
to	to	to
disrupt	disrupt	disrupt
this	this	this
inauguration	inaugur	inauguration
and	and	and
have	have	have
a	a	a
massive	massiv	massive
showing	show	showing
of	of	of
resistance	resist	resistance
on	on	on
that	that	that
day	day	day
Samantha	samantha	Samantha
Miller	miller	Miller
a	a	a
DisruptJ20	disruptj20	DisruptJ20
organizer	organ	organizer
said	said	said
at	at	at
a	a	a
news	news	news
conference	confer	conference
The	the	The
U	u	U
S	s	S
Secret	secret	Secret
Service	servic	Service
and	and	and
Washington	washington	Washington
police	polic	police
are	are	are
expecting	expect	expecting
some	some	some
900	900	900
000	000	000
people	peopl	people
to	to	to
pack	pack	pack
into	into	into
the	the	the
area	area	area
between	between	between
the	the	the
Capitol	capitol	Capitol
and	and	and
White	white	White
House	hous	House
on	on	on
Friday	friday	Friday
to	to	to
view	view	view
the	the	the
swearing	swear	swearing
-in	-in	-in
and	and	and
will	will	will
have	have	have
thousands	thousand	thousand
of	of	of
uniformed	uniform	uniformed
officers	offic	officer
on	on	on
site	site	site
Trump	trump	Trump
has	has	ha
angered	anger	angered
many	mani	many
on	on	on
the	the	the
left	left	left
with	with	with
demeaning	demean	demeaning
comments	comment	comment
about	about	about
women	women	woman
immigrants	immigr	immigrant
and	and	and
Muslims	muslim	Muslims
a	a	a
vow	vow	vow
to	to	to
repeal	repeal	repeal
the	the	the
sweeping	sweep	sweeping
healthcare	healthcar	healthcare
