Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
U	u	U
S	s	S
Defense	defens	Defense
Secretary	secretari	Secretary
James	jame	James
Mattis	matti	Mattis
has	has	ha
directed	direct	directed
the	the	the
Pentagon	pentagon	Pentagon
to	to	to
seek	seek	seek
an	an	an
increase	increas	increase
in	in	in
overall	overal	overall
spending	spend	spending
to	to	to
address	address	address
shortfalls	shortfal	shortfall
and	and	and
new	new	new
requirements	requir	requirement
needed	need	needed
to	to	to
accelerate	acceler	accelerate
the	the	the
campaign	campaign	campaign
against	against	against
Islamic	islam	Islamic
State	state	State
according	accord	according
to	to	to
a	a	a
memo	memo	memo
released	releas	released
on	on	on
Wednesday	wednesday	Wednesday
In	in	In
addition	addit	addition
to	to	to
the	the	the
proposed	propos	proposed
2017	2017	2017
fiscal	fiscal	fiscal
year	year	year
budget	budget	budget
amendment	amend	amendment
request	request	request
Mattis	matti	Mattis
also	also	also
asked	ask	asked
for	for	for
a	a	a
broader	broader	broader
budget	budget	budget
and	and	and
strategy	strategi	strategy
review	review	review
looking	look	looking
ahead	ahead	ahead
to	to	to
future	futur	future
years	year	year
but	but	but
did	did	did
not	not	not
offer	offer	offer
estimates	estim	estimate
in	in	in
his	his	his
guidance	guidanc	guidance
to	to	to
the	the	the
Department	depart	Department
of	of	of
Defense	defens	Defense
the	the	the
Pentagon	pentagon	Pentagon
memo	memo	memo
said	said	said
