BEIJING	beij	BEIJING
Reuters	reuter	Reuters
-	-	-
China	china	China
has	has	ha
closed	close	closed
more	more	more
than	than	than
13	13	13
,	,	,
000	000	000
websites	websit	website
since	sinc	since
the	the	the
beginning	begin	beginning
of	of	of
2015	2015	2015
for	for	for
breaking	break	breaking
the	the	the
law	law	law
or	or	or
other	other	other
rules	rule	rule
and	and	and
the	the	the
vast	vast	vast
majority	major	majority
of	of	of
people	peopl	people
support	support	support
government	govern	government
efforts	effort	effort
to	to	to
clean	clean	clean
up	up	up
cyberspace	cyberspac	cyberspace
,	,	,
state	state	state
news	news	news
agency	agenc	agency
Xinhua	xinhua	Xinhua
said	said	said
on	on	on
Sunday	sunday	Sunday
.	.	.

The	the	The
government	govern	government
has	has	ha
stepped	step	stepped
up	up	up
already	alreadi	already
tight	tight	tight
controls	control	control
over	over	over
the	the	the
internet	internet	internet
since	sinc	since
President	presid	President
Xi	xi	Xi
Jinping	jinp	Jinping
took	took	took
power	power	power
five	five	five
years	year	year
ago	ago	ago
,	,	,
in	in	in
what	what	what
critics	critic	critic
say	say	say
is	is	is
an	an	an
effort	effort	effort
to	to	to
restrict	restrict	restrict
freedom	freedom	freedom
of	of	of
speech	speech	speech
and	and	and
prevent	prevent	prevent
criticism	critic	criticism
of	of	of
the	the	the
ruling	rule	ruling
Communist	communist	Communist
Party	parti	Party
.	.	.

The	the	The
government	govern	government
says	say	say
all	all	all
countries	countri	country
regulate	regul	regulate
the	the	the
internet	internet	internet
,	,	,
and	and	and
its	it	it
rules	rule	rule
are	are	are
aimed	aim	aimed
at	at	at
ensuring	ensur	ensuring
national	nation	national
security	secur	security
and	and	and
social	social	social
stability	stabil	stability
and	and	and
preventing	prevent	preventing
the	the	the
spread	spread	spread
of	of	of
pornography	pornographi	pornography
and	and	and
violent	violent	violent
content	content	content
.	.	.

A	a	A
report	report	report
to	to	to
the	the	the
on	on	on
-going	-go	-going
session	session	session
of	of	of
the	the	the
standing	stand	standing
committee	committe	committee
of	of	of
China	china	China
s	s	s
largely	larg	largely
rubber	rubber	rubber
stamp	stamp	stamp
