WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
FBI	fbi	FBI
Director	director	Director
James	jame	James
Comey	comey	Comey
,	,	,
days	day	day
before	befor	before
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
fired	fire	fired
him	him	him
,	,	,
told	told	told
lawmakers	lawmak	lawmaker
he	he	he
sought	sought	sought
more	more	more
resources	resourc	resource
for	for	for
his	his	his
agency	agenc	agency
s	s	s
probe	probe	probe
into	into	into
possible	possibl	possible
collusion	collus	collusion
between	between	between
Trump	trump	Trump
s	s	s
presidential	presidenti	presidential
campaign	campaign	campaign
and	and	and
Russia	russia	Russia
to	to	to
sway	sway	sway
the	the	the
2016	2016	2016
U	u	U
.	.	.
S	s	S
.	.	.
election	elect	election
,	,	,
a	a	a
congressional	congression	congressional
source	sourc	source
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
.	.	.
With	with	With
the	the	the
Republican	republican	Republican
president	presid	president
facing	face	facing
a	a	a
storm	storm	storm
of	of	of
criticism	critic	criticism
from	from	from
many	mani	many
Democratic	democrat	Democratic
lawmakers	lawmak	lawmaker
and	and	and
some	some	some
in	in	in
his	his	his
own	own	own
party	parti	party
,	,	,
the	the	the
Trump	trump	Trump
administration	administr	administration
accused	accus	accused
Comey	comey	Comey
of	of	of
atrocities	atroc	atrocity
on	on	on
the	the	the
job	job	job
and	and	and
denied	deni	denied
his	his	his
firing	fire	firing
was	was	wa
related	relat	related
to	to	to
the	the	the
FBI	fbi	FBI
s	s	s
Russia	russia	Russia
investigation	investig	investigation
.	.	.
Trump	trump	Trump
,	,	,
who	who	who
met	met	met
Russia	russia	Russia
s	s	s
foreign	foreign	foreign
minister	minist	minister
at	at	at
the	the	the
White	white	White
House	hous	House
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
lashed	lash	lashed
out	out	out
at	at	at
critics	critic	critic
,	,	,
calling	call	calling
Democrats	democrat	Democrats
phony	phoni	phony
hypocrites	hypocrit	hypocrite
,	,	,
and	and	and
defended	defend	defended
his	his	his
decision	decis	decision
to	to	to
abruptly	abrupt	abruptly
oust	oust	oust
Comey	comey	Comey
on	on	on
Tuesday	tuesday	Tuesday
from	from	from
the	the	the
law	law	law
enforcement	enforc	enforcement
post	post	post
he	he	he
held	held	held
since	sinc	since
2013	2013	2013
.	.	.
In	in	In
a	a	a
farewell	farewel	farewell
letter	letter	letter
to	to	to
staff	staff	staff
seen	seen	seen
by	by	by
CNN	cnn	CNN
,	,	,
Comey	comey	Comey
,	,	,
who	who	who
was	was	wa
appointed	appoint	appointed
by	by	by
Trump	trump	Trump
s	s	s
predecessor	predecessor	predecessor
,	,	,
Democratic	democrat	Democratic
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
,	,	,
said	said	said
he	he	he
had	had	had
long	long	long
believed	believ	believed
that	that	that
a	a	a
president	presid	president
can	can	can
fire	fire	fire
an	an	an
FBI	fbi	FBI
director	director	director
for	for	for
any	ani	any
reason	reason	reason
,	,	,
or	or	or
for	for	for
no	no	no
reason	reason	reason
at	at	at
all	all	all
.	.	.
Comey	comey	Comey
added	ad	added
he	he	he
would	would	would
not	not	not
spend	spend	spend
time	time	time
dwelling	dwell	dwelling
on	on	on
Trump	trump	Trump
s	s	s
decision	decis	decision
or	or	or
the	the	the
way	way	way
it	it	it
was	was	wa
executed	execut	executed
.	.	.
But	but	But
Democrats	democrat	Democrats
ramped	ramp	ramped
up	up	up
accusations	accus	accusation
that	that	that
Comey	comey	Comey
s	s	s
removal	remov	removal
was	was	wa
intended	intend	intended
to	to	to
undermine	undermin	undermine
the	the	the
Federal	feder	Federal
Bureau	bureau	Bureau
of	of	of
Investigation	investig	Investigation
probe	probe	probe
and	and	and
demanded	demand	demanded
an	an	an
independent	independ	independent
investigation	investig	investigation
into	into	into
the	the	the
alleged	alleg	alleged
Russian	russian	Russian
meddling	meddl	meddling
,	,	,
with	with	with
some	some	some
calling	call	calling
the	the	the
firing	fire	firing
an	an	an
attempt	attempt	attempt
to	to	to
cover	cover	cover
up	up	up
wrongdoing	wrongdo	wrongdoing
related	relat	related
to	to	to
Russia	russia	Russia
.	.	.
A	a	A
congressional	congression	congressional
source	sourc	source
with	with	with
knowledge	knowledg	knowledge
of	of	of
the	the	the
matter	matter	matter
said	said	said
Comey	comey	Comey
told	told	told
lawmakers	lawmak	lawmaker
within	within	within
the	the	the
past	past	past
few	few	few
days	day	day
he	he	he
had	had	had
asked	ask	asked
the	the	the
Justice	justic	Justice
Department	depart	Department
to	to	to
make	make	make
additional	addit	additional
resources	resourc	resource
available	avail	available
-	-	-
mainly	main	mainly
more	more	more
staffing	staf	staffing
-	-	-
for	for	for
the	the	the
Russia	russia	Russia
probe	probe	probe
.	.	.
Comey	comey	Comey
informed	inform	informed
lawmakers	lawmak	lawmaker
of	of	of
that	that	that
request	request	request
after	after	after
the	the	the
Senate	senat	Senate
Intelligence	intellig	Intelligence
Committee	committe	Committee
,	,	,
conducting	conduct	conducting
its	it	it
own	own	own
investigation	investig	investigation
,	,	,
had	had	had
asked	ask	asked
the	the	the
FBI	fbi	FBI
to	to	to
speed	speed	speed
up	up	up
its	it	it
Russia	russia	Russia
inquiry	inquiri	inquiry
,	,	,
the	the	the
source	sourc	source
said	said	said
.	.	.
Democrat	democrat	Democrat
Dianne	diann	Dianne
Feinstein	feinstein	Feinstein
,	,	,
the	the	the
Senate	senat	Senate
Judiciary	judiciari	Judiciary
Committee	committe	Committee
s	s	s
top	top	top
Democrat	democrat	Democrat
,	,	,
told	told	told
reporters	report	reporter
she	she	she
understood	understood	understood
Comey	comey	Comey
was	was	wa
seeking	seek	seeking
more	more	more
resources	resourc	resource
for	for	for
the	the	the
FBI	fbi	FBI
investigation	investig	investigation
.	.	.
Responding	respond	Responding
to	to	to
media	media	medium
reports	report	report
that	that	that
Comey	comey	Comey
had	had	had
asked	ask	asked
Deputy	deputi	Deputy
Attorney	attorney	Attorney
General	general	General
Rod	rod	Rod
Rosenstein	rosenstein	Rosenstein
last	last	last
week	week	week
for	for	for
a	a	a
significant	signific	significant
boost	boost	boost
in	in	in
resources	resourc	resource
for	for	for
the	the	the
agency	agenc	agency
s	s	s
probe	probe	probe
,	,	,
Justice	justic	Justice
Department	depart	Department
spokesman	spokesman	spokesman
Ian	ian	Ian
Prior	prior	Prior
said	said	said
in	in	in
an	an	an
email	email	email
Totally	total	Totally
false	fals	false
.	.	.
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
agencies	agenc	agency
concluded	conclud	concluded
in	in	in
a	a	a
January	januari	January
report	report	report
that	that	that
Russian	russian	Russian
President	presid	President
Vladimir	vladimir	Vladimir
Putin	putin	Putin
had	had	had
ordered	order	ordered
an	an	an
effort	effort	effort
to	to	to
disrupt	disrupt	disrupt
the	the	the
2016	2016	2016
election	elect	election
that	that	that
included	includ	included
hacking	hack	hacking
into	into	into
Democratic	democrat	Democratic
Party	parti	Party
emails	email	email
and	and	and
leaking	leak	leaking
them	them	them
,	,	,
with	with	with
the	the	the
aim	aim	aim
of	of	of
helping	help	helping
Trump	trump	Trump
.	.	.
Russia	russia	Russia
has	has	ha
denied	deni	denied
any	ani	any
such	such	such
meddling	meddl	meddling
.	.	.
The	the	The
Trump	trump	Trump
administration	administr	administration
denies	deni	denies
allegations	alleg	allegation
of	of	of
collusion	collus	collusion
with	with	with
Russia	russia	Russia
.	.	.
Top	top	Top
U	u	U
.	.	.
S	s	S
.	.	.
Republicans	republican	Republicans
rallied	ralli	rallied
to	to	to
Trump	trump	Trump
s	s	s
defense	defens	defense
,	,	,
but	but	but
some	some	some
called	call	called
the	the	the
action	action	action
troubling	troubl	troubling
.	.	.
Republican	republican	Republican
House	hous	House
Oversight	oversight	Oversight
Committee	committe	Committee
Chairman	chairman	Chairman
Jason	jason	Jason
Chaffetz	chaffetz	Chaffetz
said	said	said
in	in	in
a	a	a
statement	statement	statement
on	on	on
Wednesday	wednesday	Wednesday
he	he	he
had	had	had
requested	request	requested
a	a	a
review	review	review
by	by	by
the	the	the
Department	depart	Department
of	of	of
Justice	justic	Justice
s	s	s
inspector	inspector	inspector
general	general	general
of	of	of
Trump	trump	Trump
s	s	s
decision	decis	decision
to	to	to
fire	fire	fire
Comey	comey	Comey
,	,	,
who	who	who
had	had	had
more	more	more
than	than	than
six	six	six
years	year	year
left	left	left
in	in	in
his	his	his
10	10	10
-year	-year	-year
post	post	post
.	.	.
Comey	comey	Comey
s	s	s
dismissal	dismiss	dismissal
stunned	stun	stunned
Washington	washington	Washington
and	and	and
plunged	plung	plunged
Trump	trump	Trump
deeper	deeper	deeper
into	into	into
a	a	a
controversy	controversi	controversy
over	over	over
his	his	his
campaign	campaign	campaign
s	s	s
alleged	alleg	alleged
ties	tie	tie
with	with	with
Russia	russia	Russia
that	that	that
has	has	ha
dogged	dog	dogged
the	the	the
early	earli	early
days	day	day
of	of	of
his	his	his
presidency	presid	presidency
,	,	,
while	while	while
also	also	also
threatening	threaten	threatening
to	to	to
hinder	hinder	hinder
his	his	his
policy	polici	policy
goals	goal	goal
.	.	.
He	he	He
wasn	wasn	wasn
t	t	t
doing	do	doing
a	a	a
good	good	good
job	job	job
,	,	,
very	veri	very
simply	simpli	simply
,	,	,
the	the	the
Republican	republican	Republican
president	presid	president
said	said	said
of	of	of
Comey	comey	Comey
during	dure	during
a	a	a
meeting	meet	meeting
with	with	with
former	former	former
Secretary	secretari	Secretary
of	of	of
State	state	State
Henry	henri	Henry
Kissinger	kissing	Kissinger
in	in	in
the	the	the
White	white	White
House	hous	House
Oval	oval	Oval
Office	offic	Office
.	.	.
The	the	The
administration	administr	administration
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
that	that	that
Comey	comey	Comey
s	s	s
firing	fire	firing
stemmed	stem	stemmed
from	from	from
his	his	his
handling	handl	handling
of	of	of
an	an	an
election	elect	election
-year	-year	-year
FBI	fbi	FBI
probe	probe	probe
into	into	into
Democratic	democrat	Democratic
presidential	presidenti	presidential
nominee	nomine	nominee
Hillary	hillari	Hillary
Clinton	clinton	Clinton
s	s	s
use	use	use
of	of	of
a	a	a
private	privat	private
email	email	email
server	server	server
during	dure	during
her	her	her
time	time	time
as	as	a
secretary	secretari	secretary
of	of	of
state	state	state
.	.	.
White	white	White
House	hous	House
officials	offici	official
said	said	said
Trump	trump	Trump
s	s	s
anger	anger	anger
at	at	at
Comey	comey	Comey
had	had	had
been	been	been
building	build	building
for	for	for
months	month	month
but	but	but
a	a	a
turning	turn	turning
point	point	point
came	came	came
when	when	when
the	the	the
FBI	fbi	FBI
chief	chief	chief
refused	refus	refused
to	to	to
preview	preview	preview
for	for	for
top	top	top
Trump	trump	Trump
aides	aid	aide
his	his	his
planned	plan	planned
testimony	testimoni	testimony
to	to	to
a	a	a
May	may	May
3	3	3
Senate	senat	Senate
hearing	hear	hearing
on	on	on
the	the	the
Clinton	clinton	Clinton
email	email	email
issue	issu	issue
,	,	,
an	an	an
act	act	act
Trump	trump	Trump
and	and	and
his	his	his
aides	aid	aide
took	took	took
it	it	it
as	as	a
an	an	an
act	act	act
of	of	of
insubordination	insubordin	insubordination
.	.	.
Trump	trump	Trump
had	had	had
been	been	been
considering	consid	considering
letting	let	letting
Comey	comey	Comey
go	go	go
since	sinc	since
the	the	the
day	day	day
he	he	he
was	was	wa
elected	elect	elected
in	in	in
November	novemb	November
,	,	,
White	white	White
House	hous	House
spokeswoman	spokeswoman	spokeswoman
Sarah	sarah	Sarah
Huckabee	huckabe	Huckabee
Sanders	sander	Sanders
said	said	said
.	.	.
She	she	She
referred	refer	referred
to	to	to
what	what	what
she	she	she
called	call	called
Comey	comey	Comey
s	s	s
atrocities	atroc	atrocity
in	in	in
circumventing	circumv	circumventing
the	the	the
chain	chain	chain
of	of	of
command	command	command
at	at	at
the	the	the
Justice	justic	Justice
Department	depart	Department
.	.	.
Many	mani	Many
Democrats	democrat	Democrats
have	have	have
criticized	critic	criticized
Comey	comey	Comey
s	s	s
management	manag	management
of	of	of
the	the	the
Clinton	clinton	Clinton
investigation	investig	investigation
,	,	,
but	but	but
they	they	they
questioned	question	questioned
the	the	the
timing	time	timing
of	of	of
his	his	his
dismissal	dismiss	dismissal
,	,	,
given	given	given
that	that	that
Trump	trump	Trump
could	could	could
have	have	have
acted	act	acted
soon	soon	soon
after	after	after
taking	take	taking
office	offic	office
on	on	on
Jan	jan	Jan
.	.	.
20	20	20
and	and	and
that	that	that
he	he	he
has	has	ha
repeatedly	repeat	repeatedly
criticized	critic	criticized
the	the	the
FBI	fbi	FBI
and	and	and
congressional	congression	congressional
probes	probe	probe
into	into	into
Russia	russia	Russia
s	s	s
role	role	role
in	in	in
the	the	the
election	elect	election
.	.	.
In	in	In
a	a	a
flurry	flurri	flurry
of	of	of
Twitter	twitter	Twitter
posts	post	post
,	,	,
Trump	trump	Trump
said	said	said
Comey	comey	Comey
had	had	had
lost	lost	lost
the	the	the
confidence	confid	confidence
of	of	of
almost	almost	almost
everyone	everyon	everyone
in	in	in
Washington	washington	Washington
,	,	,
Republican	republican	Republican
and	and	and
Democrat	democrat	Democrat
alike	alik	alike
.	.	.
He	he	He
added	ad	added
,	,	,
Dems	dem	Dems
have	have	have
been	been	been
complaining	complain	complaining
for	for	for
months	month	month
months	month	month
about	about	about
Dir	dir	Dir
.	.	.
Comey	comey	Comey
.	.	.
Now	now	Now
that	that	that
he	he	he
has	has	ha
been	been	been
fired	fire	fired
they	they	they
PRETEND	pretend	PRETEND
to	to	to
be	be	be
aggrieved	aggriev	aggrieved
.	.	.
Phony	phoni	Phony
hypocrites	hypocrit	hypocrite
!	!	!
The	the	The
Senate	senat	Senate
minority	minor	minority
leader	leader	leader
,	,	,
Democrat	democrat	Democrat
Chuck	chuck	Chuck
Schumer	schumer	Schumer
,	,	,
said	said	said
Rosenstein	rosenstein	Rosenstein
should	should	should
appoint	appoint	appoint
a	a	a
special	special	special
prosecutor	prosecutor	prosecutor
.	.	.
Schumer	schumer	Schumer
called	call	called
on	on	on
