BEIRUT	beirut	BEIRUT
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
-backed	-back	-backed
Syrian	syrian	Syrian
militias	militia	militia
said	said	said
Russian	russian	Russian
warplanes	warplan	warplane
struck	struck	struck
their	their	their
positions	posit	position
in	in	in
Deir	deir	Deir
al	al	al
-Zor	-zor	-Zor
province	provinc	province
on	on	on
Monday	monday	Monday
,	,	,
which	which	which
Moscow	moscow	Moscow
denied	deni	denied
,	,	,
generating	generat	generating
friction	friction	friction
between	between	between
two	two	two
rival	rival	rival
campaigns	campaign	campaign
against	against	against
Islamic	islam	Islamic
State	state	State
.	.	.

The	the	The
Syrian	syrian	Syrian
Democratic	democrat	Democratic
Forces	forc	Forces
SDF	sdf	SDF
alliance	allianc	alliance
of	of	of
Kurdish	kurdish	Kurdish
and	and	and
Arab	arab	Arab
militias	militia	militia
fighting	fight	fighting
with	with	with
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
-led	-led	-led
coalition	coalit	coalition
said	said	said
the	the	the
attack	attack	attack
killed	kill	killed
one	one	one
of	of	of
its	it	it
fighters	fighter	fighter
and	and	and
injured	injur	injured
two	two	two
.	.	.

Major	major	Major
-General	-gener	-General
Igor	igor	Igor
Konashenkov	konashenkov	Konashenkov
of	of	of
Russia	russia	Russia
s	s	s
defense	defens	defense
ministry	ministri	ministry
was	was	wa
cited	cite	cited
by	by	by
RIA	ria	RIA
news	news	news
agency	agenc	agency
as	as	a
issuing	issu	issuing
a	a	a
denial	denial	denial
,	,	,
saying	say	saying
Russia	russia	Russia
was	was	wa
always	alway	always
careful	care	careful
to	to	to
ensure	ensur	ensure
its	it	it
air	air	air
strikes	strike	strike
were	were	were
accurate	accur	accurate
.	.	.

A	a	A
spokesman	spokesman	spokesman
for	for	for
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
-led	-led	-led
coalition	coalit	coalition
,	,	,
Colonel	colonel	Colonel
Ryan	ryan	Ryan
Dillon	dillon	Dillon
,	,	,
said	said	said
rounds	round	round
had	had	had
hit	hit	hit
in	in	in
the	the	the
area	area	area
around	around	around
the	the	the
SDF	sdf	SDF
but	but	but
he	he	he
could	could	could
not	not	not
confirm	confirm	confirm
they	they	they
were	were	were
fired	fire	fired
by	by	by
Russia	russia	Russia
.	.	.

A	a	A
war	war	war
monitor	monitor	monitor
,	,	,
the	the	the
Syrian	syrian	Syrian
Observatory	observatori	Observatory
for	for	for
Human	human	Human
Rights	right	Rights
,	,	,
said	said	said
Russian	russian	Russian
rounds	round	round
had	had	had
not	not	not
hit	hit	hit
the	the	the
SDF	sdf	SDF
near	near	near
Deir	deir	Deir
al	al	al
-Zor	-zor	-Zor
.	.	.

The	the	The
SDF	sdf	SDF
later	later	later
said	said	said
it	it	it
had	had	had
responded	respond	responded
to	to	to
the	the	the
source	sourc	source
of	of	of
fire	fire	fire
that	that	that
targeted	target	targeted
it	it	it
from	from	from
near	near	near
the	the	the
city	citi	city
of	of	of
Deir	deir	Deir
al	al	al
-Zor	-zor	-Zor
on	on	on
Monday	monday	Monday
morning	morn	morning
without	without	without
specifying	specifi	specifying
which	which	which
forces	forc	force
it	it	it
had	had	had
attacked	attack	attacked
.	.	.

Russia	russia	Russia
and	and	and
the	the	the
United	unit	United
States	state	States
back	back	back
separate	separ	separate
offensives	offens	offensive
against	against	against
Islamic	islam	Islamic
State	state	State
in	in	in
eastern	eastern	eastern
Syria	syria	Syria
,	,	,
both	both	both
of	of	of
which	which	which
are	are	are
advancing	advanc	advancing
in	in	in
oil	oil	oil
-rich	-rich	-rich
Deir	deir	Deir
al	al	al
-Zor	-zor	-Zor
province	provinc	province
bordering	border	bordering
Iraq	iraq	Iraq
.	.	.

The	the	The
assaults	assault	assault
are	are	are
converging	converg	converging
on	on	on
Islamic	islam	Islamic
State	state	State
from	from	from
opposite	opposit	opposite
sides	side	side
of	of	of
the	the	the
Euphrates	euphrat	Euphrates
that	that	that
bisects	bisect	bisects
the	the	the
province	provinc	province
,	,	,
the	the	the
jihadists	jihadist	jihadist
last	last	last
major	major	major
foothold	foothold	foothold
in	in	in
Syria	syria	Syria
,	,	,
with	with	with
the	the	the
river	river	river
often	often	often
acting	act	acting
as	as	a
a	a	a
dividing	divid	dividing
line	line	line
.	.	.

But	but	But
their	their	their
proximity	proxim	proximity
has	has	ha
at	at	at
times	time	time
raised	rais	raised
the	the	the
risk	risk	risk
of	of	of
clashes	clash	clash
that	that	that
could	could	could
stoke	stoke	stoke
tensions	tension	tension
between	between	between
the	the	the
competing	compet	competing
world	world	world
powers	power	power
.	.	.

With	with	With
Russian	russian	Russian
air	air	air
support	support	support
and	and	and
Iran	iran	Iran
-backed	-back	-backed
militias	militia	militia
,	,	,
Syrian	syrian	Syrian
troops	troop	troop
are	are	are
advancing	advanc	advancing
along	along	along
the	the	the
west	west	west
bank	bank	bank
of	of	of
the	the	the
river	river	river
.	.	.

A	a	A
Kurdish	kurdish	Kurdish
commander	command	commander
of	of	of
the	the	the
SDF	sdf	SDF
,	,	,
which	which	which
has	has	ha
approached	approach	approached
along	along	along
the	the	the
east	east	east
bank	bank	bank
with	with	with
U	u	U
.	.	.
S	s	S
.	.	.
jets	jet	jet
and	and	and
special	special	special
forces	forc	force
,	,	,
told	told	told
Reuters	reuter	Reuters
on	on	on
Monday	monday	Monday
the	the	the
alliance	allianc	alliance
expected	expect	expected
to	to	to
completely	complet	completely
push	push	push
Islamic	islam	Islamic
State	state	State
out	out	out
of	of	of
its	it	it
former	former	former
Syrian	syrian	Syrian
headquarters	headquart	headquarters
of	of	of
Raqqa	raqqa	Raqqa
within	within	within
a	a	a
month	month	month
.	.	.

With	with	With
the	the	the
Kurdish	kurdish	Kurdish
YPG	ypg	YPG
militia	militia	militia
at	at	at
its	it	it
forefront	forefront	forefront
,	,	,
the	the	the
SDF	sdf	SDF
said	said	said
last	last	last
week	week	week
that	that	that
,	,	,
after	after	after
seizing	seiz	seizing
80	80	80
percent	percent	percent
of	of	of
Raqqa	raqqa	Raqqa
,	,	,
the	the	the
battle	battl	battle
for	for	for
the	the	the
city	citi	city
had	had	had
entered	enter	entered
its	it	it
final	final	final
stages	stage	stage
.	.	.

In	in	In
the	the	the
coming	come	coming
days	day	day
,	,	,
the	the	the
battles	battl	battle
will	will	will
be	be	be
at	at	at
their	their	their
most	most	most
intense	intens	intense
.	.	.
.	.	.
.	.	.
,	,	,
said	said	said
Jihan	jihan	Jihan
Sheikh	sheikh	Sheikh
Ahmed	ahm	Ahmed
,	,	,
spokeswoman	spokeswoman	spokeswoman
for	for	for
the	the	the
offensive	offens	offensive
.	.	.

We	we	We
expect	expect	expect
,	,	,
under	under	under
our	our	our
plan	plan	plan
,	,	,
that	that	that
we	we	we
will	will	will
be	be	be
able	abl	able
to	to	to
liberate	liber	liberate
Raqqa	raqqa	Raqqa
in	in	in
less	less	le
than	than	than
a	a	a
month	month	month
.	.	.

RIGHT	right	RIGHT
TO	to	TO
SELF	self	SELF
-DEFENCE	-defenc	-DEFENCE
The	the	The
SDF	sdf	SDF
also	also	also
captured	captur	captured
a	a	a
large	larg	large
gas	gas	gas
field	field	field
on	on	on
the	the	the
Euphrates	euphrat	Euphrates
bank	bank	bank
on	on	on
Saturday	saturday	Saturday
.	.	.

Russian	russian	Russian
and	and	and
regime	regim	regime
forces	forc	force
have	have	have
mounted	mount	mounted
a	a	a
treacherous	treacher	treacherous
attack	attack	attack
against	against	against
our	our	our
forces	forc	force
there	there	there
.	.	.
.	.	.
.	.	.
with	with	with
artillery	artilleri	artillery
and	and	and
aircraft	aircraft	aircraft
,	,	,
the	the	the
SDF	sdf	SDF
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

We	we	We
will	will	will
not	not	not
stand	stand	stand
by	by	by
with	with	with
our	our	our
arms	arm	arm
crossed	cross	crossed
and	and	and
we	we	we
will	will	will
use	use	use
our	our	our
legitimate	legitim	legitimate
right	right	right
to	to	to
self	self	self
-defense	-defens	-defense
.	.	.

On	on	On
Monday	monday	Monday
,	,	,
Russia	russia	Russia
s	s	s
Deputy	deputi	Deputy
Foreign	foreign	Foreign
Minister	minist	Minister
Sergei	sergei	Sergei
Ryabkov	ryabkov	Ryabkov
said	said	said
U	u	U
.	.	.
S	s	S
.	.	.
policy	polici	policy
in	in	in
Syria	syria	Syria
was	was	wa
to	to	to
blame	blame	blame
for	for	for
the	the	the
death	death	death
from	from	from
shelling	shell	shelling
of	of	of
Russian	russian	Russian
general	general	general
Valery	valeri	Valery
Asapov	asapov	Asapov
near	near	near
Deir	deir	Deir
al	al	al
-Zor	-zor	-Zor
,	,	,
which	which	which
the	the	the
defense	defens	defense
ministry	ministri	ministry
in	in	in
Moscow	moscow	Moscow
announced	announc	announced
on	on	on
Sunday	sunday	Sunday
.	.	.

Ryabkov	ryabkov	Ryabkov
called	call	called
into	into	into
question	question	question
U	u	U
.	.	.
S	s	S
.	.	.
commitment	commit	commitment
to	to	to
the	the	the
fight	fight	fight
against	against	against
Islamic	islam	Islamic
State	state	State
,	,	,
accusing	accus	accusing
it	it	it
of	of	of
trying	tri	trying
to	to	to
slow	slow	slow
the	the	the
Syrian	syrian	Syrian
army	armi	army
s	s	s
advance	advanc	advance
.	.	.

Last	last	Last
week	week	week
,	,	,
the	the	the
Pentagon	pentagon	Pentagon
accused	accus	accused
Moscow	moscow	Moscow
of	of	of
bombing	bomb	bombing
SDF	sdf	SDF
positions	posit	position
on	on	on
the	the	the
eastern	eastern	eastern
side	side	side
of	of	of
the	the	the
river	river	river
.	.	.

Russia	russia	Russia
denied	deni	denied
this	this	this
,	,	,
warning	warn	warning
the	the	the
United	unit	United
States	state	States
it	it	it
would	would	would
target	target	target
the	the	the
SDF	sdf	SDF
if	if	if
its	it	it
own	own	own
forces	forc	force
came	came	came
under	under	under
fire	fire	fire
.	.	.

Dillon	dillon	Dillon
,	,	,
spokesman	spokesman	spokesman
for	for	for
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
-led	-led	-led
coalition	coalit	coalition
,	,	,
said	said	said
it	it	it
was	was	wa
communicating	communic	communicating
with	with	with
Russia	russia	Russia
to	to	to
ensure	ensur	ensure
measures	measur	measure
to	to	to
avoid	avoid	avoid
unintended	unintend	unintended
conflict	conflict	conflict
between	between	between
the	the	the
offensives	offens	offensive
were	were	were
being	be	being
followed	follow	followed
.	.	.

