Token	Stem	Lemma
BRUSSELS	brussel	BRUSSELS
Reuters	reuter	Reuters
European	european	European
Union	union	Union
leaders	leader	leader
sought	sought	sought
to	to	to
minimize	minim	minimize
Spain	spain	Spain
s	s	s
crisis	crisi	crisis
with	with	with
Catalonia	catalonia	Catalonia
on	on	on
Thursday	thursday	Thursday
and	and	and
avoid	avoid	avoid
encouraging	encourag	encouraging
separatists	separatist	separatist
across	across	across
the	the	the
bloc	bloc	bloc
describing	describ	describing
Barcelona	barcelona	Barcelona
s	s	s
secession	secess	secession
bid	bid	bid
as	as	a
a	a	a
domestic	domest	domestic
issue	issu	issue
and	and	and
declining	declin	declining
a	a	a
mediation	mediat	mediation
role	role	role
Leaders	leader	Leaders
did	did	did
not	not	not
hold	hold	hold
a	a	a
discussion	discuss	discussion
of	of	of
Catalonia	catalonia	Catalonia
s	s	s
bid	bid	bid
to	to	to
break	break	break
away	away	away
from	from	from
Spain	spain	Spain
and	and	and
judged	judg	judged
they	they	they
had	had	had
nothing	noth	nothing
to	to	to
gain	gain	gain
by	by	by
angering	anger	angering
Madrid	madrid	Madrid
diplomats	diplomat	diplomat
said	said	said
It	it	It
is	is	is
not	not	not
on	on	on
our	our	our
agenda	agenda	agenda
European	european	European
Council	council	Council
President	presid	President
Donald	donald	Donald
Tusk	tusk	Tusk
told	told	told
reporters	report	reporter
during	dure	during
the	the	the
EU	eu	EU
summit	summit	summit
All	all	All
of	of	of
us	us	u
have	have	have
our	our	our
own	own	own
emotions	emot	emotion
opinions	opinion	opinion
assessments	assess	assessment
but	but	but
formally	formal	formally
speaking	speak	speaking
there	there	there
is	is	is
no	no	no
space	space	space
for	for	for
an	an	an
EU	eu	EU
intervention	intervent	intervention
The	the	The
approach	approach	approach
contrasted	contrast	contrasted
with	with	with
EU	eu	EU
strategies	strategi	strategy
on	on	on
almost	almost	almost
every	everi	every
other	other	other
major	major	major
issue	issu	issue
over	over	over
the	the	the
past	past	past
decade	decad	decade
including	includ	including
Greece	greec	Greece
s	s	s
financial	financi	financial
crash	crash	crash
and	and	and
mass	mass	mass
migration	migrat	migration
flows	flow	flow
from	from	from
Syria	syria	Syria
On	on	On
countless	countless	countless
occasions	occas	occasion
EU	eu	EU
leaders	leader	leader
have	have	have
used	use	used
late	late	late
-night	-night	-night
summits	summit	summit
to	to	to
press	press	press
for	for	for
a	a	a
common	common	common
decision	decis	decision
or	or	or
joint	joint	joint
policy	polici	policy
statement	statement	statement
It	it	It
s	s	s
an	an	an
internal	intern	internal
Spanish	spanish	Spanish
matter	matter	matter
Dutch	dutch	Dutch
Prime	prime	Prime
Minister	minist	Minister
Mark	mark	Mark
Rutte	rutt	Rutte
told	told	told
reporters	report	reporter
a	a	a
position	posit	position
echoed	echo	echoed
by	by	by
French	french	French
President	presid	President
Emmanuel	emmanuel	Emmanuel
Macron	macron	Macron
who	who	who
held	held	held
a	a	a
private	privat	private
meeting	meet	meeting
with	with	with
Spanish	spanish	Spanish
Prime	prime	Prime
Minister	minist	Minister
Mariano	mariano	Mariano
Rajoy	rajoy	Rajoy
on	on	on
the	the	the
sidelines	sidelin	sideline
of	of	of
the	the	the
summit	summit	summit
He	he	He
Macron	macron	Macron
has	has	ha
complete	complet	complete
confidence	confid	confidence
in	in	in
Rajoy	rajoy	Rajoy
to	to	to
resolve	resolv	resolve
the	the	the
situation	situat	situation
a	a	a
French	french	French
diplomat	diplomat	diplomat
told	told	told
Reuters	reuter	Reuters
Spain	spain	Spain
s	s	s
government	govern	government
is	is	is
set	set	set
to	to	to
suspend	suspend	suspend
Catalonia	catalonia	Catalonia
s	s	s
autonomy	autonomi	autonomy
and	and	and
impose	impos	impose
direct	direct	direct
rule	rule	rule
after	after	after
the	the	the
region	region	region
s	s	s
leader	leader	leader
threatened	threaten	threatened
to	to	to
go	go	go
ahead	ahead	ahead
with	with	with
a	a	a
formal	formal	formal
declaration	declar	declaration
of	of	of
independence	independ	independence
if	if	if
Madrid	madrid	Madrid
refused	refus	refused
to	to	to
hold	hold	hold
talks	talk	talk
Rajoy	rajoy	Rajoy
kept	kept	kept
a	a	a
low	low	low
profile	profil	profile
at	at	at
the	the	the
summit	summit	summit
while	while	while
his	his	his
fellow	fellow	fellow
leaders	leader	leader
held	held	held
news	news	news
conferences	confer	conference
on	on	on
Thursday	thursday	Thursday
German	german	German
Chancellor	chancellor	Chancellor
Angela	angela	Angela
Merkel	merkel	Merkel
said	said	said
she	she	she
hoped	hope	hoped
there	there	there
were	were	were
solutions	solut	solution
on	on	on
the	the	the
grounds	ground	ground
of	of	of
the	the	the
Spanish	spanish	Spanish
constitution	constitut	constitution
Despite	despit	Despite
some	some	some
disquiet	disquiet	disquiet
over	over	over
the	the	the
way	way	way
Rajoy	rajoy	Rajoy
handled	handl	handled
a	a	a
Catalan	catalan	Catalan
independence	independ	independence
referendum	referendum	referendum
on	on	on
Oct	oct	Oct
1	1	1
which	which	which
Madrid	madrid	Madrid
said	said	said
was	was	wa
illegal	illeg	illegal
and	and	and
sent	sent	sent
in	in	in
police	polic	police
to	to	to
disrupt	disrupt	disrupt
voting	vote	voting
countries	countri	country
fear	fear	fear
making	make	making
any	ani	any
remarks	remark	remark
that	that	that
could	could	could
embolden	embolden	embolden
separatists	separatist	separatist
at	at	at
home	home	home
From	from	From
Scotland	scotland	Scotland
to	to	to
Flanders	flander	Flanders
and	and	and
