WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
downplayed	downplay	downplayed
the	the	the
severity	sever	severity
of	of	of
a	a	a
potential	potenti	potential
government	govern	government
shutdown	shutdown	shutdown
on	on	on
Thursday	thursday	Thursday
,	,	,
just	just	just
two	two	two
days	day	day
shy	shi	shy
of	of	of
a	a	a
deadline	deadlin	deadline
for	for	for
Congress	congress	Congress
to	to	to
reach	reach	reach
a	a	a
spending	spend	spending
deal	deal	deal
to	to	to
avert	avert	avert
temporary	temporari	temporary
layoffs	layoff	layoff
of	of	of
federal	feder	federal
workers	worker	worker
.	.	.

We	we	We
ll	ll	ll
see	see	see
what	what	what
happens	happen	happens
.	.	.

If	if	If
there	there	there
s	s	s
a	a	a
shutdown	shutdown	shutdown
,	,	,
there	there	there
s	s	s
a	a	a
shutdown	shutdown	shutdown
,	,	,
Trump	trump	Trump
told	told	told
Reuters	reuter	Reuters
in	in	in
an	an	an
interview	interview	interview
,	,	,
adding	ad	adding
that	that	that
Democrats	democrat	Democrats
would	would	would
be	be	be
to	to	to
blame	blame	blame
if	if	if
the	the	the
federal	feder	federal
government	govern	government
was	was	wa
left	left	left
unfunded	unfund	unfunded
.	.	.

Congress	congress	Congress
has	has	ha
until	until	until
12	12	12
01	01	01
a	a	a
.	.	.
m	m	m
.	.	.
ET	et	ET
on	on	on
Saturday	saturday	Saturday
to	to	to
pass	pass	pas
a	a	a
bill	bill	bill
to	to	to
fund	fund	fund
the	the	the
government	govern	government
or	or	or
face	face	face
a	a	a
shutdown	shutdown	shutdown
,	,	,
which	which	which
would	would	would
temporarily	temporarili	temporarily
lay	lay	lay
off	off	off
hundreds	hundr	hundred
of	of	of
thousands	thousand	thousand
of	of	of
federal	feder	federal
workers	worker	worker
.	.	.

Republicans	republican	Republicans
introduced	introduc	introduced
a	a	a
bill	bill	bill
on	on	on
Wednesday	wednesday	Wednesday
to	to	to
fund	fund	fund
government	govern	government
operations	oper	operation
at	at	at
current	current	current
levels	level	level
for	for	for
one	one	one
more	more	more
week	week	week
,	,	,
giving	give	giving
them	them	them
time	time	time
to	to	to
finish	finish	finish
negotiations	negoti	negotiation
with	with	with
Democrats	democrat	Democrats
on	on	on
the	the	the
plan	plan	plan
for	for	for
the	the	the
rest	rest	rest
of	of	of
the	the	the
fiscal	fiscal	fiscal
year	year	year
ending	end	ending
Sept	sept	Sept
.	.	.

30	30	30
.	.	.

Trump	trump	Trump
said	said	said
a	a	a
shutdown	shutdown	shutdown
would	would	would
be	be	be
a	a	a
very	veri	very
negative	negat	negative
thing	thing	thing
but	but	but
that	that	that
his	his	his
administration	administr	administration
was	was	wa
prepared	prepar	prepared
if	if	if
it	it	it
was	was	wa
necessary	necessari	necessary
.	.	.

In	in	In
a	a	a
wide	wide	wide
-ranging	-rang	-ranging
interview	interview	interview
,	,	,
he	he	he
defended	defend	defended
the	the	the
one	one	one
-page	-page	-page
tax	tax	tax
plan	plan	plan
he	he	he
unveiled	unveil	unveiled
on	on	on
Wednesday	wednesday	Wednesday
from	from	from
criticism	critic	criticism
that	that	that
it	it	it
would	would	would
increase	increas	increase
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
deficit	deficit	deficit
,	,	,
saying	say	saying
better	better	better
trade	trade	trade
deals	deal	deal
and	and	and
economic	econom	economic
growth	growth	growth
would	would	would
offset	offset	offset
the	the	the
costs	cost	cost
.	.	.

We	we	We
will	will	will
do	do	do
trade	trade	trade
deals	deal	deal
that	that	that
are	are	are
going	go	going
to	to	to
make	make	make
up	up	up
for	for	for
a	a	a
tremendous	tremend	tremendous
amount	amount	amount
of	of	of
the	the	the
deficit	deficit	deficit
.	.	.

We	we	We
are	are	are
going	go	going
to	to	to
be	be	be
doing	do	doing
trade	trade	trade
deals	deal	deal
that	that	that
are	are	are
going	go	going
to	to	to
be	be	be
much	much	much
better	better	better
trade	trade	trade
deals	deal	deal
,	,	,
Trump	trump	Trump
said	said	said
.	.	.

Trump	trump	Trump
also	also	also
said	said	said
it	it	it
would	would	would
be	be	be
unfair	unfair	unfair
to	to	to
offer	offer	offer
a	a	a
debt	debt	debt
bailout	bailout	bailout
to	to	to
Puerto	puerto	Puerto
Rico	rico	Rico
,	,	,
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
territory	territori	territory
,	,	,
because	becaus	because
it	it	it
was	was	wa
unfair	unfair	unfair
to	to	to
people	peopl	people
in	in	in
U	u	U
.	.	.
S	s	S
.	.	.
states	state	state
.	.	.

As	as	As
part	part	part
of	of	of
the	the	the
budget	budget	budget
negotiations	negoti	negotiation
,	,	,
Democrats	democrat	Democrats
have	have	have
called	call	called
for	for	for
financial	financi	financial
support	support	support
to	to	to
prop	prop	prop
up	up	up
Puerto	puerto	Puerto
Rico	rico	Rico
s	s	s
Medicaid	medicaid	Medicaid
program	program	program
covering	cover	covering
health	health	health
insurance	insur	insurance
for	for	for
the	the	the
poor	poor	poor
,	,	,
but	but	but
many	mani	many
Republicans	republican	Republicans
are	are	are
opposed	oppos	opposed
to	to	to
the	the	the
idea	idea	idea
.	.	.

I	i	I
don	don	don
t	t	t
think	think	think
that	that	that
s	s	s
fair	fair	fair
to	to	to
the	the	the
people	peopl	people
of	of	of
Iowa	iowa	Iowa
,	,	,
and	and	and
I	i	I
don	don	don
t	t	t
think	think	think
it	it	it
s	s	s
fair	fair	fair
to	to	to
the	the	the
people	peopl	people
of	of	of
Wisconsin	wisconsin	Wisconsin
and	and	and
Ohio	ohio	Ohio
and	and	and
North	north	North
Carolina	carolina	Carolina
and	and	and
Pennsylvania	pennsylvania	Pennsylvania
that	that	that
we	we	we
should	should	should
be	be	be
bailing	bail	bailing
out	out	out
Puerto	puerto	Puerto
Rico	rico	Rico
for	for	for
billions	billion	billion
and	and	and
billions	billion	billion
of	of	of
dollars	dollar	dollar
,	,	,
Trump	trump	Trump
said	said	said
.	.	.

No	no	No
I	i	I
don	don	don
t	t	t
think	think	think
that	that	that
s	s	s
fair	fair	fair
.	.	.

