WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
intelligence	intellig	intelligence
committee	committe	committee
will	will	will
investigate	investig	investigate
allegations	alleg	allegation
of	of	of
collusion	collus	collusion
between	between	between
Donald	donald	Donald
Trump	trump	Trump
s	s	s
presidential	presidenti	presidential
campaign	campaign	campaign
and	and	and
Russia	russia	Russia
,	,	,
the	the	the
top	top	top
Democrat	democrat	Democrat
on	on	on
the	the	the
panel	panel	panel
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
.	.	.
We	we	We
have	have	have
reached	reach	reached
a	a	a
written	written	written
agreement	agreement	agreement
,	,	,
the	the	the
minority	minor	minority
and	and	and
the	the	the
majority	major	majority
in	in	in
the	the	the
House	hous	House
intelligence	intellig	intelligence
committee	committe	committee
,	,	,
that	that	that
we	we	we
will	will	will
investigate	investig	investigate
allegations	alleg	allegation
of	of	of
Russian	russian	Russian
collusion	collus	collusion
with	with	with
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
,	,	,
Democratic	democrat	Democratic
Representative	repres	Representative
Adam	adam	Adam
Schiff	schiff	Schiff
said	said	said
on	on	on
MSNBC	msnbc	MSNBC
.	.	.
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
analysts	analyst	analyst
have	have	have
concluded	conclud	concluded
that	that	that
Russia	russia	Russia
tried	tri	tried
to	to	to
help	help	help
Trump	trump	Trump
win	win	win
the	the	the
White	white	White
House	hous	House
by	by	by
discrediting	discredit	discrediting
Democratic	democrat	Democratic
presidential	presidenti	presidential
nominee	nomine	nominee
Hillary	hillari	Hillary
Clinton	clinton	Clinton
and	and	and
her	her	her
party	parti	party
through	through	through
cyber	cyber	cyber
attacks	attack	attack
.	.	.
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
,	,	,
a	a	a
Democrat	democrat	Democrat
,	,	,
expelled	expel	expelled
Russian	russian	Russian
diplomats	diplomat	diplomat
in	in	in
retaliation	retali	retaliation
in	in	in
December	decemb	December
.	.	.
Trump	trump	Trump
has	has	ha
denied	deni	denied
any	ani	any
of	of	of
his	his	his
associates	associ	associate
had	had	had
contacts	contact	contact
with	with	with
Moscow	moscow	Moscow
before	befor	before
last	last	last
year	year	year
s	s	s
election	elect	election
and	and	and
dismissed	dismiss	dismissed
the	the	the
controversy	controversi	controversy
as	as	a
a	a	a
scam	scam	scam
perpetrated	perpetr	perpetrated
by	by	by
a	a	a
hostile	hostil	hostile
news	news	news
media	media	medium
.	.	.
Moscow	moscow	Moscow
has	has	ha
denied	deni	denied
the	the	the
accusations	accus	accusation
.	.	.
Representative	repres	Representative
Devin	devin	Devin
Nunes	nune	Nunes
,	,	,
the	the	the
Republican	republican	Republican
chairman	chairman	chairman
of	of	of
the	the	the
House	hous	House
Permanent	perman	Permanent
Select	select	Select
Committee	committe	Committee
on	on	on
Intelligence	intellig	Intelligence
,	,	,
said	said	said
on	on	on
Monday	monday	Monday
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
officials	offici	official
had	had	had
not	not	not
yet	yet	yet
presented	present	presented
the	the	the
panel	panel	panel
with	with	with
evidence	evid	evidence
of	of	of
contacts	contact	contact
between	between	between
Trump	trump	Trump
campaign	campaign	campaign
staff	staff	staff
and	and	and
Russian	russian	Russian
intelligence	intellig	intelligence
.	.	.
Nunes	nune	Nunes
was	was	wa
a	a	a
member	member	member
of	of	of
Trump	trump	Trump
s	s	s
presidential	presidenti	presidential
transition	transit	transition
team	team	team
.	.	.
The	the	The
committee	committe	committee
,	,	,
which	which	which
has	has	ha
been	been	been
probing	probe	probing
contacts	contact	contact
between	between	between
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
and	and	and
Russia	russia	Russia
,	,	,
said	said	said
in	in	in
a	a	a
statement	statement	statement
that	that	that
Nunes	nune	Nunes
and	and	and
Schiff	schiff	Schiff
had	had	had
agreed	agre	agreed
on	on	on
a	a	a
classified	classifi	classified
six	six	six
-page	-page	-page
document	document	document
laying	lay	laying
out	out	out
the	the	the
scope	scope	scope
of	of	of
their	their	their
investigation	investig	investigation
.	.	.
It	it	It
said	said	said
one	one	one
question	question	question
they	they	they
would	would	would
seek	seek	seek
to	to	to
answer	answer	answer
was	was	wa
whether	whether	whether
the	the	the
Russian	russian	Russian
actions	action	action
included	includ	included
links	link	link
between	between	between
Russia	russia	Russia
and	and	and
individuals	individu	individual
associated	associ	associated
with	with	with
political	polit	political
campaigns	campaign	campaign
or	or	or
any	ani	any
other	other	other
U	u	U
.	.	.
S	s	S
.	.	.
Persons	person	Persons
.	.	.
The	the	The
statement	statement	statement
did	did	did
not	not	not
refer	refer	refer
specifically	specif	specifically
to	to	to
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
.	.	.
Earlier	earlier	Earlier
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
Nunes	nune	Nunes
told	told	told
Fox	fox	Fox
News	news	News
that	that	that
the	the	the
committee	committe	committee
would	would	would
receive	receiv	receive
a	a	a
briefing	brief	briefing
from	from	from
intelligence	intellig	intelligence
officials	offici	official
on	on	on
Thursday	thursday	Thursday
.	.	.
Trump	trump	Trump
fired	fire	fired
his	his	his
first	first	first
national	nation	national
security	secur	security
adviser	advis	adviser
,	,	,
Michael	michael	Michael
Flynn	flynn	Flynn
,	,	,
last	last	last
month	month	month
for	for	for
misleading	mislead	misleading
Vice	vice	Vice
President	presid	President
Mike	mike	Mike
Pence	penc	Pence
over	over	over
his	his	his
conversations	convers	conversation
with	with	with
Russia	russia	Russia
s	s	s
ambassador	ambassador	ambassador
to	to	to
the	the	the
United	unit	United
States	state	States
.	.	.
