Reuters	reuter	Reuters
-	-	-
Several	sever	Several
women	women	woman
have	have	have
accused	accus	accused
U	u	U
.	.	.
S	s	S
.	.	.
Republican	republican	Republican
presidential	presidenti	presidential
candidate	candid	candidate
Donald	donald	Donald
Trump	trump	Trump
of	of	of
sexual	sexual	sexual
advances	advanc	advance
and	and	and
groping	grope	groping
.	.	.
Among	among	Among
his	his	his
accusers	accus	accuser
are	are	are
a	a	a
Miss	miss	Miss
Utah	utah	Utah
beauty	beauti	beauty
pageant	pageant	pageant
winner	winner	winner
,	,	,
a	a	a
businesswoman	businesswoman	businesswoman
,	,	,
a	a	a
reporter	report	reporter
and	and	and
a	a	a
receptionist	receptionist	receptionist
.	.	.
He	he	He
has	has	ha
denied	deni	denied
the	the	the
accusations	accus	accusation
.	.	.
In	in	In
a	a	a
2005	2005	2005
video	video	video
that	that	that
emerged	emerg	emerged
on	on	on
Oct	oct	Oct
.	.	.
7	7	7
,	,	,
Trump	trump	Trump
boasted	boast	boasted
about	about	about
grabbing	grab	grabbing
women	women	woman
by	by	by
the	the	the
genitals	genit	genitals
and	and	and
kissing	kiss	kissing
them	them	them
without	without	without
their	their	their
consent	consent	consent
.	.	.
In	in	In
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
presidential	presidenti	presidential
debate	debat	debate
on	on	on
Oct	oct	Oct
.	.	.
9	9	9
,	,	,
he	he	he
said	said	said
he	he	he
was	was	wa
embarrassed	embarrass	embarrassed
by	by	by
what	what	what
he	he	he
called	call	called
locker	locker	locker
-room	-room	-room
talk	talk	talk
but	but	but
had	had	had
not	not	not
engaged	engag	engaged
in	in	in
the	the	the
conduct	conduct	conduct
he	he	he
described	describ	described
in	in	in
the	the	the
video	video	video
.	.	.
Trump	trump	Trump
has	has	ha
called	call	called
absolutely	absolut	absolutely
false	fals	false
allegations	alleg	allegation
by	by	by
several	sever	several
women	women	woman
of	of	of
groping	grope	groping
and	and	and
other	other	other
misconduct	misconduct	misconduct
,	,	,
reported	report	reported
by	by	by
The	the	The
New	new	New
York	york	York
Times	time	Times
and	and	and
other	other	other
media	media	medium
.	.	.
He	he	He
has	has	ha
called	call	called
the	the	the
women	women	woman
sick	sick	sick
,	,	,
and	and	and
at	at	at
Wednesday	wednesday	Wednesday
night	night	night
s	s	s
final	final	final
presidential	presidenti	presidential
debate	debat	debate
,	,	,
he	he	he
alleged	alleg	alleged
that	that	that
the	the	the
women	women	woman
were	were	were
either	either	either
controlled	control	controlled
by	by	by
Democratic	democrat	Democratic
opponent	oppon	opponent
Hillary	hillari	Hillary
Clinton	clinton	Clinton
s	s	s
campaign	campaign	campaign
or	or	or
seeking	seek	seeking
their	their	their
10	10	10
minutes	minut	minute
of	of	of
fame	fame	fame
.	.	.
Following	follow	Following
are	are	are
some	some	some
of	of	of
the	the	the
allegations	alleg	allegation
against	against	against
Trump	trump	Trump
Jill	jill	Jill
Harth	harth	Harth
Houraney	houraney	Houraney
,	,	,
a	a	a
former	former	former
Trump	trump	Trump
beauty	beauti	beauty
pageant	pageant	pageant
business	busi	business
associate	associ	associate
,	,	,
filed	file	filed
a	a	a
125	125	125
million	million	million
lawsuit	lawsuit	lawsuit
in	in	in
1997	1997	1997
against	against	against
Trump	trump	Trump
alleging	alleg	alleging
that	that	that
on	on	on
Jan	jan	Jan
.	.	.
24	24	24
,	,	,
1993	1993	1993
,	,	,
at	at	at
Trump	trump	Trump
s	s	s
Florida	florida	Florida
estate	estat	estate
,	,	,
Mar	mar	Mar
-a-Lago	-a-lago	-a-Lago
,	,	,
Trump	trump	Trump
forcibly	forcibl	forcibly
removed	remov	removed
plaintiff	plaintiff	plaintiff
to	to	to
a	a	a
bedroom	bedroom	bedroom
,	,	,
whereupon	whereupon	whereupon
defendant	defend	defendant
subjected	subject	subjected
plaintiff	plaintiff	plaintiff
to	to	to
defendant	defend	defendant
s	s	s
unwanted	unwant	unwanted
sexual	sexual	sexual
advances	advanc	advance
.	.	.
A	a	A
Trump	trump	Trump
representative	repres	representative
was	was	wa
quoted	quot	quoted
on	on	on
Oct	oct	Oct
.	.	.
7	7	7
in	in	in
The	the	The
New	new	New
York	york	York
Times	time	Times
as	as	a
saying	say	saying
,	,	,
Mr	mr	Mr
.	.	.
Trump	trump	Trump
denies	deni	denies
each	each	each
and	and	and
every	everi	every
statement	statement	statement
made	made	made
by	by	by
Ms	ms	Ms
.	.	.
Harth	harth	Harth
.	.	.
The	the	The
lawsuit	lawsuit	lawsuit
was	was	wa
dropped	drop	dropped
in	in	in
May	may	May
1997	1997	1997
.	.	.
Temple	templ	Temple
Taggart	taggart	Taggart
McDowell	mcdowel	McDowell
,	,	,
a	a	a
former	former	former
Miss	miss	Miss
Utah	utah	Utah
,	,	,
was	was	wa
quoted	quot	quoted
by	by	by
The	the	The
New	new	New
York	york	York
Times	time	Times
in	in	in
a	a	a
report	report	report
published	publish	published
on	on	on
May	may	May
15	15	15
as	as	a
saying	say	saying
that	that	that
Trump	trump	Trump
kissed	kiss	kissed
me	me	me
directly	direct	directly
on	on	on
the	the	the
lips	lip	lip
when	when	when
the	the	the
two	two	two
were	were	were
introduced	introduc	introduced
in	in	in
1997	1997	1997
,	,	,
when	when	when
she	she	she
was	was	wa
21	21	21
.	.	.
Taggart	taggart	Taggart
told	told	told
the	the	the
Times	time	Times
,	,	,
I	i	I
thought	thought	thought
,	,	,
Oh	oh	Oh
my	my	my
God	god	God
,	,	,
gross	gross	gross
.	.	.
The	the	The
Times	time	Times
story	stori	story
said	said	said
Trump	trump	Trump
disputed	disput	disputed
the	the	the
report	report	report
and	and	and
added	ad	added
that	that	that
Trump	trump	Trump
said	said	said
he	he	he
is	is	is
reluctant	reluct	reluctant
to	to	to
kiss	kiss	kiss
strangers	stranger	stranger
on	on	on
the	the	the
lips	lip	lip
.	.	.
Jessica	jessica	Jessica
Leeds	leed	Leeds
,	,	,
74	74	74
,	,	,
recounted	recount	recounted
in	in	in
an	an	an
video	video	video
interview	interview	interview
posted	post	posted
on	on	on
The	the	The
New	new	New
York	york	York
Times	time	Times
website	websit	website
on	on	on
Oct	oct	Oct
.	.	.
12	12	12
that	that	that
Trump	trump	Trump
grabbed	grab	grabbed
her	her	her
breasts	breast	breast
and	and	and
tried	tri	tried
to	to	to
put	put	put
his	his	his
hand	hand	hand
up	up	up
her	her	her
skirt	skirt	skirt
on	on	on
a	a	a
flight	flight	flight
to	to	to
New	new	New
York	york	York
in	in	in
or	or	or
around	around	around
1980	1980	1980
when	when	when
she	she	she
was	was	wa
a	a	a
38	38	38
-year-old	-year-old	-year-old
traveling	travel	traveling
businesswoman	businesswoman	businesswoman
.	.	.
In	in	In
a	a	a
tweet	tweet	tweet
and	and	and
in	in	in
a	a	a
later	later	later
speech	speech	speech
on	on	on
Oct	oct	Oct
.	.	.
13	13	13
,	,	,
Trump	trump	Trump
called	call	called
the	the	the
Times	time	Times
story	stori	story
a	a	a
total	total	total
fabrication	fabric	fabrication
.	.	.
Rachel	rachel	Rachel
Crooks	crook	Crooks
,	,	,
formerly	former	formerly
a	a	a
receptionist	receptionist	receptionist
at	at	at
a	a	a
real	real	real
estate	estat	estate
firm	firm	firm
,	,	,
told	told	told
The	the	The
New	new	New
York	york	York
Times	time	Times
in	in	in
a	a	a
report	report	report
published	publish	published
on	on	on
Oct	oct	Oct
.	.	.
12	12	12
that	that	that
Trump	trump	Trump
kissed	kiss	kissed
me	me	me
directly	direct	directly
on	on	on
the	the	the
mouth	mouth	mouth
in	in	in
2005	2005	2005
at	at	at
Trump	trump	Trump
Tower	tower	Tower
in	in	in
Manhattan	manhattan	Manhattan
when	when	when
she	she	she
was	was	wa
22	22	22
.	.	.
In	in	In
a	a	a
tweet	tweet	tweet
and	and	and
in	in	in
a	a	a
later	later	later
speech	speech	speech
on	on	on
Oct	oct	Oct
.	.	.
13	13	13
,	,	,
Trump	trump	Trump
called	call	called
the	the	the
Times	time	Times
story	stori	story
a	a	a
total	total	total
fabrication	fabric	fabrication
.	.	.
Natasha	natasha	Natasha
Stoynoff	stoynoff	Stoynoff
,	,	,
a	a	a
reporter	report	reporter
,	,	,
wrote	wrote	wrote
a	a	a
first	first	first
-person	-person	-person
account	account	account
that	that	that
described	describ	described
Trump	trump	Trump
kissing	kiss	kissing
her	her	her
without	without	without
her	her	her
consent	consent	consent
in	in	in
December	decemb	December
2005	2005	2005
at	at	at
Trump	trump	Trump
s	s	s
Florida	florida	Florida
home	home	home
,	,	,
Mar	mar	Mar
-a-Lago	-a-lago	-a-Lago
,	,	,
while	while	while
she	she	she
was	was	wa
working	work	working
on	on	on
an	an	an
article	articl	article
about	about	about
him	him	him
and	and	and
his	his	his
third	third	third
wife	wife	wife
,	,	,
Melania	melania	Melania
,	,	,
for	for	for
People	peopl	People
magazine	magazin	magazine
.	.	.
In	in	In
the	the	the
account	account	account
published	publish	published
by	by	by
People	peopl	People
on	on	on
Oct	oct	Oct
.	.	.
12	12	12
,	,	,
Stoynoff	stoynoff	Stoynoff
said	said	said
he	he	he
was	was	wa
pushing	push	pushing
me	me	me
against	against	against
the	the	the
wall	wall	wall
and	and	and
forcing	forc	forcing
his	his	his
tongue	tongu	tongue
down	down	down
my	my	my
throat	throat	throat
.	.	.
In	in	In
a	a	a
tweet	tweet	tweet
and	and	and
in	in	in
a	a	a
later	later	later
speech	speech	speech
on	on	on
Oct	oct	Oct
.	.	.
13	13	13
,	,	,
Trump	trump	Trump
said	said	said
the	the	the
episode	episod	episode
described	describ	described
did	did	did
not	not	not
happen	happen	happen
.	.	.
Mindy	mindi	Mindy
McGillivray	mcgillivray	McGillivray
was	was	wa
cited	cite	cited
in	in	in
an	an	an
article	articl	article
published	publish	published
in	in	in
The	the	The
Palm	palm	Palm
Beach	beach	Beach
Post	post	Post
on	on	on
Oct	oct	Oct
.	.	.
12	12	12
that	that	that
while	while	while
she	she	she
was	was	wa
a	a	a
23	23	23
-year-old	-year-old	-year-old
photographer	photograph	photographer
s	s	s
assistant	assist	assistant
at	at	at
a	a	a
Jan	jan	Jan
.	.	.
24	24	24
,	,	,
2003	2003	2003
,	,	,
event	event	event
at	at	at
Mar	mar	Mar
-a-Lago	-a-lago	-a-Lago
,	,	,
Trump	trump	Trump
had	had	had
grabbed	grab	grabbed
her	her	her
buttocks	buttock	buttock
.	.	.
The	the	The
Palm	palm	Palm
Beach	beach	Beach
Post	post	Post
cited	cite	cited
a	a	a
Trump	trump	Trump
