WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
s	s	s
legal	legal	legal
defense	defens	defense
of	of	of
some	some	some
key	key	key
initiatives	initi	initiative
including	includ	including
his	his	his
signature	signatur	signature
healthcare	healthcar	healthcare
law	law	law
is	is	is
collapsing	collaps	collapsing
as	as	a
courts	court	court
put	put	put
cases	case	case
on	on	on
hold	hold	hold
until	until	until
after	after	after
President	presid	President
-elect	-elect	-elect
Donald	donald	Donald
Trump	trump	Trump
,	,	,
hostile	hostil	hostile
to	to	to
the	the	the
policies	polici	policy
,	,	,
assumes	assum	assumes
office	offic	office
on	on	on
Jan	jan	Jan
.	.	.
20	20	20
.	.	.
The	the	The
pending	pend	pending
conservative	conserv	conservative
legal	legal	legal
challenges	challeng	challenge
could	could	could
undo	undo	undo
important	import	important
elements	element	element
of	of	of
Obama	obama	Obama
s	s	s
presidential	presidenti	presidential
legacy	legaci	legacy
if	if	if
Trump	trump	Trump
,	,	,
as	as	a
expected	expect	expected
,	,	,
opts	opt	opts
not	not	not
to	to	to
defend	defend	defend
the	the	the
Obama	obama	Obama
policies	polici	policy
in	in	in
court	court	court
or	or	or
simply	simpli	simply
ditches	ditch	ditch
the	the	the
initiatives	initi	initiative
that	that	that
are	are	are
under	under	under
attack	attack	attack
.	.	.
Since	sinc	Since
Trump	trump	Trump
s	s	s
election	elect	election
on	on	on
Nov	nov	Nov
.	.	.
8	8	8
,	,	,
various	various	various
courts	court	court
have	have	have
delayed	delay	delayed
action	action	action
in	in	in
three	three	three
groups	group	group
of	of	of
cases	case	case
that	that	that
will	will	will
not	not	not
be	be	be
resolved	resolv	resolved
before	befor	before
Obama	obama	Obama
leaves	leav	leaf
office	offic	office
and	and	and
blocked	block	blocked
an	an	an
administration	administr	administration
regulation	regul	regulation
from	from	from
going	go	going
into	into	into
effect	effect	effect
in	in	in
another	anoth	another
.	.	.
They	they	They
include	includ	include
a	a	a
challenge	challeng	challenge
by	by	by
House	hous	House
of	of	of
Representatives	repres	Representatives
Republicans	republican	Republicans
to	to	to
an	an	an
important	import	important
provision	provis	provision
in	in	in
the	the	the
Obamacare	obamacar	Obamacare
law	law	law
,	,	,
and	and	and
cases	case	case
concerning	concern	concerning
religious	religi	religious
objections	object	objection
to	to	to
that	that	that
law	law	law
s	s	s
mandate	mandat	mandate
that	that	that
employers	employ	employer
provide	provid	provide
health	health	health
insurance	insur	insurance
coverage	coverag	coverage
for	for	for
birth	birth	birth
control	control	control
.	.	.
They	they	They
also	also	also
include	includ	include
Obama	obama	Obama
s	s	s
executive	execut	executive
action	action	action
,	,	,
put	put	put
on	on	on
hold	hold	hold
by	by	by
the	the	the
Supreme	suprem	Supreme
Court	court	Court
in	in	in
June	june	June
,	,	,
to	to	to
spare	spare	spare
from	from	from
deportation	deport	deportation
millions	million	million
of	of	of
immigrants	immigr	immigrant
in	in	in
the	the	the
country	countri	country
illegally	illeg	illegally
,	,	,
and	and	and
his	his	his
administration	administr	administration
s	s	s
bid	bid	bid
to	to	to
extend	extend	extend
overtime	overtim	overtime
protections	protect	protection
for	for	for
workers	worker	worker
.	.	.
Republican	republican	Republican
-governed	-govern	-governed
states	state	state
like	like	like
Texas	texa	Texas
were	were	were
behind	behind	behind
some	some	some
of	of	of
the	the	the
biggest	biggest	biggest
challenges	challeng	challenge
to	to	to
Obama	obama	Obama
policies	polici	policy
.	.	.
We	we	We
have	have	have
a	a	a
host	host	host
of	of	of
cases	case	case
pending	pend	pending
against	against	against
the	the	the
federal	feder	federal
government	govern	government
due	due	due
to	to	to
the	the	the
Obama	obama	Obama
administration	administr	administration
s	s	s
overreach	overreach	overreach
,	,	,
said	said	said
Marc	marc	Marc
Rylander	ryland	Rylander
,	,	,
a	a	a
spokesman	spokesman	spokesman
for	for	for
Texas	texa	Texas
Attorney	attorney	Attorney
General	general	General
Ken	ken	Ken
Paxton	paxton	Paxton
,	,	,
a	a	a
Republican	republican	Republican
who	who	who
has	has	ha
sued	su	sued
the	the	the
administration	administr	administration
on	on	on
various	various	various
issues	issu	issue
including	includ	including
immigration	immigr	immigration
.	.	.
Rylander	ryland	Rylander
said	said	said
Texas	texa	Texas
officials	offici	official
will	will	will
continue	continu	continue
to	to	to
pursue	pursu	pursue
all	all	all
of	of	of
these	these	these
cases	case	case
and	and	and
look	look	look
forward	forward	forward
to	to	to
working	work	working
with	with	with
a	a	a
new	new	new
administration	administr	administration
.	.	.
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Court	court	Court
of	of	of
Appeals	appeal	Appeals
for	for	for
the	the	the
District	district	District
of	of	of
Columbia	columbia	Columbia
Circuit	circuit	Circuit
on	on	on
Monday	monday	Monday
put	put	put
on	on	on
hold	hold	hold
the	the	the
House	hous	House
Republican	republican	Republican
Obamacare	obamacar	Obamacare
challenge	challeng	challenge
until	until	until
at	at	at
least	least	least
Feb	feb	Feb
.	.	.
21	21	21
.	.	.
Trump	trump	Trump
and	and	and
Republican	republican	Republican
congressional	congression	congressional
allies	alli	ally
have	have	have
said	said	said
they	they	they
plan	plan	plan
to	to	to
repeal	repeal	repeal
and	and	and
replace	replac	replace
the	the	the
law	law	law
,	,	,
meaning	mean	meaning
the	the	the
case	case	case
could	could	could
become	becom	become
moot	moot	moot
.	.	.
The	the	The
Obama	obama	Obama
administration	administr	administration
opposed	oppos	opposed
the	the	the
delay	delay	delay
in	in	in
that	that	that
case	case	case
,	,	,
but	but	but
agreed	agre	agreed
to	to	to
put	put	put
on	on	on
hold	hold	hold
its	it	it
effort	effort	effort
to	to	to
revive	reviv	revive
Obama	obama	Obama
s	s	s
2014	2014	2014
immigration	immigr	immigration
plan	plan	plan
.	.	.
The	the	The
administration	administr	administration
and	and	and
the	the	the
states	state	state
that	that	that
challenged	challeng	challenged
the	the	the
plan	plan	plan
filed	file	filed
a	a	a
joint	joint	joint
motion	motion	motion
on	on	on
Nov	nov	Nov
.	.	.
18	18	18
saying	say	saying
the	the	the
case	case	case
should	should	should
be	be	be
put	put	put
on	on	on
hold	hold	hold
given	given	given
the	the	the
change	chang	change
in	in	in
administration	administr	administration
.	.	.
Trump	trump	Trump
has	has	ha
vowed	vow	vowed
to	to	to
crack	crack	crack
down	down	down
on	on	on
immigrants	immigr	immigrant
in	in	in
the	the	the
country	countri	country
illegally	illeg	illegally
and	and	and
is	is	is
expected	expect	expected
to	to	to
abandon	abandon	abandon
Obama	obama	Obama
s	s	s
blocked	block	blocked
policy	polici	policy
.	.	.
The	the	The
series	seri	series
of	of	of
cases	case	case
pending	pend	pending
in	in	in
lower	lower	lower
courts	court	court
concerning	concern	concerning
efforts	effort	effort
by	by	by
Christian	christian	Christian
groups	group	group
to	to	to
obtain	obtain	obtain
an	an	an
exemption	exempt	exemption
to	to	to
a	a	a
provision	provis	provision
of	of	of
the	the	the
Obamacare	obamacar	Obamacare
law	law	law
requiring	requir	requiring
employers	employ	employer
to	to	to
provide	provid	provide
health	health	health
insurance	insur	insurance
coverage	coverag	coverage
for	for	for
contraceptives	contracept	contraceptive
are	are	are
also	also	also
in	in	in
a	a	a
holding	hold	holding
pattern	pattern	pattern
.	.	.
The	the	The
Supreme	suprem	Supreme
Court	court	Court
sent	sent	sent
the	the	the
cases	case	case
back	back	back
to	to	to
lower	lower	lower
courts	court	court
in	in	in
May	may	May
,	,	,
throwing	throw	throwing
out	out	out
several	sever	several
rulings	rule	ruling
in	in	in
favor	favor	favor
of	of	of
the	the	the
administration	administr	administration
.	.	.
The	the	The
lower	lower	lower
courts	court	court
are	are	are
now	now	now
awaiting	await	awaiting
the	the	the
change	chang	change
in	in	in
administrations	administr	administration
.	.	.
In	in	In
one	one	one
of	of	of
the	the	the
cases	case	case
,	,	,
before	befor	before
the	the	the
New	new	New
Orleans	orlean	Orleans
-based	-base	-based
5th	5th	5th
U	u	U
.	.	.
S	s	S
.	.	.
Circuit	circuit	Circuit
Court	court	Court
of	of	of
Appeals	appeal	Appeals
,	,	,
lawyers	lawyer	lawyer
for	for	for
some	some	some
of	of	of
the	the	the
religious	religi	religious
groups	group	group
said	said	said
in	in	in
court	court	court
papers	paper	paper
that	that	that
a	a	a
delay	delay	delay
will	will	will
afford	afford	afford
the	the	the
newly	newli	newly
-inaugurated	-inaugur	-inaugurated
president	presid	president
and	and	and
new	new	new
administration	administr	administration
an	an	an
opportunity	opportun	opportunity
to	to	to
take	take	take
a	a	a
fresh	fresh	fresh
look	look	look
at	at	at
this	this	this
litigation	litig	litigation
and	and	and
consider	consid	consider
potential	potenti	potential
resolutions	resolut	resolution
acceptable	accept	acceptable
to	to	to
all	all	all
sides	side	side
.	.	.
In	in	In
the	the	the
labor	labor	labor
case	case	case
,	,	,
a	a	a
federal	feder	federal
judge	judg	judge
on	on	on
Nov	nov	Nov
.	.	.
22	22	22
prevented	prevent	prevented
Obama	obama	Obama
s	s	s
regulation	regul	regulation
to	to	to
extend	extend	extend
mandatory	mandatori	mandatory
overtime	overtim	overtime
pay	pay	pay
to	to	to
more	more	more
than	than	than
4	4	4
million	million	million
salaried	salari	salaried
workers	worker	worker
from	from	from
going	go	going
into	into	into
effect	effect	effect
on	on	on
Dec	dec	Dec
.	.	.
1	1	1
as	as	a
scheduled	schedul	scheduled
.	.	.
That	that	That
will	will	will
give	give	give
Trump	trump	Trump
leeway	leeway	leeway
to	to	to
change	chang	change
course	cours	course
when	when	when
he	he	he
takes	take	take
office	offic	office
.	.	.
So	so	So
far	far	far
,	,	,
courts	court	court
have	have	have
not	not	not
delayed	delay	delayed
action	action	action
on	on	on
several	sever	several
other	other	other
cases	case	case
involving	involv	involving
key	key	key
Obama	obama	Obama
policies	polici	policy
,	,	,
including	includ	including
a	a	a
state	state	state
and	and	and
industry	industri	industry
challenge	challeng	challenge
to	to	to
rules	rule	rule
to	to	to
curb	curb	curb
greenhouse	greenhous	greenhouse
gas	gas	gas
emissions	emiss	emission
mainly	main	mainly
from	from	from
coal	coal	coal
-fired	-fire	-fired
power	power	power
plants	plant	plant
.	.	.
An	an	An
appeals	appeal	appeal
court	court	court
in	in	in
Washington	washington	Washington
heard	heard	heard
oral	oral	oral
arguments	argument	argument
in	in	in
September	septemb	September
but	but	but
has	has	ha
not	not	not
yet	yet	yet
issued	issu	issued
a	a	a
ruling	rule	ruling
.	.	.
Trump	trump	Trump
has	has	ha
said	said	said
he	he	he
plans	plan	plan
to	to	to
rescind	rescind	rescind
the	the	the
regulation	regul	regulation
.	.	.
Meanwhile	meanwhil	Meanwhile
,	,	,
the	the	the
Supreme	suprem	Supreme
Court	court	Court
has	has	ha
agreed	agre	agreed
to	to	to
decide	decid	decide
a	a	a
major	major	major
transgender	transgend	transgender
rights	right	right
case	case	case
that	that	that
hinges	hing	hinge
in	in	in
part	part	part
on	on	on
the	the	the
Obama	obama	Obama
administration	administr	administration
s	s	s
policy	polici	policy
position	posit	position
in	in	in
support	support	support
of	of	of
a	a	a
female	femal	female
-born	-born	-born
transgender	transgend	transgender
high	high	high
school	school	school
student	student	student
named	name	named
Gavin	gavin	Gavin
Grimm	grimm	Grimm
,	,	,
who	who	who
identifies	identifi	identifies
as	as	a
male	male	male
and	and	and
sued	su	sued
in	in	in
2015	2015	2015
to	to	to
win	win	win
the	the	the
right	right	right
to	to	to
use	use	use
the	the	the
school	school	school
s	s	s
boys	boy	boy
bathroom	bathroom	bathroom
.	.	.
The	the	The
court	court	court
has	has	ha
not	not	not
yet	yet	yet
scheduled	schedul	scheduled
oral	oral	oral
arguments	argument	argument
in	in	in
the	the	the
case	case	case
.	.	.
It	it	It
is	is	is
due	due	due
to	to	to
rule	rule	rule
by	by	by
the	the	the
end	end	end
of	of	of
June	june	June
.	.	.
