WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
White	white	White
House	hous	House
said	said	said
in	in	in
a	a	a
letter	letter	letter
on	on	on
Friday	friday	Friday
that	that	that
a	a	a
tweet	tweet	tweet
by	by	by
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
on	on	on
Thursday	thursday	Thursday
was	was	wa
the	the	the
formal	formal	formal
answer	answer	answer
to	to	to
a	a	a
request	request	request
by	by	by
the	the	the
House	hous	House
of	of	of
Representatives	repres	Representatives
Intelligence	intellig	Intelligence
Committee	committe	Committee
for	for	for
information	inform	information
about	about	about
records	record	record
of	of	of
conversations	convers	conversation
with	with	with
fired	fire	fired
FBI	fbi	FBI
Director	director	Director
James	jame	James
Comey	comey	Comey
.	.	.

The	the	The
letter	letter	letter
to	to	to
Republican	republican	Republican
Representative	repres	Representative
Mike	mike	Mike
Conaway	conaway	Conaway
,	,	,
who	who	who
is	is	is
leading	lead	leading
the	the	the
panel	panel	panel
s	s	s
investigation	investig	investigation
into	into	into
Russian	russian	Russian
interference	interfer	interference
to	to	to
the	the	the
2016	2016	2016
election	elect	election
,	,	,
and	and	and
Representative	repres	Representative
Adam	adam	Adam
Schiff	schiff	Schiff
,	,	,
the	the	the
committee	committe	committee
s	s	s
top	top	top
Democrat	democrat	Democrat
,	,	,
said	said	said
In	in	In
response	respons	response
to	to	to
the	the	the
committee	committe	committee
s	s	s
inquiry	inquiri	inquiry
,	,	,
we	we	we
refer	refer	refer
you	you	you
to	to	to
President	presid	President
Trump	trump	Trump
s	s	s
June	june	June
22	22	22
,	,	,
2017	2017	2017
,	,	,
statement	statement	statement
regarding	regard	regarding
this	this	this
matter	matter	matter
.	.	.
The	the	The
House	hous	House
panel	panel	panel
said	said	said
on	on	on
June	june	June
9	9	9
it	it	it
had	had	had
written	written	written
to	to	to
Don	don	Don
McGahn	mcgahn	McGahn
,	,	,
the	the	the
White	white	White
House	hous	House
counsel	counsel	counsel
,	,	,
asking	ask	asking
about	about	about
the	the	the
existence	exist	existence
of	of	of
any	ani	any
recordings	record	recording
or	or	or
memos	memo	memo
covering	cover	covering
Comey	comey	Comey
s	s	s
conversations	convers	conversation
with	with	with
Trump	trump	Trump
and	and	and
asked	ask	asked
that	that	that
copies	copi	copy
of	of	of
the	the	the
materials	materi	material
be	be	be
provided	provid	provided
to	to	to
the	the	the
panel	panel	panel
by	by	by
June	june	June
23	23	23
.	.	.

Trump	trump	Trump
wrote	wrote	wrote
on	on	on
Twitter	twitter	Twitter
on	on	on
Thursday	thursday	Thursday
,	,	,
a	a	a
day	day	day
before	befor	before
the	the	the
deadline	deadlin	deadline
,	,	,
that	that	that
he	he	he
did	did	did
not	not	not
know	know	know
if	if	if
there	there	there
were	were	were
recordings	record	recording
of	of	of
his	his	his
conversations	convers	conversation
with	with	with
Comey	comey	Comey
,	,	,
but	but	but
he	he	he
did	did	did
not	not	not
make	make	make
or	or	or
have	have	have
any	ani	any
such	such	such
recordings	record	recording
.	.	.

Conaway	conaway	Conaway
told	told	told
reporters	report	reporter
Friday	friday	Friday
morning	morn	morning
that	that	that
Trump	trump	Trump
s	s	s
tweet	tweet	tweet
was	was	wa
not	not	not
a	a	a
sufficient	suffici	sufficient
response	respons	response
.	.	.

Schiff	schiff	Schiff
said	said	said
in	in	in
a	a	a
statement	statement	statement
on	on	on
Thursday	thursday	Thursday
that	that	that
Trump	trump	Trump
s	s	s
Twitter	twitter	Twitter
comment	comment	comment
stopped	stop	stopped
short	short	short
of	of	of
denying	deni	denying
the	the	the
White	white	White
House	hous	House
had	had	had
tapes	tape	tape
or	or	or
recordings	record	recording
and	and	and
said	said	said
the	the	the
White	white	White
House	hous	House
must	must	must
respond	respond	respond
in	in	in
writing	write	writing
.	.	.

This	this	This
version	version	version
of	of	of
the	the	the
story	stori	story
corrects	correct	corrects
Conaway	conaway	Conaway
s	s	s
role	role	role
to	to	to
leader	leader	leader
of	of	of
investigation	investig	investigation
from	from	from
chairman	chairman	chairman
in	in	in
second	second	second
paragraph	paragraph	paragraph

