Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
Democratic	democrat	Democratic
Senator	senat	Senator
Claire	clair	Claire
McCaskill	mccaskil	McCaskill
on	on	on
Thursday	thursday	Thursday
expanded	expand	expanded
an	an	an
investigation	investig	investigation
into	into	into
the	the	the
causes	caus	cause
of	of	of
the	the	the
opioid	opioid	opioid
crisis	crisi	crisis
plaguing	plagu	plaguing
the	the	the
country	countri	country
,	,	,
seeking	seek	seeking
information	inform	information
from	from	from
four	four	four
more	more	more
drugmakers	drugmak	drugmakers
and	and	and
three	three	three
drug	drug	drug
distributors	distributor	distributor
.	.	.

The	the	The
top	top	top
-ranking	-rank	-ranking
Democrat	democrat	Democrat
on	on	on
the	the	the
Senate	senat	Senate
Homeland	homeland	Homeland
Security	secur	Security
and	and	and
Governmental	government	Governmental
Affairs	affair	Affairs
Committee	committe	Committee
is	is	is
focusing	focus	focusing
on	on	on
the	the	the
distribution	distribut	distribution
of	of	of
opioids	opioid	opioids
and	and	and
the	the	the
efforts	effort	effort
companies	compani	company
made	made	made
to	to	to
report	report	report
and	and	and
investigate	investig	investigate
the	the	the
diversion	divers	diversion
of	of	of
drugs	drug	drug
for	for	for
illicit	illicit	illicit
use	use	use
.	.	.

The	the	The
investigation	investig	investigation
comes	come	come
at	at	at
a	a	a
time	time	time
when	when	when
lawmakers	lawmak	lawmaker
and	and	and
regulators	regul	regulator
take	take	take
steps	step	step
to	to	to
combat	combat	combat
the	the	the
epidemic	epidem	epidemic
of	of	of
opioid	opioid	opioid
addiction	addict	addiction
,	,	,
with	with	with
91	91	91
Americans	american	Americans
dying	die	dying
everyday	everyday	everyday
as	as	a
a	a	a
result	result	result
of	of	of
overdose	overdos	overdose
,	,	,
according	accord	according
to	to	to
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Centers	center	Centers
for	for	for
Disease	diseas	Disease
Control	control	Control
and	and	and
Prevention	prevent	Prevention
.	.	.

McCaskill	mccaskil	McCaskill
requested	request	requested
for	for	for
documents	document	document
and	and	and
information	inform	information
from	from	from
opioid	opioid	opioid
manufacturers	manufactur	manufacturer
Mallinckrodt	mallinckrodt	Mallinckrodt
Plc	plc	Plc
,	,	,
Endo	endo	Endo
International	intern	International
Plc	plc	Plc
,	,	,
Teva	teva	Teva
Pharmaceutical	pharmaceut	Pharmaceutical
and	and	and
Allergan	allergan	Allergan
Plc	plc	Plc
.	.	.

In	in	In
March	march	March
,	,	,
McCaskill	mccaskil	McCaskill
asked	ask	asked
Johnson	johnson	Johnson
Johnson	johnson	Johnson
,	,	,
Mylan	mylan	Mylan
NV	nv	NV
,	,	,
Purdue	purdu	Purdue
Pharma	pharma	Pharma
,	,	,
Insys	insi	Insys
Therapeutics	therapeut	Therapeutics
Inc	inc	Inc
and	and	and
Depomed	depom	Depomed
Inc	inc	Inc
for	for	for
internal	intern	internal
estimates	estim	estimate
of	of	of
the	the	the
risk	risk	risk
of	of	of
abuse	abus	abuse
,	,	,
addiction	addict	addiction
and	and	and
overdose	overdos	overdose
of	of	of
opioids	opioid	opioids
.	.	.

The	the	The
senator	senat	senator
also	also	also
sent	sent	sent
a	a	a
request	request	request
to	to	to
McKesson	mckesson	McKesson
Corp	corp	Corp
,	,	,
AmerisourceBergen	amerisourcebergen	AmerisourceBergen
Corp	corp	Corp
and	and	and
Cardinal	cardin	Cardinal
Health	health	Health
Inc	inc	Inc
,	,	,
focusing	focus	focusing
on	on	on
their	their	their
distribution	distribut	distribution
of	of	of
opioid	opioid	opioid
products	product	product
.	.	.

McCaskill	mccaskil	McCaskill
also	also	also
requested	request	requested
for	for	for
information	inform	information
on	on	on
compensation	compens	compensation
provided	provid	provided
that	that	that
is	is	is
in	in	in
any	ani	any
way	way	way
derived	deriv	derived
from	from	from
revenue	revenu	revenue
or	or	or
profitability	profit	profitability
targets	target	target
for	for	for
sales	sale	sale
of	of	of
opioid	opioid	opioid
products	product	product
.	.	.

We	we	We
appreciate	appreci	appreciate
Senator	senat	Senator
McCaskill	mccaskil	McCaskill
s	s	s
inquiry	inquiri	inquiry
and	and	and
look	look	look
forward	forward	forward
to	to	to
thoughtfully	thought	thoughtfully
answering	answer	answering
her	her	her
questions	question	question
,	,	,
a	a	a
McKesson	mckesson	McKesson
spokeswoman	spokeswoman	spokeswoman
said	said	said
in	in	in
an	an	an
email	email	email
,	,	,
adding	ad	adding
that	that	that
there	there	there
was	was	wa
no	no	no
link	link	link
between	between	between
the	the	the
sale	sale	sale
of	of	of
controlled	control	controlled
substances	substanc	substance
and	and	and
incentive	incent	incentive
compensation	compens	compensation
for	for	for
the	the	the
company	compani	company
s	s	s
executives	execut	executive
.	.	.

AmerisourceBergen	amerisourcebergen	AmerisourceBergen
said	said	said
it	it	it
would	would	would
respond	respond	respond
to	to	to
the	the	the
letter	letter	letter
from	from	from
the	the	the
Senator	senat	Senator
,	,	,
adding	ad	adding
it	it	it
provides	provid	provides
daily	daili	daily
reports	report	report
to	to	to
the	the	the
regulators	regul	regulator
about	about	about
the	the	the
quantity	quantiti	quantity
,	,	,
type	type	type
and	and	and
receiving	receiv	receiving
pharmacy	pharmaci	pharmacy
of	of	of
every	everi	every
single	singl	single
order	order	order
of	of	of
controlled	control	controlled
substances	substanc	substance
it	it	it
distributes	distribut	distributes
.	.	.

Endo	endo	Endo
said	said	said
it	it	it
received	receiv	received
the	the	the
letter	letter	letter
and	and	and
would	would	would
provide	provid	provide
the	the	the
Senator	senat	Senator
with	with	with
the	the	the
requested	request	requested
information	inform	information
.	.	.

Allergan	allergan	Allergan
said	said	said
it	it	it
is	is	is
working	work	working
with	with	with
the	the	the
Senator	senat	Senator
s	s	s
office	offic	office
to	to	to
provide	provid	provide
the	the	the
requested	request	requested
information	inform	information
.	.	.

The	the	The
company	compani	company
also	also	also
said	said	said
its	it	it
two	two	two
branded	brand	branded
opioid	opioid	opioid
products	product	product
Norco	norco	Norco
and	and	and
Kadian	kadian	Kadian
account	account	account
for	for	for
0	0	0
.	.	.
1	1	1
percent	percent	percent
or	or	or
less	less	le
of	of	of
all	all	all
opioids	opioid	opioids
prescribed	prescrib	prescribed
in	in	in
the	the	the
United	unit	United
States	state	States
.	.	.

Israel	israel	Israel
-based	-base	-based
Teva	teva	Teva
in	in	in
an	an	an
email	email	email
said	said	said
it	it	it
is	is	is
committed	commit	committed
to	to	to
the	the	the
appropriate	appropri	appropriate
use	use	use
of	of	of
opioids	opioid	opioids
and	and	and
responsible	respons	responsible
pain	pain	pain
management	manag	management
.	.	.

Mallinckrodt	mallinckrodt	Mallinckrodt
confirmed	confirm	confirmed
receipt	receipt	receipt
of	of	of
Senator	senat	Senator
McCaskill	mccaskil	McCaskill
s	s	s
request	request	request
for	for	for
information	inform	information
,	,	,
adding	ad	adding
it	it	it
has	has	ha
previously	previous	previously
met	met	met
with	with	with
and	and	and
provided	provid	provided
information	inform	information
to	to	to
her	her	her
staff	staff	staff
and	and	and
would	would	would
continue	continu	continue
working	work	working
with	with	with
her	her	her
office	offic	office
.	.	.

The	the	The
company	compani	company
noted	note	noted
it	it	it
manufactures	manufactur	manufacture
only	onli	only
generic	generic	generic
and	and	and
non	non	non
-promoted	-promot	-promoted
branded	brand	branded
opioids	opioid	opioids
.	.	.

Cardinal	cardin	Cardinal
Health	health	Health
declined	declin	declined
to	to	to
comment	comment	comment
.	.	.

