Token	Stem	Lemma
WINSTON	winston	WINSTON
-SALEM	-salem	-SALEM
N	n	N
C	c	C
Reuters	reuter	Reuters
A	a	A
federal	feder	federal
judge	judg	judge
upheld	upheld	upheld
a	a	a
North	north	North
Carolina	carolina	Carolina
law	law	law
on	on	on
Monday	monday	Monday
that	that	that
requires	requir	requires
voters	voter	voter
to	to	to
show	show	show
certain	certain	certain
forms	form	form
of	of	of
photo	photo	photo
identification	identif	identification
at	at	at
the	the	the
polls	poll	poll
in	in	in
a	a	a
key	key	key
victory	victori	victory
for	for	for
Republicans	republican	Republicans
in	in	in
a	a	a
presidential	presidenti	presidential
election	elect	election
year	year	year
who	who	who
say	say	say
the	the	the
law	law	law
is	is	is
needed	need	needed
to	to	to
prevent	prevent	prevent
fraud	fraud	fraud
The	the	The
case	case	case
tested	test	tested
a	a	a
central	central	central
piece	piec	piece
of	of	of
broad	broad	broad
voting	vote	voting
restrictions	restrict	restriction
passed	pass	passed
after	after	after
the	the	the
U	u	U
S	s	S
Supreme	suprem	Supreme
Court	court	Court
ruled	rule	ruled
in	in	in
2013	2013	2013
that	that	that
North	north	North
Carolina	carolina	Carolina
and	and	and
other	other	other
states	state	state
with	with	with
a	a	a
history	histori	history
of	of	of
discrimination	discrimin	discrimination
no	no	no
longer	longer	longer
needed	need	needed
federal	feder	federal
approval	approv	approval
for	for	for
voting	vote	voting
law	law	law
changes	chang	change
affecting	affect	affecting
minorities	minor	minority
In	in	In
siding	side	siding
with	with	with
Republican	republican	Republican
Governor	governor	Governor
Pat	pat	Pat
McCrory	mccrori	McCrory
and	and	and
other	other	other
state	state	state
officials	offici	official
in	in	in
dismissing	dismiss	dismissing
challenges	challeng	challenge
to	to	to
the	the	the
law	law	law
U	u	U
S	s	S
District	district	District
Judge	judg	Judge
Thomas	thoma	Thomas
Schroeder	schroeder	Schroeder
in	in	in
Winston	winston	Winston
-Salem	-salem	-Salem
wrote	wrote	wrote
in	in	in
a	a	a
485	485	485
-page	-page	-page
ruling	rule	ruling
that	that	that
North	north	North
Carolina	carolina	Carolina
has	has	ha
provided	provid	provided
legitimate	legitim	legitimate
state	state	state
interests	interest	interest
for	for	for
its	it	it
voter	voter	voter
-ID	-id	-ID
requirement	requir	requirement
and	and	and
electoral	elector	electoral
system	system	system
In	in	In
sum	sum	sum
plaintiffs	plaintiff	plaintiff
have	have	have
failed	fail	failed
to	to	to
show	show	show
that	that	that
any	ani	any
North	north	North
Carolinian	carolinian	Carolinian
who	who	who
wishes	wish	wish
to	to	to
vote	vote	vote
faces	face	face
anything	anyth	anything
other	other	other
than	than	than
the	the	the
usual	usual	usual
burdens	burden	burden
of	of	of
voting	vote	voting
Schroeder	schroeder	Schroeder
wrote	wrote	wrote
The	the	The
National	nation	National
Association	associ	Association
for	for	for
the	the	the
Advancement	advanc	Advancement
of	of	of
Colored	color	Colored
People	peopl	People
and	and	and
individual	individu	individual
voters	voter	voter
backed	back	backed
by	by	by
the	the	the
U	u	U
S	s	S
Justice	justic	Justice
Department	depart	Department
had	had	had
argued	argu	argued
that	that	that
the	the	the
law	law	law
disproportionately	disproportion	disproportionately
burdened	burden	burdened
African	african	African
-Americans	-american	-Americans
and	and	and
Hispanics	hispan	Hispanics
who	who	who
are	are	are
more	more	more
likely	like	likely
than	than	than
whites	white	white
to	to	to
lack	lack	lack
the	the	the
acceptable	accept	acceptable
forms	form	form
of	of	of
identification	identif	identification
Democrats	democrat	Democrats
argue	argu	argue
voter	voter	voter
ID	id	ID
laws	law	law
passed	pass	passed
by	by	by
Republican	republican	Republican
-led	-led	-led
state	state	state
legislatures	legislatur	legislature
target	target	target
voters	voter	voter
who	who	who
typically	typic	typically
support	support	support
the	the	the
Democratic	democrat	Democratic
party	parti	party
Proponents	propon	Proponents
of	of	of
the	the	the
measures	measur	measure
say	say	say
they	they	they
are	are	are
intended	intend	intended
to	to	to
prevent	prevent	prevent
voter	voter	voter
fraud	fraud	fraud
The	the	The
trial	trial	trial
in	in	in
Winston	winston	Winston
-Salem	-salem	-Salem
was	was	wa
one	one	one
of	of	of
a	a	a
number	number	number
of	of	of
closely	close	closely
watched	watch	watched
voting	vote	voting
rights	right	right
battles	battl	battle
across	across	across
the	the	the
country	countri	country
playing	play	playing
out	out	out
as	as	a
Democrats	democrat	Democrats
and	and	and
Republicans	republican	Republicans
fight	fight	fight
for	for	for
the	the	the
White	white	White
House	hous	House
in	in	in
November	novemb	November
Governor	governor	Governor
McCrory	mccrori	McCrory
locked	lock	locked
in	in	in
a	a	a
tough	tough	tough
race	race	race
for	for	for
re	re	re
-election	-elect	-election
this	this	this
year	year	year
said	said	said
in	in	in
a	a	a
statement	statement	statement
This	this	This
ruling	rule	ruling
further	further	further
affirms	affirm	affirms
that	that	that
requiring	requir	requiring
a	a	a
photo	photo	photo
ID	id	ID
in	in	in
order	order	order
to	to	to
vote	vote	vote
is	is	is
not	not	not
only	onli	only
common	common	common
-sense	-sens	-sense
it	it	it
s	s	s
constitutional	constitut	constitutional
The	the	The
North	north	North
Carolina	carolina	Carolina
law	law	law
requires	requir	requires
voters	voter	voter
to	to	to
show	show	show
approved	approv	approved
credentials	credenti	credential
such	such	such
as	as	a
a	a	a
driver	driver	driver
s	s	s
license	licens	license
or	or	or
passport	passport	passport
before	befor	before
casting	cast	casting
a	a	a
ballot	ballot	ballot
Voters	voter	Voters
who	who	who
cite	cite	cite
a	a	a
reasonable	reason	reasonable
impediment	impedi	impediment
to	to	to
obtaining	obtain	obtaining
such	such	such
identification	identif	identification
are	are	are
allowed	allow	allowed
to	to	to
cast	cast	cast
a	a	a
provisional	provision	provisional
ballot	ballot	ballot
Schroeder	schroeder	Schroeder
also	also	also
upheld	upheld	upheld
provisions	provis	provision
that	that	that
eliminated	elimin	eliminated
a	a	a
week	week	week
of	of	of
early	earli	early
voting	vote	voting
same	same	same
-day	-day	-day
registration	registr	registration
and	and	and
prohibited	prohibit	prohibited
the	the	the
counting	count	counting
of	of	of
out	out	out
-of	-of	-of
-precinct	-precinct	-precinct
ballots	ballot	ballot
Schroeder	schroeder	Schroeder
said	said	said
that	that	that
the	the	the
plaintiffs	plaintiff	plaintiff
did	did	did
not	not	not
establish	establish	establish
that	that	that
blacks	black	black
or	or	or
Hispanics	hispan	Hispanics
had	had	had
less	less	le
opportunity	opportun	opportunity
than	than	than
others	other	others
to	to	to
participate	particip	participate
in	in	in
the	the	the
electoral	elector	electoral
process	process	process
and	and	and
pointed	point	pointed
out	out	out
that	that	that
North	north	North
Carolina	carolina	Carolina
joins	join	join
only	onli	only
South	south	South
Carolina	carolina	Carolina
in	in	in
extending	extend	extending
voters	voter	voter
the	the	the
reasonable	reason	reasonable
impediment	impedi	impediment
accommodation	accommod	accommodation
Opponents	oppon	Opponents
of	of	of
the	the	the
law	law	law
said	said	said
they	they	they
would	would	would
pursue	pursu	pursue
an	an	an
appeal	appeal	appeal
William	william	William
Barber	barber	Barber
president	presid	president
of	of	of
the	the	the
North	north	North
Carolina	carolina	Carolina
State	state	State
Conference	confer	Conference
of	of	of
the	the	the
NAACP	naacp	NAACP
called	call	called
the	the	the
restrictive	restrict	restrictive
provisions	provis	provision
in	in	in
the	the	the
law	law	law
an	an	an
affront	affront	affront
to	to	to
democracy	democraci	democracy
and	and	and
vowed	vow	vowed
to	to	to
continue	continu	continue
the	the	the
fight	fight	fight
against	against	against
regressive	regress	regressive
and	and	and
discriminatory	discriminatori	discriminatory
voter	voter	voter
suppression	suppress	suppression
tactics	tactic	tactic
