Reuters	reuter	Reuters
-	-	-
A	a	A
U	u	U
.	.	.
S	s	S
.	.	.
appeals	appeal	appeal
court	court	court
on	on	on
Friday	friday	Friday
said	said	said
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
hotly	hot	hotly
contested	contest	contested
travel	travel	travel
ban	ban	ban
targeting	target	targeting
people	peopl	people
from	from	from
six	six	six
Muslim	muslim	Muslim
-majority	-major	-majority
countries	countri	country
should	should	should
not	not	not
be	be	be
applied	appli	applied
to	to	to
people	peopl	people
with	with	with
strong	strong	strong
U	u	U
.	.	.
S	s	S
.	.	.
ties	tie	tie
.	.	.
The	the	The
9th	9th	9th
U	u	U
.	.	.
S	s	S
.	.	.
Circuit	circuit	Circuit
Court	court	Court
of	of	of
Appeals	appeal	Appeals
,	,	,
which	which	which
covers	cover	cover
several	sever	several
West	west	West
Coast	coast	Coast
states	state	state
,	,	,
also	also	also
said	said	said
its	it	it
ruling	rule	ruling
would	would	would
be	be	be
put	put	put
on	on	on
hold	hold	hold
pending	pend	pending
a	a	a
decision	decis	decision
on	on	on
the	the	the
latest	latest	latest
version	version	version
of	of	of
the	the	the
travel	travel	travel
ban	ban	ban
from	from	from
the	the	the
Trump	trump	Trump
administration	administr	administration
by	by	by
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Supreme	suprem	Supreme
Court	court	Court
.	.	.
Since	sinc	Since
taking	take	taking
office	offic	office
in	in	in
January	januari	January
,	,	,
Trump	trump	Trump
has	has	ha
been	been	been
struggling	struggl	struggling
to	to	to
enact	enact	enact
a	a	a
ban	ban	ban
that	that	that
passes	pass	pass
court	court	court
muster	muster	muster
.	.	.
A	a	A
three	three	three
-judge	-judg	-judge
panel	panel	panel
from	from	from
the	the	the
9th	9th	9th
Circuit	circuit	Circuit
narrowed	narrow	narrowed
a	a	a
previous	previous	previous
injunction	injunct	injunction
from	from	from
a	a	a
lower	lower	lower
federal	feder	federal
court	court	court
to	to	to
those	those	those
people	peopl	people
with	with	with
a	a	a
credible	credibl	credible
bona	bona	bona
fide	fide	fide
relationship	relationship	relationship
with	with	with
the	the	the
United	unit	United
States	state	States
.	.	.
It	it	It
also	also	also
said	said	said
that	that	that
while	while	while
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
president	presid	president
has	has	ha
broad	broad	broad
powers	power	power
to	to	to
regulate	regul	regulate
the	the	the
entry	entri	entry
of	of	of
immigrants	immigr	immigrant
into	into	into
the	the	the
United	unit	United
States	state	States
,	,	,
those	those	those
powers	power	power
are	are	are
not	not	not
without	without	without
limits	limit	limit
.	.	.
We	we	We
conclude	conclud	conclude
that	that	that
the	the	the
President	presid	President
s	s	s
issuance	issuanc	issuance
of	of	of
the	the	the
Proclamation	proclam	Proclamation
once	onc	once
again	again	again
exceeds	exceed	exceeds
the	the	the
scope	scope	scope
of	of	of
his	his	his
delegated	deleg	delegated
authority	author	authority
,	,	,
the	the	the
panel	panel	panel
said	said	said
.	.	.
The	the	The
ban	ban	ban
targets	target	target
people	peopl	people
from	from	from
Chad	chad	Chad
,	,	,
Iran	iran	Iran
,	,	,
Libya	libya	Libya
,	,	,
Somalia	somalia	Somalia
,	,	,
Syria	syria	Syria
and	and	and
Yemen	yemen	Yemen
seeking	seek	seeking
to	to	to
enter	enter	enter
the	the	the
United	unit	United
States	state	States
.	.	.
Trump	trump	Trump
,	,	,
a	a	a
Republican	republican	Republican
,	,	,
has	has	ha
said	said	said
the	the	the
travel	travel	travel
ban	ban	ban
is	is	is
needed	need	needed
to	to	to
protect	protect	protect
the	the	the
United	unit	United
States	state	States
from	from	from
terrorism	terror	terrorism
.	.	.
The	the	The
state	state	state
of	of	of
Hawaii	hawaii	Hawaii
,	,	,
however	howev	however
,	,	,
challenged	challeng	challenged
it	it	it
in	in	in
court	court	court
,	,	,
and	and	and
a	a	a
Honolulu	honolulu	Honolulu
federal	feder	federal
judge	judg	judge
said	said	said
it	it	it
exceeded	exceed	exceeded
Trump	trump	Trump
s	s	s
powers	power	power
under	under	under
immigration	immigr	immigration
law	law	law
.	.	.
Trump	trump	Trump
s	s	s
ban	ban	ban
also	also	also
covers	cover	cover
people	peopl	people
from	from	from
North	north	North
Korea	korea	Korea
and	and	and
certain	certain	certain
government	govern	government
officials	offici	official
from	from	from
Venezuela	venezuela	Venezuela
,	,	,
but	but	but
the	the	the
lower	lower	lower
courts	court	court
had	had	had
already	alreadi	already
allowed	allow	allowed
those	those	those
provisions	provis	provision
to	to	to
go	go	go
into	into	into
effect	effect	effect
.	.	.
The	the	The
same	same	same
three	three	three
-judge	-judg	-judge
9th	9th	9th
Circuit	circuit	Circuit
panel	panel	panel
,	,	,
which	which	which
limited	limit	limited
a	a	a
previous	previous	previous
version	version	version
of	of	of
Trump	trump	Trump
s	s	s
ban	ban	ban
,	,	,
heard	heard	heard
arguments	argument	argument
earlier	earlier	earlier
this	this	this
month	month	month
.	.	.
Trump	trump	Trump
issued	issu	issued
his	his	his
first	first	first
travel	travel	travel
ban	ban	ban
targeting	target	targeting
several	sever	several
Muslim	muslim	Muslim
-majority	-major	-majority
countries	countri	country
in	in	in
January	januari	January
,	,	,
which	which	which
caused	caus	caused
chaos	chao	chaos
at	at	at
airports	airport	airport
and	and	and
mass	mass	mass
protests	protest	protest
.	.	.
He	he	He
issued	issu	issued
a	a	a
revised	revis	revised
one	one	one
in	in	in
March	march	March
after	after	after
the	the	the
first	first	first
was	was	wa
blocked	block	blocked
by	by	by
federal	feder	federal
courts	court	court
.	.	.
That	that	That
expired	expir	expired
in	in	in
September	septemb	September
after	after	after
a	a	a
court	court	court
fight	fight	fight
and	and	and
was	was	wa
replaced	replac	replaced
with	with	with
the	the	the
current	current	current
version	version	version
.	.	.
The	the	The
ban	ban	ban
has	has	ha
some	some	some
exceptions	except	exception
.	.	.
Certain	certain	Certain
people	peopl	people
from	from	from
each	each	each
targeted	target	targeted
country	countri	country
can	can	can
still	still	still
apply	appli	apply
for	for	for
a	a	a
visa	visa	visa
for	for	for
tourism	tourism	tourism
,	,	,
business	busi	business
or	or	or
education	educ	education
purposes	purpos	purpose
,	,	,
and	and	and
applicants	applic	applicant
can	can	can
ask	ask	ask
for	for	for
an	an	an
individual	individu	individual
waiver	waiver	waiver
.	.	.
We	we	We
are	are	are
pleased	pleas	pleased
that	that	that
the	the	the
Supreme	suprem	Supreme
Court	court	Court
has	has	ha
already	alreadi	already
allowed	allow	allowed
the	the	the
government	govern	government
to	to	to
implement	implement	implement
the	the	the
proclamation	proclam	proclamation
and	and	and
keep	keep	keep
all	all	all
Americans	american	Americans
safe	safe	safe
while	while	while
this	this	this
matter	matter	matter
is	is	is
litigated	litig	litigated
.	.	.
We	we	We
continue	continu	continue
to	to	to
believe	believ	believe
that	that	that
the	the	the
order	order	order
should	should	should
be	be	be
allowed	allow	allowed
to	to	to
take	take	take
effect	effect	effect
in	in	in
its	it	it
entirety	entireti	entirety
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
Justice	justic	Justice
Department	depart	Department
spokeswoman	spokeswoman	spokeswoman
Lauren	lauren	Lauren
Ehrsam	ehrsam	Ehrsam
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
