WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Carter	carter	Carter
Page	page	Page
,	,	,
a	a	a
former	former	former
foreign	foreign	foreign
policy	polici	policy
adviser	advis	adviser
to	to	to
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
,	,	,
testified	testifi	testified
to	to	to
U	u	U
.	.	.
S	s	S
.	.	.
lawmakers	lawmak	lawmaker
that	that	that
he	he	he
met	met	met
with	with	with
a	a	a
Russian	russian	Russian
deputy	deputi	deputy
prime	prime	prime
minister	minist	minister
on	on	on
two	two	two
trips	trip	trip
to	to	to
Moscow	moscow	Moscow
in	in	in
2016	2016	2016
and	and	and
consulted	consult	consulted
with	with	with
senior	senior	senior
Trump	trump	Trump
campaign	campaign	campaign
staff	staff	staff
about	about	about
one	one	one
visit	visit	visit
.	.	.
In	in	In
testimony	testimoni	testimony
made	made	made
public	public	public
on	on	on
Monday	monday	Monday
,	,	,
Page	page	Page
initially	initi	initially
said	said	said
he	he	he
did	did	did
not	not	not
meet	meet	meet
with	with	with
any	ani	any
senior	senior	senior
Russian	russian	Russian
officials	offici	official
during	dure	during
a	a	a
trip	trip	trip
in	in	in
July	juli	July
2016	2016	2016
but	but	but
later	later	later
said	said	said
he	he	he
briefly	briefli	briefly
greeted	greet	greeted
Russian	russian	Russian
deputy	deputi	deputy
prime	prime	prime
minister	minist	minister
Arkady	arkadi	Arkady
Dvorkovich	dvorkovich	Dvorkovich
,	,	,
and	and	and
saw	saw	saw
him	him	him
again	again	again
at	at	at
a	a	a
dinner	dinner	dinner
in	in	in
December	decemb	December
2016	2016	2016
.	.	.
When	when	When
asked	ask	asked
if	if	if
he	he	he
had	had	had
a	a	a
private	privat	private
meeting	meet	meeting
with	with	with
Dvorkovich	dvorkovich	Dvorkovich
on	on	on
that	that	that
second	second	second
trip	trip	trip
,	,	,
Page	page	Page
replied	repli	replied
We	we	We
did	did	did
-	-	-
he	he	he
stopped	stop	stopped
by	by	by
a	a	a
dinner	dinner	dinner
I	i	I
went	went	went
to	to	to
in	in	in
December	decemb	December
with	with	with
people	peopl	people
from	from	from
the	the	the
university	univers	university
.	.	.
Page	page	Page
also	also	also
said	said	said
he	he	he
let	let	let
senior	senior	senior
members	member	member
of	of	of
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
staff	staff	staff
know	know	know
of	of	of
his	his	his
trip	trip	trip
in	in	in
July	juli	July
2016	2016	2016
,	,	,
including	includ	including
then	then	then
-Republican	-republican	-Republican
Senator	senat	Senator
Jeff	jeff	Jeff
Sessions	session	Sessions
,	,	,
who	who	who
is	is	is
now	now	now
U	u	U
.	.	.
S	s	S
.	.	.
attorney	attorney	attorney
general	general	general
,	,	,
as	as	a
well	well	well
as	as	a
senior	senior	senior
Trump	trump	Trump
aides	aid	aide
Hope	hope	Hope
Hicks	hick	Hicks
and	and	and
Corey	corey	Corey
Lewandowski	lewandowski	Lewandowski
.	.	.
Page	page	Page
said	said	said
he	he	he
reported	report	reported
back	back	back
to	to	to
other	other	other
campaign	campaign	campaign
officials	offici	official
about	about	about
the	the	the
July	juli	July
2016	2016	2016
trip	trip	trip
,	,	,
saying	say	saying
in	in	in
one	one	one
email	email	email
that	that	that
he	he	he
had	had	had
received	receiv	received
incredible	incred	incredible
insights	insight	insight
and	and	and
outreach	outreach	outreach
.	.	.
He	he	He
has	has	ha
for	for	for
months	month	month
said	said	said
the	the	the
trip	trip	trip
was	was	wa
made	made	made
as	as	a
a	a	a
private	privat	private
citizen	citizen	citizen
,	,	,
not	not	not
as	as	a
part	part	part
of	of	of
his	his	his
role	role	role
with	with	with
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
.	.	.
Page	page	Page
was	was	wa
interviewed	interview	interviewed
for	for	for
seven	seven	seven
hours	hour	hour
last	last	last
Thursday	thursday	Thursday
by	by	by
members	member	member
of	of	of
the	the	the
House	hous	House
of	of	of
Representatives	repres	Representatives
Intelligence	intellig	Intelligence
committee	committe	committee
,	,	,
which	which	which
is	is	is
probing	probe	probing
Russian	russian	Russian
interference	interfer	interference
in	in	in
the	the	the
2016	2016	2016
U	u	U
.	.	.
S	s	S
.	.	.
presidential	presidenti	presidential
election	elect	election
and	and	and
possible	possibl	possible
collusion	collus	collusion
by	by	by
Trump	trump	Trump
campaign	campaign	campaign
officials	offici	official
.	.	.
Special	special	Special
prosecutor	prosecutor	prosecutor
Robert	robert	Robert
Mueller	mueller	Mueller
is	is	is
leading	lead	leading
a	a	a
criminal	crimin	criminal
investigation	investig	investigation
into	into	into
the	the	the
same	same	same
issues	issu	issue
and	and	and
last	last	last
week	week	week
charged	charg	charged
two	two	two
former	former	former
Trump	trump	Trump
campaign	campaign	campaign
advisers	advis	adviser
,	,	,
Paul	paul	Paul
Manafort	manafort	Manafort
and	and	and
Rick	rick	Rick
Gates	gate	Gates
,	,	,
with	with	with
money	money	money
laundering	launder	laundering
and	and	and
other	other	other
crimes	crime	crime
.	.	.
Page	page	Page
,	,	,
a	a	a
former	former	former
Merrill	merril	Merrill
Lynch	lynch	Lynch
investment	invest	investment
banker	banker	banker
in	in	in
Moscow	moscow	Moscow
,	,	,
has	has	ha
attracted	attract	attracted
the	the	the
scrutiny	scrutini	scrutiny
of	of	of
investigators	investig	investigator
for	for	for
his	his	his
numerous	numer	numerous
contacts	contact	contact
with	with	with
Russia	russia	Russia
.	.	.
His	his	His
trip	trip	trip
to	to	to
Moscow	moscow	Moscow
in	in	in
July	juli	July
2016	2016	2016
came	came	came
after	after	after
he	he	he
joined	join	joined
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
and	and	and
he	he	he
used	use	used
it	it	it
to	to	to
deliver	deliv	deliver
a	a	a
pro	pro	pro
-Russia	-russia	-Russia
speech	speech	speech
at	at	at
a	a	a
university	univers	university
.	.	.
But	but	But
Page	page	Page
,	,	,
who	who	who
declined	declin	declined
to	to	to
have	have	have
an	an	an
attorney	attorney	attorney
present	present	present
during	dure	during
the	the	the
testimony	testimoni	testimony
to	to	to
the	the	the
House	hous	House
committee	committe	committee
,	,	,
said	said	said
his	his	his
trips	trip	trip
to	to	to
Russia	russia	Russia
were	were	were
benign	benign	benign
and	and	and
blasted	blast	blasted
the	the	the
congressional	congression	congressional
investigations	investig	investigation
as	as	a
a	a	a
waste	wast	waste
of	of	of
time	time	time
and	and	and
money	money	money
.	.	.
Adam	adam	Adam
Schiff	schiff	Schiff
,	,	,
the	the	the
top	top	top
Democrat	democrat	Democrat
on	on	on
the	the	the
House	hous	House
s	s	s
Intelligence	intellig	Intelligence
committee	committe	committee
,	,	,
said	said	said
Page	page	Page
s	s	s
testimony	testimoni	testimony
showed	show	showed
that	that	that
his	his	his
denials	denial	denial
of	of	of
formal	formal	formal
meetings	meet	meeting
with	with	with
senior	senior	senior
Russian	russian	Russian
officials	offici	official
were	were	were
inaccurate	inaccur	inaccurate
.	.	.
Perhaps	perhap	Perhaps
most	most	most
important	import	important
,	,	,
Page	page	Page
after	after	after
being	be	being
presented	present	presented
with	with	with
an	an	an
email	email	email
he	he	he
sent	sent	sent
to	to	to
his	his	his
campaign	campaign	campaign
supervisors	supervisor	supervisor
,	,	,
and	and	and
which	which	which
he	he	he
did	did	did
not	not	not
disclose	disclos	disclose
to	to	to
the	the	the
Committee	committe	Committee
prior	prior	prior
to	to	to
the	the	the
interview	interview	interview
and	and	and
despite	despit	despite
a	a	a
subpoena	subpoena	subpoena
from	from	from
the	the	the
Committee	committe	Committee
detailed	detail	detailed
his	his	his
meetings	meet	meeting
with	with	with
Russian	russian	Russian
government	govern	government
officials	offici	official
and	and	and
others	other	others
,	,	,
and	and	and
said	said	said
that	that	that
they	they	they
provided	provid	provided
him	him	him
with	with	with
insights	insight	insight
and	and	and
outreach	outreach	outreach
that	that	that
he	he	he
was	was	wa
interested	interest	interested
in	in	in
sharing	share	sharing
with	with	with
the	the	the
campaign	campaign	campaign
,	,	,
Schiff	schiff	Schiff
said	said	said
.	.	.
In	in	In
his	his	his
testimony	testimoni	testimony
,	,	,
Page	page	Page
said	said	said
he	he	he
has	has	ha
been	been	been
interviewed	interview	interviewed
by	by	by
the	the	the
Federal	feder	Federal
Bureau	bureau	Bureau
of	of	of
Investigation	investig	Investigation
about	about	about
Russia	russia	Russia
and	and	and
the	the	the
election	elect	election
four	four	four
or	or	or
five	five	five
times	time	time
this	this	this
year	year	year
.	.	.
When	when	When
asked	ask	asked
if	if	if
he	he	he
had	had	had
been	been	been
contacted	contact	contacted
by	by	by
Mueller	mueller	Mueller
,	,	,
he	he	he
said	said	said
he	he	he
would	would	would
rather	rather	rather
not	not	not
discuss	discuss	discus
it	it	it
.	.	.
