WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Energy	energi	Energy
Department	depart	Department
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
it	it	it
will	will	will
not	not	not
comply	compli	comply
with	with	with
a	a	a
request	request	request
from	from	from
President	presid	President
-elect	-elect	-elect
Donald	donald	Donald
Trump	trump	Trump
s	s	s
Energy	energi	Energy
Department	depart	Department
transition	transit	transition
team	team	team
for	for	for
the	the	the
names	name	name
of	of	of
people	peopl	people
who	who	who
have	have	have
worked	work	worked
on	on	on
climate	climat	climate
change	chang	change
and	and	and
the	the	the
professional	profession	professional
society	societi	society
memberships	membership	membership
of	of	of
lab	lab	lab
workers	worker	worker
.	.	.

The	the	The
Energy	energi	Energy
Department	depart	Department
s	s	s
response	respons	response
could	could	could
signal	signal	signal
a	a	a
rocky	rocki	rocky
transition	transit	transition
for	for	for
the	the	the
president	presid	president
-elect	-elect	-elect
s	s	s
energy	energi	energy
team	team	team
and	and	and
potential	potenti	potential
friction	friction	friction
between	between	between
the	the	the
new	new	new
leadership	leadership	leadership
and	and	and
the	the	the
staffers	staffer	staffer
who	who	who
remain	remain	remain
in	in	in
place	place	place
.	.	.

The	the	The
memo	memo	memo
sent	sent	sent
to	to	to
the	the	the
Energy	energi	Energy
Department	depart	Department
on	on	on
Tuesday	tuesday	Tuesday
and	and	and
reviewed	review	reviewed
by	by	by
Reuters	reuter	Reuters
last	last	last
week	week	week
contains	contain	contains
74	74	74
questions	question	question
,	,	,
including	includ	including
a	a	a
request	request	request
for	for	for
a	a	a
list	list	list
of	of	of
all	all	all
department	depart	department
employees	employe	employee
and	and	and
contractors	contractor	contractor
who	who	who
attended	attend	attended
the	the	the
annual	annual	annual
global	global	global
climate	climat	climate
talks	talk	talk
hosted	host	hosted
by	by	by
the	the	the
United	unit	United
Nations	nation	Nations
within	within	within
the	the	the
last	last	last
five	five	five
years	year	year
.	.	.

Energy	energi	Energy
Department	depart	Department
spokesman	spokesman	spokesman
Eben	eben	Eben
Burnham	burnham	Burnham
-Snyder	-snyder	-Snyder
said	said	said
Tuesday	tuesday	Tuesday
the	the	the
department	depart	department
will	will	will
not	not	not
comply	compli	comply
.	.	.

Our	our	Our
career	career	career
workforce	workforc	workforce
,	,	,
including	includ	including
our	our	our
contractors	contractor	contractor
and	and	and
employees	employe	employee
at	at	at
our	our	our
labs	lab	lab
,	,	,
comprise	compris	comprise
the	the	the
backbone	backbon	backbone
of	of	of
the	the	the
Energy	energi	Energy
Department	depart	Department
and	and	and
the	the	the
important	import	important
work	work	work
our	our	our
department	depart	department
does	doe	doe
to	to	to
benefit	benefit	benefit
the	the	the
American	american	American
people	peopl	people
,	,	,
Burnham	burnham	Burnham
-Snyder	-snyder	-Snyder
said	said	said
.	.	.

We	we	We
are	are	are
going	go	going
to	to	to
respect	respect	respect
the	the	the
professional	profession	professional
and	and	and
scientific	scientif	scientific
integrity	integr	integrity
and	and	and
independence	independ	independence
of	of	of
our	our	our
employees	employe	employee
at	at	at
our	our	our
labs	lab	lab
and	and	and
across	across	across
our	our	our
department	depart	department
,	,	,
he	he	he
added	ad	added
.	.	.

We	we	We
will	will	will
be	be	be
forthcoming	forthcom	forthcoming
with	with	with
all	all	all
publicly	public	publicly
available	avail	available
information	inform	information
with	with	with
the	the	the
transition	transit	transition
team	team	team
.	.	.

We	we	We
will	will	will
not	not	not
be	be	be
providing	provid	providing
any	ani	any
individual	individu	individual
names	name	name
to	to	to
the	the	the
transition	transit	transition
team	team	team
.	.	.
He	he	He
added	ad	added
that	that	that
the	the	the
request	request	request
left	left	left
many	mani	many
in	in	in
our	our	our
workforce	workforc	workforce
unsettled	unsettl	unsettled
.	.	.
Andrew	andrew	Andrew
Rosenberg	rosenberg	Rosenberg
,	,	,
an	an	an
official	offici	official
at	at	at
the	the	the
Union	union	Union
of	of	of
Concerned	concern	Concerned
Scientists	scientist	Scientists
,	,	,
said	said	said
the	the	the
Energy	energi	Energy
Department	depart	Department
made	made	made
the	the	the
right	right	right
choice	choic	choice
in	in	in
refusing	refus	refusing
this	this	this
absurd	absurd	absurd
and	and	and
dangerous	danger	dangerous
request	request	request
.	.	.

Federal	feder	Federal
agencies	agenc	agency
need	need	need
the	the	the
best	best	best
available	avail	available
science	scienc	science
to	to	to
respond	respond	respond
to	to	to
the	the	the
growing	grow	growing
risk	risk	risk
of	of	of
climate	climat	climate
change	chang	change
.	.	.
Reuters	reuter	Reuters
reported	report	reported
late	late	late
Monday	monday	Monday
that	that	that
former	former	former
Texas	texa	Texas
Governor	governor	Governor
Rick	rick	Rick
Perry	perri	Perry
is	is	is
expected	expect	expected
to	to	to
be	be	be
named	name	named
by	by	by
Trump	trump	Trump
to	to	to
run	run	run
the	the	the
Energy	energi	Energy
Department	depart	Department
.	.	.

The	the	The
agency	agenc	agency
employs	employ	employ
more	more	more
than	than	than
90	90	90
,	,	,
000	000	000
people	peopl	people
working	work	working
on	on	on
nuclear	nuclear	nuclear
weapons	weapon	weapon
maintenance	mainten	maintenance
and	and	and
research	research	research
labs	lab	lab
,	,	,
nuclear	nuclear	nuclear
energy	energi	energy
,	,	,
advanced	advanc	advanced
renewable	renew	renewable
energy	energi	energy
,	,	,
batteries	batteri	battery
and	and	and
climate	climat	climate
science	scienc	science
.	.	.

The	the	The
memo	memo	memo
sought	sought	sought
a	a	a
list	list	list
of	of	of
all	all	all
department	depart	department
employees	employe	employee
or	or	or
contractors	contractor	contractor
who	who	who
have	have	have
attended	attend	attended
any	ani	any
meetings	meet	meeting
on	on	on
the	the	the
social	social	social
cost	cost	cost
of	of	of
carbon	carbon	carbon
,	,	,
a	a	a
measurement	measur	measurement
that	that	that
federal	feder	federal
agencies	agenc	agency
use	use	use
to	to	to
weigh	weigh	weigh
the	the	the
costs	cost	cost
and	and	and
benefits	benefit	benefit
of	of	of
new	new	new
energy	energi	energy
and	and	and
environmental	environment	environmental
regulations	regul	regulation
.	.	.

It	it	It
also	also	also
asked	ask	asked
for	for	for
all	all	all
publications	public	publication
written	written	written
by	by	by
employees	employe	employee
at	at	at
the	the	the
department	depart	department
s	s	s
17	17	17
national	nation	national
laboratories	laboratori	laboratory
for	for	for
the	the	the
past	past	past
three	three	three
years	year	year
.	.	.

Trump	trump	Trump
transition	transit	transition
officials	offici	official
declined	declin	declined
to	to	to
comment	comment	comment
on	on	on
the	the	the
memo	memo	memo
.	.	.

This	this	This
feels	feel	feel
like	like	like
the	the	the
first	first	first
draft	draft	draft
of	of	of
an	an	an
eventual	eventu	eventual
political	polit	political
enemies	enemi	enemy
list	list	list
,	,	,
a	a	a
Department	depart	Department
of	of	of
Energy	energi	Energy
employee	employe	employee
,	,	,
who	who	who
asked	ask	asked
not	not	not
to	to	to
be	be	be
identified	identifi	identified
because	becaus	because
he	he	he
feared	fear	feared
a	a	a
reprisal	repris	reprisal
by	by	by
the	the	the
Trump	trump	Trump
transition	transit	transition
team	team	team
,	,	,
had	had	had
told	told	told
Reuters	reuter	Reuters
.	.	.

Josh	josh	Josh
Earnest	earnest	Earnest
,	,	,
a	a	a
White	white	White
House	hous	House
spokesman	spokesman	spokesman
,	,	,
said	said	said
in	in	in
a	a	a
news	news	news
briefing	brief	briefing
on	on	on
Tuesday	tuesday	Tuesday
that	that	that
the	the	the
queries	queri	query
could	could	could
have	have	have
been	been	been
an	an	an
attempt	attempt	attempt
to	to	to
target	target	target
civil	civil	civil
servants	servant	servant
,	,	,
including	includ	including
scientists	scientist	scientist
and	and	and
lawyers	lawyer	lawyer
and	and	and
other	other	other
experts	expert	expert
who	who	who
are	are	are
critical	critic	critical
to	to	to
the	the	the
success	success	success
of	of	of
the	the	the
federal	feder	federal
government	govern	government
s	s	s
ability	abil	ability
to	to	to
make	make	make
policy	polici	policy
.	.	.
By	by	By
design	design	design
,	,	,
their	their	their
work	work	work
transcends	transcend	transcends
the	the	the
term	term	term
of	of	of
any	ani	any
one	one	one
president	presid	president
,	,	,
Earnest	earnest	Earnest
said	said	said
.	.	.

Trump	trump	Trump
,	,	,
a	a	a
Republican	republican	Republican
,	,	,
said	said	said
during	dure	during
his	his	his
election	elect	election
campaign	campaign	campaign
that	that	that
climate	climat	climate
change	chang	change
was	was	wa
a	a	a
hoax	hoax	hoax
perpetrated	perpetr	perpetrated
by	by	by
China	china	China
to	to	to
damage	damag	damage
U	u	U
.	.	.
S	s	S
.	.	.
manufacturing	manufactur	manufacturing
.	.	.

He	he	He
said	said	said
he	he	he
would	would	would
rip	rip	rip
up	up	up
last	last	last
year	year	year
s	s	s
landmark	landmark	landmark
global	global	global
climate	climat	climate
deal	deal	deal
struck	struck	struck
in	in	in
Paris	pari	Paris
that	that	that
was	was	wa
signed	sign	signed
by	by	by
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
.	.	.

Since	sinc	Since
winning	win	winning
the	the	the
Nov	nov	Nov
.	.	.

8	8	8
election	elect	election
,	,	,
however	howev	however
,	,	,
Trump	trump	Trump
has	has	ha
said	said	said
he	he	he
will	will	will
keep	keep	keep
an	an	an
open	open	open
mind	mind	mind
about	about	about
the	the	the
Paris	pari	Paris
deal	deal	deal
.	.	.

He	he	He
also	also	also
met	met	met
with	with	with
former	former	former
Vice	vice	Vice
President	presid	President
Al	al	Al
Gore	gore	Gore
,	,	,
a	a	a
strong	strong	strong
advocate	advoc	advocate
for	for	for
action	action	action
on	on	on
climate	climat	climate
change	chang	change
.	.	.

After	after	After
that	that	that
meeting	meet	meeting
,	,	,
he	he	he
picked	pick	picked
Oklahoma	oklahoma	Oklahoma
Attorney	attorney	Attorney
General	general	General
Scott	scott	Scott
Pruitt	pruitt	Pruitt
,	,	,
a	a	a
climate	climat	climate
change	chang	change
skeptic	skeptic	skeptic
,	,	,
to	to	to
head	head	head
the	the	the
Environmental	environment	Environmental
Protection	protect	Protection
Agency	agenc	Agency
.	.	.

