Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
U	u	U
S	s	S
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
has	has	ha
accepted	accept	accepted
an	an	an
invitation	invit	invitation
by	by	by
Congress	congress	Congress
to	to	to
deliver	deliv	deliver
a	a	a
State	state	State
of	of	of
the	the	the
Union	union	Union
address	address	address
on	on	on
Jan	jan	Jan
30	30	30
White	white	White
House	hous	House
spokeswoman	spokeswoman	spokeswoman
Sarah	sarah	Sarah
Sanders	sander	Sanders
told	told	told
reporters	report	reporter
on	on	on
Thursday	thursday	Thursday
U	u	U
S	s	S
House	hous	House
of	of	of
Representatives	repres	Representatives
Speaker	speaker	Speaker
Paul	paul	Paul
Ryan	ryan	Ryan
extended	extend	extended
the	the	the
invitation	invit	invitation
to	to	to
Trump	trump	Trump
earlier	earlier	earlier
on	on	on
Thursday	thursday	Thursday
to	to	to
make	make	make
the	the	the
address	address	address
to	to	to
Congress	congress	Congress
The	the	The
speech	speech	speech
typically	typic	typically
given	given	given
every	everi	every
year	year	year
of	of	of
a	a	a
president	presid	president
s	s	s
term	term	term
except	except	except
the	the	the
first	first	first
reports	report	report
on	on	on
the	the	the
current	current	current
condition	condit	condition
of	of	of
the	the	the
United	unit	United
States	state	States
and	and	and
allows	allow	allows
the	the	the
leader	leader	leader
to	to	to
outline	outlin	outline
legislative	legisl	legislative
and	and	and
other	other	other
priorities	prioriti	priority
This	this	This
story	stori	story
corrects	correct	corrects
date	date	date
of	of	of
address	address	address
in	in	in
1st	1st	1st
paragraph	paragraph	paragraph
to	to	to
Jan	jan	Jan
30	30	30
not	not	not
Jan	jan	Jan
20	20	20
