WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
Republicans	republican	Republicans
in	in	in
Congress	congress	Congress
are	are	are
grappling	grappl	grappling
with	with	with
a	a	a
thorny	thorni	thorny
question	question	question
about	about	about
corporate	corpor	corporate
taxes	tax	tax
as	as	a
they	they	they
work	work	work
to	to	to
reconcile	reconcil	reconcile
competing	compet	competing
tax	tax	tax
bills	bill	bill
from	from	from
the	the	the
Senate	senat	Senate
and	and	and
House	hous	House
of	of	of
Representatives	repres	Representatives
into	into	into
a	a	a
unified	unifi	unified
measure	measur	measure
that	that	that
they	they	they
hope	hope	hope
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
will	will	will
sign	sign	sign
into	into	into
law	law	law
before	befor	before
the	the	the
end	end	end
of	of	of
the	the	the
year	year	year
.	.	.
The	the	The
Senate	senat	Senate
bill	bill	bill
that	that	that
squeaked	squeak	squeaked
through	through	through
on	on	on
a	a	a
51	51	51
-49	-49	-49
vote	vote	vote
last	last	last
week	week	week
jettisoned	jettison	jettisoned
a	a	a
long	long	long
-held	-held	-held
Republican	republican	Republican
goal	goal	goal
of	of	of
repealing	repeal	repealing
the	the	the
corporate	corpor	corporate
alternative	altern	alternative
minimum	minimum	minimum
tax	tax	tax
AMT	amt	AMT
to	to	to
help	help	help
pay	pay	pay
for	for	for
last	last	last
-minute	-minut	-minute
deals	deal	deal
that	that	that
secured	secur	secured
the	the	the
Republican	republican	Republican
votes	vote	vote
for	for	for
passage	passag	passage
.	.	.
That	that	That
puts	put	put
Senate	senat	Senate
Republicans	republican	Republicans
on	on	on
a	a	a
collision	collis	collision
course	cours	course
with	with	with
Republicans	republican	Republicans
in	in	in
the	the	the
House	hous	House
of	of	of
Representatives	repres	Representatives
,	,	,
whose	whose	whose
own	own	own
tax	tax	tax
bill	bill	bill
repeals	repeal	repeal
the	the	the
corporate	corpor	corporate
AMT	amt	AMT
and	and	and
who	who	who
are	are	are
already	alreadi	already
calling	call	calling
for	for	for
the	the	the
tax	tax	tax
to	to	to
be	be	be
eliminated	elimin	eliminated
in	in	in
final	final	final
legislation	legisl	legislation
.	.	.
House	hous	House
and	and	and
Senate	senat	Senate
Republicans	republican	Republicans
also	also	also
face	face	face
potential	potenti	potential
sticking	stick	sticking
points	point	point
over	over	over
how	how	how
their	their	their
bills	bill	bill
treat	treat	treat
so	so	so
-called	-call	-called
pass	pass	pas
-through	-through	-through
enterprises	enterpris	enterprise
,	,	,
top	top	top
earners	earner	earner
,	,	,
the	the	the
estate	estat	estate
tax	tax	tax
on	on	on
inheritances	inherit	inheritance
and	and	and
international	intern	international
tax	tax	tax
policy	polici	policy
for	for	for
corporations	corpor	corporation
.	.	.
But	but	But
the	the	the
corporate	corpor	corporate
AMT	amt	AMT
could	could	could
be	be	be
the	the	the
biggest	biggest	biggest
challenge	challeng	challenge
,	,	,
because	becaus	because
removing	remov	removing
it	it	it
could	could	could
require	requir	require
lawmakers	lawmak	lawmaker
to	to	to
cover	cover	cover
a	a	a
40	40	40
billion	billion	billion
revenue	revenu	revenue
loss	loss	loss
over	over	over
a	a	a
decade	decad	decade
,	,	,
possibly	possibl	possibly
by	by	by
scaling	scale	scaling
back	back	back
their	their	their
plan	plan	plan
to	to	to
cut	cut	cut
the	the	the
corporate	corpor	corporate
income	incom	income
tax	tax	tax
rate	rate	rate
to	to	to
20	20	20
percent	percent	percent
from	from	from
35	35	35
percent	percent	percent
.	.	.
The	the	The
20	20	20
percent	percent	percent
corporate	corpor	corporate
AMT	amt	AMT
is	is	is
an	an	an
alternative	altern	alternative
to	to	to
the	the	the
regular	regular	regular
corporate	corpor	corporate
income	incom	income
tax	tax	tax
in	in	in
computing	comput	computing
taxes	tax	tax
owed	owe	owed
.	.	.
It	it	It
is	is	is
designed	design	designed
to	to	to
limit	limit	limit
the	the	the
ability	abil	ability
of	of	of
corporations	corpor	corporation
to	to	to
reduce	reduc	reduce
their	their	their
tax	tax	tax
bills	bill	bill
through	through	through
various	various	various
deductions	deduct	deduction
and	and	and
credits	credit	credit
,	,	,
such	such	such
as	as	a
a	a	a
credit	credit	credit
for	for	for
research	research	research
and	and	and
development	develop	development
that	that	that
is	is	is
especially	especi	especially
popular	popular	popular
with	with	with
Silicon	silicon	Silicon
Valley	valley	Valley
technology	technolog	technology
companies	compani	company
.	.	.
Corporations	corpor	Corporations
must	must	must
compute	comput	compute
taxes	tax	tax
using	use	using
both	both	both
methods	method	method
and	and	and
then	then	then
pay	pay	pay
whichever	whichev	whichever
rate	rate	rate
is	is	is
higher	higher	higher
.	.	.
With	with	With
the	the	the
top	top	top
corporate	corpor	corporate
rate	rate	rate
now	now	now
at	at	at
35	35	35
percent	percent	percent
,	,	,
few	few	few
wind	wind	wind
up	up	up
paying	pay	paying
the	the	the
AMT	amt	AMT
.	.	.
Because	becaus	Because
both	both	both
the	the	the
House	hous	House
and	and	and
the	the	the
Senate	senat	Senate
bills	bill	bill
would	would	would
reduce	reduc	reduce
the	the	the
corporate	corpor	corporate
tax	tax	tax
rate	rate	rate
to	to	to
20	20	20
percent	percent	percent
,	,	,
the	the	the
same	same	same
as	as	a
the	the	the
corporate	corpor	corporate
AMT	amt	AMT
,	,	,
there	there	there
is	is	is
concern	concern	concern
that	that	that
corporations	corpor	corporation
would	would	would
not	not	not
be	be	be
able	abl	able
to	to	to
use	use	use
the	the	the
R	r	R
D	d	D
credit	credit	credit
.	.	.
I	i	I
think	think	think
that	that	that
has	has	ha
to	to	to
be	be	be
eliminated	elimin	eliminated
,	,	,
House	hous	House
Republican	republican	Republican
leader	leader	leader
Kevin	kevin	Kevin
McCarthy	mccarthi	McCarthy
of	of	of
California	california	California
said	said	said
of	of	of
the	the	the
corporate	corpor	corporate
AMT	amt	AMT
in	in	in
a	a	a
CNBC	cnbc	CNBC
interview	interview	interview
on	on	on
Monday	monday	Monday
.	.	.
The	the	The
House	hous	House
voted	vote	voted
222	222	222
-192	-192	-192
on	on	on
Monday	monday	Monday
to	to	to
go	go	go
to	to	to
conference	confer	conference
with	with	with
the	the	the
Senate	senat	Senate
on	on	on
tax	tax	tax
legislation	legisl	legislation
,	,	,
setting	set	setting
up	up	up
formal	formal	formal
negotiations	negoti	negotiation
that	that	that
could	could	could
take	take	take
weeks	week	week
to	to	to
complete	complet	complete
.	.	.
A	a	A
similar	similar	similar
Senate	senat	Senate
vote	vote	vote
could	could	could
come	come	come
later	later	later
this	this	this
week	week	week
.	.	.
The	the	The
decision	decis	decision
to	to	to
retain	retain	retain
the	the	the
corporate	corpor	corporate
AMT	amt	AMT
in	in	in
the	the	the
Senate	senat	Senate
bill	bill	bill
helped	help	helped
keep	keep	keep
the	the	the
legislation	legisl	legislation
s	s	s
overall	overal	overall
revenue	revenu	revenue
loss	loss	loss
within	within	within
an	an	an
agreed	agre	agreed
-upon	-upon	-upon
limit	limit	limit
of	of	of
1	1	1
.	.	.
5	5	5
trillion	trillion	trillion
.	.	.
There	there	There
would	would	would
need	need	need
to	to	to
be	be	be
some	some	some
sort	sort	sort
of	of	of
alternative	altern	alternative
to	to	to
raise	rais	raise
that	that	that
revenue	revenu	revenue
and	and	and
there	there	there
isn	isn	isn
t	t	t
a	a	a
lot	lot	lot
of	of	of
latitude	latitud	latitude
to	to	to
make	make	make
further	further	further
trades	trade	trade
,	,	,
said	said	said
Jared	jare	Jared
Walczak	walczak	Walczak
,	,	,
senior	senior	senior
policy	polici	policy
analyst	analyst	analyst
at	at	at
the	the	the
nonpartisan	nonpartisan	nonpartisan
Tax	tax	Tax
Foundation	foundat	Foundation
,	,	,
a	a	a
Washington	washington	Washington
think	think	think
tank	tank	tank
.	.	.
Senator	senat	Senator
John	john	John
Cornyn	cornyn	Cornyn
,	,	,
the	the	the
No	no	No
.	.	.
2	2	2
Republican	republican	Republican
in	in	in
the	the	the
Senate	senat	Senate
called	call	called
that	that	that
the	the	the
64	64	64
,	,	,
000	000	000
question	question	question
.	.	.
The	the	The
money	money	money
s	s	s
got	got	got
to	to	to
come	come	come
from	from	from
somewhere	somewher	somewhere
,	,	,
Cornyn	cornyn	Cornyn
said	said	said
.	.	.
That	that	That
s	s	s
one	one	one
of	of	of
the	the	the
things	thing	thing
we	we	we
ll	ll	ll
have	have	have
to	to	to
explore	explor	explore
if	if	if
House	hous	House
Republicans	republican	Republicans
want	want	want
to	to	to
make	make	make
some	some	some
changes	chang	change
.	.	.
Trump	trump	Trump
has	has	ha
already	alreadi	already
signaled	signal	signaled
flexibility	flexibl	flexibility
on	on	on
the	the	the
corporate	corpor	corporate
tax	tax	tax
rate	rate	rate
,	,	,
saying	say	saying
on	on	on
Saturday	saturday	Saturday
that	that	that
it	it	it
could	could	could
end	end	end
up	up	up
at	at	at
22	22	22
percent	percent	percent
rather	rather	rather
than	than	than
20	20	20
percent	percent	percent
in	in	in
both	both	both
bills	bill	bill
.	.	.
His	his	His
comments	comment	comment
could	could	could
help	help	help
justify	justifi	justify
a	a	a
bump	bump	bump
up	up	up
in	in	in
corporate	corpor	corporate
taxes	tax	tax
to	to	to
cover	cover	cover
the	the	the
cost	cost	cost
of	of	of
eliminating	elimin	eliminating
the	the	the
corporate	corpor	corporate
AMT	amt	AMT
.	.	.
But	but	But
Republicans	republican	Republicans
worry	worri	worry
that	that	that
increasing	increas	increasing
the	the	the
corporate	corpor	corporate
income	incom	income
tax	tax	tax
rate	rate	rate
above	abov	above
20	20	20
percent	percent	percent
could	could	could
make	make	make
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
economy	economi	economy
less	less	le
attractive	attract	attractive
in	in	in
a	a	a
global	global	global
marketplace	marketplac	marketplace
where	where	where
national	nation	national
tax	tax	tax
rates	rate	rate
have	have	have
fallen	fallen	fallen
.	.	.
I	i	I
would	would	would
hope	hope	hope
that	that	that
we	we	we
would	would	would
not	not	not
change	chang	change
the	the	the
corporate	corpor	corporate
rate	rate	rate
,	,	,
Cornyn	cornyn	Cornyn
said	said	said
.	.	.
I	i	I
hope	hope	hope
we	we	we
don	don	don
t	t	t
undermine	undermin	undermine
our	our	our
own	own	own
message	messag	message
.	.	.
