Reuters	reuter	Reuters
-	-	-
Republicans	republican	Republicans
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Senate	senat	Senate
were	were	were
dealt	dealt	dealt
another	anoth	another
blow	blow	blow
in	in	in
their	their	their
effort	effort	effort
to	to	to
repeal	repeal	repeal
Obamacare	obamacar	Obamacare
on	on	on
Friday	friday	Friday
when	when	when
the	the	the
keeper	keeper	keeper
of	of	of
the	the	the
Senate	senat	Senate
s	s	s
rules	rule	rule
said	said	said
certain	certain	certain
provisions	provis	provision
in	in	in
their	their	their
healthcare	healthcar	healthcare
bill	bill	bill
,	,	,
such	such	such
as	as	a
defunding	defund	defunding
Planned	plan	Planned
Parenthood	parenthood	Parenthood
,	,	,
could	could	could
not	not	not
be	be	be
included	includ	included
.	.	.

The	the	The
Senate	senat	Senate
parliamentarian	parliamentarian	parliamentarian
determined	determin	determined
some	some	some
provisions	provis	provision
in	in	in
the	the	the
Better	better	Better
Care	care	Care
Reconciliation	reconcili	Reconciliation
Act	act	Act
violate	violat	violate
the	the	the
Byrd	byrd	Byrd
Rule	rule	Rule
that	that	that
requires	requir	requires
backers	backer	backer
to	to	to
be	be	be
able	abl	able
to	to	to
muster	muster	muster
60	60	60
votes	vote	vote
,	,	,
according	accord	according
to	to	to
a	a	a
memo	memo	memo
posted	post	posted
on	on	on
the	the	the
Senate	senat	Senate
Committee	committe	Committee
on	on	on
the	the	the
Budget	budget	Budget
website	websit	website
.	.	.

Republicans	republican	Republicans
,	,	,
who	who	who
control	control	control
the	the	the
Senate	senat	Senate
with	with	with
a	a	a
slim	slim	slim
52	52	52
-seat	-seat	-seat
majority	major	majority
,	,	,
are	are	are
unlikely	unlik	unlikely
to	to	to
be	be	be
able	abl	able
to	to	to
round	round	round
up	up	up
that	that	that
many	mani	many
votes	vote	vote
for	for	for
key	key	key
provisions	provis	provision
in	in	in
the	the	the
bill	bill	bill
to	to	to
repeal	repeal	repeal
former	former	former
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
s	s	s
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
known	known	known
as	as	a
Obamacare	obamacar	Obamacare
.	.	.

Affected	affect	Affected
would	would	would
be	be	be
the	the	the
provision	provis	provision
to	to	to
defund	defund	defund
Planned	plan	Planned
Parenthood	parenthood	Parenthood
,	,	,
two	two	two
provisions	provis	provision
to	to	to
prevent	prevent	prevent
certain	certain	certain
tax	tax	tax
credits	credit	credit
from	from	from
being	be	being
used	use	used
to	to	to
purchase	purchas	purchase
health	health	health
insurance	insur	insurance
that	that	that
covers	cover	cover
abortion	abort	abortion
,	,	,
and	and	and
a	a	a
provision	provis	provision
stating	state	stating
that	that	that
beginning	begin	beginning
in	in	in
2020	2020	2020
states	state	state
no	no	no
longer	longer	longer
have	have	have
to	to	to
cover	cover	cover
essential	essenti	essential
health	health	health
benefits	benefit	benefit
in	in	in
their	their	their
Medicaid	medicaid	Medicaid
alternative	altern	alternative
benefit	benefit	benefit
plans	plan	plan
.	.	.

Some	some	Some
provisions	provis	provision
were	were	were
not	not	not
subject	subject	subject
to	to	to
the	the	the
Byrd	byrd	Byrd
Rule	rule	Rule
,	,	,
according	accord	according
to	to	to
the	the	the
parliamentarian	parliamentarian	parliamentarian
,	,	,
including	includ	including
a	a	a
provision	provis	provision
allowing	allow	allowing
states	state	state
the	the	the
option	option	option
to	to	to
impose	impos	impose
work	work	work
requirements	requir	requirement
on	on	on
Medicaid	medicaid	Medicaid
enrollees	enrolle	enrollee
who	who	who
are	are	are
not	not	not
disabled	disabl	disabled
,	,	,
elderly	elder	elderly
or	or	or
pregnant	pregnant	pregnant
,	,	,
and	and	and
a	a	a
proposal	propos	proposal
to	to	to
repeal	repeal	repeal
cost	cost	cost
-sharing	-share	-sharing
subsidies	subsidi	subsidy
.	.	.

Other	other	Other
provisions	provis	provision
were	were	were
still	still	still
under	under	under
review	review	review
,	,	,
including	includ	including
a	a	a
proposal	propos	proposal
to	to	to
allow	allow	allow
insurers	insur	insurer
to	to	to
charge	charg	charge
older	older	older
Americans	american	Americans
more	more	more
than	than	than
younger	younger	younger
people	peopl	people
,	,	,
a	a	a
provision	provis	provision
to	to	to
allow	allow	allow
small	small	small
businesses	busi	business
to	to	to
establish	establish	establish
association	associ	association
health	health	health
plans	plan	plan
that	that	that
could	could	could
be	be	be
sold	sold	sold
across	across	across
state	state	state
lines	line	line
and	and	and
the	the	the
option	option	option
for	for	for
states	state	state
to	to	to
receive	receiv	receive
Medicaid	medicaid	Medicaid
block	block	block
grant	grant	grant
lump	lump	lump
sums	sum	sum
instead	instead	instead
of	of	of
per	per	per
capita	capita	caput
cap	cap	cap
payments	payment	payment
.	.	.

Senate	senat	Senate
Majority	major	Majority
Leader	leader	Leader
Mitch	mitch	Mitch
McConnell	mcconnel	McConnell
is	is	is
seeking	seek	seeking
to	to	to
use	use	use
procedural	procedur	procedural
rules	rule	rule
that	that	that
would	would	would
allow	allow	allow
Republicans	republican	Republicans
to	to	to
pass	pass	pas
a	a	a
healthcare	healthcar	healthcare
bill	bill	bill
with	with	with
a	a	a
simple	simpl	simple
majority	major	majority
in	in	in
the	the	the
.	.	.

