Token	Stem	Lemma
DHAKA	dhaka	DHAKA
KUTUPALONG	kutupalong	KUTUPALONG
Bangladesh	bangladesh	Bangladesh
Reuters	reuter	Reuters
How	how	How
do	do	do
you	you	you
feed	feed	feed
and	and	and
shelter	shelter	shelter
nearly	near	nearly
half	half	half
a	a	a
million	million	million
traumatized	traumat	traumatized
people	peopl	people
who	who	who
have	have	have
made	made	made
their	their	their
way	way	way
over	over	over
the	the	the
course	cours	course
of	of	of
just	just	just
one	one	one
month	month	month
to	to	to
a	a	a
spit	spit	spit
of	of	of
monsoon	monsoon	monsoon
-soaked	-soak	-soaked
land	land	land
where	where	where
300	300	300
000	000	000
refugees	refuge	refugee
are	are	are
already	alreadi	already
living	live	living
in	in	in
squalor	squalor	squalor
That	that	That
is	is	is
the	the	the
challenge	challeng	challenge
for	for	for
aid	aid	aid
workers	worker	worker
scrambling	scrambl	scrambling
to	to	to
help	help	help
the	the	the
Rohingya	rohingya	Rohingya
Muslims	muslim	Muslims
now	now	now
crowded	crowd	crowded
into	into	into
the	the	the
Cox	cox	Cox
s	s	s
Bazar	bazar	Bazar
region	region	region
of	of	of
southern	southern	southern
Bangladesh	bangladesh	Bangladesh
after	after	after
a	a	a
spasm	spasm	spasm
of	of	of
violence	violenc	violence
in	in	in
Myanmar	myanmar	Myanmar
s	s	s
Rakhine	rakhin	Rakhine
state	state	state
sent	sent	sent
them	them	them
fleeing	flee	fleeing
across	across	across
the	the	the
border	border	border
Nothing	noth	Nothing
comparable	compar	comparable
in	in	in
terms	term	term
of	of	of
the	the	the
number	number	number
of	of	of
people	peopl	people
arriving	arriv	arriving
in	in	in
such	such	such
a	a	a
short	short	short
space	space	space
of	of	of
time	time	time
has	has	ha
happened	happen	happened
since	sinc	since
1994	1994	1994
in	in	in
Rwanda	rwanda	Rwanda
said	said	said
Christopher	christoph	Christopher
Lom	lom	Lom
Asia	asia	Asia
-Pacific	-pacif	-Pacific
spokesman	spokesman	spokesman
for	for	for
the	the	the
International	intern	International
Organization	organ	Organization
for	for	for
Migration	migrat	Migration
IOM	iom	IOM
About	about	About
480	480	480
000	000	000
men	men	men
women	women	woman
and	and	and
children	children	child
have	have	have
arrived	arriv	arrived
in	in	in
Cox	cox	Cox
s	s	s
Bazar	bazar	Bazar
since	sinc	since
the	the	the
end	end	end
of	of	of
August	august	August
according	accord	according
to	to	to
United	unit	United
Nations	nation	Nations
estimates	estim	estimate
Most	most	Most
came	came	came
with	with	with
nothing	noth	nothing
more	more	more
than	than	than
the	the	the
clothes	cloth	clothes
they	they	they
wore	wore	wore
Nearly	near	Nearly
200	200	200
of	of	of
the	the	the
women	women	woman
have	have	have
given	given	given
birth	birth	birth
since	sinc	since
they	they	they
arrived	arriv	arrived
and	and	and
another	anoth	another
20	20	20
000	000	000
are	are	are
pregnant	pregnant	pregnant
Meeting	meet	Meeting
the	the	the
needs	need	need
of	of	of
such	such	such
a	a	a
vast	vast	vast
number	number	number
indefinitely	indefinit	indefinitely
because	becaus	because
there	there	there
is	is	is
nowhere	nowher	nowhere
else	els	else
for	for	for
them	them	them
to	to	to
go	go	go
in	in	in
one	one	one
of	of	of
the	the	the
poorest	poorest	poorest
regions	region	region
of	of	of
a	a	a
poor	poor	poor
country	countri	country
is	is	is
a	a	a
logistical	logist	logistical
nightmare	nightmar	nightmare
for	for	for
the	the	the
Bangladesh	bangladesh	Bangladesh
government	govern	government
U	u	U
N	n	N
agencies	agenc	agency
and	and	and
aid	aid	aid
organizations	organ	organization
There	there	There
was	was	wa
a	a	a
taste	tast	taste
of	of	of
what	what	what
was	was	wa
to	to	to
come	come	come
in	in	in
October	octob	October
and	and	and
November	novemb	November
last	last	last
year	year	year
when	when	when
a	a	a
smaller	smaller	smaller
outbreak	outbreak	outbreak
of	of	of
violence	violenc	violence
brought	brought	brought
and	and	and
influx	influx	influx
of	of	of
80	80	80
000	000	000
Rohingya	rohingya	Rohingya
That	that	That
prompted	prompt	prompted
improvements	improv	improvement
in	in	in
infrastructure	infrastructur	infrastructure
and	and	and
coordination	coordin	coordination
in	in	in
Cox	cox	Cox
s	s	s
Bazar	bazar	Bazar
said	said	said
the	the	the
United	unit	United
Nations	nation	Nations
local	local	local
chief	chief	chief
coordinator	coordin	coordinator
Robert	robert	Robert
Watkins	watkin	Watkins
It	it	It
was	was	wa
working	work	working
extremely	extrem	extremely
well	well	well
he	he	he
said	said	said
And	and	And
then	then	then
we	we	we
got	got	got
this	this	this
wave	wave	wave
of	of	of
humanity	human	humanity
and	and	and
we	we	we
were	were	were
overwhelmed	overwhelm	overwhelmed
U	u	U
N	n	N
High	high	High
Commissioner	commission	Commissioner
for	for	for
Refugees	refuge	Refugees
Filippo	filippo	Filippo
Grandi	grandi	Grandi
said	said	said
after	after	after
a	a	a
visit	visit	visit
to	to	to
Cox	cox	Cox
s	s	s
Bazar	bazar	Bazar
this	this	this
week	week	week
that	that	that
the	the	the
most	most	most
urgent	urgent	urgent
needs	need	need
were	were	were
shelter	shelter	shelter
clean	clean	clean
water	water	water
and	and	and
sanitation	sanit	sanitation
Really	realli	Really
the	the	the
first	first	first
order	order	order
of	of	of
business	busi	business
the	the	the
first	first	first
challenge	challeng	challenge
is	is	is
to	to	to
get	get	get
people	peopl	people
out	out	out
of	of	of
the	the	the
mud	mud	mud
and	and	and
the	the	the
despair	despair	despair
in	in	in
which	which	which
they	they	they
are	are	are
finding	find	finding
themselves	themselv	themselves
into	into	into
a	a	a
place	place	place
where	where	where
organized	organ	organized
relief	relief	relief
can	can	can
be	be	be
provided	provid	provided
he	he	he
told	told	told
a	a	a
news	news	news
conference	confer	conference
in	in	in
Geneva	geneva	Geneva
The	the	The
combination	combin	combination
of	of	of
limited	limit	limited
health	health	health
facilities	facil	facility
poor	poor	poor
sanitary	sanitari	sanitary
and	and	and
hygiene	hygien	hygiene
conditions	condit	condition
and	and	and
overcrowded	overcrowd	overcrowded
sites	site	site
is	is	is
a	a	a
recipe	recip	recipe
for	for	for
disaster	disast	disaster
in	in	in
terms	term	term
of	of	of
possible	possibl	possible
epidemics	epidem	epidemic
So	so	So
far	far	far
475	475	475
tonnes	tonn	tonne
of	of	of
aid	aid	aid
have	have	have
arrived	arriv	arrived
at	at	at
Chittagong	chittagong	Chittagong
airport	airport	airport
north	north	north
of	of	of
Cox	cox	Cox
s	s	s
Bazar	bazar	Bazar
much	much	much
of	of	of
it	it	it
from	from	from
Muslim	muslim	Muslim
-majority	-major	-majority
countries	countri	country
shocked	shock	shocked
by	by	by
the	the	the
killings	kill	killing
and	and	and
torching	torch	torching
of	of	of
villages	villag	village
in	in	in
northwestern	northwestern	northwestern
Rakhine	rakhin	Rakhine
which	which	which
U	u	U
N	n	N
officials	offici	official
have	have	have
branded	brand	branded
ethnic	ethnic	ethnic
cleansing	cleans	cleansing
While	while	While
the	the	the
initial	initi	initial
response	respons	response
was	was	wa
chaotic	chaotic	chaotic
say	say	say
aid	aid	aid
experts	expert	expert
due	due	due
to	to	to
the	the	the
sheer	sheer	sheer
volume	volum	volume
of	of	of
people	peopl	people
arriving	arriv	arriving
Bangladesh	bangladesh	Bangladesh
has	has	ha
since	sinc	since
won	won	won
some	some	some
praise	prais	praise
for	for	for
improvements	improv	improvement
in	in	in
organization	organ	organization
At	at	At
a	a	a
Sept	sept	Sept
14	14	14
meeting	meet	meeting
in	in	in
the	the	the
prime	prime	prime
minister	minist	minister
s	s	s
office	offic	office
in	in	in
Dhaka	dhaka	Dhaka
the	the	the
authorities	author	authority
made	made	made
22	22	22
decisions	decis	decision
to	to	to
remove	remov	remove
logistical	logist	logistical
hurdles	hurdl	hurdle
According	accord	According
to	to	to
a	a	a
document	document	document
reviewed	review	reviewed
by	by	by
Reuters	reuter	Reuters
these	these	these
included	includ	included
building	build	building
14	14	14
storage	storag	storage
warehouses	warehous	warehouse
regulating	regul	regulating
aid	aid	aid
distribution	distribut	distribution
protecting	protect	protecting
orphans	orphan	orphan
building	build	building
roads	road	road
and	and	and
power	power	power
infrastructure	infrastructur	infrastructure
and	and	and
setting	set	setting
up	up	up
shelters	shelter	shelter
for	for	for
more	more	more
than	than	than
500	500	500
000	000	000
people	peopl	people
Mohammad	mohammad	Mohammad
Shah	shah	Shah
Kamal	kamal	Kamal
Bangladesh	bangladesh	Bangladesh
s	s	s
secretary	secretari	secretary
of	of	of
disaster	disast	disaster
management	manag	management
and	and	and
relief	relief	relief
and	and	and
the	the	the
main	main	main
coordinator	coordin	coordinator
of	of	of
the	the	the
aid	aid	aid
effort	effort	effort
said	said	said
the	the	the
armed	arm	armed
forces	forc	force
were	were	were
scanning	scan	scanning
shipments	shipment	shipment
of	of	of
aid	aid	aid
and	and	and
transporting	transport	transporting
them	them	them
from	from	from
airports	airport	airport
and	and	and
ports	port	port
to	to	to
Cox	cox	Cox
s	s	s
Bazar	bazar	Bazar
where	where	where
local	local	local
officials	offici	official
take	take	take
charge	charg	charge
of	of	of
distribution	distribut	distribution
I	i	I
think	think	think
everyone	everyon	everyone
has	has	ha
been	been	been
surprised	surpris	surprised
at	at	at
the	the	the
Bangladeshi	bangladeshi	Bangladeshi
government	govern	government
said	said	said
Karim	karim	Karim
Elguindi	elguindi	Elguindi
a	a	a
senior	senior	senior
World	world	World
Food	food	Food
Program	program	Program
official	offici	official
in	in	in
Cox	cox	Cox
s	s	s
Bazar	bazar	Bazar
noting	note	noting
that	that	that
it	it	it
was	was	wa
fast	fast	fast
-tracking	-track	-tracking
everything	everyth	everything
had	had	had
offered	offer	offered
police	polic	police
support	support	support
and	and	and
helped	help	helped
with	with	with
customs	custom	custom
delays	delay	delay
But	but	But
the	the	the
Inter	inter	Inter
-Sector	-sector	-Sector
Coordination	coordin	Coordination
Group	group	Group
which	which	which
is	is	is
leading	lead	leading
the	the	the
humanitarian	humanitarian	humanitarian
response	respons	response
to	to	to
the	the	the
influx	influx	influx
of	of	of
Rohingya	rohingya	Rohingya
said	said	said
in	in	in
a	a	a
recent	recent	recent
update	updat	update
that	that	that
basic	basic	basic
coordination	coordin	coordination
was	was	wa
still	still	still
lacking	lack	lacking
because	becaus	because
staff	staff	staff
and	and	and
agencies	agenc	agency
