ISTANBUL	istanbul	ISTANBUL
Reuters	reuter	Reuters
-	-	-
Turkey	turkey	Turkey
s	s	s
President	presid	President
Tayyip	tayyip	Tayyip
Erdogan	erdogan	Erdogan
will	will	will
travel	travel	travel
next	next	next
week	week	week
to	to	to
Qatar	qatar	Qatar
,	,	,
which	which	which
Ankara	ankara	Ankara
has	has	ha
supported	support	supported
in	in	in
its	it	it
dispute	disput	dispute
with	with	with
powerful	power	powerful
Gulf	gulf	Gulf
Arab	arab	Arab
neighbors	neighbor	neighbor
,	,	,
presidential	presidenti	presidential
sources	sourc	source
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
.	.	.

They	they	They
said	said	said
Erdogan	erdogan	Erdogan
would	would	would
visit	visit	visit
Doha	doha	Doha
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
following	follow	following
trips	trip	trip
to	to	to
Russia	russia	Russia
and	and	and
Kuwait	kuwait	Kuwait
.	.	.

Turkey	turkey	Turkey
has	has	ha
backed	back	backed
Qatar	qatar	Qatar
since	sinc	since
Saudi	saudi	Saudi
Arabia	arabia	Arabia
,	,	,
Egypt	egypt	Egypt
,	,	,
the	the	the
United	unit	United
Arab	arab	Arab
Emirates	emir	Emirates
and	and	and
Bahrain	bahrain	Bahrain
,	,	,
cut	cut	cut
economic	econom	economic
and	and	and
diplomatic	diplomat	diplomatic
ties	tie	tie
in	in	in
July	juli	July
,	,	,
accusing	accus	accusing
Doha	doha	Doha
of	of	of
supporting	support	supporting
terrorism	terror	terrorism
,	,	,
a	a	a
charge	charg	charge
it	it	it
denies	deni	denies
.	.	.

Turkey	turkey	Turkey
has	has	ha
increased	increas	increased
trade	trade	trade
with	with	with
Qatar	qatar	Qatar
since	sinc	since
the	the	the
start	start	start
of	of	of
the	the	the
embargo	embargo	embargo
and	and	and
the	the	the
two	two	two
countries	countri	country
have	have	have
held	held	held
joint	joint	joint
military	militari	military
exercises	exercis	exercise
in	in	in
the	the	the
Gulf	gulf	Gulf
state	state	state
,	,	,
where	where	where
Ankara	ankara	Ankara
has	has	ha
a	a	a
military	militari	military
base	base	base
.	.	.

It	it	It
has	has	ha
said	said	said
it	it	it
will	will	will
deploy	deploy	deploy
3	3	3
,	,	,
000	000	000
troops	troop	troop
at	at	at
the	the	the
base	base	base
.	.	.

