Token	Stem	Lemma
CAIRO	cairo	CAIRO
Reuters	reuter	Reuters
Egypt	egypt	Egypt
s	s	s
public	public	public
prosecutor	prosecutor	prosecutor
has	has	ha
ordered	order	ordered
the	the	the
detention	detent	detention
of	of	of
29	29	29
people	peopl	people
suspected	suspect	suspected
of	of	of
espionage	espionag	espionage
on	on	on
behalf	behalf	behalf
of	of	of
Turkey	turkey	Turkey
and	and	and
joining	join	joining
a	a	a
terrorist	terrorist	terrorist
organization	organ	organization
state	state	state
news	news	news
agency	agenc	agency
MENA	mena	MENA
reported	report	reported
on	on	on
Wednesday	wednesday	Wednesday
According	accord	According
to	to	to
the	the	the
results	result	result
of	of	of
an	an	an
investigation	investig	investigation
by	by	by
the	the	the
General	general	General
Intelligence	intellig	Intelligence
Services	servic	Services
the	the	the
group	group	group
has	has	ha
been	been	been
recording	record	recording
phone	phone	phone
calls	call	call
and	and	and
passing	pass	passing
information	inform	information
to	to	to
Turkish	turkish	Turkish
intelligence	intellig	intelligence
as	as	a
part	part	part
of	of	of
a	a	a
plan	plan	plan
to	to	to
bring	bring	bring
the	the	the
Muslim	muslim	Muslim
Brotherhood	brotherhood	Brotherhood
back	back	back
to	to	to
power	power	power
in	in	in
Egypt	egypt	Egypt
MENA	mena	MENA
said	said	said
The	the	The
nationalities	nation	nationality
of	of	of
the	the	the
suspects	suspect	suspect
were	were	were
not	not	not
specified	specifi	specified
They	they	They
are	are	are
also	also	also
accused	accus	accused
of	of	of
money	money	money
laundering	launder	laundering
and	and	and
trading	trade	trading
currency	currenc	currency
without	without	without
a	a	a
license	licens	license
Ties	tie	Ties
between	between	between
Ankara	ankara	Ankara
and	and	and
Cairo	cairo	Cairo
have	have	have
been	been	been
strained	strain	strained
since	sinc	since
the	the	the
army	armi	army
ousted	oust	ousted
President	presid	President
Mohamed	moham	Mohamed
Mursi	mursi	Mursi
of	of	of
the	the	the
Brotherhood	brotherhood	Brotherhood
following	follow	following
mass	mass	mass
protests	protest	protest
against	against	against
his	his	his
rule	rule	rule
in	in	in
2013	2013	2013
The	the	The
Muslim	muslim	Muslim
Brotherhood	brotherhood	Brotherhood
has	has	ha
close	close	close
ties	tie	tie
with	with	with
Turkey	turkey	Turkey
s	s	s
ruling	rule	ruling
AK	ak	AK
Party	parti	Party
and	and	and
many	mani	many
of	of	of
its	it	it
members	member	member
have	have	have
fled	fled	fled
to	to	to
Turkey	turkey	Turkey
since	sinc	since
the	the	the
group	group	group
s	s	s
activities	activ	activity
were	were	were
banned	ban	banned
in	in	in
Egypt	egypt	Egypt
Following	follow	Following
Mursi	mursi	Mursi
s	s	s
ouster	ouster	ouster
Egypt	egypt	Egypt
branded	brand	branded
the	the	the
Brotherhood	brotherhood	Brotherhood
the	the	the
world	world	world
s	s	s
oldest	oldest	oldest
Islamist	islamist	Islamist
movement	movement	movement
a	a	a
terrorist	terrorist	terrorist
organisation	organis	organisation
and	and	and
most	most	most
of	of	of
its	it	it
senior	senior	senior
members	member	member
have	have	have
been	been	been
arrested	arrest	arrested
driven	driven	driven
into	into	into
exile	exil	exile
or	or	or
underground	underground	underground
The	the	The
Brotherhood	brotherhood	Brotherhood
says	say	say
it	it	it
is	is	is
a	a	a
peaceful	peac	peaceful
organization	organ	organization
and	and	and
has	has	ha
condemned	condemn	condemned
the	the	the
crackdown	crackdown	crackdown
