WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
Democratic	democrat	Democratic
leader	leader	leader
Nancy	nanci	Nancy
Pelosi	pelosi	Pelosi
said	said	said
on	on	on
Thursday	thursday	Thursday
her	her	her
party	parti	party
would	would	would
not	not	not
support	support	support
a	a	a
short	short	short
-term	-term	-term
funding	fund	funding
bill	bill	bill
being	be	being
brought	brought	brought
up	up	up
for	for	for
a	a	a
vote	vote	vote
later	later	later
in	in	in
the	the	the
day	day	day
because	becaus	because
it	it	it
did	did	did
not	not	not
include	includ	include
any	ani	any
key	key	key
Democratic	democrat	Democratic
priorities	prioriti	priority
.	.	.

Pelosi	pelosi	Pelosi
said	said	said
Democrats	democrat	Democrats
were	were	were
seeking	seek	seeking
funding	fund	funding
for	for	for
fighting	fight	fighting
opioid	opioid	opioid
addiction	addict	addiction
,	,	,
veterans	veteran	veteran
,	,	,
the	the	the
children	children	child
s	s	s
health	health	health
program	program	program
,	,	,
community	communiti	community
health	health	health
centers	center	center
,	,	,
disaster	disast	disaster
funding	fund	funding
and	and	and
a	a	a
solution	solut	solution
for	for	for
young	young	young
undocumented	undocu	undocumented
immigrants	immigr	immigrant
to	to	to
the	the	the
United	unit	United
States	state	States
.	.	.

Her	her	Her
statement	statement	statement
suggested	suggest	suggested
Republicans	republican	Republicans
would	would	would
have	have	have
to	to	to
find	find	find
the	the	the
votes	vote	vote
they	they	they
need	need	need
to	to	to
pass	pass	pas
the	the	the
bill	bill	bill
among	among	among
their	their	their
own	own	own
members	member	member
.	.	.

If	if	If
a	a	a
short	short	short
-term	-term	-term
funding	fund	funding
measure	measur	measure
is	is	is
not	not	not
approved	approv	approved
by	by	by
the	the	the
Republican	republican	Republican
-led	-led	-led
Congress	congress	Congress
and	and	and
signed	sign	signed
by	by	by
Republican	republican	Republican
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
,	,	,
all	all	all
but	but	but
the	the	the
most	most	most
essential	essenti	essential
parts	part	part
of	of	of
the	the	the
federal	feder	federal
government	govern	government
will	will	will
shut	shut	shut
down	down	down
.	.	.

Pelosi	pelosi	Pelosi
told	told	told
a	a	a
news	news	news
briefing	brief	briefing
that	that	that
Democrats	democrat	Democrats
are	are	are
not	not	not
willing	will	willing
to	to	to
shut	shut	shut
government	govern	government
down	down	down
,	,	,
but	but	but
she	she	she
also	also	also
said	said	said
her	her	her
members	member	member
will	will	will
not	not	not
leave	leav	leave
here	here	here
for	for	for
the	the	the
holidays	holiday	holiday
without	without	without
a	a	a
.	.	.
.	.	.
.	.	.

fix	fix	fix
to	to	to
the	the	the
problem	problem	problem
of	of	of
illegal	illeg	illegal
immigrants	immigr	immigrant
who	who	who
arrived	arriv	arrived
in	in	in
the	the	the
United	unit	United
States	state	States
as	as	a
children	children	child
,	,	,
who	who	who
are	are	are
sometimes	sometim	sometimes
referred	refer	referred
to	to	to
as	as	a
Dreamers	dreamer	Dreamers
.	.	.
Pelosi	pelosi	Pelosi
said	said	said
the	the	the
temporary	temporari	temporary
spending	spend	spending
measure	measur	measure
before	befor	before
the	the	the
House	hous	House
on	on	on
Thursday	thursday	Thursday
was	was	wa
a	a	a
waste	wast	waste
of	of	of
time	time	time
.	.	.
It	it	It
has	has	ha
nothing	noth	nothing
about	about	about
the	the	the
opioid	opioid	opioid
epidemic	epidem	epidemic
.	.	.

There	there	There
s	s	s
nothing	noth	nothing
about	about	about
veterans	veteran	veteran
funding	fund	funding
,	,	,
nothing	noth	nothing
about	about	about
CHIP	chip	CHIP
CHIP	chip	CHIP
children	children	child
s	s	s
health	health	health
insurance	insur	insurance
,	,	,
community	communiti	community
health	health	health
centers	center	center
,	,	,
nothing	noth	nothing
about	about	about
,	,	,
well	well	well
,	,	,
the	the	the
DREAM	dream	DREAM
Act	act	Act
,	,	,
among	among	among
other	other	other
things	thing	thing
,	,	,
she	she	she
said	said	said
.	.	.

The	the	The
short	short	short
-term	-term	-term
spending	spend	spending
bill	bill	bill
does	doe	doe
provide	provid	provide
some	some	some
short	short	short
-term	-term	-term
help	help	help
for	for	for
states	state	state
that	that	that
are	are	are
running	run	running
out	out	out
of	of	of
money	money	money
to	to	to
finance	financ	finance
the	the	the
children	children	child
s	s	s
health	health	health
insurance	insur	insurance
program	program	program
for	for	for
lower	lower	lower
-income	-incom	-income
children	children	child
,	,	,
but	but	but
it	it	it
stops	stop	stop
short	short	short
of	of	of
renewing	renew	renewing
the	the	the
program	program	program
,	,	,
which	which	which
Congress	congress	Congress
allowed	allow	allowed
to	to	to
expire	expir	expire
at	at	at
the	the	the
end	end	end
of	of	of
September	septemb	September
.	.	.

Pelosi	pelosi	Pelosi
,	,	,
discussing	discuss	discussing
the	the	the
immigration	immigr	immigration
issue	issu	issue
,	,	,
said	said	said
Democrats	democrat	Democrats
were	were	were
willing	will	willing
to	to	to
accept	accept	accept
new	new	new
funding	fund	funding
for	for	for
border	border	border
security	secur	security
,	,	,
but	but	but
not	not	not
for	for	for
a	a	a
border	border	border
wall	wall	wall
.	.	.

We	we	We
re	re	re
not	not	not
going	go	going
to	to	to
turn	turn	turn
this	this	this
country	countri	country
into	into	into
a	a	a
reign	reign	reign
of	of	of
terror	terror	terror
of	of	of
domestic	domest	domestic
enforcement	enforc	enforcement
and	and	and
have	have	have
the	the	the
Dreamers	dreamer	Dreamers
pay	pay	pay
that	that	that
price	price	price
,	,	,
she	she	she
said	said	said
.	.	.

Republicans	republican	Republicans
have	have	have
a	a	a
majority	major	majority
in	in	in
both	both	both
the	the	the
House	hous	House
and	and	and
Senate	senat	Senate
.	.	.

But	but	But
they	they	they
will	will	will
need	need	need
some	some	some
Democratic	democrat	Democratic
support	support	support
to	to	to
get	get	get
the	the	the
temporary	temporari	temporary
spending	spend	spending
bill	bill	bill
past	past	past
Senate	senat	Senate
procedural	procedur	procedural
hurdles	hurdl	hurdle
that	that	that
require	requir	require
60	60	60
votes	vote	vote
,	,	,
since	sinc	since
there	there	there
are	are	are
only	onli	only
52	52	52
Republicans	republican	Republicans
in	in	in
the	the	the
100	100	100
-member	-member	-member
chamber	chamber	chamber
.	.	.

