WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
A	a	A
selection	select	selection
of	of	of
recent	recent	recent
U	u	U
.	.	.
S	s	S
.	.	.
appeals	appeal	appeal
court	court	court
rulings	rule	ruling
in	in	in
which	which	which
Obama	obama	Obama
judicial	judici	judicial
appointees	appointe	appointee
played	play	played
a	a	a
significant	signific	significant
role	role	role
4th	4th	4th
U	u	U
.	.	.
S	s	S
.	.	.
Circuit	circuit	Circuit
Court	court	Court
of	of	of
Appeals	appeal	Appeals
,	,	,
July	juli	July
29	29	29
A	a	A
three	three	three
-judge	-judg	-judge
panel	panel	panel
featuring	featur	featuring
two	two	two
Obama	obama	Obama
appointees	appointe	appointee
struck	struck	struck
down	down	down
North	north	North
Carolina	carolina	Carolina
s	s	s
voter	voter	voter
identification	identif	identification
law	law	law
on	on	on
a	a	a
3	3	3
-0	-0	-0
vote	vote	vote
,	,	,
saying	say	saying
it	it	it
had	had	had
a	a	a
discriminatory	discriminatori	discriminatory
intent	intent	intent
.	.	.
4th	4th	4th
U	u	U
.	.	.
S	s	S
.	.	.
Circuit	circuit	Circuit
Court	court	Court
of	of	of
Appeals	appeal	Appeals
,	,	,
April	april	April
19	19	19
The	the	The
court	court	court
ruled	rule	ruled
2	2	2
-1	-1	-1
in	in	in
favor	favor	favor
of	of	of
a	a	a
transgender	transgend	transgender
student	student	student
seeking	seek	seeking
to	to	to
use	use	use
a	a	a
boys	boy	boy
restroom	restroom	restroom
,	,	,
with	with	with
two	two	two
Obama	obama	Obama
appointees	appointe	appointee
in	in	in
the	the	the
majority	major	majority
.	.	.
U	u	U
.	.	.
S	s	S
.	.	.
Court	court	Court
of	of	of
Appeals	appeal	Appeals
for	for	for
the	the	the
District	district	District
of	of	of
Columbia	columbia	Columbia
Circuit	circuit	Circuit
,	,	,
June	june	June
14	14	14
On	on	On
a	a	a
2	2	2
-1	-1	-1
vote	vote	vote
,	,	,
with	with	with
an	an	an
Obama	obama	Obama
appointee	appointe	appointee
in	in	in
the	the	the
majority	major	majority
,	,	,
the	the	the
court	court	court
upheld	upheld	upheld
the	the	the
Federal	feder	Federal
Communication	communic	Communication
Commission	commiss	Commission
s	s	s
major	major	major
net	net	net
neutrality	neutral	neutrality
regulation	regul	regulation
.	.	.
2nd	2nd	2nd
U	u	U
.	.	.
S	s	S
.	.	.
Circuit	circuit	Circuit
Court	court	Court
of	of	of
Appeals	appeal	Appeals
,	,	,
Oct	oct	Oct
.	.	.
19	19	19
,	,	,
2015	2015	2015
A	a	A
panel	panel	panel
featuring	featur	featuring
two	two	two
Obama	obama	Obama
appointees	appointe	appointee
and	and	and
one	one	one
judge	judg	judge
appointed	appoint	appointed
by	by	by
Democratic	democrat	Democratic
President	presid	President
Bill	bill	Bill
Clinton	clinton	Clinton
rejected	reject	rejected
challenges	challeng	challenge
to	to	to
gun	gun	gun
regulations	regul	regulation
in	in	in
New	new	New
York	york	York
and	and	and
Connecticut	connecticut	Connecticut
passed	pass	passed
in	in	in
the	the	the
aftermath	aftermath	aftermath
of	of	of
the	the	the
2012	2012	2012
Sandy	sandi	Sandy
Hook	hook	Hook
Elementary	elementari	Elementary
School	school	School
shooting	shoot	shooting
in	in	in
Connecticut	connecticut	Connecticut
.	.	.
The	the	The
Supreme	suprem	Supreme
Court	court	Court
declined	declin	declined
to	to	to
hear	hear	hear
the	the	the
case	case	case
.	.	.
6th	6th	6th
U	u	U
.	.	.
S	s	S
.	.	.
Circuit	circuit	Circuit
Court	court	Court
of	of	of
Appeals	appeal	Appeals
,	,	,
July	juli	July
7	7	7
,	,	,
2015	2015	2015
The	the	The
court	court	court
allowed	allow	allowed
employee	employe	employee
class	class	class
action	action	action
lawsuit	lawsuit	lawsuit
against	against	against
Wal	wal	Wal
-Mart	-mart	-Mart
Stores	store	Stores
Inc	inc	Inc
to	to	to
move	move	move
forward	forward	forward
.	.	.
An	an	An
Obama	obama	Obama
appointee	appointe	appointee
wrote	wrote	wrote
the	the	the
opinion	opinion	opinion
,	,	,
while	while	while
a	a	a
Republican	republican	Republican
appointee	appointe	appointee
partially	partial	partially
dissented	dissent	dissented
.	.	.
The	the	The
Supreme	suprem	Supreme
Court	court	Court
declined	declin	declined
to	to	to
hear	hear	hear
the	the	the
case	case	case
.	.	.
9th	9th	9th
U	u	U
.	.	.
S	s	S
.	.	.
Circuit	circuit	Circuit
Court	court	Court
of	of	of
Appeals	appeal	Appeals
,	,	,
August	august	August
22	22	22
A	a	A
three	three	three
-judge	-judg	-judge
panel	panel	panel
featuring	featur	featuring
one	one	one
Obama	obama	Obama
nominee	nomine	nominee
in	in	in
the	the	the
majority	major	majority
ruled	rule	ruled
2	2	2
-1	-1	-1
in	in	in
favor	favor	favor
of	of	of
the	the	the
right	right	right
of	of	of
employers	employ	employer
to	to	to
bring	bring	bring
class	class	class
claims	claim	claim
against	against	against
employers	employ	employer
in	in	in
a	a	a
case	case	case
involving	involv	involving
Ernst	ernst	Ernst
Young	young	Young
.	.	.
