Reuters	reuter	Reuters
-	-	-
Six	six	Six
U	u	U
.	.	.
S	s	S
.	.	.
Senate	senat	Senate
Democrats	democrat	Democrats
on	on	on
Thursday	thursday	Thursday
stepped	step	stepped
up	up	up
efforts	effort	effort
to	to	to
get	get	get
more	more	more
clarity	clariti	clarity
from	from	from
the	the	the
White	white	White
House	hous	House
and	and	and
chief	chief	chief
of	of	of
the	the	the
Environmental	environment	Environmental
Protection	protect	Protection
Agency	agenc	Agency
on	on	on
Carl	carl	Carl
Icahn	icahn	Icahn
s	s	s
role	role	role
as	as	a
special	special	special
adviser	advis	adviser
on	on	on
regulations	regul	regulation
to	to	to
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
.	.	.
The	the	The
lawmakers	lawmak	lawmaker
,	,	,
including	includ	including
Sheldon	sheldon	Sheldon
Whitehouse	whitehous	Whitehouse
of	of	of
Rhode	rhode	Rhode
Island	island	Island
and	and	and
Elizabeth	elizabeth	Elizabeth
Warren	warren	Warren
of	of	of
Massachusetts	massachusett	Massachusetts
,	,	,
in	in	in
letters	letter	letter
to	to	to
the	the	the
White	white	White
House	hous	House
counsel	counsel	counsel
and	and	and
to	to	to
EPA	epa	EPA
Administrator	administr	Administrator
Scott	scott	Scott
Pruitt	pruitt	Pruitt
,	,	,
raised	rais	raised
concerns	concern	concern
about	about	about
the	the	the
billionaire	billionair	billionaire
investor	investor	investor
s	s	s
conflicts	conflict	conflict
of	of	of
interests	interest	interest
.	.	.
They	they	They
highlighted	highlight	highlighted
his	his	his
involvement	involv	involvement
with	with	with
a	a	a
potential	potenti	potential
overhaul	overhaul	overhaul
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
biofuels	biofuel	biofuels
program	program	program
.	.	.
Icahn	icahn	Icahn
has	has	ha
weighed	weigh	weighed
in	in	in
on	on	on
the	the	the
issue	issu	issue
,	,	,
which	which	which
could	could	could
cut	cut	cut
millions	million	million
of	of	of
dollars	dollar	dollar
in	in	in
costs	cost	cost
for	for	for
refiners	refin	refiner
like	like	like
CVR	cvr	CVR
Energy	energi	Energy
Inc	inc	Inc
,	,	,
in	in	in
which	which	which
he	he	he
owns	own	owns
an	an	an
82	82	82
percent	percent	percent
stake	stake	stake
.	.	.
We	we	We
are	are	are
concerned	concern	concerned
that	that	that
his	his	his
substantial	substanti	substantial
and	and	and
widespread	widespread	widespread
private	privat	private
-sector	-sector	-sector
investments	invest	investment
present	present	present
perverse	pervers	perverse
incentives	incent	incentive
for	for	for
Mr	mr	Mr
.	.	.
Icahn	icahn	Icahn
in	in	in
his	his	his
role	role	role
as	as	a
a	a	a
special	special	special
adviser	advis	adviser
to	to	to
the	the	the
President	presid	President
,	,	,
the	the	the
letter	letter	letter
to	to	to
White	white	White
House	hous	House
Counsel	counsel	Counsel
Donald	donald	Donald
F	f	F
.	.	.
McGahn	mcgahn	McGahn
II	ii	II
said	said	said
.	.	.
Previous	previous	Previous
letters	letter	letter
seeking	seek	seeking
details	detail	detail
on	on	on
Icahn	icahn	Icahn
s	s	s
role	role	role
have	have	have
gone	gone	gone
unanswered	unansw	unanswered
amid	amid	amid
signs	sign	sign
of	of	of
Icahn	icahn	Icahn
s	s	s
involvement	involv	involvement
on	on	on
the	the	the
issue	issu	issue
,	,	,
the	the	the
senators	senat	senator
said	said	said
.	.	.
Efforts	effort	Efforts
to	to	to
reach	reach	reach
Icahn	icahn	Icahn
or	or	or
his	his	his
representatives	repres	representative
were	were	were
not	not	not
immediately	immedi	immediately
successful	success	successful
.	.	.
Oil	oil	Oil
refiners	refin	refiner
like	like	like
CVR	cvr	CVR
Energy	energi	Energy
and	and	and
Valero	valero	Valero
Energy	energi	Energy
Corp	corp	Corp
have	have	have
pressed	press	pressed
for	for	for
a	a	a
change	chang	change
to	to	to
the	the	the
Renewable	renew	Renewable
Fuel	fuel	Fuel
Standard	standard	Standard
to	to	to
meet	meet	meet
annual	annual	annual
biofuel	biofuel	biofuel
standards	standard	standard
from	from	from
further	further	further
downstream	downstream	downstream
to	to	to
companies	compani	company
like	like	like
fuel	fuel	fuel
retailers	retail	retailer
.	.	.
The	the	The
Renewable	renew	Renewable
Fuel	fuel	Fuel
Standard	standard	Standard
requires	requir	requires
oil	oil	oil
refiners	refin	refiner
blend	blend	blend
biofuels	biofuel	biofuels
with	with	with
gasoline	gasolin	gasoline
and	and	and
diesel	diesel	diesel
,	,	,
or	or	or
buy	buy	buy
credits	credit	credit
from	from	from
firms	firm	firm
that	that	that
have	have	have
.	.	.
Refiners	refin	Refiners
have	have	have
asked	ask	asked
the	the	the
government	govern	government
to	to	to
shift	shift	shift
those	those	those
requirements	requir	requirement
from	from	from
them	them	them
further	further	further
downstream	downstream	downstream
to	to	to
fuel	fuel	fuel
retailers	retail	retailer
.	.	.
The	the	The
RFS	rfs	RFS
has	has	ha
become	becom	become
a	a	a
battleground	battleground	battleground
between	between	between
entrenched	entrench	entrenched
farm	farm	farm
and	and	and
oil	oil	oil
interests	interest	interest
.	.	.
A	a	A
biofuels	biofuel	biofuels
lobbyist	lobbyist	lobbyist
earlier	earlier	earlier
this	this	this
month	month	month
said	said	said
Icahn	icahn	Icahn
told	told	told
him	him	him
an	an	an
executive	execut	executive
order	order	order
on	on	on
the	the	the
issue	issu	issue
was	was	wa
forthcoming	forthcom	forthcoming
,	,	,
a	a	a
claim	claim	claim
that	that	that
both	both	both
the	the	the
adviser	advis	adviser
and	and	and
the	the	the
White	white	White
House	hous	House
have	have	have
denied	deni	denied
.	.	.
The	the	The
events	event	event
of	of	of
the	the	the
last	last	last
two	two	two
weeks	week	week
have	have	have
underscored	underscor	underscored
worries	worri	worry
over	over	over
Icahn	icahn	Icahn
s	s	s
conflicts	conflict	conflict
of	of	of
interest	interest	interest
,	,	,
the	the	the
senators	senat	senator
said	said	said
.	.	.
Icahn	icahn	Icahn
