Reuters	reuter	Reuters
-	-	-
Civil	civil	Civil
rights	right	right
groups	group	group
have	have	have
sued	su	sued
Missouri	missouri	Missouri
to	to	to
prevent	prevent	prevent
its	it	it
new	new	new
voter	voter	voter
identification	identif	identification
law	law	law
from	from	from
interfering	interf	interfering
with	with	with
a	a	a
local	local	local
special	special	special
election	elect	election
next	next	next
month	month	month
,	,	,
saying	say	saying
the	the	the
measure	measur	measure
could	could	could
disenfranchise	disenfranchis	disenfranchise
voters	voter	voter
.	.	.

The	the	The
lawsuit	lawsuit	lawsuit
seeks	seek	seek
a	a	a
court	court	court
order	order	order
blocking	block	blocking
the	the	the
law	law	law
from	from	from
remaining	remain	remaining
in	in	in
effect	effect	effect
during	dure	during
the	the	the
July	juli	July
11	11	11
special	special	special
election	elect	election
for	for	for
an	an	an
alderman	alderman	alderman
in	in	in
St	st	St
.	.	.
Louis	loui	Louis
.	.	.

The	the	The
lawsuit	lawsuit	lawsuit
was	was	wa
filed	file	filed
on	on	on
Thursday	thursday	Thursday
in	in	in
the	the	the
Cole	cole	Cole
County	counti	County
Circuit	circuit	Circuit
Court	court	Court
in	in	in
Jefferson	jefferson	Jefferson
City	citi	City
by	by	by
the	the	the
American	american	American
Civil	civil	Civil
Liberties	liberti	Liberties
Union	union	Union
and	and	and
the	the	the
Advancement	advanc	Advancement
Project	project	Project
on	on	on
behalf	behalf	behalf
of	of	of
the	the	the
NAACP	naacp	NAACP
and	and	and
the	the	the
League	leagu	League
of	of	of
Women	women	Women
Voters	voter	Voters
of	of	of
Missouri	missouri	Missouri
.	.	.

Missouri	missouri	Missouri
has	has	ha
failed	fail	failed
to	to	to
provide	provid	provide
necessary	necessari	necessary
mandated	mandat	mandated
funding	fund	funding
for	for	for
voter	voter	voter
education	educ	education
,	,	,
free	free	free
voter	voter	voter
IDs	id	IDs
and	and	and
birth	birth	birth
certificates	certif	certificate
and	and	and
training	train	training
for	for	for
poll	poll	poll
workers	worker	worker
since	sinc	since
the	the	the
new	new	new
voting	vote	voting
law	law	law
came	came	came
into	into	into
effect	effect	effect
on	on	on
June	june	June
1	1	1
,	,	,
the	the	the
ACLU	aclu	ACLU
said	said	said
in	in	in
the	the	the
lawsuit	lawsuit	lawsuit
.	.	.

Voters	voter	Voters
were	were	were
promised	promis	promised
that	that	that
this	this	this
law	law	law
was	was	wa
not	not	not
about	about	about
disenfranchising	disenfranchis	disenfranchising
the	the	the
most	most	most
vulnerable	vulner	vulnerable
in	in	in
our	our	our
state	state	state
,	,	,
said	said	said
Tony	toni	Tony
Rothert	rothert	Rothert
,	,	,
legal	legal	legal
director	director	director
of	of	of
the	the	the
ACLU	aclu	ACLU
of	of	of
Missouri	missouri	Missouri
.	.	.

The	the	The
state	state	state
s	s	s
lack	lack	lack
of	of	of
funding	fund	funding
and	and	and
implementation	implement	implementation
of	of	of
this	this	this
law	law	law
tells	tell	tell
another	anoth	another
story	stori	story
.	.	.
Maura	maura	Maura
Browning	brown	Browning
,	,	,
a	a	a
spokeswoman	spokeswoman	spokeswoman
for	for	for
Missouri	missouri	Missouri
Secretary	secretari	Secretary
of	of	of
State	state	State
John	john	John
Ashcroft	ashcroft	Ashcroft
,	,	,
who	who	who
is	is	is
named	name	named
in	in	in
the	the	the
lawsuit	lawsuit	lawsuit
,	,	,
declined	declin	declined
to	to	to
comment	comment	comment
on	on	on
Friday	friday	Friday
.	.	.

Ashcroft	ashcroft	Ashcroft
is	is	is
on	on	on
a	a	a
tour	tour	tour
around	around	around
the	the	the
state	state	state
defending	defend	defending
the	the	the
law	law	law
and	and	and
explaining	explain	explaining
it	it	it
to	to	to
residents	resid	resident
,	,	,
the	the	the
St	st	St
.	.	.
Louis	loui	Louis
Post	post	Post
-Dispatch	-dispatch	-Dispatch
said	said	said
.	.	.

The	the	The
law	law	law
had	had	had
been	been	been
misrepresented	misrepres	misrepresented
by	by	by
the	the	the
media	media	medium
,	,	,
Ashcroft	ashcroft	Ashcroft
said	said	said
,	,	,
according	accord	according
to	to	to
the	the	the
newspaper	newspap	newspaper
.	.	.

The	the	The
law	law	law
,	,	,
a	a	a
ballot	ballot	ballot
measure	measur	measure
approved	approv	approved
by	by	by
voters	voter	voter
in	in	in
November	novemb	November
,	,	,
mandates	mandat	mandate
stricter	stricter	stricter
measures	measur	measure
around	around	around
showing	show	showing
a	a	a
photo	photo	photo
identification	identif	identification
to	to	to
cast	cast	cast
a	a	a
ballot	ballot	ballot
.	.	.

It	it	It
is	is	is
beyond	beyond	beyond
unacceptable	unaccept	unacceptable
that	that	that
the	the	the
state	state	state
of	of	of
Missouri	missouri	Missouri
has	has	ha
launched	launch	launched
a	a	a
photo	photo	photo
ID	id	ID
requirement	requir	requirement
while	while	while
not	not	not
even	even	even
being	be	being
prepared	prepar	prepared
,	,	,
trained	train	trained
,	,	,
or	or	or
properly	proper	properly
funded	fund	funded
for	for	for
it	it	it
,	,	,
Denise	denis	Denise
Lieberman	lieberman	Lieberman
of	of	of
the	the	the
non	non	non
-profit	-profit	-profit
Advancement	advanc	Advancement
Project	project	Project
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

Missouri	missouri	Missouri
s	s	s
highly	high	highly
restrictive	restrict	restrictive
photo	photo	photo
ID	id	ID
law	law	law
