Token	Stem	Lemma
TOKYO	tokyo	TOKYO
Reuters	reuter	Reuters
The	the	The
international	intern	international
community	communiti	community
must	must	must
remain	remain	remain
united	unit	united
and	and	and
enforce	enforc	enforce
sanctions	sanction	sanction
against	against	against
North	north	North
Korea	korea	Korea
after	after	after
its	it	it
repeated	repeat	repeated
launch	launch	launch
of	of	of
ballistic	ballist	ballistic
missiles	missil	missile
Japanese	japanes	Japanese
Prime	prime	Prime
Minister	minist	Minister
Shinzo	shinzo	Shinzo
Abe	abe	Abe
said	said	said
in	in	in
an	an	an
editorial	editori	editorial
published	publish	published
in	in	in
the	the	the
New	new	New
York	york	York
Times	time	Times
on	on	on
Sunday	sunday	Sunday
Abe	abe	Abe
s	s	s
editorial	editori	editorial
was	was	wa
published	publish	published
before	befor	before
world	world	world
leaders	leader	leader
gather	gather	gather
in	in	in
New	new	New
York	york	York
for	for	for
a	a	a
United	unit	United
Nations	nation	Nations
General	general	General
Assembly	assembl	Assembly
meeting	meet	meeting
this	this	this
week	week	week
where	where	where
North	north	North
Korea	korea	Korea
s	s	s
ballistic	ballist	ballistic
missile	missil	missile
and	and	and
nuclear	nuclear	nuclear
weapons	weapon	weapon
programmes	programm	programme
are	are	are
expected	expect	expected
to	to	to
loom	loom	loom
large	larg	large
over	over	over
proceedings	proceed	proceeding
North	north	North
Korea	korea	Korea
launched	launch	launched
a	a	a
missile	missil	missile
over	over	over
Japan	japan	Japan
on	on	on
Friday	friday	Friday
its	it	it
second	second	second
in	in	in
the	the	the
past	past	past
three	three	three
weeks	week	week
and	and	and
conducted	conduct	conducted
its	it	it
sixth	sixth	sixth
and	and	and
by	by	by
far	far	far
most	most	most
powerful	power	powerful
nuclear	nuclear	nuclear
test	test	test
on	on	on
Sept	sept	Sept
3	3	3
in	in	in
defiance	defianc	defiance
of	of	of
international	intern	international
pressure	pressur	pressure
Such	such	Such
tests	test	test
are	are	are
in	in	in
violation	violat	violation
of	of	of
U	u	U
N	n	N
Security	secur	Security
Council	council	Council
resolutions	resolut	resolution
and	and	and
show	show	show
that	that	that
North	north	North
Korea	korea	Korea
can	can	can
now	now	now
target	target	target
the	the	the
United	unit	United
States	state	States
or	or	or
Europe	europ	Europe
Abe	abe	Abe
said	said	said
Diplomacy	diplomaci	Diplomacy
and	and	and
dialogue	dialogu	dialogue
will	will	will
not	not	not
work	work	work
with	with	with
North	north	North
Korea	korea	Korea
and	and	and
concerted	concert	concerted
pressure	pressur	pressure
by	by	by
the	the	the
entire	entir	entire
international	intern	international
community	communiti	community
is	is	is
essential	essenti	essential
to	to	to
tackle	tackl	tackle
the	the	the
threats	threat	threat
posed	pose	posed
by	by	by
North	north	North
Korea	korea	Korea
Abe	abe	Abe
wrote	wrote	wrote
A	a	A
week	week	week
ago	ago	ago
the	the	the
15	15	15
-member	-member	-member
U	u	U
N	n	N
Security	secur	Security
Council	council	Council
unanimously	unanim	unanimously
adopted	adopt	adopted
its	it	it
ninth	ninth	ninth
sanctions	sanction	sanction
resolution	resolut	resolution
since	sinc	since
2006	2006	2006
over	over	over
North	north	North
Korea	korea	Korea
s	s	s
nuclear	nuclear	nuclear
and	and	and
ballistic	ballist	ballistic
missile	missil	missile
programmes	programm	programme
