WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Paul	paul	Paul
Manafort	manafort	Manafort
,	,	,
former	former	former
campaign	campaign	campaign
manager	manag	manager
for	for	for
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
,	,	,
had	had	had
three	three	three
U	u	U
.	.	.
S	s	S
.	.	.
passports	passport	passport
,	,	,
millions	million	million
in	in	in
assets	asset	asset
and	and	and
ties	tie	tie
to	to	to
Russian	russian	Russian
oligarchs	oligarch	oligarch
,	,	,
according	accord	according
to	to	to
federal	feder	federal
court	court	court
documents	document	document
after	after	after
his	his	his
indictment	indict	indictment
on	on	on
tax	tax	tax
fraud	fraud	fraud
and	and	and
money	money	money
laundering	launder	laundering
charges	charg	charge
.	.	.

Manafort	manafort	Manafort
and	and	and
associate	associ	associate
Rick	rick	Rick
Gates	gate	Gates
pose	pose	pose
a	a	a
significant	signific	significant
flight	flight	flight
risk	risk	risk
because	becaus	because
of	of	of
the	the	the
serious	serious	serious
nature	natur	nature
of	of	of
the	the	the
charges	charg	charge
,	,	,
the	the	the
strong	strong	strong
evidence	evid	evidence
of	of	of
guilt	guilt	guilt
,	,	,
their	their	their
wealth	wealth	wealth
and	and	and
their	their	their
history	histori	history
of	of	of
deceptive	decept	deceptive
and	and	and
misleading	mislead	misleading
conduct	conduct	conduct
,	,	,
federal	feder	federal
prosecutors	prosecutor	prosecutor
said	said	said
in	in	in
a	a	a
filing	file	filing
Tuesday	tuesday	Tuesday
in	in	in
U	u	U
.	.	.
S	s	S
.	.	.
District	district	District
Court	court	Court
for	for	for
the	the	the
District	district	District
of	of	of
Columbia	columbia	Columbia
.	.	.

Manafort	manafort	Manafort
,	,	,
68	68	68
,	,	,
and	and	and
Gates	gate	Gates
,	,	,
who	who	who
also	also	also
worked	work	worked
on	on	on
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
,	,	,
pleaded	plead	pleaded
not	not	not
guilty	guilti	guilty
on	on	on
Monday	monday	Monday
in	in	in
a	a	a
12	12	12
-count	-count	-count
indictment	indict	indictment
,	,	,
ranging	rang	ranging
from	from	from
money	money	money
laundering	launder	laundering
to	to	to
acting	act	acting
as	as	a
unregistered	unregist	unregistered
agents	agent	agent
of	of	of
Ukraine	ukrain	Ukraine
s	s	s
former	former	former
pro	pro	pro
-Russian	-russian	-Russian
government	govern	government
.	.	.

The	the	The
charges	charg	charge
came	came	came
as	as	a
part	part	part
of	of	of
federal	feder	federal
special	special	special
counsel	counsel	counsel
Robert	robert	Robert
Mueller	mueller	Mueller
s	s	s
5	5	5
-month-old	-month-old	-month-old
investigation	investig	investigation
into	into	into
alleged	alleg	alleged
Russian	russian	Russian
efforts	effort	effort
to	to	to
tilt	tilt	tilt
the	the	the
2016	2016	2016
presidential	presidenti	presidential
election	elect	election
in	in	in
Trump	trump	Trump
s	s	s
favor	favor	favor
and	and	and
potential	potenti	potential
collusion	collus	collusion
by	by	by
campaign	campaign	campaign
aides	aid	aide
.	.	.

The	the	The
allegations	alleg	allegation
are	are	are
not	not	not
related	relat	related
to	to	to
campaign	campaign	campaign
activities	activ	activity
but	but	but
reveal	reveal	reveal
close	close	close
ties	tie	tie
to	to	to
Russia	russia	Russia
,	,	,
and	and	and
include	includ	include
activities	activ	activity
from	from	from
2006	2006	2006
to	to	to
2017	2017	2017
,	,	,
which	which	which
overlaps	overlap	overlap
with	with	with
the	the	the
mens	men	men
work	work	work
on	on	on
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
.	.	.

The	the	The
two	two	two
men	men	men
are	are	are
under	under	under
house	hous	house
arrest	arrest	arrest
and	and	and
have	have	have
relinquished	relinquish	relinquished
their	their	their
U	u	U
.	.	.
S	s	S
.	.	.
passports	passport	passport
,	,	,
with	with	with
a	a	a
10	10	10
million	million	million
bond	bond	bond
set	set	set
for	for	for
Manafort	manafort	Manafort
and	and	and
a	a	a
5	5	5
million	million	million
bond	bond	bond
for	for	for
Gates	gate	Gates
.	.	.

Both	both	Both
defendants	defend	defendant
have	have	have
substantial	substanti	substantial
ties	tie	tie
abroad	abroad	abroad
,	,	,
including	includ	including
in	in	in
Ukraine	ukrain	Ukraine
,	,	,
where	where	where
both	both	both
have	have	have
spent	spent	spent
time	time	time
and	and	and
have	have	have
served	serv	served
as	as	a
agents	agent	agent
of	of	of
its	it	it
government	govern	government
,	,	,
according	accord	according
to	to	to
the	the	the
government	govern	government
s	s	s
memorandum	memorandum	memorandum
in	in	in
support	support	support
of	of	of
the	the	the
conditions	condit	condition
of	of	of
release	releas	release
.	.	.

And	and	And
both	both	both
Manafort	manafort	Manafort
and	and	and
Gates	gate	Gates
have	have	have
connections	connect	connection
to	to	to
Ukrainian	ukrainian	Ukrainian
and	and	and
Russian	russian	Russian
oligarchs	oligarch	oligarch
,	,	,
who	who	who
have	have	have
provided	provid	provided
millions	million	million
of	of	of
dollars	dollar	dollar
to	to	to
Manafort	manafort	Manafort
and	and	and
Gates	gate	Gates
.	.	.
The	the	The
next	next	next
hearing	hear	hearing
in	in	in
the	the	the
case	case	case
,	,	,
set	set	set
for	for	for
2	2	2
p	p	p
.	.	.
m	m	m
.	.	.
1800	1800	1800
GMT	gmt	GMT
on	on	on
Thursday	thursday	Thursday
,	,	,
will	will	will
concern	concern	concern
the	the	the
bail	bail	bail
conditions	condit	condition
that	that	that
were	were	were
set	set	set
at	at	at
Monday	monday	Monday
s	s	s
arraignment	arraign	arraignment
.	.	.

Manafort	manafort	Manafort
was	was	wa
a	a	a
longtime	longtim	longtime
U	u	U
.	.	.
S	s	S
.	.	.
Republican	republican	Republican
operative	oper	operative
before	befor	before
turning	turn	turning
his	his	his
attention	attent	attention
to	to	to
political	polit	political
consulting	consult	consulting
overseas	oversea	overseas
.	.	.

He	he	He
submitted	submit	submitted
10	10	10
passport	passport	passport
application	applic	application
in	in	in
the	the	the
last	last	last
decade	decad	decade
and	and	and
currently	current	currently
holds	hold	hold
three	three	three
U	u	U
.	.	.
S	s	S
.	.	.
passports	passport	passport
,	,	,
the	the	the
memo	memo	memo
said	said	said
.	.	.

It	it	It
is	is	is
rare	rare	rare
but	but	but
legal	legal	legal
to	to	to
hold	hold	hold
three	three	three
valid	valid	valid
passports	passport	passport
.	.	.

People	peopl	People
can	can	can
apply	appli	apply
for	for	for
more	more	more
than	than	than
one	one	one
passport	passport	passport
under	under	under
limited	limit	limited
circumstances	circumst	circumstance
,	,	,
including	includ	including
when	when	when
a	a	a
foreign	foreign	foreign
country	countri	country
will	will	will
deny	deni	deny
entry	entri	entry
to	to	to
someone	someon	someone
holding	hold	holding
a	a	a
passport	passport	passport
showing	show	showing
travel	travel	travel
to	to	to
certain	certain	certain
other	other	other
countries	countri	country
or	or	or
when	when	when
a	a	a
visa	visa	visa
request	request	request
is	is	is
being	be	being
processed	process	processed
but	but	but
a	a	a
person	person	person
needs	need	need
a	a	a
valid	valid	valid
passport	passport	passport
for	for	for
immediate	immedi	immediate
travel	travel	travel
,	,	,
a	a	a
State	state	State
Department	depart	Department
official	offici	official
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
.	.	.

The	the	The
official	offici	official
could	could	could
not	not	not
comment	comment	comment
on	on	on
Manafort	manafort	Manafort
s	s	s
passport	passport	passport
records	record	record
but	but	but
said	said	said
requests	request	request
for	for	for
more	more	more
than	than	than
one	one	one
valid	valid	valid
passport	passport	passport
are	are	are
reviewed	review	reviewed
on	on	on
a	a	a
case	case	case
-by-case	-by-cas	-by-case
basis	basi	basis
.	.	.

Asked	ask	Asked
about	about	about
the	the	the
information	inform	information
in	in	in
the	the	the
memo	memo	memo
,	,	,
Manafort	manafort	Manafort
lawyer	lawyer	lawyer
Jason	jason	Jason
Maloni	maloni	Maloni
told	told	told
Reuters	reuter	Reuters
on	on	on
Wednesday	wednesday	Wednesday
his	his	his
client	client	client
looks	look	look
forward	forward	forward
to	to	to
having	have	having
these	these	these
allegations	alleg	allegation
tried	tri	tried
before	befor	before
a	a	a
judge	judg	judge
and	and	and
jury	juri	jury
.	.	.
The	the	The
memo	memo	memo
said	said	said
Manafort	manafort	Manafort
s	s	s
financial	financi	financial
assets	asset	asset
were	were	were
substantial	substanti	substantial
but	but	but
difficult	difficult	difficult
to	to	to
quantify	quantifi	quantify
because	becaus	because
he	he	he
listed	list	listed
figures	figur	figure
on	on	on
loan	loan	loan
applications	applic	application
and	and	and
other	other	other
financial	financi	financial
documents	document	document
since	sinc	since
2012	2012	2012
that	that	that
ranged	rang	ranged
from	from	from
19	19	19
million	million	million
to	to	to
136	136	136
million	million	million
.	.	.

Manafort	manafort	Manafort
and	and	and
Gates	gate	Gates
owned	own	owned
or	or	or
controlled	control	controlled
entities	entiti	entity
and	and	and
accounts	account	account
worldwide	worldwid	worldwide
including	includ	including
in	in	in
Cyprus	cyprus	Cyprus
,	,	,
Grenadines	grenadin	Grenadines
,	,	,
Seychelles	seychell	Seychelles
and	and	and
England	england	England
,	,	,
it	it	it
said	said	said
.	.	.

Manafort	manafort	Manafort
traveled	travel	traveled
to	to	to
Mexico	mexico	Mexico
,	,	,
China	china	China
and	and	and
Ecuador	ecuador	Ecuador
in	in	in
2017	2017	2017
,	,	,
prosecutors	prosecutor	prosecutor
said	said	said
.	.	.

